Date,Token,Nodes
2018-08-18,463,"[88512, 90753, 103268, 85573, 104421, 84809, 85840, 106353, 102836, 90713, 100346, 91067, 88508, 67391]"
2018-08-18,471,"[105473, 105923, 90565, 105541, 92842, 105706, 102541, 106397, 106127, 105492, 16373, 105497, 1757, 106046]"
2018-08-18,553,"[104706, 104519, 106316, 106381, 106382, 104815, 104944, 104207, 104210, 105234, 105947, 105879, 104537, 104987]"
2018-08-23,69,"[102114, 104546, 106340, 73700, 103686, 90374, 106985, 104329, 9258, 106125, 60625, 56823, 70876, 87325]"
2018-08-28,642,"[104321, 106724, 106694, 107463, 106729, 106516, 107004, 106582, 106520, 106649, 105723, 105724, 107678, 106655]"
2018-09-13,238,"[110039, 110754, 110697, 71883, 72429, 110455, 110032, 110961, 111379, 72372, 72407, 110394, 110011, 110813]"
2018-09-14,69,"[90753, 111910, 111336, 74264, 72266, 107177, 103852, 83436, 60625, 101044, 56823, 55064, 69530, 56765]"
2018-09-14,238,"[110711, 111398, 111273, 72407, 72429, 110638, 110959, 110482, 110485, 72022, 109911, 104505, 111036, 75455]"
2018-09-17,69,"[112135, 90375, 107177, 86538, 112145, 74642, 81043, 60625, 56823, 62844, 69530, 76380, 87325, 56765]"
2018-09-21,471,"[105346, 105923, 102018, 90565, 93638, 105319, 105320, 105448, 105706, 152942, 105492, 105462, 105502, 126046]"
2018-10-03,69,"[66720, 153762, 111333, 111336, 37641, 104794, 38158, 84207, 60625, 29783, 56823, 66552, 69530, 56765]"
2018-10-05,69,"[104641, 20962, 111333, 111336, 33801, 135340, 60625, 73553, 100468, 70198, 56823, 76376, 29783, 56765]"
2018-10-07,69,"[104641, 85378, 90691, 111336, 67211, 38158, 60625, 83506, 156821, 29783, 56823, 65432, 87325, 89533]"
2018-10-09,738,"[123745, 126276, 158249, 136716, 152878, 157135, 158447, 158542, 133395, 157109, 106358, 141813, 131742, 138719]"
2018-10-11,762,"[157632, 158240, 70211, 84421, 155270, 159141, 159142, 159143, 14448, 152658, 156181, 157078, 154840, 159068]"
2018-10-15,738,"[157122, 160647, 150026, 137418, 148717, 152878, 160691, 107700, 160630, 160726, 139032, 160666, 120829, 129822]"
2018-10-17,520,"[107746, 103943, 67211, 101531, 89434, 100178, 101235, 160692, 101556, 101428, 100727, 74264, 101402, 100731]"
2018-10-17,762,"[70211, 160229, 159142, 155270, 103975, 161197, 161198, 69006, 156181, 70102, 157078, 154840, 28501, 1053]"
2018-10-21,738,"[136378, 115129, 123820, 130253, 152878, 162031, 161968, 146928, 122160, 161973, 162005, 114201, 134266, 136669]"
2018-10-31,568,"[163941, 13511, 110248, 48989, 94031, 104593, 104466, 156436, 104468, 164093, 163962, 112156, 107965, 160575]"
2018-11-03,633,"[105153, 105154, 161921, 154083, 164709, 107329, 105671, 164711, 105351, 105322, 108305, 105586, 105498, 157053]"
2018-11-04,534,"[152256, 87237, 154985, 164778, 110571, 99787, 104780, 164810, 112010, 111059, 95990, 164759, 111899, 157759]"
2018-11-07,633,"[101632, 105153, 105154, 163047, 109160, 110505, 105322, 158698, 108305, 105586, 91506, 155288, 91643, 105343]"
2018-11-08,738,"[149217, 117314, 165866, 153515, 152878, 146449, 141364, 165750, 165943, 132120, 122682, 132891, 123292, 128317]"
2018-11-10,882,"[93888, 165761, 165762, 165764, 78470, 75110, 156428, 165815, 93874, 111827, 94231, 165237, 166423, 106426]"
2018-11-14,568,"[110563, 109029, 104379, 13511, 91050, 104684, 56603, 109010, 93874, 101076, 156436, 107605, 156187, 107965]"
2018-11-17,850,"[91874, 167877, 163783, 164809, 163786, 164939, 110576, 71953, 166098, 164371, 163353, 166650, 164157, 164862]"
2018-11-18,534,"[155938, 167621, 167942, 110533, 103273, 154985, 167948, 160653, 107729, 167961, 155866, 102043, 167006, 167807]"
2018-11-18,785,"[157887, 102401, 158022, 158136, 157352, 81321, 157543, 158379, 158574, 167984, 157912, 161976, 157500, 91839]"
2018-11-20,785,"[158336, 158369, 166594, 157923, 158022, 162599, 168040, 36010, 158580, 161748, 164727, 158136, 158299, 154460]"
2018-11-21,786,"[158816, 168343, 167778, 163074, 158787, 164166, 104775, 160592, 167793, 160469, 160662, 160087, 168344, 168345]"
2018-11-24,568,"[110563, 153763, 13511, 9425, 108658, 104499, 156436, 108637, 104598, 104597, 156918, 104379, 6205, 108638]"
2018-11-27,69,"[153762, 85378, 76380, 88103, 74406, 67914, 67211, 38158, 74642, 81043, 56823, 82108, 87325, 56765]"
2018-12-05,785,"[88801, 157923, 160517, 158950, 157543, 170472, 157769, 158380, 91634, 108788, 158262, 101526, 157211, 158335]"
2018-12-07,668,"[161217, 108003, 170627, 108650, 158605, 108271, 158839, 168660, 107989, 105975, 78522, 160604, 104349, 166334]"
2018-12-15,850,"[74144, 163783, 164157, 163785, 170796, 163346, 166098, 166997, 164665, 163353, 165082, 169755, 174716, 171133]"
2018-12-16,534,"[174977, 106786, 174534, 174984, 161194, 112010, 174990, 174960, 174993, 174994, 111059, 155866, 108539, 156093]"
2018-12-17,850,"[166650, 163783, 163785, 164330, 163787, 111627, 170414, 166737, 168499, 165814, 163353, 165082, 169755, 164157]"
2018-12-21,396,"[106785, 70082, 70103, 86242, 9349, 70120, 29994, 175307, 69037, 95599, 13523, 79575, 6205, 93406]"
2018-12-21,657,"[107712, 168067, 39333, 107046, 108133, 107688, 107212, 175277, 156269, 167983, 108630, 175415, 168348, 103038]"
2018-12-28,568,"[97219, 84068, 104379, 106436, 110563, 94031, 174516, 104597, 90842, 12346, 156187, 108637, 108638, 88159]"
2018-12-29,534,"[175714, 90691, 179714, 165113, 171048, 154985, 161194, 168369, 168370, 167060, 102837, 167961, 168413, 170815]"
2018-12-30,657,"[178501, 107046, 39333, 179996, 107212, 179470, 168334, 111600, 156529, 109522, 167983, 168348, 109084, 103038]"
2019-01-07,936,"[103905, 169122, 23523, 169189, 169159, 72552, 167499, 105453, 92303, 170450, 180692, 85048, 105371, 169183]"
2019-01-08,534,"[170816, 176065, 180198, 154985, 161194, 160651, 160652, 160653, 160650, 181584, 107729, 167060, 168535, 165113]"
2019-01-09,937,"[169122, 169314, 23523, 169159, 94539, 169101, 171182, 92303, 74930, 169234, 180692, 177717, 74264, 182683]"
2019-01-10,669,"[171074, 182787, 175978, 108010, 161706, 158989, 183056, 183120, 107988, 111741, 182517, 108281, 104349, 161214]"
2019-01-11,829,"[182210, 155205, 162439, 111368, 162409, 162412, 166156, 107282, 91059, 162516, 9079, 76376, 162686, 164095]"
2019-01-11,937,"[13953, 169122, 23523, 181704, 72552, 169100, 169101, 169134, 105453, 177717, 23926, 183381, 169240, 168382]"
2019-01-12,850,"[177381, 163785, 170186, 177003, 164716, 183470, 166702, 177424, 164862, 178206, 156472, 163353, 181182, 164159]"
2019-01-17,534,"[155938, 183524, 184553, 161194, 160650, 160652, 160651, 154985, 107729, 166738, 103255, 155704, 174650, 170621]"
2019-01-17,785,"[157317, 50591, 183786, 184906, 183697, 26483, 107700, 89887, 161748, 109688, 175163, 69341, 174782, 158335]"
2019-01-18,850,"[180160, 167713, 178881, 162345, 178903, 111627, 177424, 163346, 178995, 184180, 178068, 181367, 163353, 181498]"
2019-01-19,668,"[158592, 185602, 161214, 184169, 184126, 168660, 107989, 183671, 107832, 174777, 78522, 104349, 168766, 23999]"
2019-01-19,1108,"[182465, 182466, 184802, 107748, 84839, 185031, 185479, 183308, 184821, 184854, 182489, 26651, 185021, 174623]"
2019-01-22,1108,"[182465, 182466, 182596, 184957, 107748, 183308, 185165, 186005, 184821, 153789, 184955, 183836, 111101, 184765]"
2019-01-26,668,"[64705, 186718, 170627, 171108, 161706, 72844, 184311, 174777, 107989, 168691, 165975, 182809, 160604, 161214]"
2019-01-29,966,"[181376, 183042, 178088, 170858, 170699, 170478, 181296, 168723, 181428, 181268, 162073, 170267, 69341, 181342]"
2019-02-06,1042,"[185601, 37153, 155842, 105255, 105390, 185135, 102417, 186354, 108756, 167572, 72571, 69341, 188766, 185023]"
2019-02-11,669,"[175523, 189768, 189769, 189770, 189771, 189772, 189773, 189774, 189775, 189776, 164845, 161706, 186234, 189790]"
2019-02-15,1042,"[155842, 102083, 83970, 3587, 160646, 3047, 175341, 108973, 185135, 102417, 9842, 166173, 69341, 108318]"
2019-02-19,1061,"[187616, 182372, 190245, 179398, 178949, 191044, 177641, 186449, 187890, 182450, 190996, 190685, 180633, 177789]"
2019-02-21,853,"[187141, 186375, 184392, 185228, 175215, 175216, 185905, 180757, 182711, 179448, 175351, 175516, 182558, 175391]"
2019-03-04,970,"[183235, 177252, 193379, 177255, 189737, 180846, 193072, 73841, 177268, 177336, 53817, 186651, 108537, 193406]"
2019-03-05,966,"[175232, 183042, 184549, 189381, 193095, 53193, 170858, 170699, 170478, 155246, 187728, 162073, 170267, 181342]"
2019-03-06,853,"[186368, 185924, 187141, 185862, 186375, 175215, 183312, 185905, 185138, 175216, 191284, 182710, 175516, 175391]"
2019-03-06,983,"[170688, 86242, 102083, 170653, 186091, 168556, 49842, 102292, 8564, 160957, 76376, 188956, 180861, 170495]"
2019-03-07,633,"[105153, 105154, 91270, 105447, 105322, 193931, 193998, 108305, 90898, 193879, 171320, 90906, 157053, 108350]"
2019-03-07,1296,"[184067, 102846, 192101, 191623, 106312, 191465, 157000, 99178, 191724, 175047, 189673, 191799, 191451, 191454]"
2019-03-15,633,"[105153, 105154, 171320, 155910, 196840, 105322, 107375, 106132, 107316, 107285, 196948, 105336, 105365, 105373]"
2019-03-15,966,"[183042, 152615, 170699, 170478, 187728, 191027, 95446, 175511, 156766, 162073, 170267, 101756, 175933, 181342]"
2019-03-16,785,"[158336, 157251, 162244, 157926, 157352, 195369, 158344, 157769, 50026, 26483, 86483, 157177, 21758, 158335]"
2019-03-16,966,"[195360, 183042, 193095, 69341, 170699, 170478, 187728, 181268, 175511, 162073, 170267, 101756, 175933, 181342]"
2019-03-16,1342,"[11105, 195941, 195974, 195436, 196912, 82782, 197554, 190132, 197492, 195476, 197431, 195673, 196762, 105886]"
2019-03-22,1042,"[155842, 20962, 95305, 81321, 33801, 185135, 186354, 9234, 176754, 69746, 183222, 162713, 104412, 187357]"
2019-03-25,1262,"[209303, 209249, 192385, 168135, 209319, 209321, 170700, 167057, 209299, 209302, 209239, 209304, 209305, 209244]"
2019-03-28,983,"[102400, 167937, 164803, 29994, 166702, 152623, 99344, 91504, 49842, 67391, 195996, 189596, 188956, 1183]"
2019-03-28,1296,"[178272, 187910, 169702, 177449, 154079, 106638, 104527, 153809, 209681, 156436, 82069, 154425, 109209, 181183]"
2019-03-29,1296,"[175521, 105378, 210564, 199108, 161992, 158732, 106638, 91504, 209681, 193136, 82069, 198069, 192154, 186619]"
2019-03-30,983,"[189376, 167937, 86242, 164803, 194713, 169958, 187691, 190443, 163915, 168556, 8564, 205556, 195996, 189596]"
2019-04-01,1133,"[83970, 211613, 181096, 197176, 206603, 154573, 38446, 185453, 207349, 192280, 207928, 162363, 109688, 188509]"
2019-04-02,860,"[212162, 212706, 194214, 164040, 194223, 194224, 194225, 194227, 209972, 194229, 187190, 164951, 209974, 212412]"
2019-04-08,633,"[107425, 105153, 105154, 108963, 216227, 105322, 107375, 194583, 107316, 196948, 105527, 189976, 109822, 215775]"
2019-04-08,1061,"[187616, 177502, 187362, 182372, 216232, 214251, 183610, 180299, 186449, 179738, 216024, 178586, 178621, 215774]"
2019-04-15,1061,"[223424, 223650, 223714, 218147, 216024, 188749, 186449, 179507, 190996, 177559, 20344, 188185, 215421, 177535]"
2019-04-15,1424,"[1026, 217573, 169958, 153799, 74312, 95305, 210634, 196651, 87467, 101229, 174547, 154708, 103193, 210397]"
2019-04-19,983,"[86242, 102083, 186091, 190443, 187691, 12157, 215665, 186355, 32628, 109688, 61273, 189658, 189596, 195996]"
2019-04-22,1133,"[211639, 226506, 211146, 215533, 38446, 192782, 19415, 192821, 153750, 227671, 197176, 206809, 188509, 103038]"
2019-04-23,541,"[55456, 228161, 228136, 228171, 228172, 228173, 228046, 228174, 228175, 228146, 209238, 211958, 216888, 213086]"
2019-04-24,668,"[189731, 80407, 108295, 192200, 161706, 225743, 108217, 70260, 107989, 165975, 177305, 110234, 104349, 161214]"
2019-04-25,1424,"[108003, 101733, 169958, 195719, 192364, 174669, 212016, 108752, 174547, 108756, 103193, 228828, 104349, 9822]"
2019-04-30,829,"[182210, 230627, 167590, 162439, 162410, 162412, 225422, 91504, 15220, 162516, 162486, 153750, 162526, 162367]"
2019-04-30,860,"[210747, 86370, 108003, 189287, 164040, 213193, 165128, 175627, 101330, 210776, 210777, 104379, 210780, 210749]"
2019-04-30,966,"[181538, 183042, 162073, 227046, 170858, 230861, 170478, 187728, 178579, 174966, 189752, 216729, 170267, 181342]"
2019-05-05,785,"[158336, 88580, 83781, 1927, 154460, 158344, 157803, 210957, 232017, 166519, 213945, 158076, 989, 185822]"
2019-05-05,829,"[182210, 162524, 167590, 182502, 162410, 166156, 162541, 225422, 154544, 15220, 153750, 162679, 188408, 164156]"
2019-05-07,1133,"[198308, 169958, 232071, 14664, 211146, 229866, 229354, 8564, 158357, 226199, 197176, 175802, 192791, 188509]"
2019-05-09,534,"[234050, 180899, 234052, 233510, 234311, 200775, 110280, 171048, 234349, 234350, 168688, 210166, 233499, 233982]"
2019-05-09,966,"[162073, 227046, 178088, 193095, 234443, 182071, 170478, 178579, 168723, 184598, 169110, 216729, 170267, 191548]"
2019-05-09,1594,"[107424, 98208, 234114, 181096, 192791, 1065, 157769, 38446, 66446, 234000, 9459, 19415, 234456, 1052]"
2019-05-10,785,"[20864, 235010, 158755, 218371, 234949, 11910, 102083, 174571, 210957, 14960, 233456, 166519, 234298, 154460]"
2019-05-11,785,"[157760, 234658, 218371, 95331, 158821, 88578, 157352, 157769, 235532, 210957, 210157, 158076, 22331, 92508]"
2019-05-16,668,"[111169, 9697, 109185, 192200, 108650, 161706, 237450, 194572, 153552, 107989, 165975, 156472, 174777, 237691]"
2019-05-17,1424,"[193568, 102680, 234776, 237796, 237797, 234311, 233480, 89131, 233484, 233483, 104875, 233876, 210968, 211034]"
2019-05-19,829,"[237121, 236387, 237283, 87939, 167590, 166156, 225422, 162607, 162512, 91504, 156785, 162516, 168245, 237117]"
2019-05-19,1334,"[270851, 200293, 234117, 195016, 273867, 269425, 271123, 230517, 274201, 274422, 273273, 271259, 273820, 269983]"
2019-05-20,983,"[215841, 170690, 236034, 208803, 187652, 200775, 200619, 237419, 233468, 215665, 49842, 233457, 236921, 189596]"
2019-05-20,1061,"[180745, 294057, 180491, 252078, 186449, 182225, 180914, 194431, 233521, 180407, 179897, 180442, 179933, 187967]"
2019-05-31,1658,"[161312, 391937, 268546, 108327, 14664, 192520, 392332, 102159, 392539, 15670, 234616, 237721, 193787, 161726]"
2019-06-01,966,"[195360, 183042, 227046, 178088, 180585, 317096, 182508, 170478, 174966, 162073, 183674, 170267, 191548, 181342]"
2019-06-04,668,"[108000, 393598, 179811, 393507, 176074, 392908, 160557, 68142, 107989, 80407, 107513, 187002, 277662, 161214]"
2019-06-04,1575,"[235330, 393640, 393354, 236204, 393421, 234734, 393423, 393429, 391861, 391862, 393529, 393434, 393151, 393535]"
2019-06-05,1030,"[191168, 189026, 232549, 87910, 394117, 216040, 237769, 392846, 237533, 231282, 392307, 392308, 103896, 230877]"
2019-06-09,966,"[90691, 227046, 317096, 178088, 170699, 182508, 170478, 394548, 170388, 230296, 162073, 170267, 208029, 181342]"
2019-06-10,1133,"[228706, 165446, 230665, 229866, 229706, 226506, 83277, 192782, 211146, 395638, 211639, 162363, 188509, 208191]"
2019-06-11,1575,"[100193, 165093, 234438, 259401, 96972, 234734, 395855, 395856, 395921, 395669, 395928, 395867, 395771, 395772]"
2019-06-12,829,"[162524, 236387, 237283, 87939, 394279, 162412, 166156, 225422, 166637, 162512, 91504, 162516, 162486, 164156]"
2019-06-13,829,"[167590, 162439, 394279, 6857, 162412, 225422, 162607, 162511, 91504, 162686, 162486, 162748, 235070, 162367]"
2019-06-14,668,"[179811, 176074, 108650, 161706, 397066, 397067, 160557, 169074, 394258, 107989, 264373, 394168, 177305, 161214]"
2019-06-14,829,"[391171, 379161, 162409, 225422, 162511, 91504, 162607, 162516, 164156, 153750, 397049, 163226, 162748, 162367]"
2019-06-17,966,"[183042, 227046, 178088, 182508, 394605, 181308, 178579, 394548, 169110, 162073, 170267, 191548, 208029, 181342]"
2019-06-17,1311,"[193824, 228453, 222566, 223946, 398314, 398316, 233293, 61745, 397906, 224628, 219733, 394396, 362525, 300831]"
2019-06-17,1604,"[197696, 396642, 395780, 397575, 108648, 196809, 392044, 197677, 344209, 237588, 187093, 397847, 392664, 389978]"
2019-06-18,1786,"[398400, 398402, 109379, 398275, 396456, 398554, 398555, 398619, 395190, 398263, 396632, 398266, 398267, 396831]"
2019-06-20,1049,"[175809, 189122, 189125, 189126, 175805, 189130, 217358, 217327, 217328, 189140, 175801, 217341, 189118, 217343]"
