Date,Token,Nodes
2018-08-23,617,"[86339, 104773, 85134, 107028, 105176, 105177, 105178, 85848, 89305, 105180, 105820, 85850, 106972, 105181, 105185, 105186, 105183, 105188, 105187, 106092, 104877, 82300]"
2018-08-23,642,"[104321, 106882, 106884, 106889, 106575, 107004, 106582, 106519, 106649, 106842, 106714, 105884, 106716, 106659, 106724, 106607, 106673, 93681, 107003, 106553, 105723, 105724]"
2018-08-27,642,"[107132, 106882, 107458, 107596, 106575, 106582, 106649, 106523, 106716, 106526, 106719, 102177, 106657, 106724, 107621, 106663, 106729, 93681, 107193, 107450, 105723, 105724]"
2018-08-31,484,"[92228, 92624, 94993, 103313, 103377, 107925, 92181, 108381, 95904, 95529, 104874, 93867, 106348, 107885, 93874, 105012, 94069, 94775, 93881, 108347, 92092, 92093]"
2018-09-08,668,"[107969, 110274, 110275, 108423, 110472, 12304, 107989, 80407, 104349, 107998, 27745, 108003, 108010, 108650, 110253, 108653, 110256, 91442, 110462, 110260, 107832, 70462]"
2018-09-24,633,"[105153, 153794, 105154, 105348, 105605, 107329, 105351, 105679, 106899, 105624, 152994, 154018, 110501, 111526, 134247, 91821, 105328, 105586, 106037, 148853, 105718, 108793]"
2018-09-25,668,"[109185, 107832, 108997, 87430, 111623, 108423, 96972, 81619, 108756, 107989, 101654, 80407, 111742, 107998, 108650, 154611, 109428, 154167, 112056, 108217, 108155, 70462]"
2018-10-02,484,"[102401, 109121, 92228, 91525, 155338, 156171, 90765, 95182, 85072, 94993, 95904, 103202, 108770, 156259, 93867, 110257, 156211, 154614, 156216, 92092, 92093, 154431]"
2018-10-18,786,"[158787, 161160, 159372, 161169, 160594, 160469, 160662, 160470, 160087, 158816, 160676, 161253, 161454, 160688, 161201, 160689, 161459, 76597, 161525, 159864, 161466, 157054]"
2018-10-19,668,"[161217, 111623, 111624, 95308, 96972, 161742, 161553, 158993, 107989, 161754, 104349, 161694, 161757, 161569, 161571, 108003, 108007, 161706, 158956, 109428, 161397, 78522]"
2018-10-21,484,"[92228, 92553, 94993, 160474, 95904, 153250, 108770, 92514, 161893, 95529, 92329, 93867, 111979, 110573, 93874, 160884, 95220, 94331, 92092, 92093, 98046, 111487]"
2018-10-22,633,"[101632, 161921, 105153, 105154, 108611, 158216, 107657, 108305, 161938, 108626, 106132, 107285, 105498, 156444, 107805, 152994, 105322, 110570, 105456, 105458, 107062, 112445]"
2018-10-26,484,"[92228, 162632, 155338, 162064, 94993, 160658, 112415, 95904, 161570, 108770, 111717, 161765, 95529, 64114, 105012, 160884, 101365, 154614, 105592, 92092, 92093, 157119]"
2018-10-27,786,"[158787, 161989, 162375, 104775, 160586, 159372, 162128, 161236, 160469, 160662, 160470, 160087, 8345, 162648, 158816, 162472, 160946, 76597, 162806, 159864, 25019, 157054]"
2018-10-29,786,"[163074, 158787, 160586, 159372, 161807, 162128, 160594, 162899, 160469, 160662, 160470, 160087, 162648, 161246, 162465, 18596, 162986, 162672, 160946, 76597, 159864, 161917]"
2018-11-06,850,"[163783, 164937, 163785, 111627, 164939, 164809, 71953, 163346, 164371, 163353, 165082, 18973, 163869, 91874, 162345, 164330, 164911, 164721, 164147, 107068, 164862, 164159]"
2018-11-13,534,"[160514, 87237, 111494, 165113, 107209, 160650, 160651, 160652, 160653, 166738, 167060, 111136, 155938, 167014, 103273, 161194, 154985, 155704, 166969, 166971, 156093, 157759]"
2018-11-13,785,"[158400, 102401, 157506, 83781, 158022, 157193, 26762, 95049, 166654, 32657, 157907, 94807, 157179, 154460, 92508, 157279, 157923, 158184, 165098, 158379, 161915, 158526]"
2018-11-13,850,"[166979, 163783, 166984, 163785, 164937, 82443, 164939, 71953, 163346, 166162, 166997, 163353, 167065, 18973, 91874, 162343, 92529, 165814, 158968, 164475, 164157, 164862]"
2018-11-18,668,"[161217, 167938, 164803, 166660, 10053, 108295, 72844, 158993, 107989, 108699, 167963, 104349, 160604, 108007, 104875, 154041, 162477, 158956, 108271, 167928, 108217, 161214]"
2018-11-20,381,"[164546, 83778, 82630, 101639, 82631, 84554, 164941, 159437, 102552, 93145, 83229, 82911, 166629, 88174, 168176, 162609, 168181, 158840, 167865, 165756, 97790, 83583]"
2018-11-24,338,"[78081, 78209, 78213, 69645, 78097, 78225, 79895, 166743, 78233, 78235, 79836, 78114, 78244, 78245, 78247, 78248, 76778, 79922, 78134, 79799, 78077, 79933]"
2018-11-30,666,"[163329, 132677, 109703, 109579, 153165, 109649, 107282, 111314, 108694, 110236, 168797, 108638, 166629, 109734, 91050, 109482, 162673, 104499, 159737, 104379, 169533, 104574]"
2018-12-01,785,"[102401, 161987, 158022, 157575, 95049, 157769, 84495, 158362, 158298, 154460, 161976, 21600, 158950, 168744, 169642, 167082, 158132, 158136, 163129, 157562, 107068, 158334]"
2018-12-04,668,"[107968, 161217, 83074, 108295, 170248, 108359, 169290, 170252, 170323, 107989, 108377, 160604, 104349, 108318, 108003, 170233, 108650, 158839, 107832, 108217, 111099, 166590]"
2018-12-07,937,"[169088, 50817, 70211, 166664, 169100, 169101, 93711, 169110, 169114, 156570, 105371, 1053, 170658, 169251, 169122, 94503, 169131, 156462, 170350, 170226, 169459, 169400]"
2018-12-16,668,"[155200, 156417, 107968, 164803, 166334, 175044, 112461, 107989, 111642, 164954, 101852, 104349, 108003, 111655, 112105, 175023, 175026, 112310, 112438, 107832, 174777, 174905]"
2018-12-18,966,"[175232, 157001, 170890, 170699, 171345, 168723, 169110, 95446, 170712, 162073, 174618, 170267, 175195, 156766, 175270, 170478, 171183, 106867, 175157, 174966, 175161, 171389]"
2018-12-19,966,"[175232, 170890, 170699, 171345, 168723, 175380, 95446, 162073, 174618, 171035, 170267, 171613, 175270, 170858, 170669, 170478, 171183, 171055, 106867, 174966, 12474, 27646]"
2019-01-01,641,"[93888, 107009, 38724, 179464, 109320, 106696, 111819, 106454, 102679, 107606, 105886, 108703, 98208, 106469, 154922, 156524, 180593, 93874, 105716, 107317, 111930, 106749]"
2019-01-03,937,"[169280, 169159, 167499, 169101, 169234, 170450, 180692, 168025, 180698, 61273, 169122, 169189, 180774, 169134, 170350, 180784, 14448, 74930, 177717, 180666, 169148, 85053]"
2019-01-10,641,"[107009, 179464, 109320, 105743, 182486, 106454, 154016, 167329, 182883, 107044, 23523, 106469, 154922, 156524, 112432, 164464, 106097, 105716, 107832, 106749, 111930, 183165]"
2019-01-13,1081,"[179456, 183680, 90691, 179461, 183686, 89991, 183688, 162954, 66001, 67801, 104540, 69341, 44707, 168485, 105896, 92840, 70122, 183148, 166702, 181882, 183678, 183679]"
2019-01-16,534,"[178629, 107209, 160650, 102540, 160652, 181584, 107729, 182678, 184346, 168413, 182688, 184352, 155938, 161121, 180198, 154985, 168688, 111216, 184307, 184377, 184378, 184383]"
2019-01-20,568,"[185796, 132677, 4934, 156428, 95308, 102996, 104597, 166229, 94231, 63642, 101338, 109340, 104349, 180701, 108638, 180646, 163686, 178603, 167924, 104379, 158460, 182909]"
2019-01-21,668,"[156417, 50817, 64705, 108295, 168766, 175125, 107989, 94361, 182809, 185946, 185947, 160604, 162338, 161214, 182756, 161706, 176106, 160301, 176115, 174777, 183289, 166334]"
2019-01-23,641,"[13953, 107009, 38724, 109320, 46154, 111819, 105743, 106454, 106198, 80857, 69341, 108703, 183843, 23523, 4017, 49842, 107700, 105716, 107892, 186105, 111930, 106749]"
2019-01-30,966,"[183042, 170699, 171345, 178579, 181268, 168723, 175511, 186327, 162073, 185241, 170267, 69341, 181342, 182118, 178088, 170858, 175148, 181678, 170478, 181296, 181428, 185590]"
2019-02-02,668,"[175943, 111816, 188045, 168766, 184656, 187924, 107989, 106965, 171033, 188058, 188062, 108003, 2277, 171241, 161706, 109484, 154544, 109297, 8564, 183670, 175420, 161214]"
2019-02-04,641,"[158848, 107009, 156229, 156233, 111882, 162443, 131724, 154955, 105743, 151314, 106261, 106198, 108703, 87906, 154922, 87595, 112172, 165103, 105716, 157045, 156475, 158847]"
2019-02-04,668,"[109185, 107832, 108421, 175561, 175949, 158799, 180240, 184656, 107989, 106965, 103193, 104349, 108003, 188389, 171241, 161706, 111660, 188589, 175534, 70072, 161214, 110527]"
2019-02-08,1061,"[187264, 182144, 180608, 187012, 179590, 179398, 177488, 186449, 178579, 186016, 189344, 185506, 187616, 182372, 177701, 183206, 178023, 189355, 179312, 179442, 177789, 187967]"
2019-03-03,966,"[183042, 192772, 193095, 53193, 181258, 157001, 170699, 49165, 178579, 184536, 162073, 170267, 69341, 179422, 181342, 177641, 155246, 170478, 174966, 175545, 170748, 181374]"
2019-03-05,853,"[186368, 187141, 186375, 184392, 185228, 183312, 189840, 179475, 175516, 182558, 175391, 189792, 189862, 183082, 186092, 175215, 175216, 191284, 182710, 183990, 179448, 175351]"
2019-03-07,853,"[186368, 188672, 191812, 193925, 186375, 184392, 185228, 189840, 183312, 183443, 180757, 175515, 175516, 182558, 191903, 186092, 175215, 175216, 183990, 182711, 179448, 175351]"
2019-03-10,1061,"[194755, 193736, 193035, 194828, 186449, 194834, 194771, 194839, 194780, 194717, 194850, 182372, 194857, 194860, 194796, 194862, 194865, 194866, 179444, 194741, 194870, 187967]"
2019-03-11,1061,"[195072, 187012, 195077, 100805, 179398, 177607, 195013, 195084, 194958, 195087, 186449, 187091, 194964, 195028, 195104, 185506, 195056, 194993, 195061, 195000, 195068, 193342]"
2019-03-12,1296,"[193537, 187011, 190793, 158732, 155341, 151245, 169678, 103313, 153746, 186321, 186200, 109209, 194656, 161575, 99178, 169324, 153582, 193136, 182833, 164339, 109820, 185983]"
2019-03-29,668,"[109185, 161217, 175882, 210894, 150991, 158993, 165202, 196434, 107989, 200857, 108377, 104349, 10400, 210468, 210597, 162343, 108650, 194091, 162538, 175989, 174777, 53503]"
2019-04-06,668,"[161217, 151560, 192200, 186127, 107989, 106965, 80407, 165975, 177305, 63642, 104349, 188062, 1183, 108650, 158956, 108653, 168238, 162999, 1720, 175673, 214522, 161214]"
2019-04-07,1311,"[199681, 194883, 214788, 193351, 214792, 196555, 190351, 211088, 195797, 214621, 196445, 193824, 162021, 214889, 99178, 196330, 61745, 196535, 195064, 208186, 215099, 213502]"
2019-04-11,668,"[109185, 28930, 170627, 161217, 196679, 192200, 94729, 159289, 196434, 107989, 165975, 158807, 108377, 108316, 104349, 161214, 109796, 161706, 218095, 208055, 174777, 70462]"
2019-04-12,1049,"[217345, 175809, 217343, 189125, 217350, 189126, 189127, 189128, 189129, 217356, 189132, 189137, 189138, 189139, 189141, 189142, 189144, 189145, 189146, 217327, 217328, 189119]"
2019-04-12,1139,"[95296, 92417, 180546, 218892, 185871, 186833, 185556, 185557, 185560, 193177, 185562, 7842, 189091, 186213, 186153, 3243, 14894, 185587, 85363, 68405, 192374, 208893]"
2019-04-13,1049,"[175809, 189123, 217349, 217353, 217354, 189130, 189131, 189132, 189133, 189134, 189138, 189140, 189141, 189143, 217328, 217332, 217334, 217336, 217337, 217339, 217341, 189118]"
2019-04-17,1049,"[189120, 217345, 175809, 189121, 189122, 217349, 189126, 189127, 189128, 217353, 189129, 217358, 189136, 189145, 189146, 217327, 217328, 217330, 217332, 217336, 217339, 189117]"
2019-04-25,829,"[182210, 166596, 162439, 162695, 166156, 225422, 162512, 162516, 153750, 166627, 228837, 167590, 228838, 187560, 228839, 166637, 228783, 91504, 162614, 188408, 164156, 162367]"
2019-05-03,785,"[102083, 158344, 157769, 26762, 21841, 232017, 48723, 161748, 170905, 157150, 50591, 193759, 108771, 157284, 157543, 50026, 210157, 160497, 26483, 231993, 78973, 174782]"
2019-05-07,1139,"[30464, 92417, 95296, 180546, 185871, 185872, 150991, 111250, 186833, 185556, 185557, 185558, 165974, 185560, 193177, 182230, 185562, 7842, 108771, 186153, 3243, 193071]"
2019-05-09,1424,"[234304, 170688, 226129, 181650, 108756, 194069, 216598, 95447, 103193, 233502, 215841, 233506, 215777, 108003, 94503, 233448, 234344, 233451, 107117, 234030, 212016, 167792]"
2019-05-10,668,"[109185, 95108, 214392, 94729, 164683, 194572, 225743, 158993, 234706, 168660, 107989, 158807, 94361, 233185, 108003, 213160, 161706, 160557, 198062, 162477, 184311, 70072]"
2019-05-11,966,"[157120, 183042, 193095, 181514, 93967, 178579, 170388, 170836, 184598, 169110, 162073, 216729, 170267, 181342, 195231, 234017, 227046, 178088, 226797, 170478, 182071, 191548]"
2019-05-16,1311,"[157120, 232770, 103940, 237320, 157000, 196493, 237005, 225170, 237331, 226070, 95447, 237528, 199769, 237596, 193824, 222755, 231399, 199979, 183663, 237365, 231669, 211964]"
2019-05-17,668,"[109185, 192200, 176074, 83979, 218959, 225743, 237779, 178581, 107989, 80407, 165975, 104349, 162339, 162343, 237992, 161706, 104875, 159281, 109812, 170100, 238069, 158839]"
2019-05-26,1049,"[217345, 175809, 217348, 217349, 217350, 189124, 189125, 189127, 189131, 189133, 189134, 189136, 189137, 189138, 189141, 189143, 189145, 189146, 217326, 217327, 217330, 217334]"
2019-05-26,1424,"[170688, 210374, 153799, 48587, 164683, 102286, 210510, 356624, 174547, 215510, 103193, 112474, 111453, 169958, 81321, 188330, 104875, 110061, 212016, 167792, 210675, 7354]"
2019-05-27,1311,"[231173, 168329, 193684, 208315, 226070, 391134, 193824, 290276, 182246, 231399, 390953, 391082, 217513, 237996, 194030, 61745, 236721, 224628, 228537, 180283, 193852, 194110]"
2019-05-31,1311,"[257536, 231173, 193993, 392463, 392571, 392405, 226070, 392533, 392572, 236633, 300831, 193824, 228453, 222566, 209579, 237996, 392365, 199534, 392559, 224628, 390843, 193852]"
2019-06-06,668,"[391170, 153795, 192200, 392908, 171021, 70462, 394258, 154002, 107989, 3420, 104349, 234525, 107998, 111265, 179811, 161706, 160557, 394418, 158132, 154997, 73275, 161214]"
2019-06-16,1786,"[397835, 397836, 184651, 397773, 397774, 397647, 397775, 397776, 397777, 397778, 397779, 396632, 396570, 396833, 397415, 397489, 397490, 397491, 397169, 395190, 395510, 397754]"
2019-06-17,1659,"[396800, 398075, 398090, 396622, 398286, 398098, 396375, 396380, 397115, 397861, 397864, 299306, 293101, 306029, 306030, 306032, 292917, 68405, 398331, 314045, 298238, 389951]"
2019-06-19,1575,"[396800, 233414, 396365, 398862, 399054, 396435, 267411, 398803, 398742, 398743, 64349, 398622, 397855, 397283, 397284, 236069, 234734, 398895, 397746, 398775, 398780, 235198]"
2019-06-19,1659,"[297154, 233855, 2135, 6108, 362525, 301284, 226789, 291750, 291751, 291752, 398949, 398890, 398442, 229354, 290924, 398962, 398964, 68405, 398966, 397115, 254333, 389951]"
2019-06-24,668,"[64007, 192200, 400456, 176074, 400401, 400274, 394258, 400405, 107989, 400342, 196823, 104349, 108003, 161706, 175978, 158956, 160557, 176048, 159281, 400437, 264373, 161214]"
2019-06-24,1139,"[92417, 64834, 185603, 185871, 70799, 186833, 185556, 185557, 165974, 185558, 7842, 216418, 186153, 3243, 217323, 85363, 185587, 324084, 186166, 71542, 2939, 208893]"
2019-06-25,1139,"[95296, 186245, 195657, 185871, 229455, 186833, 185556, 185557, 165974, 162271, 7842, 190114, 186153, 217323, 102899, 324084, 85363, 186166, 185587, 85048, 2939, 208893]"
2019-06-26,1139,"[64834, 2378, 400139, 185871, 70799, 186833, 164734, 185556, 165974, 399708, 7842, 3943, 186153, 186089, 94314, 85363, 324084, 102899, 186166, 401207, 2939, 186558]"
2019-06-28,1659,"[231169, 401732, 301640, 400010, 396622, 186833, 396181, 2135, 400281, 1946, 298202, 292892, 396381, 397854, 292895, 399651, 396014, 74616, 58678, 12856, 397115, 302653]"
2019-06-29,1030,"[394117, 396742, 401608, 234250, 155531, 112012, 6157, 396810, 111951, 401875, 400084, 399329, 216040, 389865, 392682, 235116, 399468, 399469, 311344, 390833, 233137, 399738]"
2019-07-06,1139,"[92417, 186242, 404353, 185871, 185617, 111250, 186833, 398802, 185556, 185557, 165974, 404504, 93525, 7842, 402343, 3243, 85363, 324084, 68405, 71542, 2939, 208893]"
2019-07-06,1920,"[404609, 404610, 402755, 404549, 404619, 404556, 404631, 404632, 404633, 404634, 404635, 404636, 404607, 404513, 404517, 404202, 404206, 404530, 404276, 404218, 404219, 404287]"
2019-07-07,1920,"[404867, 402755, 404744, 404937, 404810, 404878, 404819, 404820, 94933, 404826, 404764, 404766, 404768, 404769, 404834, 404708, 404839, 404970, 404845, 404854, 404857, 404794]"
2019-07-12,1659,"[282880, 88901, 281225, 312841, 157769, 292626, 406589, 235475, 296924, 312989, 296925, 312991, 399326, 94311, 402347, 406512, 298549, 298550, 12856, 406713, 312954, 314173]"
2019-07-16,381,"[83778, 398083, 82630, 101639, 82631, 398919, 154378, 164941, 237076, 102552, 93145, 407388, 83229, 82462, 233834, 407274, 186227, 407543, 106492, 106493, 82494, 407551]"
2019-07-19,1659,"[303936, 406722, 399753, 303881, 303883, 303886, 408851, 81619, 404890, 312990, 407264, 316902, 94311, 398442, 402347, 312942, 188095, 58678, 303801, 303930, 406589, 303935]"
2019-07-21,1311,"[223427, 110533, 226054, 237320, 393292, 191631, 102292, 219733, 211802, 394396, 193824, 398178, 207076, 409070, 409582, 409264, 61745, 407922, 409395, 407803, 409465, 407611]"
2019-07-22,1311,"[409474, 237320, 408202, 209226, 186060, 406413, 206797, 408017, 400148, 102292, 2329, 394396, 193824, 410082, 409508, 207076, 407655, 399337, 409775, 224628, 407611, 407677]"
2019-07-24,1049,"[175809, 217350, 217351, 189128, 189129, 189130, 189134, 189136, 189137, 189138, 189139, 189145, 189146, 217326, 217327, 217330, 217341, 217339, 189116, 189117, 189118, 217343]"
2019-07-28,1604,"[158336, 75017, 103690, 400841, 408332, 227853, 164682, 394511, 62034, 413460, 76376, 408930, 213096, 188009, 108648, 392687, 112432, 169199, 412659, 402804, 201716, 406973]"
2019-08-01,1311,"[407936, 223427, 415109, 72457, 193807, 413583, 391826, 414546, 400148, 395225, 193824, 154982, 414312, 209579, 407981, 194606, 398317, 403060, 231669, 194999, 194169, 195002]"
2019-08-02,666,"[158848, 402754, 156229, 156233, 111882, 131724, 402837, 393111, 402403, 112421, 148840, 155177, 112172, 112242, 154355, 158964, 157045, 183222, 156475, 156029, 158846, 158847]"
2019-08-06,381,"[417925, 82630, 82631, 84617, 415561, 84554, 164941, 84625, 60883, 28501, 86486, 93145, 180763, 83229, 103714, 417573, 102315, 417582, 417905, 201462, 415415, 83583]"
2019-08-09,1659,"[402501, 409734, 399753, 418121, 356681, 404301, 416462, 356816, 356819, 235475, 103193, 393561, 389600, 236513, 399651, 379625, 356842, 356843, 398442, 317229, 58678, 416187]"
2019-08-11,829,"[87939, 391171, 166156, 406732, 225422, 162511, 162512, 162516, 402709, 153750, 163226, 402330, 162524, 236387, 394279, 162412, 91504, 15220, 60789, 162679, 397049, 162748]"
2019-08-13,1311,"[193799, 237320, 408839, 161996, 206797, 43790, 414546, 110291, 400148, 102292, 407705, 193824, 420448, 154982, 197483, 194606, 230383, 423153, 231669, 423161, 195002, 407677]"
2019-08-13,1575,"[409664, 423234, 412995, 232581, 400525, 69903, 396435, 398742, 423318, 422999, 423006, 423200, 423329, 423010, 423077, 235943, 423081, 412074, 234734, 25204, 423289, 423098]"
2019-08-26,641,"[107009, 171073, 105743, 105551, 2065, 102352, 238613, 111450, 427931, 85212, 105886, 63391, 427939, 418596, 402403, 112172, 105645, 77485, 49842, 107700, 107892, 210551]"
2019-08-28,668,"[182787, 108614, 108423, 177606, 429000, 192200, 176074, 428491, 171087, 107989, 60249, 429273, 104349, 111968, 108003, 420968, 429226, 108650, 393645, 393967, 161397, 165823]"
2019-08-30,1311,"[226054, 237320, 155464, 53516, 43790, 419602, 423442, 414546, 110291, 152658, 411094, 194072, 395225, 394396, 427934, 193824, 156963, 209579, 156466, 194999, 193976, 413433]"
2019-09-01,641,"[158848, 107009, 38724, 105548, 29247, 102352, 235154, 238613, 187351, 429275, 108703, 402403, 1763, 155177, 407916, 105645, 166702, 370288, 49842, 107700, 156475, 106047]"
2019-09-01,1049,"[189121, 175809, 189123, 189124, 217349, 217350, 217351, 189125, 189126, 189133, 217358, 189136, 189137, 189138, 189145, 189146, 217326, 217330, 217334, 189117, 189118, 189119]"
2019-09-02,1575,"[408452, 232072, 192520, 430546, 396435, 398803, 430548, 155607, 408985, 103193, 185818, 156828, 112157, 64349, 430817, 396836, 86566, 176813, 192877, 396214, 11837, 430526]"
2019-09-03,668,"[431044, 192200, 176074, 83979, 400270, 107989, 155926, 106965, 430872, 104349, 108318, 431007, 233185, 429538, 108003, 155812, 430887, 156967, 401451, 160498, 174777, 430847]"
