Date,Token,Nodes
2018-03-16,297,"[74753, 68806, 74059, 75789, 74063, 74259, 65875, 74324, 66713, 74211, 73703, 75432, 74152, 73704, 73705, 68464, 73972, 73912, 74045]"
2018-03-20,297,"[74753, 71107, 74052, 68806, 61575, 80652, 74063, 64411, 80673, 72742, 74152, 65256, 73705, 74155, 70760, 80504, 63798, 73912, 17726]"
2018-03-23,230,"[43016, 81544, 71688, 75724, 81936, 1362, 63995, 71383, 72281, 81571, 75493, 81448, 72428, 75694, 80054, 44983, 75960, 46138, 80507]"
2018-03-25,379,"[75718, 75721, 75727, 75729, 75858, 75859, 75731, 75861, 75990, 4892, 80476, 80733, 75560, 80041, 75881, 76016, 80050, 75570, 63743]"
2018-03-26,230,"[65732, 43016, 21192, 75724, 81936, 71383, 71384, 72281, 72477, 81185, 81571, 82660, 75493, 81448, 62954, 13930, 44983, 75582, 67391]"
2018-03-31,238,"[74441, 72074, 71946, 71883, 71756, 71823, 72336, 72085, 61462, 72407, 71971, 71780, 75686, 72363, 71787, 72429, 83378, 83379, 83381]"
2018-04-06,391,"[63617, 82181, 65992, 66441, 70155, 65229, 83731, 25621, 60249, 69791, 16353, 84453, 74024, 72552, 70377, 84469, 82166, 81468, 77309]"
2018-04-09,82,"[63936, 83713, 83976, 75530, 79313, 84307, 82135, 85016, 66459, 85019, 82400, 64487, 69802, 84333, 46839, 84152, 83770, 82107, 6973]"
2018-04-09,365,"[28098, 61060, 82628, 82824, 60681, 81491, 77527, 82840, 81499, 25181, 83616, 71841, 3047, 84201, 29994, 13483, 82418, 82422, 75581]"
2018-04-12,388,"[4104, 74646, 84387, 85027, 85541, 9574, 74727, 85416, 1065, 85545, 85544, 65256, 85226, 83437, 85617, 60595, 85557, 77501, 85502]"
2018-04-29,238,"[72129, 87873, 71883, 72332, 81044, 74327, 72407, 71961, 72351, 87839, 71779, 71782, 71785, 71978, 72429, 71982, 71797, 72375, 72126]"
2018-05-07,238,"[71814, 71883, 71756, 72407, 75929, 71834, 87839, 72352, 71967, 87970, 72101, 71782, 76010, 72429, 71982, 71918, 72112, 71795, 72317]"
2018-05-09,464,"[89859, 89860, 89349, 81868, 88849, 88531, 89821, 89822, 89062, 88491, 88492, 88493, 89131, 89323, 89199, 88497, 88947, 88949, 89015]"
2018-05-17,463,"[88512, 75662, 62735, 85840, 33104, 21017, 90012, 80607, 89828, 83558, 38376, 29867, 90092, 3827, 88116, 88504, 30649, 88508, 88510]"
2018-05-18,463,"[88512, 85573, 62735, 85840, 33104, 90386, 88789, 21017, 89434, 56868, 89828, 90092, 3827, 88116, 88504, 30649, 88508, 80637, 88510]"
2018-05-18,464,"[87553, 90370, 89860, 89221, 90436, 90577, 90069, 90584, 56794, 89126, 90535, 90601, 88493, 88497, 90353, 90609, 89080, 90620, 90045]"
2018-05-19,463,"[88512, 75662, 62735, 85840, 33104, 21017, 90713, 89434, 88799, 89828, 90667, 90092, 88174, 88116, 62392, 30649, 88508, 80637, 88510]"
2018-05-22,69,"[25472, 83650, 71619, 88580, 73670, 70410, 72266, 49165, 59409, 60625, 55064, 69530, 87325, 81374, 74930, 64754, 56823, 82811, 56765]"
2018-05-23,238,"[72074, 71883, 71756, 90832, 71890, 74327, 72407, 71961, 72030, 71905, 90979, 71845, 90983, 71851, 72429, 71918, 90992, 72116, 90102]"
2018-05-26,463,"[88512, 91525, 91014, 9990, 29767, 90765, 43213, 85840, 33104, 21017, 87645, 89828, 90342, 87467, 74930, 3827, 88116, 65339, 88508]"
2018-06-08,484,"[92610, 92228, 92434, 92181, 92245, 92374, 93595, 90976, 92514, 92387, 92324, 92456, 93417, 92462, 93422, 93425, 92659, 92092, 92093]"
2018-06-14,69,"[86335, 90374, 13198, 60625, 8786, 86549, 55064, 62552, 83033, 87325, 66720, 74081, 91620, 40232, 94186, 68976, 56823, 56765, 67391]"
2018-06-16,494,"[93954, 86530, 93890, 70211, 94599, 94158, 93717, 94487, 74264, 94360, 94503, 93929, 74155, 94635, 93809, 94323, 88565, 93368, 1211]"
2018-06-19,440,"[89217, 93697, 94273, 93764, 95112, 88203, 89869, 94996, 92251, 92189, 75743, 95137, 89254, 89962, 92141, 93618, 92211, 95096, 90555]"
2018-06-27,463,"[88512, 62735, 85840, 33488, 33104, 6292, 94229, 55064, 21017, 89828, 76774, 83436, 95344, 49842, 37172, 95160, 43513, 88508, 95294]"
2018-07-04,519,"[100420, 100488, 74264, 16921, 93406, 94371, 101029, 101032, 101227, 94331, 101229, 90479, 80753, 80754, 100595, 90481, 88565, 99195, 100604]"
2018-07-15,484,"[92228, 93892, 93766, 102025, 95561, 98509, 102032, 94993, 101779, 6292, 101972, 95063, 101533, 101932, 95541, 94775, 93881, 92092, 92093]"
2018-07-17,463,"[88512, 101441, 90691, 69642, 100366, 85840, 21017, 101215, 101694, 88799, 82338, 100346, 83436, 101678, 88174, 37172, 64186, 91067, 88510]"
2018-07-23,69,"[56823, 102655, 67975, 67211, 60625, 73106, 86549, 86040, 102814, 102878, 16234, 83436, 74925, 102830, 102893, 85043, 102580, 102775, 67391]"
2018-07-30,463,"[88512, 90691, 69642, 85840, 86099, 6292, 88799, 87467, 103915, 83436, 103917, 102836, 37172, 88116, 67391, 91067, 88508, 95294, 101439]"
2018-07-31,463,"[88512, 38724, 95305, 69642, 85840, 33104, 21017, 101603, 103268, 104165, 103915, 83436, 10093, 102836, 43513, 91067, 88508, 95294, 67391]"
2018-08-06,69,"[71619, 104329, 70410, 59409, 104785, 60625, 104787, 65432, 74264, 104794, 87325, 102114, 104803, 104299, 56823, 104700, 56765, 70526, 67391]"
2018-08-07,69,"[104903, 70410, 59409, 60625, 74264, 55064, 104472, 86939, 69530, 87325, 104927, 104165, 104936, 103852, 83436, 104880, 56823, 103288, 12157]"
2018-08-14,484,"[92228, 105544, 90765, 98509, 104080, 94993, 103377, 96723, 94936, 105179, 101533, 104993, 93867, 105196, 102898, 94069, 94775, 92092, 92093]"
2018-08-17,484,"[92228, 94993, 94482, 105179, 92535, 104874, 93867, 93866, 93870, 104688, 94961, 93874, 95540, 104757, 106038, 94775, 94069, 92092, 92093]"
2018-09-07,650,"[107210, 104145, 95315, 90842, 53978, 93406, 72929, 86242, 110186, 110188, 4141, 110189, 110191, 110192, 110194, 91059, 106867, 110195, 106622]"
2018-10-16,786,"[160578, 158787, 161160, 159372, 160846, 160594, 852, 160469, 160470, 160087, 8345, 158816, 160683, 160688, 160946, 76597, 160506, 25019, 159228]"
2018-10-19,786,"[158787, 161160, 160586, 161169, 160469, 160662, 160470, 160087, 161756, 161246, 161631, 158816, 160688, 161713, 160946, 76597, 159864, 25019, 56895]"
2018-10-21,668,"[108997, 111623, 12109, 161998, 35535, 154002, 107989, 162007, 108699, 104349, 108003, 158949, 108327, 162023, 110253, 108663, 107832, 161981, 161214]"
2018-10-22,69,"[107649, 106125, 13198, 38158, 60625, 8786, 162077, 74079, 162081, 74081, 111336, 10477, 104496, 68976, 162035, 101044, 95348, 56823, 56765]"
2018-10-27,633,"[105153, 105154, 107329, 162756, 155269, 108305, 155288, 105624, 156444, 152994, 108963, 106210, 107302, 110505, 105322, 110570, 107375, 105586, 156787]"
2018-10-31,633,"[105153, 105154, 163461, 105671, 90191, 108305, 105363, 107285, 155288, 156444, 157053, 152994, 105322, 107375, 105458, 105332, 164028, 112445, 107391]"
2018-11-01,633,"[105153, 105154, 163461, 158216, 108305, 90898, 91735, 157053, 162336, 152994, 106210, 105322, 107375, 162289, 105458, 111348, 107576, 164028, 112445]"
2018-11-10,668,"[105793, 4676, 2244, 166407, 158993, 164050, 107989, 104349, 10400, 166435, 161214, 108003, 108650, 104875, 165870, 164149, 107832, 111099, 162366]"
2018-11-10,786,"[158787, 166471, 166216, 160586, 160594, 160469, 160662, 160470, 160087, 162648, 163541, 161246, 158816, 157054, 164835, 160683, 160946, 159864, 164926]"
2018-11-17,633,"[163008, 105153, 105154, 156481, 167878, 167885, 108305, 167895, 105817, 152994, 91554, 107302, 158247, 105322, 107375, 105586, 105458, 91506, 108854]"
2018-11-20,668,"[107968, 155713, 161217, 89991, 158993, 108756, 107989, 80407, 165975, 104349, 111266, 166435, 161706, 111660, 168238, 164149, 107832, 111099, 166334]"
2018-11-26,668,"[158592, 168768, 168706, 153795, 156747, 108815, 107989, 29462, 158807, 104349, 109533, 108003, 164775, 108650, 168691, 109428, 108217, 108283, 161214]"
2018-11-26,850,"[166337, 163783, 163784, 71953, 163346, 166098, 168727, 163353, 168732, 167713, 91874, 162343, 162345, 164716, 168756, 164665, 166650, 39547, 164157]"
2018-12-03,568,"[4934, 67217, 156436, 109396, 104598, 104599, 88858, 156187, 101338, 63714, 110563, 109029, 109799, 109620, 156532, 88630, 105592, 104377, 108479]"
2018-12-08,966,"[170820, 157001, 170699, 170827, 170836, 170838, 170840, 162073, 170712, 170267, 156766, 170853, 170858, 170859, 170798, 170478, 170862, 170870, 170748]"
2018-12-11,936,"[170496, 50817, 170501, 170502, 170503, 169159, 169228, 169110, 76376, 171096, 87325, 169124, 169189, 72552, 169193, 169131, 105453, 169145, 170494]"
2018-12-20,785,"[158336, 175491, 158022, 157769, 162958, 55064, 174682, 161248, 100836, 157669, 158950, 157735, 175402, 70122, 157803, 91634, 164023, 108537, 158335]"
2018-12-22,966,"[170881, 170890, 3986, 175507, 168723, 175380, 175511, 162073, 171035, 85916, 170267, 175772, 161246, 170858, 170478, 175793, 175857, 174966, 175933]"
2018-12-23,641,"[107009, 171073, 109320, 106696, 111819, 105743, 107606, 111450, 175003, 98208, 107745, 106469, 154922, 156078, 49842, 105716, 106749, 111930, 89533]"
2018-12-31,860,"[163394, 25862, 164040, 164683, 96972, 145554, 30164, 103193, 174623, 180134, 180135, 167591, 91433, 180138, 180139, 164648, 180143, 180145, 6205]"
2019-01-04,966,"[175232, 833, 171013, 175498, 170699, 168723, 170388, 175380, 162073, 170267, 179996, 23643, 161246, 178088, 169259, 170478, 180783, 155311, 175933]"
2019-01-07,568,"[160514, 90566, 95308, 29134, 109139, 156436, 109140, 109141, 109142, 109143, 109144, 109146, 69341, 112031, 110307, 84068, 91050, 104684, 174516]"
2019-01-10,850,"[163783, 163785, 170186, 177424, 175444, 178711, 163353, 178844, 178206, 167583, 177381, 162345, 177003, 166702, 176431, 166198, 158968, 164862, 164159]"
2019-01-14,785,"[158336, 157317, 157769, 84495, 183697, 158357, 158358, 168664, 61273, 109688, 105886, 103199, 161248, 94305, 183786, 158510, 161976, 103866, 158522]"
2019-01-16,785,"[158336, 157769, 26762, 109006, 184399, 158609, 183697, 161748, 83481, 103961, 89887, 184101, 158502, 180969, 161976, 162107, 109688, 174782, 158335]"
2019-01-17,641,"[107009, 38724, 109320, 102286, 105743, 106833, 106198, 71586, 183843, 23523, 154922, 168753, 145074, 106097, 105716, 107317, 111480, 111930, 106749]"
2019-01-26,568,"[160514, 2818, 90566, 4934, 183307, 109649, 104597, 156187, 185757, 153250, 110563, 84068, 84581, 108658, 106098, 167924, 88630, 183479, 104379]"
2019-01-27,966,"[183042, 175498, 170699, 168723, 170388, 181271, 186327, 186905, 162073, 170267, 182364, 69341, 181342, 179617, 178088, 177641, 170858, 170478, 181428]"
2019-02-05,966,"[181376, 183042, 175498, 170699, 95249, 168723, 181268, 175511, 162073, 170267, 69341, 181342, 161121, 152615, 178088, 170858, 170478, 181428, 175545]"
2019-02-06,966,"[183042, 170887, 170699, 187728, 178579, 168723, 175511, 186327, 162073, 170267, 69341, 181342, 178088, 170858, 178666, 182892, 170478, 174966, 175545]"
2019-02-07,668,"[156417, 161217, 189063, 175561, 184656, 170899, 107989, 80407, 162466, 189218, 162404, 181096, 184169, 161706, 188912, 8564, 189112, 174777, 161214]"
2019-02-09,1012,"[175109, 175110, 106312, 156428, 175948, 186383, 187537, 169362, 153746, 189527, 178912, 153122, 178402, 169703, 188713, 184299, 184300, 162349, 180415]"
2019-02-09,1061,"[187456, 188226, 179398, 177488, 189585, 186449, 187091, 189014, 189594, 189342, 187616, 189601, 182372, 177701, 178023, 189617, 179442, 180149, 179320]"
2019-02-18,1061,"[190854, 179398, 177607, 190986, 177483, 178828, 186449, 190929, 187091, 186398, 182372, 190245, 190888, 183977, 183152, 190963, 189177, 190587, 187967]"
2019-02-22,1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189126, 189127, 189141, 189142, 189143, 189144, 189145, 189146, 189116, 189117, 189118, 189119]"
2019-03-08,966,"[181376, 183042, 189381, 53193, 170699, 187728, 184598, 169110, 162073, 170267, 181342, 152615, 177641, 190957, 170478, 191471, 181428, 190967, 101756]"
2019-03-09,966,"[183042, 194435, 193095, 53193, 181258, 170699, 171345, 170194, 182423, 186648, 162073, 24858, 170267, 69341, 181342, 178088, 170478, 181428, 101756]"
2019-03-09,1311,"[86720, 194497, 90691, 64004, 194373, 193862, 194319, 95440, 102292, 194263, 76376, 194135, 194136, 194138, 193824, 62816, 93167, 194107, 193852]"
2019-03-10,966,"[175232, 183042, 194435, 193095, 53193, 157001, 170699, 162073, 24858, 178586, 170267, 69341, 181342, 178088, 190957, 170478, 181428, 174966, 101756]"
2019-03-14,568,"[185920, 4934, 190410, 151180, 95308, 67217, 109331, 165844, 108375, 108376, 156187, 186908, 104349, 104351, 185638, 178603, 167924, 88630, 109688]"
2019-03-16,633,"[105153, 105154, 197508, 155524, 155910, 193931, 105357, 196948, 196764, 152994, 197602, 105322, 106027, 107375, 91570, 105714, 105586, 171320, 108350]"
2019-03-16,668,"[161217, 53503, 192200, 169675, 197070, 107989, 80407, 165975, 108316, 104349, 108003, 189284, 109796, 197609, 111666, 197621, 107832, 159289, 197375]"
2019-03-20,853,"[188672, 184392, 185228, 185805, 183312, 179475, 175515, 175516, 189862, 200809, 183082, 182188, 186092, 175216, 185905, 191473, 163382, 182711, 179448]"
2019-03-25,568,"[106436, 190410, 156428, 95308, 186833, 109331, 104597, 108694, 156187, 104349, 108638, 88159, 162920, 178603, 159151, 104369, 108658, 88630, 104761]"
2019-03-26,983,"[102400, 170688, 164803, 194183, 152666, 195162, 189596, 195996, 188956, 169958, 186091, 67949, 166702, 49842, 205556, 109688, 46138, 193787, 82366]"
2019-03-27,1139,"[95296, 92417, 103106, 180546, 186833, 186579, 185556, 185557, 185560, 193177, 107681, 7842, 108771, 186153, 3243, 190128, 85363, 102899, 68405]"
2019-03-28,966,"[181376, 191296, 183042, 185349, 182474, 170699, 181268, 95446, 162073, 170267, 181342, 156766, 177789, 178088, 170858, 170478, 155246, 181237, 175933]"
2019-03-31,568,"[106436, 132677, 4934, 109649, 194644, 104597, 166229, 108376, 186908, 108638, 184223, 88159, 103010, 153763, 180646, 99178, 181483, 108658, 158460]"
2019-04-02,785,"[179460, 157446, 105094, 158344, 176079, 105491, 72916, 157910, 157977, 158496, 107681, 157284, 199333, 158821, 195369, 108846, 210542, 91634, 158205]"
2019-04-02,1296,"[193153, 167051, 158732, 193228, 184271, 70417, 185745, 151827, 153810, 68380, 209118, 152991, 193124, 199213, 153582, 182833, 189553, 104379, 178877]"
2019-04-06,1420,"[210433, 213897, 209997, 104782, 211157, 108381, 170238, 210404, 215077, 163050, 58349, 72622, 212016, 206654, 166451, 95284, 166460, 166461, 82366]"
2019-04-09,853,"[186368, 188672, 193925, 186375, 184392, 185805, 189840, 183312, 179475, 185879, 182558, 186092, 175215, 185905, 185138, 191473, 191284, 182710, 175351]"
2019-04-09,1420,"[211073, 210500, 167558, 187527, 210951, 213897, 102026, 216909, 216912, 210458, 83934, 216929, 216742, 94503, 90984, 70122, 166456, 81145, 166459]"
2019-04-14,668,"[109185, 192200, 185675, 111311, 107989, 165975, 169496, 223392, 108003, 175908, 162404, 108650, 198062, 104686, 154544, 108271, 162226, 187002, 180859]"
2019-04-23,829,"[182210, 162439, 89991, 166156, 225422, 107282, 152658, 162516, 153750, 107034, 162524, 162722, 187560, 166504, 162410, 162412, 15220, 162679, 188408]"
2019-04-24,1311,"[191680, 194883, 224260, 227528, 228296, 190351, 212944, 228691, 219733, 16089, 85212, 193824, 228704, 157923, 228517, 228453, 73065, 182831, 192821]"
2019-05-02,853,"[186368, 186375, 228747, 185228, 228751, 175515, 175516, 228718, 175215, 228719, 228720, 185138, 228721, 228722, 231733, 182710, 182711, 179448, 175351]"
2019-05-03,668,"[109185, 232003, 192200, 232012, 174669, 158993, 177683, 107989, 158807, 3610, 229726, 194276, 213160, 161706, 230571, 160557, 204589, 70072, 161214]"
2019-05-06,1311,"[212868, 211853, 224974, 3918, 216082, 226070, 232983, 195996, 231069, 193824, 233056, 55523, 13221, 228453, 212454, 233068, 232944, 91634, 194040]"
2019-05-08,1139,"[30464, 92417, 95296, 180546, 150991, 186833, 111250, 185556, 185557, 182230, 185558, 193177, 7842, 190114, 186153, 3243, 14894, 185587, 85363]"
2019-05-13,1311,"[232577, 235905, 232770, 157000, 224974, 234897, 193874, 236244, 234331, 193824, 234017, 228453, 230441, 235628, 236148, 231669, 233654, 235896, 234364]"
2019-05-16,1577,"[63617, 28930, 95308, 72700, 232466, 90461, 109470, 235514, 235556, 10793, 166570, 237164, 236846, 234995, 103799, 46138, 83644, 107068, 234943]"
2019-05-21,1575,"[331141, 331142, 170826, 267411, 175125, 238106, 56603, 232860, 339674, 64349, 324449, 188131, 326052, 236069, 94314, 63534, 234734, 331252, 327094]"
2019-05-23,966,"[183042, 193095, 155902, 178579, 170388, 175380, 162073, 216729, 170267, 208029, 249054, 227046, 178088, 317096, 182508, 155246, 170478, 376381, 178686]"
2019-05-23,1049,"[175809, 189124, 189125, 189126, 189129, 189132, 189133, 189137, 189139, 189140, 176212, 189143, 189145, 217326, 193583, 217330, 217332, 217341, 189118]"
2019-05-24,1575,"[390209, 390018, 390213, 233544, 183690, 293394, 267411, 2005, 390233, 81370, 390240, 236069, 236328, 169514, 82604, 10093, 390324, 390005, 20344]"
2019-05-25,1139,"[95296, 186245, 390541, 189390, 70799, 186833, 185556, 93525, 165974, 185557, 185558, 107681, 7842, 186153, 3243, 217323, 85363, 102899, 390325]"
2019-05-31,1424,"[236930, 392452, 392453, 210374, 392455, 236939, 236563, 236564, 236565, 236566, 236567, 95447, 237797, 233510, 218342, 239461, 297069, 297071, 234289]"
2019-06-07,1424,"[170688, 392453, 106058, 164683, 394764, 394765, 198799, 356624, 394767, 394770, 236564, 394904, 393496, 103193, 210465, 239461, 169958, 67949, 158911]"
2019-06-08,1049,"[175809, 189121, 189123, 189124, 217349, 189125, 189128, 189132, 189133, 189134, 189136, 95249, 189144, 189145, 217341, 217339, 189117, 165758, 189119]"
2019-06-08,1139,"[95296, 64834, 394507, 236366, 185871, 186833, 185556, 185557, 185558, 165974, 63391, 63904, 190114, 7842, 395048, 186153, 233137, 85363, 192374]"
2019-06-10,1311,"[223427, 157000, 72457, 183307, 395595, 186060, 226070, 394396, 300831, 193824, 327715, 222566, 389995, 237996, 193899, 194606, 218860, 224628, 395317]"
2019-06-12,1786,"[396288, 396227, 396233, 396238, 396241, 395802, 392538, 395511, 395549, 396005, 396006, 396083, 396084, 395508, 395190, 396023, 395510, 396025, 395707]"
2019-06-15,1030,"[230467, 233607, 234250, 231771, 230876, 362525, 230877, 189026, 188131, 396260, 232549, 231397, 394214, 237419, 395692, 235116, 392112, 390833, 232445]"
2019-06-15,1604,"[158336, 395780, 397256, 162954, 167821, 390222, 391886, 397267, 79609, 397272, 395931, 225566, 218464, 393254, 392044, 397426, 396662, 186486, 397369]"
2019-06-17,1786,"[398272, 398273, 398274, 398275, 398276, 398277, 181902, 396570, 93822, 160620, 397872, 395190, 398263, 398264, 398266, 398267, 398268, 398270, 398271]"
2019-06-24,534,"[90691, 170953, 112010, 106827, 20429, 85325, 400143, 187345, 176018, 107538, 164759, 391193, 183524, 175077, 190825, 210166, 192118, 239679, 193599]"
2019-06-24,1659,"[400010, 400273, 316436, 322711, 400281, 325467, 396381, 295901, 399326, 400352, 303331, 400426, 296811, 396014, 302706, 399413, 74616, 86010, 397115]"
2019-06-26,1311,"[223427, 392583, 191314, 400148, 20441, 394396, 401055, 193824, 222566, 13995, 237996, 392044, 394030, 223469, 230383, 61745, 102389, 208315, 176190]"
2019-06-30,966,"[402369, 183042, 402376, 232461, 402324, 391959, 162073, 402203, 170267, 402342, 402345, 182508, 402350, 193583, 402352, 392048, 394548, 396214, 402365]"
2019-07-03,1604,"[158336, 214530, 153609, 400010, 209739, 394511, 169110, 209366, 208475, 211111, 223529, 154922, 392044, 197677, 399922, 402804, 201716, 169271, 181183]"
2019-07-05,1311,"[403587, 237320, 72457, 404107, 208843, 399501, 193807, 219733, 226070, 401880, 394396, 193824, 228453, 226537, 402481, 200565, 231669, 193849, 195071]"
2019-07-07,829,"[182210, 87939, 162748, 225422, 162512, 162516, 402709, 153750, 163226, 187560, 399912, 162412, 162607, 91504, 156785, 162679, 188408, 164156, 153789]"
2019-07-08,1311,"[237320, 72457, 200776, 394253, 224210, 102292, 237588, 396381, 193824, 398178, 222566, 389995, 237996, 394030, 230383, 401263, 215665, 224628, 405303]"
2019-07-09,1311,"[176190, 237320, 232585, 72457, 397132, 405456, 152658, 402197, 226070, 211802, 193824, 398178, 228453, 405416, 230383, 231669, 193976, 194169, 403262]"
2019-07-11,1049,"[175809, 189122, 189128, 217356, 189133, 189134, 209425, 189137, 189140, 189141, 189146, 395689, 217330, 217332, 217336, 217339, 175805, 189118, 189119]"
2019-07-14,1311,"[405185, 237320, 152658, 102292, 232446, 211802, 407131, 394396, 193824, 406564, 397797, 228453, 405607, 407038, 237996, 237748, 231669, 193976, 403262]"
2019-07-18,1311,"[223427, 237320, 159370, 209226, 406093, 191631, 408339, 219733, 394396, 193824, 207076, 228453, 237669, 215665, 194994, 224628, 194999, 16312, 407677]"
2019-07-19,1955,"[156032, 171073, 110533, 212743, 406087, 69514, 397263, 104143, 86483, 196884, 2329, 232475, 104540, 408803, 13483, 112432, 14448, 103866, 154622]"
2019-07-26,1955,"[102401, 110533, 405830, 406087, 400587, 29134, 167888, 9425, 65875, 405786, 104410, 104540, 190117, 162088, 85613, 91504, 14448, 17717, 109688]"
2019-07-27,1604,"[408261, 224328, 407625, 390026, 408332, 227853, 95440, 344209, 413010, 76376, 408922, 389978, 217247, 390568, 390569, 188009, 225843, 412659, 217148]"
2019-08-02,1604,"[197696, 408261, 415687, 397256, 390026, 227853, 95440, 203153, 415389, 217247, 390567, 390569, 414892, 398510, 411630, 93167, 4334, 415668, 186486]"
2019-08-04,1604,"[406592, 416841, 390026, 416588, 153165, 393550, 405392, 414610, 410771, 410516, 86099, 410518, 76376, 402587, 409634, 392044, 93167, 109688, 406973]"
2019-08-07,666,"[158848, 156229, 418376, 111882, 95377, 151314, 237201, 402403, 112420, 112421, 99178, 112172, 165103, 187057, 154355, 158964, 189882, 156029, 158847]"
2019-08-11,1311,"[418816, 237320, 421192, 206797, 102292, 413433, 411094, 194967, 394396, 108189, 193824, 421027, 228453, 394347, 414968, 93881, 195002, 228477, 2623]"
2019-08-14,1575,"[409664, 423361, 423426, 232581, 423429, 422601, 170826, 400525, 423629, 396435, 423443, 423777, 413031, 94314, 423787, 423468, 234734, 423475, 423423]"
2019-08-18,641,"[107009, 13953, 78470, 3336, 179464, 111819, 104728, 111450, 216286, 8609, 111204, 1065, 109039, 370288, 4017, 107700, 108537, 106749, 424894]"
2019-08-26,829,"[87939, 162439, 417674, 163915, 166156, 406732, 225422, 406733, 162511, 162516, 428565, 153750, 162524, 236387, 399912, 424827, 162748, 235070, 162367]"
2019-08-28,1049,"[175809, 189122, 189123, 217348, 189124, 217350, 189126, 189133, 189136, 189137, 189138, 189146, 217330, 217332, 217334, 217337, 189116, 189117, 189118]"
2019-08-29,668,"[164803, 192200, 404808, 176074, 71307, 83979, 107989, 429462, 106965, 60249, 429273, 167004, 429538, 179811, 11821, 393967, 405296, 413809, 108217]"
2019-08-29,1049,"[189120, 175809, 189122, 189123, 217348, 189124, 217350, 189127, 217343, 189133, 189136, 189146, 217332, 217334, 217336, 217337, 189116, 189118, 189119]"
2019-09-01,1311,"[237320, 406281, 206797, 414546, 74259, 102292, 395225, 211802, 427934, 193824, 415076, 223590, 430122, 402481, 428595, 417653, 194999, 195002, 193531]"
2019-09-01,1660,"[178433, 240836, 194317, 237271, 416599, 184541, 183454, 398111, 153250, 430444, 399086, 430447, 430448, 430449, 430450, 430451, 430452, 430453, 430454]"
2019-09-02,1049,"[189120, 175809, 189122, 189121, 189124, 217349, 189123, 189127, 189133, 217358, 189137, 189146, 217326, 217327, 217341, 217337, 189117, 189118, 189119]"
2019-09-07,1139,"[95296, 185603, 186833, 402323, 185556, 185557, 392982, 406550, 432348, 187166, 230430, 63904, 188131, 217323, 185587, 185588, 324084, 171126, 85048]"
2019-09-12,1311,"[226054, 237320, 206797, 193807, 421334, 414423, 188509, 193824, 415076, 207076, 434470, 223469, 434224, 407677, 434486, 193976, 424186, 193851, 430333]"
