Date,Token,Nodes
2021-02-01,7688,"[727874, 729861, 152966, 710155, 500047, 597711, 730191, 722131, 473751, 727898, 726366, 726305, 730211, 312997, 453482, 302958, 728945, 687026, 717692, 574014, 693695]"
2021-02-02,2854,"[730368, 730371, 724421, 730443, 550668, 725580, 729814, 730904, 575705, 724825, 468315, 725148, 708830, 730721, 730723, 726955, 726316, 730547, 539572, 461877, 730612]"
2021-02-03,5084,"[109184, 729411, 731015, 604937, 703738, 678289, 718930, 731033, 730938, 610142, 722466, 5411, 700068, 581289, 635113, 706989, 499888, 730740, 720314, 716989, 233855]"
2021-02-08,3512,"[83970, 493957, 439366, 1529, 163730, 1238, 720673, 180834, 566697, 733033, 564715, 201261, 724398, 14514, 15670, 536759, 717750, 733046, 86010, 562942, 606783]"
2021-02-10,668,"[48580, 571914, 717322, 725002, 704332, 471374, 537168, 731734, 296603, 446555, 726302, 733791, 553253, 733929, 175850, 698155, 170091, 26672, 733682, 725051, 78973]"
2021-02-11,5926,"[614600, 698959, 622031, 733971, 683605, 683542, 684119, 609948, 712669, 698399, 591075, 576100, 734314, 594348, 559277, 492781, 428397, 710776, 213434, 674618, 604861]"
2021-02-19,4962,"[719234, 712578, 507719, 741773, 731925, 725016, 741082, 741340, 733601, 589410, 714404, 210472, 233137, 741106, 741620, 741685, 556854, 741621, 741688, 609654, 737663]"
2021-02-19,7806,"[716160, 606785, 606786, 703555, 606787, 741766, 729676, 741711, 710032, 741778, 596562, 605333, 606806, 236953, 739929, 741666, 598437, 716077, 565236, 741750, 596342]"
2021-02-21,7468,"[694592, 741249, 724871, 740936, 704777, 736977, 743058, 731604, 743637, 736985, 731228, 739743, 732002, 739042, 740519, 740843, 743085, 740850, 732724, 737332, 6842]"
2021-02-26,1133,"[741509, 748933, 154573, 192782, 679953, 232150, 748954, 581402, 750490, 677604, 27112, 181096, 108971, 731181, 700976, 595440, 107700, 619575, 211639, 713086, 524991]"
2021-02-26,3774,"[532416, 680707, 724356, 454147, 687238, 732680, 597454, 744656, 714392, 675612, 64229, 732585, 462059, 703405, 602863, 609264, 724150, 211639, 454838, 429112, 467068]"
2021-02-27,668,"[537537, 489157, 505928, 723144, 571914, 750542, 713039, 175248, 557332, 750806, 7897, 296603, 747680, 175780, 3175, 716973, 583407, 751728, 752377, 59451, 483005]"
2021-03-01,1945,"[754176, 740288, 746698, 698066, 753300, 404821, 755798, 736664, 454434, 751203, 753507, 739429, 108390, 753531, 742703, 755313, 751734, 751736, 190843, 740670, 753855]"
2021-03-01,3512,"[493957, 688456, 525689, 593292, 756430, 671057, 735697, 713940, 541973, 165844, 508151, 604897, 28070, 723560, 474986, 756014, 560050, 15670, 754422, 756729, 194556]"
2021-03-01,3774,"[33034, 617104, 744656, 5968, 422995, 609373, 700318, 510686, 755877, 601062, 653943, 151661, 609264, 525297, 91059, 602549, 724150, 211639, 434165, 753850, 467068]"
2021-03-02,1660,"[757124, 240836, 439366, 757836, 719120, 595666, 709503, 391193, 393561, 757209, 679388, 644125, 757408, 757348, 751272, 730929, 759026, 757555, 727608, 759038, 758911]"
2021-03-04,7806,"[5376, 741507, 745860, 718598, 742535, 758598, 757519, 734162, 739929, 725927, 726247, 763241, 740907, 610733, 747565, 747312, 762353, 762291, 762867, 763000, 741821]"
2021-03-05,7885,"[727493, 758921, 590730, 478154, 725900, 767503, 766864, 766543, 762965, 739480, 597785, 767833, 230877, 748386, 709352, 580714, 607659, 157676, 747824, 750388, 758588]"
2021-03-06,3774,"[189576, 750922, 617104, 744656, 422995, 728533, 708184, 17242, 675612, 765724, 485789, 700318, 719591, 151661, 525297, 107700, 606772, 769975, 689978, 706878, 210623]"
2021-03-12,7791,"[728132, 729863, 587401, 784077, 674704, 609747, 729300, 786139, 707870, 737312, 784481, 738467, 736043, 786155, 747182, 729138, 785971, 737139, 602101, 583224, 103357]"
2021-03-13,3774,"[785473, 680707, 60996, 712655, 530579, 422995, 17242, 764512, 102434, 719591, 787883, 788780, 679532, 781934, 609264, 21299, 395635, 718454, 602999, 429112, 706878]"
2021-03-14,3774,"[672449, 60996, 749327, 617104, 624785, 744656, 422995, 731735, 17242, 765724, 776029, 609373, 763300, 790693, 719591, 725224, 787883, 677547, 781934, 602999, 429112]"
2021-03-14,7559,"[778048, 778050, 721347, 725639, 793805, 13200, 595666, 723607, 781980, 1309, 600738, 723172, 793125, 720806, 441521, 685362, 747443, 719926, 778871, 721593, 526076]"
2021-03-18,687,"[798592, 14664, 735432, 805197, 803477, 550550, 12693, 748891, 208284, 686427, 802651, 543196, 805539, 768742, 735723, 645740, 183597, 735541, 435062, 625660, 572989]"
2021-03-19,970,"[806338, 806794, 400139, 437837, 806350, 808274, 174997, 436696, 391193, 71329, 808294, 806951, 806887, 807271, 40809, 747, 806766, 441775, 806383, 325041, 806325]"
2021-03-19,7468,"[725888, 726401, 705284, 789192, 782028, 475790, 763289, 798554, 751004, 769373, 748381, 739743, 795430, 451943, 453482, 438251, 170352, 799217, 802741, 799544, 778559]"
2021-03-19,7829,"[728132, 734020, 806026, 578875, 727954, 727830, 726523, 807963, 112157, 733792, 727841, 162338, 430243, 742817, 727905, 710890, 808045, 728047, 525689, 727867, 732927]"
2021-03-19,8188,"[760897, 785672, 478154, 762708, 775702, 789657, 236953, 805145, 792603, 779237, 756712, 806825, 806702, 745327, 93552, 794612, 754486, 806969, 803194, 807740, 807933]"
2021-03-20,3483,"[810626, 490883, 809805, 465619, 704595, 491541, 726681, 178138, 604508, 45214, 534243, 500901, 537639, 811240, 725865, 171241, 718315, 490984, 478643, 682165, 729468]"
2021-03-21,7829,"[779200, 728132, 734020, 814020, 756295, 742727, 57483, 733394, 58390, 742742, 727895, 447853, 728301, 543225, 749877, 778102, 798328, 111289, 758138, 751355, 727871]"
2021-03-24,7829,"[808836, 525689, 745354, 85642, 727954, 727890, 733394, 820437, 719638, 727897, 748698, 727002, 714338, 811107, 780793, 727921, 707250, 753973, 749877, 727928, 543225]"
2021-03-24,8471,"[792579, 785284, 5765, 810245, 752068, 691916, 727890, 108756, 670616, 804379, 714268, 415260, 819873, 461474, 821290, 726250, 756973, 707186, 98102, 676794, 601407]"
2021-03-28,7058,"[825347, 801221, 726471, 104905, 762506, 71697, 820693, 728152, 611035, 677790, 730274, 474986, 606763, 699820, 770605, 720687, 597873, 727346, 481266, 584436, 719870]"
2021-03-28,8531,"[95297, 196041, 825418, 735436, 458320, 210385, 577815, 829977, 826399, 767583, 726754, 825380, 160934, 169958, 828969, 101229, 108718, 428397, 779631, 437429, 606139]"
2021-03-29,7468,"[649027, 748232, 740875, 831371, 833419, 833102, 777875, 552471, 740889, 798554, 751004, 773738, 546283, 738942, 680559, 167604, 737076, 708917, 793400, 760124, 805182]"
2021-03-29,8572,"[808580, 787591, 607559, 827535, 3222, 103193, 736794, 774391, 737380, 833189, 232680, 786795, 748652, 727918, 14448, 619569, 789104, 83639, 787896, 827769, 228988]"
2021-03-31,8392,"[819718, 836043, 836045, 836046, 819727, 836047, 819729, 836048, 836049, 150991, 836051, 836052, 758679, 768597, 741342, 837161, 511023, 836207, 836151, 807288, 836221]"
2021-04-01,8702,"[743873, 838787, 838788, 741636, 683398, 714053, 726281, 711948, 838798, 726993, 224659, 801816, 398243, 788390, 511081, 746411, 615468, 597358, 735026, 839163, 680060]"
2021-04-06,8188,"[799748, 848965, 757830, 478154, 789396, 835348, 848406, 798874, 848539, 782938, 687582, 847930, 849380, 737255, 802344, 717161, 847850, 849139, 827574, 213434, 846079]"
2021-04-08,8191,"[786566, 852359, 853640, 852621, 844365, 853458, 852628, 852373, 852313, 673050, 853083, 763806, 752798, 852898, 853798, 734120, 852591, 723444, 49466, 853053, 453246]"
2021-04-09,8578,"[726856, 729676, 446286, 854671, 439443, 854163, 841236, 832601, 730205, 446433, 836324, 710951, 795255, 7657, 802159, 675567, 732721, 606897, 855664, 835639, 744382]"
2021-04-10,7829,"[13698, 833858, 727877, 742727, 735176, 745354, 698891, 714125, 808846, 104016, 833624, 838812, 808805, 771431, 816107, 602418, 51315, 543225, 107642, 727867, 808830]"
2021-04-10,7954,"[756417, 683398, 741254, 16326, 728074, 756363, 795089, 731154, 757270, 441623, 728601, 707870, 758814, 757600, 728804, 711018, 857580, 690290, 783738, 680123, 673853]"
2021-04-13,2854,"[597952, 720322, 809732, 863748, 719882, 716426, 598738, 842578, 803669, 742809, 468315, 702494, 699614, 838242, 863714, 863275, 863724, 863341, 864755, 863740, 750909]"
2021-04-13,8572,"[864192, 611267, 787591, 57483, 827535, 774863, 827603, 864533, 103193, 864283, 785891, 232680, 734056, 803305, 13995, 730157, 821811, 672692, 749491, 200441, 809404]"
2021-04-16,2286,"[441344, 441222, 549833, 676554, 730953, 516876, 819020, 731152, 792593, 473942, 155607, 862747, 775771, 439388, 108771, 733796, 731880, 736812, 863919, 562680, 526265]"
2021-04-17,8888,"[869505, 662722, 746565, 867718, 729543, 870864, 726225, 727954, 870803, 737298, 837713, 11731, 867803, 728094, 868000, 671075, 29544, 763253, 867769, 787834, 746110]"
2021-04-18,7649,"[774916, 726535, 728072, 864200, 725514, 736328, 734924, 70988, 735438, 557332, 707870, 872288, 610469, 831723, 858608, 732721, 872755, 872117, 835639, 734461, 774846]"
2021-04-18,8888,"[613696, 869505, 746565, 729542, 804231, 787978, 798986, 597578, 737298, 751640, 728094, 870816, 742888, 867886, 729265, 679794, 778739, 763253, 867769, 777658, 847935]"
2021-04-20,4962,"[837505, 507719, 837512, 849230, 842767, 835796, 731927, 843224, 874594, 745251, 852900, 597858, 841700, 874537, 784048, 758512, 556854, 718262, 874362, 190843, 768317]"
2021-04-21,668,"[873860, 424004, 108295, 452167, 875404, 557332, 161620, 107989, 876245, 871896, 108712, 111913, 731880, 31339, 777388, 722926, 616629, 784504, 876089, 796670, 584383]"
2021-04-22,8531,"[872194, 876931, 799748, 877124, 825418, 877135, 733396, 877142, 876727, 726304, 460324, 877156, 762088, 824874, 41900, 833132, 233137, 877811, 878068, 843831, 827647]"
2021-04-23,9183,"[727493, 816903, 102025, 201290, 789579, 458320, 750803, 768792, 458200, 9822, 726754, 878968, 169958, 81451, 101229, 437429, 616629, 877942, 611960, 786299, 194556]"
2021-04-24,7829,"[867522, 727875, 753606, 727367, 735176, 2507, 740172, 754323, 833624, 868154, 112157, 808989, 757405, 741852, 727911, 808807, 756712, 816942, 707250, 693559, 798010]"
2021-04-25,2719,"[399808, 757830, 458384, 678803, 575252, 456531, 882645, 738711, 825501, 181405, 541729, 734177, 709091, 883112, 492712, 883113, 883114, 811884, 753266, 753848, 711993]"
2021-04-25,7058,"[749127, 882127, 879120, 883153, 883154, 581203, 437586, 738711, 169111, 88801, 233511, 591784, 864745, 606125, 720687, 183601, 732721, 597046, 587447, 711993, 538815]"
2021-04-25,9070,"[865345, 729155, 478154, 882001, 693204, 729175, 736920, 591776, 881826, 882535, 709352, 453482, 882731, 878574, 757553, 786801, 607283, 862777, 871483, 876029, 685950]"
2021-04-26,3774,"[616640, 828356, 60996, 697483, 744656, 876371, 797467, 875487, 398755, 763300, 882149, 719591, 447853, 685886, 687029, 94069, 211639, 603771, 678845, 878398, 516607]"
2021-04-26,7829,"[739904, 227075, 823113, 727310, 104016, 450131, 733652, 523415, 790045, 742686, 884387, 756712, 562665, 816107, 716077, 763507, 765555, 732531, 439926, 225141, 744382]"
2021-04-27,3774,"[516607, 744656, 422995, 670165, 797467, 878712, 609373, 700318, 398755, 719591, 886632, 828716, 543085, 602549, 647734, 211639, 94069, 639162, 765175, 878398, 775743]"
2021-04-27,7468,"[814272, 441794, 704777, 439627, 764685, 745746, 735125, 779221, 887831, 858392, 743513, 591004, 731677, 739743, 759713, 805606, 886379, 87597, 856434, 887288, 603134]"
2021-04-29,668,"[2244, 717322, 854348, 474317, 192207, 557332, 890836, 107989, 406234, 165277, 429538, 108003, 877992, 108650, 7085, 198064, 732721, 887539, 880436, 608756, 725051]"
2021-04-30,7058,"[864644, 872068, 890951, 861192, 803787, 892494, 860112, 677790, 437858, 861155, 438439, 861163, 861164, 599982, 729903, 861173, 597046, 861174, 861179, 606525, 730623]"
2021-04-30,8464,"[814850, 883911, 820306, 819417, 892633, 826075, 888604, 664226, 890983, 821163, 688621, 747438, 603245, 726833, 820530, 728884, 819767, 783096, 892345, 798396, 685183]"
2021-05-02,7599,"[466186, 478154, 897486, 881551, 897425, 893777, 897303, 896119, 897450, 897451, 896108, 858542, 895920, 895921, 897524, 771509, 407606, 895927, 897525, 896118, 895807]"
2021-05-04,8620,"[798532, 899973, 859019, 6157, 820942, 548051, 831510, 870368, 887136, 868642, 745187, 901093, 802917, 806631, 726632, 889257, 894508, 870380, 806318, 650418, 739065]"
2021-05-06,3483,"[511300, 907783, 528903, 803402, 502157, 684943, 554965, 836758, 832477, 527453, 788767, 790944, 595235, 525415, 609385, 653614, 905135, 774703, 525428, 889589, 735543]"
2021-05-07,7829,"[616640, 894272, 552066, 815622, 875015, 700940, 725199, 104016, 741200, 727830, 766103, 823704, 716824, 808790, 875041, 768226, 909604, 677744, 757104, 560050, 730175]"
2021-05-07,9070,"[450947, 426249, 887497, 478154, 911049, 910156, 714510, 876687, 823704, 709529, 722715, 728669, 790076, 896734, 804395, 909614, 861486, 892912, 870072, 744764, 876029]"
2021-05-08,9417,"[897097, 907020, 903828, 896284, 907041, 893289, 913195, 913196, 912685, 913197, 913198, 913199, 913200, 913201, 892013, 912692, 912693, 896248, 912698, 903869, 903871]"
2021-05-11,668,"[418561, 915138, 915015, 717322, 803402, 34636, 887419, 914833, 784274, 408340, 709717, 731613, 915422, 915359, 915171, 913508, 507820, 675759, 914097, 725051, 915071]"
2021-05-12,8963,"[466692, 732421, 747333, 741194, 808013, 783374, 605117, 885014, 785309, 875038, 182499, 823164, 870379, 865261, 904942, 894128, 898996, 827189, 869686, 885436, 665405]"
2021-05-13,9070,"[719809, 750146, 729155, 918919, 735879, 718279, 478154, 714510, 894800, 886676, 799638, 567255, 836898, 736675, 874982, 767594, 740210, 878073, 574331, 773308, 846845]"
2021-05-14,668,"[873860, 573892, 921933, 557332, 726933, 107989, 812311, 772508, 91038, 920927, 883686, 915367, 606056, 922089, 198064, 111665, 176112, 162099, 784504, 725051, 908158]"
2021-05-14,2798,"[855936, 717193, 592650, 785609, 729676, 912014, 706704, 921045, 915735, 913367, 693722, 40988, 921502, 921182, 70881, 808622, 905264, 920880, 827123, 691959, 862266]"
2021-05-14,7818,"[922048, 918273, 897531, 742532, 921030, 764745, 853392, 921043, 825112, 922017, 921185, 920939, 896044, 739309, 740863, 905071, 922095, 920823, 787131, 920894, 922175]"
2021-05-15,2718,"[447424, 585030, 923079, 910158, 218383, 845711, 689296, 109777, 187164, 107996, 798244, 210340, 744, 211050, 478446, 762034, 162995, 81462, 475132, 447742, 498559]"
2021-05-20,9677,"[838905, 842566, 879865, 729676, 921935, 687823, 876435, 920660, 799638, 725399, 52822, 17242, 609059, 920740, 795556, 604967, 912104, 765555, 835960, 609529, 838909]"
2021-05-20,9780,"[889860, 887430, 440902, 848777, 745739, 610063, 797713, 762705, 38170, 726049, 787426, 754596, 424485, 743909, 819755, 731759, 852276, 421240, 792761, 721403, 743295]"
2021-05-24,3774,"[818435, 813379, 871557, 673798, 712655, 647187, 422995, 719381, 797467, 937501, 700318, 609373, 763300, 501157, 543085, 609264, 840306, 94069, 211639, 403003, 617404]"
2021-05-27,668,"[862464, 34306, 724611, 870919, 922312, 943305, 717322, 803402, 80972, 557332, 107989, 942557, 91038, 927585, 913508, 706987, 944559, 943728, 68409, 725051, 708605]"
2021-05-28,2858,"[550146, 430087, 108360, 507660, 943757, 562384, 108756, 73045, 478550, 158298, 154460, 193568, 102694, 158504, 601004, 550511, 550512, 550449, 158262, 179447, 213434]"
2021-05-30,9023,"[885952, 931393, 704202, 154573, 891279, 741583, 842905, 949849, 753244, 801693, 748895, 898848, 896290, 874855, 735528, 847850, 876782, 886257, 588730, 745790, 947903]"
2021-05-31,3483,"[513029, 951367, 513096, 948490, 803402, 513164, 513041, 850581, 513173, 513050, 512923, 513181, 951325, 512992, 565668, 513189, 548327, 513005, 513071, 513212, 872637]"
2021-05-31,8963,"[911488, 886784, 886528, 886465, 466692, 907910, 895306, 783374, 109331, 879382, 908503, 89116, 814109, 891231, 870331, 850726, 877618, 739065, 604219, 605117, 897471]"
2021-06-02,3774,"[60996, 722502, 835399, 33034, 617104, 744656, 951826, 761302, 609373, 700318, 875613, 803756, 953709, 447853, 609264, 531505, 719411, 878712, 597627, 784190, 775743]"
2021-06-03,7954,"[756295, 757066, 773899, 952395, 703758, 773903, 777490, 822678, 888220, 707870, 863391, 756383, 863582, 954915, 745701, 926441, 745203, 754614, 956534, 765049, 673853]"
2021-06-03,9023,"[732229, 897031, 886285, 154573, 874647, 840989, 163233, 887138, 862306, 865508, 955557, 678758, 831719, 106364, 842348, 952046, 774703, 600950, 886524, 953214, 947903]"
2021-06-03,9070,"[928326, 956744, 478154, 804811, 891213, 27215, 160528, 919444, 835739, 794463, 163233, 893028, 956840, 671273, 801517, 896558, 594544, 839027, 825079, 923578, 849271]"
2021-06-04,668,"[957636, 489157, 958150, 943305, 717322, 734158, 566159, 107989, 166935, 162969, 748510, 927585, 834210, 930786, 958502, 778214, 511786, 46956, 955642, 592188, 952575]"
2021-06-04,966,"[181315, 831683, 181317, 181326, 182991, 182997, 170267, 183006, 183009, 183015, 181355, 182894, 182895, 183025, 182898, 183027, 394548, 183223, 183224, 183225, 181311]"
2021-06-04,3774,"[909645, 617104, 422995, 719381, 797467, 784669, 609373, 763300, 892836, 957094, 719591, 945578, 803756, 957103, 609264, 957106, 719411, 15670, 211639, 955960, 682742]"
2021-06-05,3483,"[161284, 513348, 959685, 960263, 851341, 923469, 960530, 465619, 728148, 576149, 955349, 959994, 511450, 512923, 44827, 574813, 513062, 959981, 513264, 404338, 513338]"
2021-06-07,3512,"[813062, 790407, 415240, 878151, 760135, 810825, 961805, 962254, 753938, 902803, 780888, 900121, 963739, 801693, 707870, 746590, 894818, 914796, 736494, 838196, 931263]"
2021-06-08,8620,"[951425, 793732, 965508, 798532, 964676, 810825, 817930, 867725, 932114, 896211, 965526, 831510, 836441, 889372, 785952, 898848, 806631, 878837, 964662, 51000, 897404]"
2021-06-10,3774,"[616640, 164803, 941766, 835399, 841871, 744656, 968410, 962843, 797467, 609373, 700318, 763302, 725804, 968493, 968684, 961261, 543085, 94069, 682742, 429112, 455676]"
2021-06-10,7818,"[918530, 967749, 786815, 958924, 901836, 969488, 795216, 962002, 968020, 969557, 968732, 918628, 611109, 597872, 756080, 593203, 809907, 730867, 901304, 708220, 740863]"
2021-06-11,3774,"[835399, 33034, 971466, 400780, 712655, 744656, 530579, 422995, 541461, 822045, 609373, 875613, 892836, 550376, 803756, 151661, 433776, 609264, 429112, 842238, 210623]"
2021-06-11,8187,"[943938, 593669, 969415, 729034, 970062, 702934, 680668, 792734, 807007, 604895, 726625, 743522, 876836, 875877, 783345, 776627, 742388, 970743, 788665, 903676, 810941]"
2021-06-12,668,"[108295, 971721, 717322, 571914, 704202, 729932, 606413, 737682, 921490, 446868, 178642, 972499, 107989, 106965, 913508, 967142, 552301, 13165, 972402, 431670, 725051]"
2021-06-12,7468,"[678211, 972232, 972557, 968911, 971990, 972184, 971936, 759713, 972579, 689891, 965864, 972905, 945772, 971762, 972851, 972921, 971642, 964347, 972220, 558718, 909567]"
2021-06-12,8620,"[897794, 780482, 793732, 794501, 888643, 875976, 919692, 867725, 785278, 872021, 52822, 751743, 902302, 741601, 806631, 971692, 921974, 78522, 931004, 809214, 447551]"
2021-06-13,7058,"[814083, 851402, 973003, 939796, 728152, 47964, 677790, 735391, 741666, 735528, 606763, 699820, 729903, 14448, 473201, 579825, 857073, 295541, 600950, 746552, 744702]"
2021-06-14,8666,"[606787, 818635, 741581, 876435, 889748, 793367, 918231, 724380, 763804, 922269, 763806, 404386, 760546, 598437, 604967, 899495, 786985, 699116, 837358, 677231, 838909]"
2021-06-14,9070,"[928326, 762759, 826822, 478154, 710155, 900492, 600717, 976843, 976973, 877394, 808026, 971679, 163233, 724005, 905135, 799855, 953265, 620785, 971060, 719030, 870072]"
2021-06-15,3512,"[158985, 978121, 728524, 735438, 952143, 977684, 68988, 929693, 707870, 977120, 28194, 894818, 914919, 779560, 850728, 829931, 597810, 708853, 806969, 956410, 597500]"
2021-06-16,7468,"[979457, 742021, 950983, 979529, 942090, 980817, 189650, 978648, 830939, 945692, 979999, 980703, 945762, 977317, 748079, 597873, 856434, 735027, 760436, 859129, 909567]"
2021-06-18,9417,"[983171, 953668, 982981, 901704, 983562, 907020, 845845, 983836, 896284, 903836, 906975, 901600, 896675, 983976, 984873, 893289, 913196, 913197, 892013, 896248, 952447]"
2021-06-22,3512,"[990723, 980549, 743817, 836553, 738509, 735438, 916241, 91348, 787928, 707870, 28194, 673445, 984168, 751212, 798893, 717102, 760302, 887919, 746225, 892146, 638331]"
2021-06-22,7225,"[956608, 982593, 976836, 982599, 976839, 945802, 969162, 976656, 976923, 978846, 978850, 945894, 978855, 978859, 978864, 945841, 969206, 976823, 978873, 971003, 978876]"
2021-06-23,10466,"[677442, 883331, 912516, 729604, 873159, 851790, 983958, 725399, 588384, 967329, 404386, 933539, 741601, 807973, 992611, 725989, 671400, 888550, 729574, 702891, 908646]"
2021-06-24,3512,"[994368, 949509, 969927, 593292, 735438, 992214, 707870, 767528, 106475, 733997, 969646, 604334, 960432, 868974, 736494, 927870, 439926, 982586, 536443, 994300, 704958]"
2021-06-24,6063,"[626115, 626116, 627141, 626117, 644359, 647240, 452680, 644432, 633938, 448983, 644377, 723355, 619742, 706271, 656737, 641133, 613870, 644018, 636153, 759166, 622975]"
2021-06-25,10621,"[891714, 965636, 995652, 904188, 989645, 758735, 994129, 817049, 985184, 942241, 944226, 914275, 966887, 994602, 980202, 914796, 970035, 992692, 966453, 981308, 925182]"
2021-06-26,3512,"[736515, 997059, 967620, 415240, 735438, 716622, 83539, 69656, 850715, 724443, 707870, 899745, 28194, 882017, 746536, 201261, 783853, 746225, 892146, 746552, 638331]"
2021-06-26,7829,"[672075, 761804, 71310, 939024, 727507, 793367, 604443, 679388, 112157, 946015, 984992, 908833, 760546, 86010, 598438, 580262, 808038, 822194, 727922, 617460, 816570]"
2021-06-26,9506,"[798532, 997128, 721558, 971608, 751068, 895645, 730205, 885340, 899872, 647517, 997541, 104421, 796975, 953009, 990450, 895986, 971066, 838971, 837756, 953277, 971515]"
2021-06-27,668,"[156417, 583363, 108295, 792652, 743951, 104527, 714578, 557332, 913367, 871896, 107546, 176154, 561052, 896288, 649441, 603105, 156260, 731752, 706987, 653547, 725051]"
2021-06-27,7599,"[743237, 998279, 999879, 999177, 998283, 978635, 958032, 999448, 942040, 876701, 984222, 998909, 825319, 938281, 999604, 999605, 605172, 999865, 999866, 998908, 998717]"
2021-06-28,10367,"[781187, 718598, 911752, 790975, 726216, 977993, 975824, 929528, 781138, 996759, 1000927, 605793, 972834, 551273, 558446, 982064, 1000048, 813109, 978488, 793977, 67391]"
2021-06-29,10660,"[969344, 977345, 793029, 774856, 994698, 810000, 1003601, 851603, 831830, 497817, 978555, 1003425, 935400, 998888, 1001584, 997873, 400504, 779961, 728251, 1000445, 943423]"
2021-06-30,8187,"[791688, 448077, 1004238, 736719, 649872, 788690, 806291, 784212, 894678, 833366, 768792, 789660, 707870, 795040, 876836, 873772, 996012, 670963, 788665, 942266, 953337]"
2021-07-01,8963,"[466692, 892039, 895306, 914829, 1006230, 947223, 836056, 890717, 829472, 836129, 880253, 892710, 777453, 901106, 856115, 869686, 970806, 627833, 605117, 925822, 897471]"
2021-07-01,10660,"[833473, 994497, 988027, 953159, 994698, 810000, 1004249, 926686, 897400, 985581, 933102, 926063, 986356, 1004853, 998901, 839607, 970998, 895354, 728251, 1001854, 953599]"
2021-07-01,10736,"[897792, 100609, 978756, 1006085, 760522, 965708, 848909, 996630, 779482, 972831, 780961, 794662, 835627, 1007595, 967597, 1000301, 932207, 978549, 915127, 784186, 987901]"
2021-07-02,668,"[156417, 583363, 166660, 1001539, 108295, 717322, 977163, 111243, 803402, 845773, 792593, 107989, 871896, 927585, 842737, 235058, 939380, 953914, 725051, 478332, 977342]"
2021-07-02,3512,"[592128, 990723, 726471, 415240, 820426, 761804, 898252, 995471, 1009041, 941074, 915736, 707870, 917281, 28194, 811813, 1004776, 201261, 717102, 608815, 605487, 102783]"
2021-07-02,10403,"[996096, 507331, 533131, 936587, 605837, 233358, 936658, 1008598, 989981, 963296, 858723, 1008300, 987884, 777710, 464945, 947633, 608305, 892146, 537013, 513779, 1008698]"
2021-07-03,3774,"[985736, 799177, 174540, 617104, 684439, 990999, 731735, 1002968, 814041, 17242, 784669, 700318, 902688, 763300, 719591, 677547, 803756, 609264, 719411, 608376, 706878]"
2021-07-04,3512,"[990723, 742917, 415240, 914184, 735176, 1012235, 228054, 707870, 28194, 992995, 699048, 1005800, 926892, 783853, 717102, 998831, 736494, 1013237, 1009526, 834041, 809082]"
2021-07-04,9082,"[6464, 396229, 729991, 820426, 772043, 1013776, 706643, 893268, 611391, 1013854, 63714, 1005156, 576100, 1005415, 774504, 1008554, 982064, 1012404, 763253, 870462, 447039]"
2021-07-04,10466,"[677442, 912516, 873159, 785609, 609940, 983958, 984953, 933470, 871518, 588384, 404386, 800675, 807973, 990890, 934898, 679794, 736948, 729588, 964665, 189053, 762303]"
2021-07-05,7001,"[1015619, 1015623, 1015627, 1015634, 1015635, 1015636, 1015637, 1015638, 1015642, 1015644, 1015645, 1015647, 1015075, 1015076, 1015652, 1013864, 1014954, 1014955, 1015658, 1015021, 1015613]"
2021-07-05,10736,"[609411, 797381, 989385, 611960, 822158, 1014482, 896214, 793686, 900121, 946714, 1002719, 64229, 984615, 1015783, 904235, 815472, 719284, 838584, 996475, 819260, 996797]"
2021-07-06,2854,"[1016576, 922049, 589125, 991111, 1016648, 601161, 915786, 877967, 460434, 1016021, 1016985, 580953, 1017060, 1017381, 1017317, 1017320, 928553, 1017133, 992372, 461877, 743613]"
2021-07-06,8620,"[888643, 754692, 886979, 986824, 867725, 798223, 951375, 725199, 831510, 751743, 1003485, 151202, 989797, 893798, 889389, 819886, 1004849, 907316, 642553, 973053, 447551]"
2021-07-06,8666,"[396229, 713159, 737292, 740748, 741581, 609682, 801496, 672026, 909595, 404386, 930339, 737250, 887781, 899495, 651433, 704813, 679730, 804148, 746868, 835963, 773503]"
2021-07-06,10827,"[798532, 1002180, 937032, 1003208, 951310, 675278, 855376, 853524, 721558, 920599, 710890, 989739, 989291, 812077, 1014958, 908266, 881073, 960247, 994552, 916734, 919487]"
2021-07-07,668,"[1017665, 1017861, 192200, 717322, 790090, 33488, 762705, 107282, 995793, 557332, 107989, 871896, 91038, 602464, 507940, 913508, 1017897, 175999, 725051, 971197, 525247]"
2021-07-08,3774,"[427969, 985736, 986382, 617104, 719953, 422995, 212116, 719381, 734806, 731735, 17242, 797467, 609373, 1017256, 986155, 803756, 609264, 719411, 959287, 994170, 706878]"
2021-07-09,7468,"[1007041, 748930, 770440, 730506, 766604, 607546, 1017932, 713940, 723734, 823521, 740515, 762723, 976995, 809126, 975976, 1021097, 681262, 418229, 6842, 720957, 909567]"
2021-07-09,7829,"[742787, 872069, 1022092, 746638, 727954, 975058, 604443, 895008, 908833, 960550, 808038, 735528, 671273, 1021544, 727916, 594544, 91057, 710641, 727922, 811509, 730170]"
2021-07-09,10841,"[955776, 702721, 1021507, 1007812, 1007815, 963208, 1021516, 921935, 1021520, 1021524, 959893, 989529, 1010522, 920092, 963296, 942756, 603754, 748079, 1003059, 727926, 814718]"
