Date,Token,Nodes
2018-09-09,238,"[110530, 110531, 110538, 71823, 110610, 110547, 110742, 110359, 110615, 110294, 90522, 72407, 110299, 110561, 109928, 109929, 71978, 110508, 110956, 72429, 110317, 110323, 110580, 72051, 104505, 71932, 110653, 110654, 71807]"
2018-09-10,668,"[111168, 109185, 111169, 108610, 111171, 108423, 1287, 111118, 107989, 80407, 108377, 107996, 30493, 104349, 108000, 108003, 106469, 108650, 108010, 87532, 108653, 111086, 108403, 25910, 107832, 111097, 111098, 111099, 70462]"
2018-09-26,633,"[105153, 105154, 107329, 105348, 107332, 105671, 90191, 108305, 132116, 91417, 112025, 112345, 105629, 110501, 111526, 110505, 107369, 106027, 105322, 105773, 90861, 105967, 109489, 91570, 105586, 108852, 148853, 105718, 108793]"
2018-09-27,484,"[66369, 92228, 94972, 155014, 155255, 153801, 109322, 154061, 94993, 92434, 78361, 107865, 151645, 111710, 95904, 108770, 95529, 98045, 154539, 93867, 100731, 111540, 155252, 94069, 154614, 155259, 92092, 92093, 111295]"
2018-09-28,633,"[105153, 155650, 105154, 155524, 106372, 107329, 105671, 91785, 155465, 155278, 107285, 105365, 155288, 155417, 91417, 155232, 108837, 105773, 110382, 105328, 155314, 91570, 105586, 105458, 107380, 105714, 105403, 112445, 109822]"
2018-10-01,738,"[70080, 123907, 142979, 100484, 127685, 155276, 141646, 119760, 143313, 112914, 114384, 16850, 120088, 156056, 2972, 136290, 121382, 127334, 153515, 156139, 130861, 152878, 156013, 156141, 135729, 148469, 106806, 126008, 156031]"
2018-10-02,633,"[110592, 107329, 105153, 105154, 155524, 105605, 153477, 105349, 105671, 111308, 112466, 152402, 108626, 111192, 105498, 105629, 156255, 152994, 108837, 77542, 156201, 106027, 105778, 105586, 105652, 107576, 91643, 156220, 156030]"
2018-10-04,633,"[105153, 105154, 156481, 105348, 105605, 155524, 107329, 156424, 105480, 108305, 132116, 105365, 112023, 111192, 105498, 156444, 156317, 156124, 107302, 156201, 110570, 106027, 105773, 105328, 105458, 105586, 91643, 156030, 155903]"
2018-10-14,484,"[92228, 93893, 158790, 93895, 109322, 155338, 102091, 156240, 94993, 158226, 160532, 107865, 160474, 95134, 109726, 95904, 94559, 95529, 104874, 154539, 94331, 110573, 105012, 94775, 109177, 100731, 92092, 92093, 95295]"
2018-10-22,668,"[162048, 111489, 111099, 162113, 161217, 162117, 108423, 162056, 162057, 108151, 96972, 107989, 106965, 155607, 112026, 162076, 153629, 2972, 108283, 162092, 107950, 112431, 162099, 158839, 107832, 159289, 104379, 161981, 70462]"
2018-10-28,786,"[158787, 162951, 161160, 162120, 160586, 159372, 160846, 162128, 160594, 162899, 160469, 160662, 160470, 160087, 162648, 162902, 161246, 158816, 18596, 162469, 162985, 162986, 161713, 160946, 162806, 159864, 25019, 159228, 162495]"
2018-10-31,785,"[158336, 13953, 20864, 102850, 60996, 160517, 158022, 1927, 157895, 157193, 108360, 47050, 84495, 157907, 72916, 94807, 157912, 154460, 21600, 157284, 158950, 158379, 163763, 26483, 158584, 158262, 158648, 108537, 158206]"
2018-11-01,850,"[164352, 163783, 35143, 163785, 163786, 111627, 163787, 163912, 163790, 71953, 163346, 164115, 164371, 39319, 164183, 163353, 163873, 91874, 162343, 162345, 164330, 164141, 164142, 164147, 164148, 158968, 164475, 164157, 164159]"
2018-11-17,568,"[109187, 111236, 108292, 97219, 132677, 95049, 9425, 156436, 104597, 108694, 101076, 163226, 156187, 48989, 112031, 109600, 104480, 103010, 110563, 109799, 91050, 109100, 63534, 93874, 155763, 162742, 161208, 107965, 108479]"
2018-11-25,381,"[93568, 83778, 102723, 156099, 90691, 82630, 101639, 82631, 85257, 154378, 85703, 85516, 165062, 84554, 164941, 168598, 86486, 102552, 110533, 93145, 168539, 107549, 83229, 103714, 166629, 82476, 83139, 160443, 97790]"
2018-11-29,668,"[107968, 109185, 161217, 105793, 108295, 169289, 169290, 158993, 107989, 160604, 104349, 45214, 107998, 108003, 155812, 169188, 169316, 164775, 104875, 165870, 169135, 108978, 169206, 160631, 108217, 111099, 107513, 41982, 169215]"
2018-12-01,937,"[13953, 169665, 154627, 169348, 169287, 169096, 169159, 169163, 33620, 169174, 76376, 169113, 169114, 168025, 169244, 58334, 23523, 169253, 169189, 162021, 156904, 169192, 169132, 61745, 66295, 169145, 169211, 169148, 169149]"
2018-12-05,936,"[154627, 76612, 169297, 170259, 170069, 169110, 170071, 170072, 170073, 169244, 170272, 170273, 169122, 170402, 23523, 169189, 169335, 105453, 14448, 170418, 170226, 169459, 170482, 170490, 66295, 170360, 169145, 170426, 170495]"
2018-12-06,484,"[170432, 92228, 168005, 169672, 168393, 166550, 166682, 69341, 166176, 109350, 156327, 170598, 95529, 92092, 154539, 110573, 168174, 163438, 170160, 105012, 170293, 170166, 104757, 168820, 93881, 170298, 160884, 170300, 92093]"
2018-12-06,641,"[107009, 108802, 106436, 109320, 106696, 86288, 106002, 106198, 104728, 83481, 69341, 108703, 98208, 161443, 106469, 71399, 168681, 154922, 89835, 156078, 168753, 107315, 105716, 106549, 107892, 70072, 107705, 111930, 106749]"
2018-12-16,966,"[170938, 171194, 157001, 162954, 170890, 170699, 171345, 168723, 170388, 170836, 170712, 162073, 170267, 171613, 161246, 174687, 175011, 175012, 168488, 171176, 175022, 171183, 171055, 174958, 170478, 174963, 174966, 174583, 12474]"
2018-12-17,381,"[175040, 154177, 83778, 83139, 82627, 83717, 154178, 101639, 82630, 84617, 82631, 154180, 164941, 175053, 170492, 174741, 93145, 26266, 174620, 83229, 171173, 102315, 155307, 85934, 174643, 154172, 154173, 97790, 83583]"
2018-12-30,641,"[107009, 38724, 109320, 106696, 111819, 48587, 86288, 3345, 106833, 105622, 102679, 90842, 69341, 105886, 108703, 98208, 23523, 106469, 108777, 154922, 70122, 49842, 93874, 105716, 107317, 106549, 106749, 111930, 89533]"
2019-01-06,668,"[181560, 181442, 181636, 156553, 175882, 174669, 180240, 168660, 107989, 80407, 180761, 162713, 160604, 104349, 10400, 168929, 181667, 108003, 108650, 108010, 112301, 108271, 174777, 169332, 107832, 108217, 180859, 161214, 53503]"
2019-01-09,534,"[170816, 90691, 181701, 181705, 160650, 160651, 160652, 160653, 182730, 103249, 182739, 167060, 182740, 182678, 182741, 175768, 103255, 168535, 182688, 155938, 167014, 154985, 113066, 182763, 175733, 155704, 165113, 156093, 157759]"
2019-01-09,850,"[164352, 164673, 9922, 164611, 180036, 162047, 163785, 111627, 163346, 179927, 178840, 163353, 182617, 167707, 182618, 18973, 182619, 182620, 182623, 100836, 182693, 175844, 177003, 162029, 176431, 92529, 171314, 180411, 164159]"
2019-01-14,966,"[181376, 90691, 181640, 157001, 175498, 170699, 182030, 168723, 170388, 162643, 95446, 175511, 162073, 183834, 170267, 183769, 69341, 156766, 182052, 181672, 177641, 70122, 170858, 170478, 181428, 174966, 175545, 75581, 155902]"
2019-01-16,381,"[157120, 83778, 83139, 82630, 101639, 184199, 82631, 84554, 164941, 184207, 176724, 184184, 164185, 184090, 93145, 162011, 183771, 184285, 180319, 82911, 89696, 184226, 180899, 184175, 178547, 184120, 160443, 179324, 83583]"
2019-01-29,641,"[107009, 13953, 38724, 105800, 111819, 105743, 105810, 106198, 106454, 187351, 107606, 69341, 108703, 98208, 23523, 106469, 88486, 71399, 154922, 87595, 162796, 105645, 49842, 107700, 107317, 105716, 107892, 106749, 106047]"
2019-01-30,641,"[13953, 107009, 38724, 155141, 106749, 106696, 48587, 111819, 154955, 106255, 105743, 106454, 187351, 83481, 80857, 108703, 98208, 106469, 154922, 87595, 4017, 49842, 107700, 107892, 105716, 158964, 108537, 111930, 156029]"
2019-02-03,1108,"[187712, 111101, 184962, 90691, 184771, 185479, 183308, 184849, 152666, 112474, 183836, 183454, 184607, 178722, 184802, 107748, 184804, 184934, 184681, 168748, 166702, 187951, 170108, 184821, 185271, 184892, 184957, 168894, 184765]"
2019-02-05,641,"[107009, 105537, 111819, 105743, 86288, 106066, 1235, 107606, 106198, 106454, 80857, 105686, 67999, 108703, 98208, 23523, 106469, 154922, 156078, 105390, 112432, 105716, 107317, 105525, 111480, 111930, 187132, 106749, 106047]"
2019-02-05,668,"[188741, 108295, 175561, 175673, 184656, 170899, 156563, 108217, 168660, 80407, 107989, 106965, 104349, 188702, 110563, 108003, 162343, 108007, 112298, 111661, 68142, 184126, 188784, 109297, 174777, 180793, 183289, 161214, 101439]"
2019-02-08,381,"[83778, 82627, 78470, 101639, 189320, 82630, 82631, 164941, 183440, 168274, 189398, 188953, 93145, 183771, 107549, 185757, 189277, 180319, 188135, 105896, 189292, 88174, 189359, 82992, 184688, 177138, 186355, 188664, 179324]"
2019-02-10,1061,"[187264, 189638, 179398, 186382, 177488, 189585, 189714, 189715, 186449, 187091, 186581, 177559, 186648, 189659, 187616, 189665, 189280, 182372, 189605, 189670, 178023, 179687, 177642, 189679, 187890, 189620, 189691, 177789, 178495]"
2019-02-16,1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189126, 189127, 189128, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189137, 189138, 189139, 86483, 189140, 189145, 189146, 1052, 189116, 189117, 189118, 189119]"
2019-03-08,568,"[193537, 2818, 107970, 4934, 186439, 93895, 163915, 109261, 109071, 109266, 109396, 104597, 104598, 104599, 63642, 186908, 104349, 153122, 189221, 185638, 109418, 185453, 104433, 104436, 104375, 164473, 170106, 104379, 164477]"
2019-03-11,1139,"[92417, 180546, 38724, 186833, 193042, 185556, 185557, 93525, 165974, 185560, 193177, 65625, 185562, 1052, 9822, 89887, 190240, 188894, 7842, 186213, 3047, 186153, 77484, 190128, 186545, 102899, 85363, 68405, 188916]"
2019-03-18,853,"[186368, 188672, 185924, 193925, 186375, 184392, 185228, 185805, 189840, 179475, 183443, 180757, 175515, 175516, 186460, 182558, 191903, 175391, 189792, 189862, 182188, 175215, 185905, 185138, 191473, 191284, 183990, 175351, 179448]"
2019-03-18,983,"[102400, 197888, 164803, 162244, 89991, 198799, 99344, 189596, 198685, 1183, 86242, 169958, 199463, 194217, 29994, 190443, 194285, 166702, 158191, 196656, 49842, 91634, 9459, 8564, 32628, 193787, 180861, 10686, 67391]"
2019-03-19,983,"[170688, 175808, 164803, 102083, 194183, 50004, 195162, 195996, 189596, 82782, 1183, 162021, 169958, 29994, 188331, 190443, 194285, 167983, 193583, 158191, 49842, 9459, 32628, 8564, 109688, 193787, 180861, 10686, 170495]"
2019-03-20,983,"[167937, 102083, 199685, 89991, 163915, 95249, 190227, 102292, 50004, 189596, 195996, 82782, 1183, 162021, 29994, 190443, 168556, 12157, 193583, 196656, 158191, 91634, 9459, 8564, 32628, 109688, 193787, 180861, 82366]"
2019-03-21,983,"[167937, 164803, 180861, 2186, 95249, 203026, 196757, 95447, 174551, 104666, 175323, 189596, 82782, 86242, 175458, 162021, 194217, 29994, 186091, 168556, 193583, 196656, 49842, 91634, 205556, 109688, 193787, 160957, 82366]"
2019-03-22,266,"[72580, 174540, 7181, 166798, 174669, 72784, 65042, 107282, 72658, 105686, 5411, 64355, 72547, 72552, 81321, 5610, 205739, 21227, 4141, 72622, 105708, 95599, 163055, 64755, 72692, 3574, 163959, 72571, 72572]"
2019-03-23,381,"[83778, 83139, 162757, 82630, 82631, 190534, 154378, 111627, 164941, 86164, 190357, 86486, 93145, 107549, 187741, 182622, 197469, 97790, 175528, 182698, 82476, 85934, 182516, 101877, 201462, 182519, 177657, 179324, 82494]"
2019-03-24,266,"[102466, 155842, 72580, 105094, 174540, 2065, 65042, 186833, 15569, 62615, 194713, 106843, 183774, 208224, 72547, 64355, 109478, 72552, 5610, 162028, 105708, 190843, 72692, 3574, 66168, 72571, 72572, 168318, 180987]"
2019-03-27,853,"[186368, 188672, 164929, 179448, 185924, 187141, 184392, 185228, 183312, 179475, 183443, 180757, 175515, 186460, 182558, 175391, 189792, 200809, 183082, 182188, 175215, 175216, 185905, 185138, 191473, 183990, 182711, 182710, 175351]"
2019-03-29,785,"[158336, 158080, 157760, 102083, 78470, 158344, 158728, 157769, 158347, 169294, 176079, 200145, 21841, 192020, 72916, 210582, 76376, 157593, 186138, 168056, 185822, 50591, 199333, 157803, 210157, 161646, 26483, 20344, 200441]"
2019-03-29,853,"[186368, 191812, 193925, 185924, 186375, 184392, 183312, 189840, 179475, 180757, 185879, 175515, 175516, 182558, 175391, 189792, 189862, 183082, 182188, 191276, 175215, 175216, 191473, 185138, 191284, 182710, 182711, 179448, 175351]"
2019-04-03,1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189128, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189143, 189144, 189145, 189146, 189116, 189117, 189118, 189119]"
2019-04-05,1311,"[87680, 207617, 213056, 207810, 104775, 198855, 213385, 193351, 212881, 193874, 186579, 181843, 167957, 214294, 152658, 195671, 193824, 213669, 207974, 99178, 213675, 198507, 192821, 199285, 193976, 88891, 212604, 214141, 194110]"
2019-04-11,1311,"[215938, 217477, 217735, 217170, 217107, 193684, 195092, 218260, 217172, 210390, 183837, 217437, 195231, 193824, 217823, 212386, 217184, 214052, 217513, 99178, 4269, 215598, 217518, 217329, 217714, 170358, 211832, 216637, 217598]"
2019-04-16,853,"[186368, 188672, 185924, 193925, 185862, 186375, 187141, 191812, 184392, 185228, 185879, 175515, 186460, 175391, 189792, 182711, 189862, 191276, 182188, 186092, 175215, 175216, 185905, 185138, 191284, 182710, 183990, 179448, 175351]"
2019-04-22,381,"[83778, 162757, 82630, 101639, 82631, 190534, 154378, 164941, 86486, 227352, 187481, 93145, 226778, 107549, 187486, 180899, 187492, 226920, 189674, 194859, 187436, 177138, 109364, 131061, 101877, 187706, 179324, 82494, 186303]"
2019-04-30,853,"[186368, 188672, 185924, 186375, 184392, 185228, 183312, 189840, 183443, 180757, 185879, 175516, 186460, 182558, 189792, 189862, 183082, 191276, 182188, 228718, 228719, 175216, 185905, 185138, 191284, 183990, 182711, 179448, 175351]"
2019-04-30,1049,"[189120, 175809, 189122, 189123, 217348, 189125, 217350, 217351, 189127, 189128, 217354, 189129, 189130, 217358, 189138, 189140, 176212, 189142, 230741, 189143, 189146, 217337, 217326, 193583, 217328, 217336, 175801, 217341, 217343]"
2019-05-01,666,"[158848, 217860, 217028, 156229, 156233, 111882, 154955, 131724, 156029, 231119, 151314, 217043, 217885, 112420, 112421, 148840, 155177, 112172, 165103, 217073, 112242, 154355, 158964, 157045, 217080, 156475, 217917, 158846, 158847]"
2019-05-03,666,"[158848, 160514, 162244, 156229, 93895, 156233, 111882, 154955, 108240, 151314, 169110, 104347, 112420, 112421, 62885, 155177, 112172, 83757, 165103, 112242, 154355, 158964, 157045, 104435, 39865, 156475, 156029, 158846, 158847]"
2019-05-12,1139,"[30464, 95296, 186242, 180546, 103106, 190096, 190097, 111250, 186064, 186833, 185556, 185557, 182230, 190104, 193177, 185558, 188318, 107681, 190114, 7842, 177571, 3243, 14894, 185584, 108657, 186225, 102899, 68405, 208893]"
2019-05-14,966,"[181376, 183042, 102083, 182212, 193095, 157001, 176906, 191548, 95249, 178579, 170388, 169110, 169623, 95446, 162073, 216729, 170267, 156766, 195231, 100319, 181342, 208225, 227046, 178088, 190957, 170478, 193583, 174966, 181308]"
2019-05-20,1139,"[95296, 92417, 157769, 192202, 191631, 186833, 111250, 185556, 185557, 93525, 182230, 165974, 185558, 107681, 7842, 186213, 186153, 3243, 193579, 107884, 186545, 12530, 185587, 85363, 68405, 302451, 71542, 2939, 192447]"
2019-05-21,1311,"[87680, 191680, 259202, 230530, 103940, 236737, 237320, 157000, 106002, 193874, 196884, 234965, 232854, 328155, 237212, 332511, 193824, 290276, 228453, 247525, 188460, 304365, 61745, 192821, 319094, 180283, 237948, 194110, 235711]"
2019-05-23,1658,"[259264, 3587, 239493, 169670, 374408, 233544, 183690, 211148, 185485, 193787, 74128, 168661, 153750, 209753, 291994, 209497, 235549, 162461, 59362, 3047, 106364, 276137, 175534, 237682, 15220, 102197, 170619, 236732, 264382]"
2019-05-27,381,"[83778, 82627, 82630, 101639, 82631, 325514, 186699, 164941, 390481, 390930, 391059, 85973, 390678, 86486, 93145, 390746, 83229, 83486, 231841, 377506, 237054, 170217, 245611, 183276, 82992, 390898, 177138, 391165, 82494]"
2019-06-04,1139,"[30464, 92417, 95296, 64834, 180546, 192777, 157769, 185871, 150991, 146896, 181650, 186833, 185556, 93525, 165974, 185557, 185558, 193177, 182230, 190240, 7842, 190114, 196900, 186153, 3243, 193773, 85363, 71542, 186873]"
2019-06-12,381,"[395841, 83778, 83139, 395908, 82630, 101639, 82631, 84617, 84678, 101899, 164941, 395344, 86610, 86486, 93145, 83229, 396317, 396194, 180899, 392547, 396140, 95469, 85934, 186227, 396148, 396152, 230074, 396027, 95164]"
2019-06-15,666,"[158848, 156229, 156233, 111882, 397067, 131724, 154955, 95308, 151314, 397074, 156436, 396248, 194075, 104349, 112420, 148840, 155177, 70122, 112172, 104364, 165103, 112242, 154355, 158964, 157045, 156475, 156029, 158846, 158847]"
2019-06-16,1139,"[95296, 92417, 64834, 185603, 186245, 70799, 185617, 181650, 186833, 185556, 185557, 165974, 93525, 185560, 185625, 185558, 185562, 63904, 7842, 190114, 186153, 3243, 193579, 217323, 185587, 102899, 68405, 85363, 71542]"
2019-06-19,1139,"[95296, 92417, 64834, 185603, 185871, 185617, 186833, 398802, 185556, 185557, 165974, 185558, 185560, 63904, 7842, 216418, 186153, 3243, 190123, 217323, 235694, 190128, 185587, 324084, 85363, 71542, 102899, 99834, 208893]"
2019-06-20,666,"[158848, 156229, 111882, 154955, 151314, 390354, 58390, 396248, 108634, 194075, 231201, 112420, 112421, 148840, 155177, 231146, 112172, 165103, 395515, 234865, 112242, 154355, 158964, 157045, 156475, 108860, 156029, 158846, 158847]"
2019-06-28,381,"[182786, 83778, 83139, 82630, 101639, 82631, 84617, 85703, 84678, 84554, 401357, 164941, 176079, 86486, 391193, 93145, 83486, 94884, 188070, 97790, 394923, 177138, 176566, 228537, 401595, 401596, 401597, 82494, 401599]"
2019-07-02,1139,"[95296, 92417, 64834, 185603, 186245, 2378, 185867, 401292, 185871, 70799, 186833, 402323, 185556, 185557, 165974, 93525, 230430, 175519, 162271, 402852, 402343, 152615, 186153, 3243, 185584, 402162, 85363, 68405, 71542]"
2019-07-04,1604,"[403779, 25862, 397575, 395782, 93895, 109322, 153799, 390096, 162257, 213459, 230548, 187093, 403546, 402587, 177500, 189404, 188509, 70881, 153250, 162338, 396642, 392044, 182587, 399922, 403380, 402804, 391096, 403770, 294075]"
2019-07-06,381,"[83778, 182722, 83139, 82630, 101639, 82631, 84617, 93512, 84678, 404425, 185292, 164941, 168274, 85973, 86486, 90775, 391193, 93145, 83486, 89696, 103714, 404327, 101481, 102315, 95469, 194419, 86068, 399797, 82494]"
2019-07-11,666,"[158848, 156229, 406088, 156233, 111882, 131724, 156428, 237201, 151314, 398740, 194075, 170972, 398749, 104353, 402403, 112420, 112421, 148840, 155177, 112172, 406318, 165103, 112242, 158964, 157045, 156475, 156029, 158846, 158847]"
2019-07-12,666,"[158848, 402754, 391555, 109892, 156233, 131724, 151314, 398740, 402837, 391193, 194075, 186978, 402403, 112420, 112421, 148840, 155177, 406507, 112172, 165103, 112242, 154355, 158964, 157045, 223097, 156475, 156029, 158846, 158847]"
2019-07-13,1659,"[353089, 353090, 353091, 353092, 353093, 353094, 406919, 353095, 399753, 353096, 353097, 353098, 157769, 381899, 351763, 154708, 351765, 291668, 86228, 396569, 316574, 399326, 302820, 301285, 400426, 381867, 91634, 74616, 188095]"
2019-07-18,1955,"[171073, 110533, 406087, 102920, 408391, 101898, 400139, 100492, 405834, 397263, 104143, 104145, 167888, 86483, 110291, 232475, 82651, 104540, 405795, 94371, 217063, 13483, 85613, 171182, 405806, 14448, 12856, 103866, 109688]"
2019-07-27,1049,"[217345, 175809, 189121, 189123, 217350, 217351, 189126, 217353, 189129, 189130, 189131, 189134, 189136, 189137, 189138, 189140, 189141, 88278, 189144, 217337, 217330, 217341, 217332, 391285, 217334, 217336, 175801, 175805, 189118]"
2019-07-31,1139,"[180546, 64834, 186245, 401292, 185871, 70799, 186833, 402323, 185556, 185557, 392982, 165974, 404504, 193177, 236629, 230430, 399326, 107681, 7842, 188131, 186153, 3243, 185587, 102899, 68405, 71542, 4792, 208893, 67391]"
2019-08-06,1311,"[413376, 104257, 193531, 237320, 209226, 417549, 417038, 193807, 43790, 414546, 417619, 400148, 152658, 194262, 194967, 416153, 108189, 37981, 193824, 417250, 417765, 417579, 237996, 413487, 402481, 224628, 231669, 195002, 407611]"
2019-08-09,381,"[419841, 83778, 82630, 82631, 84554, 409612, 185292, 164941, 168274, 83410, 86486, 420440, 416153, 420377, 93145, 418011, 89696, 418728, 419946, 109359, 420409, 419765, 417975, 228537, 418491, 236348, 418621, 420158, 419583]"
2019-08-09,641,"[107009, 13953, 392644, 95305, 281867, 131724, 111819, 105743, 106068, 106454, 107606, 70103, 83481, 391193, 111450, 108537, 402403, 418596, 112421, 112420, 23523, 112172, 105645, 165103, 370288, 158964, 105716, 107705, 215166]"
2019-08-10,1049,"[391424, 217345, 175809, 189121, 217348, 217349, 189124, 217351, 189117, 189125, 189128, 189129, 217356, 189131, 217358, 189132, 189133, 189136, 189137, 189141, 189142, 189144, 189146, 217330, 217334, 217336, 175801, 189116, 175805]"
