Date,Token,Nodes
2021-10-10,13482,"[1319424, 802304, 1400834, 1242882, 1558796, 1497872, 1326611, 1014038, 1116187, 1217060, 1561380, 980776, 1101353, 742697, 868139, 1169196, 1533230, 721967, 1499185, 1494070, 1045818, 1106746, 731711, 1492543, 1521472, 1435971, 868164, 838, 1559630, 1400911, 1045073, 1359954, 1257050, 1224538, 1084252, 1224028, 1477472, 58982, 796780, 1314412, 1099890, 1465460, 1283701, 612724, 909175, 1089148, 888445, 1504124, 1080959, 1038975, 1148797, 1468806, 1558151, 1328264, 1365385, 965259, 1084556, 1163153, 1482129, 1055124, 1038740, 1425304, 914585, 927128, 1533851, 1097628, 1558943, 976291, 1148835, 725676, 1132460, 1143725, 1244086, 1178295, 989624, 1553849, 1458875, 1045953, 1536196, 1450183, 1101256, 1560521, 856779, 672462, 1564369, 1231570, 1471957, 1130203, 1312732, 613094, 1129958, 1109483, 1052653, 982766, 871667, 1378804, 757748, 1046264, 1367804, 1511165]"
2021-10-10,14002,"[1331713, 1400834, 1104641, 1196552, 55561, 1187338, 1559051, 1149716, 606996, 1403158, 1064725, 1194778, 1550619, 1237020, 1561887, 1385768, 1190696, 1041450, 840750, 1204275, 1090355, 1209656, 1323577, 1130046, 869183, 1416768, 704577, 1337931, 1092432, 1307988, 25941, 1161046, 530015, 690021, 1481830, 1109862, 1462267, 1216361, 1056875, 1331062, 22647, 715133, 1492862, 1299074, 1249412, 5765, 1288069, 1041033, 1550473, 681353, 1243019, 1317261, 1322638, 1239187, 1247638, 728983, 808345, 1463963, 1319325, 1082273, 1167777, 1192356, 1381541, 1534885, 1196966, 1143725, 1115565, 1216944, 1035184, 1315763, 1319349, 1152438, 843709, 1287361, 1151939, 1320132, 1100484, 1084614, 735176, 942281, 1438665, 1284811, 1237196, 1149644, 1431758, 1539535, 1072081, 1066963, 572116, 1100248, 1299676, 779745, 797154, 1333218, 1312488, 837610, 989945, 933371, 1237501, 1315326]"
2021-10-10,15593,"[1120256, 1038081, 1357570, 1464330, 1100044, 1463055, 764432, 1557780, 740117, 1554198, 1454619, 1143837, 1479454, 1551905, 1041450, 1012010, 1272107, 1115182, 688177, 1427252, 1246519, 1367352, 926780, 1055806, 1125951, 1445959, 1192777, 953418, 1400907, 1134922, 1129042, 683602, 1460563, 938836, 1356374, 1201493, 1279830, 1562202, 1433948, 1533277, 1534046, 1364318, 1449314, 1288298, 917611, 974189, 1339513, 1261950, 1256064, 1379969, 1079939, 1509252, 1143943, 1101192, 1556874, 1159823, 1563799, 1432994, 1156007, 1549483, 1385648, 953008, 1477041, 1212339, 1084086, 1081271, 1146807, 444609, 1288642, 1438413, 1556429, 1265359, 5073, 1434834, 1225427, 834772, 786132, 1450451, 1337300, 1179100, 1559004, 1192160, 1559779, 1171684, 1514980, 1498596, 1501673, 837610, 1519339, 805099, 1075437, 1108459, 1056748, 765417, 1078763, 1142252, 1339893, 1455095, 888317, 1399295]"
2021-10-10,15689,"[1506306, 1400834, 819204, 1470724, 1526282, 943626, 1463055, 1478927, 1010710, 567574, 1466394, 1244187, 1377316, 1408549, 1101092, 1507879, 521768, 1325865, 1254958, 1056821, 1329721, 1195323, 1340733, 1559632, 1004882, 1168473, 1564505, 1340507, 1306970, 1395037, 1544798, 1465443, 1470564, 751203, 1433699, 1462116, 1503591, 1165673, 1470317, 1460590, 1464686, 1462385, 1533297, 1252980, 1197429, 1493622, 1247098, 1338236, 1463165, 1415037, 1465473, 1416579, 1504900, 1386374, 1462150, 1533830, 1153162, 1499276, 1385868, 1563278, 1197967, 1459859, 1091224, 1463448, 1546649, 1451676, 1359519, 1463968, 838560, 1144482, 1557409, 1068208, 1102001, 878256, 718770, 1134516, 1454011, 1563071, 1520836, 1225162, 1552590, 1302224, 1497040, 1385937, 1091802, 1497057, 1497060, 1424871, 1469930, 1474538, 1064431, 1147375, 1455346, 1287923, 1390068, 1382645, 1197814, 1450486, 1193465, 869627]"
2021-10-11,13112,"[976388, 1543172, 1213703, 953864, 875017, 713228, 1464334, 942350, 1044499, 750101, 1214744, 1193755, 1173534, 1089826, 1258532, 901158, 1236263, 1213994, 1474603, 1249067, 930355, 1091891, 1265976, 808505, 807481, 1062717, 1521729, 879937, 1253698, 901954, 1199685, 1461067, 1261654, 1300826, 1269599, 1249121, 1214050, 604515, 1213540, 1213541, 734053, 1446247, 918120, 1048429, 1224308, 210551, 1235833, 1550974, 1038975, 1451394, 715908, 731271, 1096328, 17543, 1133449, 1216397, 1133967, 1217423, 1191064, 973978, 938139, 1364381, 1569439, 970145, 1213607, 1517481, 1019818, 1568682, 1004969, 893359, 1262008, 1537465, 1162169, 1183419, 1173179, 1180862, 1566911, 1156286, 1022666, 986324, 919255, 1268735, 1499357, 1272030, 1565151, 1231328, 1570784, 1144805, 1446630, 961509, 1459690, 1391339, 793330, 787186, 1165044, 1556978, 1330169, 846330, 1459710, 909567]"
2021-10-13,14523,"[1469184, 1376769, 1402113, 1412613, 777989, 1346568, 604936, 1577743, 1564437, 1341977, 1383965, 1061918, 1117730, 1425187, 753444, 982310, 1440295, 1579818, 808236, 1408045, 1025841, 1400882, 1136691, 1349682, 1427260, 1404989, 1177152, 1248075, 966475, 1402957, 1138510, 721488, 1517905, 1309266, 1142012, 864857, 1362777, 1139546, 1371742, 1237087, 1064544, 1389924, 1298789, 1578601, 1373290, 1225839, 1585519, 1254001, 739958, 1155194, 1287550, 1211519, 1522818, 1160584, 1497993, 911752, 1148043, 1578383, 1571986, 1269140, 1542549, 1498265, 955033, 1539481, 1318299, 736158, 1361823, 444832, 1017764, 1377700, 883886, 1505978, 1254075, 898235, 1280447, 688064, 1376961, 1362629, 1199045, 1198281, 1361866, 856011, 1520587, 1323727, 1072081, 736253, 834772, 1366230, 1095385, 1162973, 1084135, 1080039, 1209834, 1348331, 1201643, 1577965, 1332718, 1347324, 1516285, 1568510]"
2021-10-13,14566,"[680961, 1440005, 1519111, 1095178, 953354, 1118989, 1064976, 1362192, 1172241, 984336, 1546773, 1555736, 1378584, 1280798, 1376293, 918056, 1350960, 1514289, 1265714, 1464883, 1579066, 597822, 1287235, 988995, 1349707, 808013, 1045078, 1054809, 1583710, 917856, 799330, 1205347, 907620, 1546343, 1348199, 1565292, 183406, 1372529, 1276018, 896370, 1210227, 1059449, 1106298, 1165949, 1579903, 837761, 1347202, 1340801, 1197700, 1056905, 1227401, 799626, 1429646, 953231, 1163409, 773522, 1578132, 1176980, 1059992, 766105, 1136794, 1366682, 967576, 1128860, 86687, 1082279, 877997, 1425326, 1245871, 1032116, 1198774, 1269174, 1222072, 1184956, 895424, 1253828, 898245, 1501126, 1147082, 478154, 898252, 1340881, 1189589, 1129432, 1102558, 1375455, 1064932, 782565, 1079532, 1506029, 1554925, 1487853, 563440, 1251569, 1221617, 1580022, 1558263, 1195257, 1577726, 944127]"
2021-10-14,9201,"[391170, 922118, 1251337, 1330699, 713228, 898061, 865040, 1089554, 1583378, 557332, 1109013, 1429529, 881441, 1187874, 774953, 1033513, 972076, 816941, 1592370, 1111092, 1319988, 1406516, 1567287, 1416502, 821048, 1591610, 806203, 1592125, 897856, 895305, 926538, 1082449, 1221969, 1205846, 1588823, 901977, 1184859, 208224, 1589346, 1455970, 1587300, 1588070, 1040232, 1587561, 1316714, 839789, 1592175, 1147504, 1590128, 1586805, 1097078, 1066360, 1591674, 1454716, 1443714, 1055110, 785546, 1052554, 1016718, 1587599, 1588111, 1591957, 1171094, 828567, 1506967, 1295766, 918936, 1276060, 1056158, 1051814, 1340582, 962983, 1394857, 1429420, 1102000, 956593, 826032, 1149108, 1083828, 1582262, 779702, 955578, 876475, 780482, 1228483, 1589444, 984002, 1588168, 1739, 1432532, 1592276, 1247448, 1197786, 1541082, 1432288, 1577189, 1574373, 1529324, 453114, 1588991]"
2021-10-14,14648,"[945922, 1144069, 186374, 1209352, 1159435, 906252, 1539340, 1099281, 1450778, 1058331, 1224991, 996384, 1234465, 1235490, 1558560, 730913, 1095972, 1218087, 1287210, 939566, 1144367, 869171, 1506871, 1137469, 1059141, 1019723, 1120844, 1149006, 1404499, 1143893, 1496920, 573534, 1003104, 1270625, 1373537, 1518179, 1290234, 1590885, 1056870, 1437799, 1357415, 1154155, 928620, 804207, 1216881, 1143669, 1301879, 1091192, 1128570, 1408122, 1096831, 769409, 1471621, 1358215, 897164, 1388686, 1240976, 75664, 1123476, 979348, 956821, 1351575, 1218200, 1409946, 987035, 1157788, 1462942, 1018271, 989857, 1152675, 815789, 934832, 1357233, 1113017, 1283001, 1177789, 1010109, 1452994, 1081542, 1384391, 1214925, 997844, 1206232, 1333977, 1110494, 722915, 1158374, 1080039, 1084135, 1296614, 1096171, 1171947, 1178093, 772077, 774639, 994290, 1114099, 1172217, 1441786, 1119740]"
2021-10-14,15256,"[1539584, 1467393, 1143810, 1451777, 1237250, 859398, 1588488, 1168905, 1060110, 1264400, 1229842, 1464853, 1125653, 1453592, 1262105, 1212186, 1454619, 1591579, 1531421, 1228061, 793119, 1200673, 1464866, 1463843, 1103143, 1240105, 1371435, 1592877, 1217332, 1204021, 1388091, 1506623, 1587007, 727875, 1561414, 1211463, 1578823, 1391689, 929868, 791117, 1151060, 1272660, 1137494, 999513, 1477472, 808548, 1459303, 1478505, 1590378, 930666, 1561968, 1430134, 1108854, 1373563, 1589120, 1456002, 1242499, 1556612, 1346700, 1585805, 1115535, 1107090, 1589141, 1423002, 1221535, 1122720, 1532578, 1097123, 786086, 1515432, 1419433, 23989, 1125558, 1450166, 1258937, 1469372, 1432509, 1589694, 1349568, 1168073, 595146, 1409739, 1114058, 1203146, 1045453, 790232, 1589979, 1564635, 1227998, 1322974, 1180387, 1449955, 735715, 1026792, 891627, 1425390, 1163765, 1429494, 1592310, 965626]"
2021-10-14,16520,"[1472257, 1256453, 1252872, 1229842, 1391125, 1311766, 903448, 1504793, 880922, 1414172, 1271837, 1022240, 1281828, 990758, 1408039, 1005354, 1438000, 806964, 1345590, 1356343, 90682, 695100, 576323, 982340, 1482051, 1221457, 1405525, 1170263, 1260634, 1587550, 956511, 1285219, 1094501, 1085030, 1376872, 1157738, 925552, 1144438, 754294, 1035896, 953206, 1139575, 1114749, 1196415, 1511552, 1204352, 867714, 1160067, 797320, 1588107, 1557138, 1498771, 1403539, 894614, 828567, 898046, 993945, 1507994, 1432729, 1570461, 1581215, 1119648, 1284513, 885922, 1025955, 773288, 1082285, 1332398, 1519023, 1232052, 1114037, 846779, 1465279, 1045953, 836548, 1101000, 1135054, 1407183, 789459, 908503, 1257178, 1531868, 1592797, 10975, 958458, 840420, 1354725, 1313001, 1066218, 1546985, 1231084, 1531117, 1528558, 1105135, 729577, 1400301, 1553652, 1145850, 1076219, 1043198]"
2021-10-16,16496,"[1551872, 1203457, 1113861, 1608198, 1550857, 1148425, 620043, 1180940, 849678, 1020688, 1533434, 1125651, 923925, 754201, 1402908, 1510175, 1387810, 1603364, 663592, 1151537, 1106227, 1441332, 1602868, 1233717, 1121080, 1419577, 1498424, 1549112, 1283392, 1017413, 1504333, 1451854, 1520719, 1448271, 1248079, 613460, 878937, 1547867, 1151327, 1226593, 1544291, 1309542, 1050986, 1580907, 920430, 1308019, 1102967, 1395831, 1435770, 732795, 1585151, 1371517, 1130878, 1196415, 1605250, 985218, 604807, 1447818, 1020811, 1325455, 1169557, 1362326, 707991, 786072, 1396634, 208283, 1548444, 913307, 924320, 1531559, 1429673, 1547947, 1252015, 1161397, 1270200, 170169, 1081786, 1214139, 1208001, 1366469, 1605061, 1324743, 1111241, 1346762, 1161162, 1231307, 1397196, 1159634, 616404, 1116124, 1400798, 1566944, 941028, 1373670, 1552362, 1554414, 512754, 1587959, 1379578, 1515519]"
2021-10-18,14685,"[1386496, 1429509, 92424, 1349900, 1406477, 936719, 1572370, 648725, 1240855, 1141274, 928027, 1396252, 790560, 1164320, 1236257, 1169185, 1091109, 1181736, 732713, 1583914, 1486634, 1100845, 1143854, 1114669, 742197, 1189437, 1075267, 860228, 1192518, 1107271, 1408589, 1043022, 1246541, 1184336, 1377360, 1408084, 1094485, 788054, 1333335, 1617241, 1182556, 1533277, 1321054, 900703, 808548, 1100390, 1109862, 1166444, 1123949, 1077615, 1388658, 42874, 1572733, 1113216, 1559170, 1254018, 1394820, 1334658, 1395586, 1123205, 1309322, 1158794, 1332618, 1122187, 1064850, 1034899, 1059220, 887445, 1187991, 1101976, 1446808, 1450145, 1558690, 1455523, 744359, 1005742, 985264, 870577, 1624247, 874680, 1051325, 1156029, 729534, 1075648, 1101002, 1342922, 1301463, 1103576, 878303, 1319139, 1255398, 1117673, 1195242, 1184750, 960752, 1283569, 1154293, 1369335, 1379578, 1568510]"
2021-10-18,17318,"[1547009, 1190914, 1525251, 1195013, 786447, 1096465, 721428, 1398037, 1020181, 1141015, 543513, 1543962, 810524, 917020, 766492, 1019676, 1410594, 1025826, 93986, 1359653, 1615914, 1045290, 36911, 1043760, 1281840, 975154, 1598515, 1471545, 1549113, 1142589, 1102656, 1455426, 1110596, 1420612, 975432, 1307216, 1432656, 1158994, 1082708, 833624, 949849, 1308250, 1302363, 1145692, 1457500, 842591, 757089, 1263971, 1132389, 1564774, 1255527, 1249384, 619367, 1239914, 1406573, 918385, 1251187, 1020789, 1607542, 1194361, 1559932, 1171837, 1056643, 1401734, 843912, 994442, 1562253, 1048980, 1487767, 1540250, 1265568, 163233, 1387946, 1489327, 1142960, 913074, 1238199, 1182394, 1084091, 1087167, 1578697, 1539273, 886479, 1329367, 1439960, 1530072, 1044952, 1110753, 476897, 1332455, 1491943, 1172968, 1458922, 962029, 1508590, 1607406, 1458671, 954615, 1406460, 1558013]"
2021-10-19,16539,"[1165570, 1057796, 1115397, 1547270, 1547021, 1428750, 997647, 1213712, 964882, 1584152, 1019674, 934175, 1596704, 1626917, 1215015, 1271549, 1626415, 1509425, 1533745, 1433909, 1626422, 1142586, 1273915, 1505853, 1244997, 1444166, 1369932, 1422926, 1578838, 826455, 1586519, 872791, 1524314, 966486, 1120599, 16477, 1605465, 1204055, 1626208, 926312, 1624939, 1242478, 1420661, 1262711, 763767, 1120891, 1178748, 1237118, 1627263, 1627009, 1627266, 1460867, 1131914, 1213837, 1280142, 1259664, 1109136, 1626259, 1188499, 1239702, 1259162, 106395, 1151392, 1519266, 17060, 1513125, 1341096, 967595, 1435051, 1399469, 1184942, 1627568, 1629108, 1111990, 888247, 895161, 1604537, 1129666, 1218242, 755139, 1375176, 1226184, 1624523, 1129931, 1585615, 1628373, 1312471, 741599, 1624800, 1628895, 1631711, 920041, 1545964, 883437, 867566, 1624819, 9459, 1427964, 1010941, 983295]"
2021-10-20,12892,"[749569, 1373445, 1586950, 1587209, 1133581, 1373966, 1170960, 1634066, 1199379, 1484052, 1632277, 1434137, 1432345, 887323, 1316124, 1120289, 1263139, 1230116, 760106, 1302317, 934189, 1473841, 1168178, 1179451, 672318, 1001537, 1632065, 1632838, 986699, 1102, 1068879, 1243986, 1323859, 1191510, 1155416, 534362, 1505375, 1490784, 766561, 906338, 799330, 1248356, 1499745, 953188, 784742, 1472359, 1363050, 887146, 1534829, 1064052, 1631861, 1522296, 1111418, 1087872, 872076, 1419921, 597394, 1489813, 1568410, 1560987, 1441957, 741033, 1434287, 1126576, 838576, 1435577, 708538, 1105083, 754364, 1306302, 1177280, 1618881, 1634753, 1532614, 735176, 1632460, 1320140, 769486, 1192404, 1394645, 1109462, 718040, 1501659, 1589985, 1602275, 1476843, 998123, 958702, 958447, 746224, 1261565, 1036530, 1633778, 1404403, 749045, 1128694, 1339893, 1313531, 1327356, 546557]"
2021-10-20,14168,"[1495041, 1389570, 1435395, 1367303, 1435404, 1386253, 1361166, 810764, 1490448, 1435406, 1435412, 981782, 1628439, 1125659, 1482525, 1121066, 1565995, 1252140, 1565229, 943663, 1408561, 1398065, 1242676, 1138999, 1225015, 998204, 1310269, 1395517, 1305664, 1524546, 1455683, 1109828, 1364549, 1634631, 923722, 1186637, 1184336, 1547600, 1335123, 1497944, 1572186, 1126235, 1471581, 1349727, 1508449, 1333094, 1372016, 1423985, 1301108, 790900, 1182333, 1278589, 1353857, 1621381, 1528457, 960396, 1348240, 1229457, 1337491, 1634452, 1310358, 1496730, 1084827, 1358495, 1632928, 1308833, 1440425, 1178795, 1361068, 1340332, 902575, 1362608, 1127344, 1294517, 1361080, 1434297, 1504188, 1632963, 1345478, 1304012, 1320141, 1390286, 1504205, 1504213, 1341143, 1194967, 936669, 1435358, 1167583, 806369, 1634795, 1435376, 1444849, 1592305, 1073651, 1322228, 1562869, 1435126, 1540859, 1435391]"
2021-10-20,14591,"[1188097, 1608709, 1404166, 1416966, 1397000, 1633290, 1328650, 1183248, 1376016, 1113620, 1337364, 1183509, 3095, 1116187, 1251868, 1265947, 1101856, 1420836, 1291817, 1306409, 1287468, 1445165, 1580086, 1142838, 1384761, 1594685, 1329218, 833858, 982596, 1126214, 984391, 1167688, 1142347, 1616206, 1384782, 1181264, 1183058, 1062228, 1091669, 731740, 1438045, 1545823, 727905, 1634658, 1388388, 1359206, 1348199, 1633638, 1171303, 1605478, 1487725, 853108, 1504116, 3963, 1285756, 1451133, 1390975, 1079685, 827526, 1331334, 1193862, 1045130, 1457802, 1530506, 1228429, 1519503, 1242511, 1123729, 1458841, 1358234, 864667, 1131676, 1160607, 716192, 1113765, 71077, 1231015, 1471657, 827053, 1417397, 1389238, 1496763, 1452475, 946877, 1634239, 1389514, 910029, 1287379, 1514451, 1305556, 1389782, 1633497, 695001, 761564, 1326556, 1107444, 1161462, 1361399, 1125371, 944127]"
2021-10-20,15500,"[926984, 1379339, 1464332, 848909, 1271313, 1636369, 1504530, 1472532, 1634837, 1447188, 1294359, 1430804, 1452057, 1610778, 1247770, 452886, 1637653, 1348888, 988959, 1619488, 1099769, 893475, 1172773, 1592361, 897578, 1618987, 719926, 1236535, 1483833, 1131324, 1067325, 1233725, 1113411, 1067078, 1633864, 1136714, 1598032, 1488464, 1240660, 1585240, 1500249, 1253466, 1635166, 1213024, 1331297, 1262690, 1632355, 1032803, 1285984, 1122660, 606311, 1140584, 1082730, 1547631, 1417076, 1266293, 856440, 1279611, 1201790, 1505665, 1048712, 1376659, 895126, 1637020, 1154207, 1309345, 1552035, 1062307, 1486502, 1253553, 1336245, 1635765, 1633975, 1461176, 1447103, 1036736, 1450433, 1023684, 1247941, 1357766, 1478348, 1547216, 1172948, 1248216, 1244121, 1446874, 1637090, 923875, 1363430, 1258984, 1295337, 1238764, 1040880, 1149424, 1143792, 1633525, 736761, 1583098, 1486843, 1456382]"
2021-10-24,15510,"[802304, 1236482, 1464835, 939012, 1440774, 1665798, 1180682, 1323531, 1663501, 1213966, 989454, 1468688, 761361, 211219, 1461524, 1520915, 1091862, 1653526, 1190948, 1126437, 1150244, 956455, 1217321, 1662508, 1381167, 1461552, 1665591, 1017144, 1579066, 999486, 1464130, 1578819, 1384521, 1451347, 1005141, 1385049, 834393, 1210460, 1319772, 1247327, 1469539, 1615204, 1357158, 1456233, 1618538, 1666162, 1205107, 806527, 1609088, 1364609, 1667457, 1194628, 1469573, 704646, 1257609, 1662604, 1088142, 1122702, 1171855, 1309841, 1452180, 1140640, 1464482, 1148835, 1384105, 1159852, 1420974, 1243823, 1384113, 190132, 858036, 1460919, 1336000, 1391809, 1178306, 1197250, 1464768, 1457089, 1459910, 1125575, 943559, 1465548, 1411533, 1115856, 1636307, 1469912, 1661913, 1464798, 1224674, 1362408, 1397487, 1377009, 1469937, 1051124, 1461495, 1582072, 1073914, 1455611, 1137405, 1468670]"
2021-10-25,17462,"[1199361, 1675526, 854538, 1624589, 441358, 1235471, 1282063, 1043473, 1378068, 1540376, 1654809, 756507, 1020700, 823583, 1066493, 1222179, 1630247, 1458727, 856626, 938547, 983346, 805174, 1671993, 1657917, 1582398, 721727, 1434430, 804417, 737602, 1443396, 1058375, 1204039, 1379401, 1015376, 1216082, 1519442, 1650260, 962650, 1670236, 1172318, 1464677, 975209, 927346, 1228403, 1248630, 1482874, 1197434, 1205626, 884349, 1394561, 671874, 1052810, 733325, 681870, 910487, 1651095, 873880, 1089436, 449437, 1672606, 1233823, 1376671, 1242275, 1113512, 1651369, 1163179, 1325741, 920238, 1577645, 1205937, 1415091, 1504956, 1674944, 1398722, 1254852, 1112263, 1648331, 955852, 18638, 1118927, 1283279, 1668305, 988878, 1572566, 1654488, 1118683, 851676, 1563107, 1353190, 1175271, 754663, 1414889, 1542124, 963568, 1199601, 718068, 923640, 729595, 1668093, 1594879]"
2021-10-26,13191,"[920324, 1405190, 711434, 1330699, 1099020, 1227279, 1056783, 1163023, 1097999, 1679891, 1172241, 986903, 928539, 811552, 1314338, 1542691, 1261094, 1077034, 1058860, 1118254, 907572, 1345594, 783423, 926015, 1129025, 1173827, 1655122, 786516, 1157974, 1088599, 1518426, 1088092, 1366364, 1050209, 799330, 1031779, 894821, 726887, 964203, 1550956, 1526123, 892018, 1446514, 1139060, 1246585, 1646973, 1096831, 793472, 1059457, 964227, 1671814, 1511302, 840840, 1142920, 1020047, 1245072, 947347, 1128339, 1349524, 1358228, 1288088, 913309, 1062302, 1433502, 1377693, 743842, 842663, 1598375, 1533609, 744872, 1571499, 924589, 1312942, 1033648, 1464758, 758467, 1080259, 876741, 986565, 701381, 1384648, 1150413, 1284303, 895952, 1293523, 796628, 1142493, 809183, 1255391, 965603, 771044, 926449, 1117427, 1018869, 1358070, 1509879, 1080825, 1321466, 1266174, 1283583]"
2021-10-27,18082,"[1214978, 1651718, 1304591, 1477144, 1549858, 1665316, 1683751, 1126441, 1575721, 1337642, 1024556, 1019181, 361011, 1210422, 1334329, 1675322, 1191225, 1543228, 1390905, 1067328, 1679427, 1098822, 1318983, 1443911, 1103687, 1463112, 1098827, 1498441, 1272397, 1385806, 825426, 1492306, 1664851, 1262677, 1115228, 1109344, 1540193, 1664867, 1109093, 1098853, 1462118, 1683816, 1069419, 1195376, 1351025, 1098869, 1204343, 1676921, 1423738, 1224571, 1607292, 1041276, 1664893, 1520517, 1250950, 1098891, 1664909, 1399694, 1679760, 793236, 1098900, 969368, 886680, 1376666, 890779, 1206428, 163233, 898214, 1664935, 1098921, 678825, 1204908, 1130422, 1268919, 1245880, 1626039, 1143998, 1466558, 1664705, 1267397, 1450183, 1227207, 1149129, 886991, 1461969, 870104, 899802, 959451, 1483228, 1188575, 1592802, 1374947, 803560, 1203944, 434410, 1499374, 1225457, 1665781, 1339129, 1370365]"
2021-10-30,18284,"[1696768, 974855, 1540360, 1327881, 1156109, 1282577, 792603, 1554460, 1184030, 1102116, 1226021, 730918, 1144612, 1538345, 870954, 1420337, 1454903, 942138, 827450, 1530428, 1700924, 1578811, 1421892, 1559111, 986699, 1367892, 1147477, 853334, 1576535, 1494778, 1286235, 1295452, 1701469, 895325, 1438045, 1695328, 584032, 1586023, 1126249, 1453162, 1143658, 1048428, 1700973, 1130354, 1224821, 1700982, 1695864, 1695612, 1289342, 1347199, 1689982, 1324026, 1316228, 1392521, 1196687, 702356, 1167511, 1452960, 1574050, 1508090, 1419941, 102054, 1475500, 1075377, 1119410, 1395633, 999860, 1076406, 1050550, 989624, 876222, 1321662, 932544, 1297860, 1528773, 1695224, 851657, 791497, 1698766, 1265359, 1149648, 1174485, 1600469, 164821, 1352151, 1696993, 1695969, 1347304, 1085162, 594155, 1450732, 1205229, 1131760, 1698547, 1598456, 1176826, 690427, 1408508, 1593085, 1353727]"
2021-11-01,14349,"[1204742, 1198856, 1372681, 1554954, 1401099, 1305613, 1372429, 1237008, 1255444, 562709, 1372694, 1081366, 1268758, 1243412, 1042203, 1346589, 1359134, 1321503, 1373989, 1378091, 1191724, 1372720, 1253937, 1372212, 916532, 1045046, 1214009, 1350715, 1415484, 1034818, 1252162, 1328456, 775253, 1424216, 1709917, 1371997, 1372153, 1406304, 1055329, 1550437, 1348970, 1178478, 1372785, 1445233, 1307763, 1293172, 1197685, 1372281, 1352066, 1531527, 1392776, 916105, 1071751, 1241223, 1298056, 1372301, 1225096, 1526417, 1708433, 1555094, 1214871, 1595800, 1411229, 1527199, 1309346, 1408429, 956593, 1180598, 1430455, 1121465, 1503676, 1594303, 1242820, 1203909, 1215943, 1101256, 833481, 30414, 1420238, 1398994, 1228242, 1337299, 1711317, 946392, 1244121, 1212639, 1375199, 1439201, 1347304, 1334506, 1075437, 1374190, 792562, 900594, 1288951, 1373432, 1381625, 1379578, 927228, 1484541]"
2021-11-02,17098,"[1155072, 617472, 83970, 706562, 161284, 1328390, 1013258, 1716238, 1438224, 1480980, 1514005, 1402644, 1151771, 879387, 1243420, 1078047, 1593892, 1040933, 728102, 1209383, 1242408, 406057, 988459, 1591085, 1345588, 1220664, 1246778, 1231931, 1589821, 1003581, 1037118, 881986, 1198150, 29767, 951880, 975432, 1668935, 1578823, 1491788, 1446220, 1206862, 709711, 1657164, 897620, 1149017, 1005660, 1664095, 1263456, 859489, 1595492, 1584998, 718956, 1082477, 473201, 974706, 1335411, 1140599, 1067897, 1159290, 1653374, 1560191, 1266057, 1377930, 833418, 1151632, 735890, 1677458, 786839, 1720215, 1311642, 1607837, 1644190, 1065639, 1220520, 1035176, 805291, 1607856, 1154480, 1718454, 1102521, 699327, 983752, 1460169, 1700809, 1287883, 1164249, 185818, 1056731, 945884, 1458139, 1581793, 1113062, 939756, 675566, 857073, 1101043, 1648373, 1161974, 1113592, 617215]"
2021-11-04,13592,"[863751, 1253129, 1298193, 1280274, 1298197, 1712406, 1297953, 1298467, 1297958, 1276204, 1729072, 1303089, 44082, 162608, 964662, 196920, 1091385, 1229628, 1142077, 1728575, 1308991, 1729602, 917570, 1142342, 1728840, 923209, 1171274, 1298251, 1297741, 1122644, 1731669, 1303640, 1298264, 1300061, 1229149, 1243997, 1298016, 87396, 1459303, 1226615, 1087867, 1303421, 1297790, 1269380, 1307268, 1627274, 1268362, 1281165, 1276047, 1297810, 1244563, 1003413, 1726105, 1280670, 1285534, 1295521, 550305, 1266339, 1084581, 1496230, 1265318, 969641, 1057965, 1163181, 1385647, 1297838, 1231025, 1269680, 1285301, 1299382, 1730999, 1299383, 1728700, 1731773, 1186236, 1297853, 721853, 1329602, 1297859, 1575620, 1298117, 1136580, 1215447, 1286136, 1269467, 1435869, 1301217, 1732065, 1182947, 1387236, 1298154, 1730283, 1240046, 1304817, 1217521, 740854, 1298935, 1143800, 1298937, 918010]"
2021-11-05,16603,"[1544197, 1540358, 1109257, 1348874, 1184526, 1738256, 1090577, 1632531, 557332, 1733654, 1542680, 1542136, 882202, 1640219, 1733148, 1190430, 1153319, 1542697, 1207594, 1382959, 1542193, 1448755, 1614389, 1318965, 1138999, 1736248, 1265976, 1697595, 1540157, 1388096, 738881, 1512769, 1202505, 1427021, 1334097, 1620819, 1730132, 50518, 1734743, 1540697, 1037914, 1175134, 1734750, 1554531, 1734258, 1541755, 1735035, 1522045, 1490559, 1733250, 1732485, 1247622, 1737608, 1605513, 1107595, 1071757, 1560463, 1605272, 1200541, 1134755, 1540003, 839076, 1340324, 1705382, 1540264, 871331, 1733290, 1536683, 1733545, 1739694, 838320, 1242801, 34226, 1214131, 1717687, 1711546, 1730236, 1733054, 1157055, 938950, 790218, 1541066, 1161676, 474317, 1631438, 1733839, 1540303, 1192398, 1734106, 1418205, 1732575, 1007072, 1730274, 1136100, 762346, 1540845, 1726702, 1732847, 1528824, 1290233]"
