Token,Nodes,Dates
29052,"[2244481, 2638401, 2648963, 2628229, 2643653, 2649720, 2646095, 2241426, 2631250, 2628372, 2645269, 2647323, 2616668, 2647133, 2643424, 2647904, 2650424, 2614882, 2647332, 2649764, 2616802, 2650599, 2615988, 2616757, 2650806, 2644152, 2617273, 2650426, 2628411, 2646142]",2022-01-29
9316,"[552003, 992836, 977348, 805323, 885004, 977355, 175055, 588307, 1515283, 627414, 543192, 836121, 836122, 1316123, 877661, 751072, 742817, 546594, 1555425, 828768, 1010231, 1210918, 587488, 1065, 440045, 233137, 638258, 598707, 530871, 562746]",2022-01-30
12179,"[954498, 1388813, 1033594, 2068369, 2659345, 1536406, 835223, 1591641, 2297754, 1049884, 1045661, 1142430, 2652894, 1078751, 2022494, 1311652, 2576293, 1083876, 1058661, 1046254, 678705, 2014258, 1080369, 1324852, 1100915, 1288055, 1143865, 1031866, 858174, 446975]",2022-01-30
12395,"[1126401, 1009795, 2310726, 2537736, 1814536, 1194954, 1929227, 1050636, 2658831, 1103631, 1511761, 1064084, 1124692, 2660437, 1014230, 1221847, 1920213, 2288344, 1645020, 2035487, 1128294, 2662824, 1193128, 1076524, 2662957, 1126063, 826032, 1092463, 920821, 407102]",2022-01-30
12421,"[837697, 1712259, 5957, 1177287, 2652872, 1252167, 1203658, 2401803, 2659211, 1153676, 737934, 912592, 1203988, 2478747, 2656540, 449437, 1478688, 1794018, 1472291, 1140517, 1295400, 959080, 2658412, 1200237, 1119280, 938609, 1819380, 1220856, 563388, 559999]",2022-01-30
13137,"[596608, 2395523, 952708, 2169031, 2026110, 966798, 66446, 917840, 2579345, 1279890, 25494, 453271, 852696, 871513, 899867, 2389987, 1652772, 930596, 2588006, 1163303, 906919, 1078381, 937071, 972402, 2488692, 819445, 2397174, 1896441, 169534, 1190399]",2022-01-30
14899,"[1007235, 925764, 961030, 685638, 1321864, 2652872, 2637450, 2571018, 1117513, 1273162, 1871124, 1286488, 1499802, 1365215, 746592, 2570785, 1439397, 2393061, 959080, 2659242, 1169582, 761392, 2659376, 2663857, 2542387, 1259889, 1115507, 1211318, 996279, 2656184]",2022-01-30
18384,"[2034884, 2108869, 1963399, 2421960, 2653321, 1193464, 1122763, 1201101, 2004430, 1413775, 2025554, 1692670, 1871063, 2324059, 1330909, 1963488, 891233, 2654307, 1358052, 1587941, 2658535, 2345258, 2480684, 892720, 55092, 2644212, 2526839, 2050808, 768762, 2441022]",2022-01-30
18574,"[1652225, 2482818, 1432004, 2613255, 1713991, 1363016, 2064524, 1713036, 2661900, 2084814, 2663952, 1695186, 2545175, 2661207, 1713755, 1757788, 1714591, 2527456, 1713632, 1590369, 1730723, 2612067, 1771500, 1713918, 2478642, 1772658, 1339639, 1680378, 1689597, 1726142]",2022-01-30
21629,"[2005700, 1829958, 2504776, 2219703, 2663801, 2255372, 1359372, 2656460, 2649293, 1875150, 2504849, 2341078, 2251736, 1614108, 1706783, 785062, 1033830, 1373543, 1831978, 1638763, 2528815, 1846575, 1659441, 2377713, 2122485, 1775287, 732473, 2657787, 2445886, 1901625]",2022-01-30
22376,"[1598977, 1623299, 1950662, 2363403, 175055, 2496276, 2113430, 1354648, 873114, 1031708, 809820, 1970082, 1741923, 1902564, 1930407, 744359, 2572904, 861418, 645740, 842797, 85550, 635181, 1271472, 2088044, 2036593, 2255346, 2323958, 435062, 2475196, 976639]",2022-01-30
22407,"[1115905, 594690, 2258625, 402114, 1117635, 989193, 1086032, 1043729, 2663699, 1521300, 871700, 1103700, 1038292, 1039828, 1641437, 1260638, 1043583, 2645029, 436006, 1698790, 1209959, 1117287, 1041706, 1021995, 1330024, 1349293, 734710, 2344956, 677950, 1614719]",2022-01-30
25911,"[2275777, 2018756, 2334025, 2273163, 2251595, 2625293, 2375117, 2157778, 2375315, 2658323, 2335698, 2252572, 2658016, 2455457, 2375587, 2335780, 2184868, 2648870, 2658022, 2325350, 1717609, 2661035, 2391979, 2129070, 2657774, 2375023, 2208182, 2229115, 2090108, 84287]",2022-01-30
27819,"[2135232, 1240194, 770563, 2556159, 1624838, 1022858, 2530427, 1319181, 1593805, 2328528, 2663250, 2657043, 758616, 1602776, 2660952, 1538041, 1146206, 1050401, 853797, 2394021, 1602918, 1288745, 996073, 1534636, 2662892, 1045302, 2552121, 1215931, 945534, 1568959]",2022-01-30
11377,"[2672640, 1178114, 1720386, 1208716, 862481, 931730, 2531987, 1305172, 1453979, 2659356, 2659358, 1059488, 1071712, 1149025, 1100195, 827450, 2671589, 1151015, 1997544, 2621355, 2663343, 2678450, 2666547, 2667955, 1013492, 994294, 1069623, 2669114, 1118142, 1108415]",2022-01-31
11842,"[452613, 931526, 1206279, 1181320, 1256073, 915143, 2348745, 1510093, 1055310, 914766, 1251663, 1591635, 2178708, 557332, 1206741, 1510874, 2673951, 1033887, 1234528, 1048994, 1361760, 1258404, 1384804, 1209511, 636584, 1262953, 1948781, 1552239, 956593, 1870134]",2022-01-31
12316,"[875840, 1035595, 2099404, 2053579, 2674958, 1209933, 2538455, 1101721, 2476698, 1675675, 2668121, 2424155, 2276317, 2657569, 2290594, 2285666, 2043044, 1575784, 1308201, 1150506, 2464874, 709231, 897584, 1513649, 1889840, 1821364, 1913269, 1767029, 70392, 1115963]",2022-01-31
17235,"[1566080, 1610947, 1715523, 2670215, 1671944, 1989901, 2536847, 2672146, 1732627, 1887699, 1734740, 1499159, 1615901, 1702625, 1619363, 2670755, 2214179, 1611427, 1487204, 2667109, 1635172, 1517868, 1813676, 1729390, 1518961, 2543411, 1571699, 1986677, 1218107, 2478396]",2022-01-31
19300,"[881986, 2279555, 946373, 2671687, 678540, 1660365, 1053454, 1171215, 1358736, 2646799, 946383, 1084880, 746132, 1888722, 1150549, 1960410, 1526556, 20253, 1797982, 2009762, 1548903, 611694, 2654319, 911026, 1273909, 847221, 992375, 1103929, 1176379, 1011326]",2022-01-31
22049,"[2231043, 1574083, 2678406, 1628423, 1460487, 2613897, 2677958, 2212299, 2674828, 1943566, 2667025, 1576148, 1354965, 1847450, 1684765, 1318494, 1779551, 1999070, 1721259, 1857323, 1017775, 994482, 1332851, 2224244, 2375414, 2669113, 2478778, 1269691, 1794428, 1298045]",2022-01-31
22747,"[1557632, 1521603, 1765255, 1613704, 1134024, 1544393, 1050763, 1603724, 1710413, 1534998, 2667222, 1727000, 436763, 2575707, 1593056, 1146019, 1544868, 1607075, 1471462, 1494376, 2661482, 1394476, 2654957, 1475825, 1048818, 2597621, 1924086, 1611774, 2677819, 1567166]",2022-01-31
22901,"[2244481, 2137219, 2205508, 2665157, 2676293, 2598409, 955469, 2326224, 2241426, 2156946, 2175807, 2156630, 1992471, 2672088, 2122329, 2669853, 1907876, 2078079, 2123051, 2161068, 2668720, 2145136, 1783153, 2667249, 1999729, 2672694, 2127226, 2634427, 2678204, 2116031]",2022-01-31
30097,"[1905792, 1654656, 1903106, 2232835, 2663171, 1457413, 1089733, 2561735, 978953, 1121609, 2142862, 1816974, 2668562, 2125266, 1642967, 2666200, 933340, 699101, 2490014, 1757, 1870431, 1850089, 1606890, 1195376, 1540657, 2663796, 1383925, 2153460, 1574265, 1391615]",2022-01-31
15385,"[2243136, 876737, 1159234, 1381766, 1136711, 957895, 760135, 1140490, 1590224, 939217, 1242454, 1836441, 1154458, 1924122, 160604, 1617630, 741599, 965537, 2185889, 1109474, 1404453, 786535, 2683368, 1862825, 1209961, 2150444, 1421936, 754486, 1175610, 730175]",2022-02-01
17205,"[2577027, 2295427, 2532421, 2682379, 2688396, 2683149, 2569486, 2628044, 2361616, 1927184, 2637075, 2550932, 2652055, 2473849, 2684700, 1646238, 2680223, 2677282, 2679522, 2121187, 812004, 1240421, 2158307, 2616306, 914101, 1311030, 15670, 2082101, 1243573, 915388]",2022-02-01
17906,"[1444353, 1686274, 912515, 1215620, 1677121, 2257287, 1330769, 787730, 1491608, 1497850, 1424860, 2312605, 1772893, 2682015, 2408673, 2671970, 2694117, 2500519, 1411304, 2619691, 2276396, 2671980, 1457135, 1314867, 1072948, 1031348, 1179513, 1938234, 1517180, 2532607]",2022-02-01
18645,"[1437186, 780482, 864132, 1127234, 1691205, 1862984, 1350715, 2441289, 1122379, 1926412, 1025358, 1171471, 1565715, 1232212, 1577560, 1067994, 1781211, 943772, 1011357, 922720, 733926, 1332456, 996012, 1446958, 1562159, 1557102, 709231, 2680379, 1511165, 601407]",2022-02-01
19363,"[2271680, 2679553, 1860034, 1962051, 2518728, 2566858, 1529611, 2679564, 1700945, 2512721, 2679571, 1125012, 2624723, 1722646, 2507988, 1120599, 1450458, 1414748, 1850015, 975456, 2552998, 1283368, 920041, 2688554, 2423161, 2643758, 1802927, 213876, 1286840, 2092217]",2022-02-01
19529,"[2132857, 1096130, 2382018, 2612292, 2444358, 1092936, 2665160, 1733773, 1684173, 1489873, 2208466, 1741779, 2579348, 1120340, 1450774, 1495639, 1964952, 2682016, 1503713, 1232291, 1243940, 2043044, 1706340, 1516585, 1337131, 2285490, 1628598, 1098039, 2092217, 1593338]",2022-02-01
20487,"[1325954, 2307651, 1233414, 1845254, 1225096, 1919114, 478154, 1964362, 1918031, 1920080, 1965905, 2199891, 1377620, 1931543, 2481240, 2682332, 1261534, 2276003, 1560806, 1688874, 1312555, 1109930, 1494638, 1926962, 1925682, 2261490, 2692789, 2101686, 1918707, 2680127]",2022-02-01
21875,"[1443970, 607042, 1383300, 1792450, 68360, 986696, 1739977, 918795, 1466508, 1168074, 1084494, 1204496, 820048, 1815509, 1369942, 9879, 2682905, 1255965, 760670, 836769, 851618, 638433, 1902436, 868136, 1031786, 944685, 1262451, 1009268, 2448570, 507067]",2022-02-01
22049,"[1815489, 2613897, 478154, 1210892, 1943566, 2685327, 1845905, 2393553, 2682133, 923925, 2198229, 1149017, 1847450, 1792667, 1318494, 2207903, 2679846, 2012390, 1638570, 2240431, 2043761, 2131379, 2224244, 2679094, 2022840, 2143546, 2684923, 1905212, 2686142, 1686975]",2022-02-01
22940,"[2121216, 2693438, 2689346, 2562371, 842949, 2061191, 1648135, 1614667, 1443728, 1163409, 788944, 2033489, 1977750, 2115479, 1642648, 2125724, 1500764, 1623261, 2589410, 2002595, 2127651, 2103659, 1870895, 96178, 970162, 1374645, 2692857, 1919547, 1897532, 1703358]",2022-02-01
23029,"[2107777, 2107781, 1988677, 2679751, 2683656, 2107721, 1753675, 2443470, 1910222, 2625617, 2107794, 2093777, 1930390, 2685463, 2113175, 2688155, 1299611, 2115487, 2239776, 1844064, 2151521, 2117032, 2458793, 2600684, 1894063, 2682932, 1888248, 2389180, 1981821, 1942014]",2022-02-01
23735,"[1177603, 1208584, 994505, 1237642, 2689678, 865679, 1582159, 1519698, 602962, 1200467, 1336853, 1143061, 766550, 1329699, 1046884, 2418662, 2538215, 1381032, 736870, 1370217, 1369133, 1980783, 1615729, 1220530, 975667, 1136949, 728437, 1329271, 2245561, 170302]",2022-02-01
23751,"[812288, 577729, 730953, 2438795, 1646327, 2684941, 2323539, 2688595, 2168661, 3222, 1144666, 107548, 2477596, 1535072, 2690657, 2647970, 1417509, 858278, 2176169, 677612, 1367597, 818798, 714607, 1071666, 969267, 1252530, 914101, 83639, 2179132, 865982]",2022-02-01
27532,"[1787844, 2469445, 2486980, 2200644, 2633096, 2263816, 2245132, 2688334, 2360079, 2010448, 2463185, 2504186, 2187541, 2473110, 2124757, 2515737, 2254810, 1918940, 2580895, 2255266, 2496869, 2383656, 2651307, 2481524, 2546485, 2693941, 2045556, 1593402, 2684284, 2586302]",2022-02-01
27628,"[1684481, 1214529, 1037189, 1445701, 2273479, 1198156, 1363533, 77005, 1747727, 959055, 1291216, 1623251, 447828, 1085335, 1478809, 1035930, 1822553, 972765, 1225063, 1913325, 788014, 1301166, 1949549, 959153, 1088495, 802417, 2515000, 1349113, 1913085, 1076415]",2022-02-01
29361,"[1216258, 1232131, 2385028, 1735874, 2693513, 1260171, 1363533, 2504718, 920014, 1402063, 1697681, 2083218, 1428694, 2400023, 925466, 2090779, 2683739, 1375071, 1129956, 1706214, 1626220, 2685038, 2683889, 2354930, 2675891, 1234036, 1260405, 2694390, 2664637, 2342334]",2022-02-01
29655,"[958400, 2686465, 1350915, 2683771, 2336774, 1878025, 1056714, 2398347, 2128780, 1793227, 1826894, 979791, 2617166, 2056658, 2683091, 6292, 2123414, 1830807, 1460062, 2002592, 2653153, 28194, 1606948, 2235813, 2366764, 111474, 787317, 2680438, 2502202, 2439419]",2022-02-01
9527,"[1717248, 2703105, 2610752, 233987, 2196100, 608709, 1305991, 1256200, 90635, 1489295, 1933137, 2255378, 2300243, 1192215, 1327897, 1006816, 2703137, 729703, 2410364, 2314363, 2703857, 2145906, 2354036, 2002933, 2679414, 2701049, 984251, 2354236, 195773, 953342]",2022-02-02
10952,"[1012160, 891778, 2462914, 977796, 590915, 636489, 1447243, 812494, 1702546, 1204025, 2072985, 506010, 1190492, 704543, 2337568, 1555042, 1005987, 1161508, 972901, 733926, 1220069, 2694825, 2644074, 2015345, 773301, 2696437, 935544, 1363385, 1769788, 562813]",2022-02-02
12838,"[1104005, 957703, 2697864, 1244298, 1282316, 801100, 894350, 1151890, 1413587, 2559060, 720981, 1224665, 1032732, 1182880, 1004899, 1373990, 1151847, 2708913, 1108081, 1137203, 1194738, 1700917, 1189430, 1198517, 1110133, 1168057, 2199098, 2668987, 1186682, 1104062]",2022-02-02
16431,"[2578754, 2703554, 1259842, 842179, 72901, 1227657, 1039114, 769737, 1078990, 1022223, 1039120, 1370960, 1468178, 1786898, 607314, 1413587, 1187416, 999769, 1032732, 1701796, 1932516, 2704742, 1805737, 1047529, 1338090, 1039411, 923578, 1386747, 1071100, 2707199]",2022-02-02
19538,"[584323, 1813637, 1814089, 1539212, 2695566, 982991, 1832849, 1347285, 2706582, 1547135, 1165465, 1120026, 984282, 2231771, 1905822, 581407, 971358, 765919, 1843297, 799330, 986020, 1524068, 1054641, 2690355, 864438, 1241846, 763127, 2466748, 808638, 1818431]",2022-02-02
19561,"[1846272, 2459907, 2137987, 2694852, 2697222, 2694538, 1099978, 860048, 865425, 2175313, 2183380, 1339414, 1779673, 2615580, 1290333, 1791135, 1836831, 2572512, 1033252, 2697126, 2143975, 2249065, 1094826, 1401707, 2612333, 2652846, 962351, 1927985, 1967928, 2703418]",2022-02-02
20418,"[2261955, 2238341, 2106887, 2667912, 2030217, 1847562, 2024587, 1073036, 928141, 2379406, 2385162, 1039049, 2130711, 2026199, 2247520, 2144737, 1899488, 2658724, 2290598, 2683110, 2254184, 2222889, 2698475, 814126, 2384494, 1680623, 2458034, 2695224, 2142011, 2695740]",2022-02-02
21260,"[1534600, 2452424, 1484042, 2583436, 892623, 2097231, 991095, 2051987, 2329559, 2530904, 940088, 1733019, 2710813, 1100895, 2108962, 892644, 2052324, 1328809, 1099945, 2458730, 2383466, 1506733, 842541, 1132847, 1659122, 2299123, 1655286, 2014391, 2286648, 1882943]",2022-02-02
22034,"[2698818, 2282307, 2698502, 1883146, 2272588, 2047501, 1788943, 2030992, 2637839, 2706704, 2035030, 1852760, 1570137, 2301016, 1738716, 1988445, 1979868, 2699682, 1934371, 1348450, 2703972, 1787877, 2338790, 1744428, 2702063, 1074997, 1649079, 2078012, 1909693, 2125054]",2022-02-02
22415,"[1719682, 915652, 1880263, 2698762, 1024458, 1715658, 1010317, 1199374, 1778448, 2309265, 2696724, 1760728, 1777691, 2301024, 1790946, 1790884, 1680742, 2701864, 964394, 1167403, 1674732, 1812333, 1403822, 1784239, 949362, 1927027, 2023540, 1815095, 2205944, 2519673]",2022-02-02
22545,"[1829508, 1363973, 2555274, 1936587, 1281232, 2697425, 1078290, 2475798, 2460057, 885534, 2489055, 2704928, 2568737, 2335393, 2400353, 2546469, 2140519, 2500650, 1001450, 1108079, 1877296, 2695728, 2399344, 1915443, 2297586, 2436661, 2397042, 1442294, 2593592, 2391354]",2022-02-02
22653,"[2706752, 2695559, 2696139, 1974611, 2696601, 2696602, 1063900, 574686, 533279, 1454816, 210210, 546594, 2196131, 2196132, 2535846, 781607, 2439400, 831273, 2542446, 2704625, 111474, 2706801, 2190388, 2703092, 2703093, 1818870, 2706802, 998201, 741116, 644543]",2022-02-02
23737,"[2084673, 1210308, 1784389, 2700426, 783562, 2206923, 1472399, 816784, 1880783, 1702546, 1099216, 1095892, 2008598, 1115928, 1966937, 2165594, 2614175, 1405985, 892516, 2390181, 2696485, 1525221, 2448102, 2270311, 1783151, 2283248, 990771, 1853624, 1204025, 2052477]",2022-02-02
25000,"[2703489, 2549314, 1616452, 1966085, 2082693, 1510151, 2458568, 933709, 2343248, 822802, 2368146, 2194593, 875041, 767652, 2485671, 1903851, 2196077, 1169518, 2488889, 726833, 1087345, 2459059, 924916, 1884981, 450550, 1402103, 984310, 1117241, 1491002, 1379388]",2022-02-02
25898,"[1573440, 589318, 1269190, 774025, 785609, 478154, 2297357, 2388813, 703185, 734162, 2309970, 1398037, 1171670, 888344, 1010073, 902489, 1965084, 2147228, 2486312, 1384425, 2047915, 854775, 798893, 1115374, 1617458, 1148914, 1747636, 1562295, 2293244, 1126975]",2022-02-02
25914,"[2588929, 1036418, 1181121, 2380743, 2590793, 2380620, 2702285, 2275473, 1955474, 2031638, 2698776, 1010073, 2248985, 2214232, 2474843, 2380508, 163233, 1085473, 2378721, 2708451, 1743531, 2301804, 2666221, 1953329, 1173361, 991095, 248, 1414263, 2379962, 1901439]",2022-02-02
28011,"[2084928, 2697475, 2036421, 2496007, 2519752, 2565773, 514318, 1635983, 2652048, 2360338, 2696851, 2553364, 2130519, 2565208, 2565466, 2533277, 2451167, 2533921, 1204257, 2054881, 2447843, 2702249, 1903851, 993580, 2703024, 1906224, 2577009, 2504180, 2216569, 2472957]",2022-02-02
29185,"[2261249, 2568449, 1231938, 2258565, 2223877, 952134, 2665416, 1469562, 1196877, 2177359, 1663441, 1246802, 1441498, 1018970, 464668, 1715231, 2172196, 1635944, 697129, 1877866, 2672490, 1503916, 2672496, 2364145, 441266, 729462, 1260919, 1647738, 1676028, 1319742]",2022-02-02
29656,"[2389249, 788871, 511497, 2695754, 1261963, 1101323, 2495439, 2696464, 1585015, 1125651, 1484627, 1170139, 1560668, 971297, 1259939, 1252644, 1475561, 1556714, 1531518, 1674032, 1517425, 1148338, 2648308, 2697398, 2706999, 1253688, 1114873, 1613695, 2442814, 1146815]",2022-02-02
11667,"[803523, 1805637, 1192134, 2702345, 767945, 825676, 1967438, 2718927, 1059346, 2724051, 2056085, 2727061, 1216921, 1193179, 2348316, 770912, 894626, 1446243, 771044, 2433509, 2567719, 835114, 1833387, 1580272, 1360433, 2654131, 2722933, 2246263, 2712248, 2450047]",2022-02-03
12413,"[1996545, 1007235, 594116, 1085892, 1882174, 2511559, 1066439, 478154, 2662219, 2568460, 1160526, 994703, 2031439, 2579089, 840656, 1975445, 1068377, 1443930, 1161306, 934746, 1450657, 2713516, 897521, 1951473, 2577142, 1306936, 1104761, 1651002, 929277, 1139896]",2022-02-03
12555,"[1045635, 1090564, 1420106, 2712843, 1705227, 1140298, 1056077, 1308048, 1084112, 1246933, 1469400, 1584794, 1566941, 1135198, 2679456, 1863395, 1354855, 1656938, 1314155, 1526572, 1301867, 1201643, 2726775, 1143280, 1117749, 2630965, 925174, 2627321, 1088507, 930878]",2022-02-03
21774,"[2014976, 1987905, 1884173, 1875533, 2130893, 2133520, 2145809, 2717266, 2095574, 1853335, 780630, 2140378, 1321310, 2158560, 1074785, 2104033, 1587876, 1551141, 2025252, 2069225, 1872810, 1121898, 1872491, 2117356, 2149614, 2014773, 2040758, 2069499, 2101948, 2148541]",2022-02-03
22917,"[2544640, 2235072, 2713924, 478154, 2372875, 1149069, 25998, 2720913, 2292244, 2134687, 2712289, 1575332, 1495525, 1386921, 2295594, 1524780, 1040429, 2253292, 2219629, 2374126, 2727278, 1793458, 1397360, 2482228, 2489712, 2218994, 1071608, 1625338, 2717371, 1796861]",2022-02-03
23854,"[1926848, 2622273, 2330755, 927096, 2609861, 2672136, 1197193, 691656, 1984395, 1295691, 2234828, 1514831, 2294233, 2196826, 869275, 1351132, 1664288, 1189346, 2162919, 1590889, 2397739, 1203695, 1029172, 1143028, 1392438, 2708535, 1420728, 838010, 1509500, 1928575]",2022-02-03
26509,"[1340800, 2720641, 71681, 1676098, 2712843, 2718987, 2723341, 2267339, 1228492, 2337741, 2031377, 2723920, 2724181, 2725208, 2435100, 2166239, 2697957, 1425382, 1317671, 2177708, 2337710, 1067119, 1143280, 2430514, 1934706, 1246965, 1790072, 2083835, 1435260, 2336895]",2022-02-03
28370,"[1140929, 1239427, 567043, 1105801, 2221897, 815434, 2435403, 81105, 2707256, 1098131, 567633, 1826259, 403028, 1073878, 2699001, 1556057, 2356063, 2319904, 1149095, 1115052, 2416813, 2721776, 1608241, 1149492, 1251509, 1168438, 2599542, 2687288, 1086521, 1070842]",2022-02-03
29604,"[2562756, 2067333, 1832198, 2130500, 1420106, 1323210, 1900816, 1049623, 1532119, 1469400, 966105, 707673, 1387992, 1163229, 1245600, 1965985, 1909799, 1829863, 2723113, 75562, 1175275, 1499500, 2727469, 2082287, 1894512, 1030577, 2260404, 1084792, 2524026, 1200763]",2022-02-03
2371,"[1121280, 1002880, 441794, 681538, 1185284, 1810756, 890694, 728456, 1185096, 1394442, 1579275, 1141320, 1362192, 1046612, 1087638, 1362202, 2278874, 719580, 897823, 2287073, 1191139, 2322984, 917289, 789035, 2729970, 1452339, 2513715, 752054, 1465019, 2462717]",2022-02-04
10246,"[2508161, 2199372, 1037517, 917774, 192782, 2486032, 1723792, 2218387, 1858899, 1259220, 1515226, 1838237, 2090977, 1984930, 2110178, 2663779, 925733, 1129828, 826852, 1161574, 1596392, 715880, 873644, 1164268, 2688108, 2729013, 1263862, 1395257, 2730493, 2405759]",2022-02-04
10361,"[1064257, 2456389, 1822537, 823242, 2633356, 888399, 1546193, 2530324, 2363541, 1251734, 2737814, 960152, 1137560, 965974, 1116888, 1110493, 1126175, 1356895, 746210, 978402, 894823, 906920, 894120, 2590765, 1058157, 1439667, 837236, 2062391, 986936, 1063353]",2022-02-04
11420,"[1165123, 612998, 1112391, 2392397, 18638, 1098831, 736977, 1129106, 1133523, 1714902, 1656856, 1398617, 1099866, 1106265, 1068638, 1090083, 1111844, 925289, 969515, 1050156, 902575, 1079730, 1055602, 994100, 1123700, 924983, 1136314, 937403, 1012413, 2230142]",2022-02-04
15130,"[886979, 1512196, 2738244, 2741385, 2739401, 868682, 1029195, 1429457, 900692, 1104791, 2095513, 2278874, 1643995, 2623901, 1005279, 2520415, 1638050, 1743714, 2733924, 1523432, 1282857, 1166441, 1795688, 1250798, 1495609, 1301808, 2729971, 1179895, 2697784, 1102905]",2022-02-04
15273,"[1484736, 1307072, 986886, 1638150, 920392, 1224395, 736396, 973003, 998159, 2534032, 1375121, 1402581, 682263, 1342553, 100442, 1393696, 1311652, 1384295, 1740648, 1140906, 1213675, 914796, 955885, 1280302, 1347887, 1313007, 14514, 1115698, 1403378, 1129143]",2022-02-04
15553,"[1590784, 791936, 1005251, 2728388, 1233859, 2729806, 1159695, 1152334, 1456977, 919505, 976569, 1102164, 718168, 1234588, 2726815, 1118501, 1350949, 989624, 2731109, 1522022, 1018026, 2623725, 1520494, 2625199, 1217711, 1647093, 2735989, 883896, 903481, 1431231]",2022-02-04
16152,"[1691008, 606403, 730182, 2071048, 1343307, 1527502, 1377231, 1510100, 2164758, 1303064, 2474393, 2056024, 1983064, 1513819, 2314331, 2729762, 1269603, 1526182, 1723562, 1115755, 867820, 1536619, 1122288, 1113841, 1268597, 729718, 1424632, 2737529, 1379578, 845503]",2022-02-04
17016,"[1512379, 1287175, 905865, 1104906, 1830985, 478154, 2315149, 970062, 1330447, 1298645, 1328151, 2170010, 1479707, 1030496, 1116579, 1032547, 498790, 1024999, 2738856, 2732713, 1196537, 2739247, 1209905, 2175733, 2519478, 2742393, 1238266, 1599227, 2429818, 1581819]",2022-02-04
17197,"[1515584, 2363908, 2735367, 2739591, 1409161, 1674123, 2512524, 1311185, 1633233, 1856275, 1593300, 1675029, 428183, 1120599, 2373537, 1327780, 1699300, 864616, 988777, 2111213, 1048879, 939633, 1935284, 975413, 2163065, 1674106, 1702139, 807420, 1627197, 2559614]",2022-02-04
19363,"[1721664, 1109121, 2244739, 1809670, 2741703, 478154, 1288331, 2548555, 2663763, 1125012, 1038740, 1951354, 747927, 855255, 1631452, 2735903, 1220093, 2502819, 2040037, 1633195, 1398833, 2729589, 1391030, 1121846, 1939128, 1095737, 919930, 2584566, 2660796, 1235958]",2022-02-04
20463,"[1500034, 1345352, 1921418, 1575691, 1047246, 1361999, 2722129, 2103890, 86549, 1640186, 2007709, 1498845, 1342813, 2735136, 1485154, 1348450, 1610339, 2472613, 2285285, 1187708, 2571947, 1810675, 1165941, 875257, 2050231, 2718776, 1918137, 680634, 1137212, 932799]",2022-02-04
20803,"[2229632, 2721794, 2476733, 1884359, 2494731, 2168971, 1070027, 1947791, 1472341, 2454235, 1946015, 1898469, 1987174, 1683624, 2193449, 1946793, 1049196, 1320877, 1549614, 1867567, 1665009, 1220478, 996211, 1250997, 1159350, 1926967, 2200053, 1154361, 1636669, 1471294]",2022-02-04
23735,"[1395140, 1119942, 2362695, 870910, 1227785, 1300111, 1200467, 1260054, 2224534, 1138070, 1219353, 1178455, 1217435, 2213276, 1338140, 2118615, 1173723, 1363676, 1374753, 2100065, 2538215, 1264041, 1065199, 1701617, 966645, 1398966, 870390, 1326268, 1329214, 1444415]",2022-02-04
26048,"[2445698, 2390083, 1814790, 2738185, 2729803, 2492107, 2649164, 1859214, 2347790, 2390286, 2486104, 2445978, 2036954, 2730780, 2588702, 2732448, 2451552, 2390498, 2730659, 2445604, 2445605, 2410216, 2683240, 2681712, 1036467, 2489395, 2445621, 2573301, 2508918, 2446268]",2022-02-04
26414,"[50497, 1867014, 1634374, 1401030, 1199881, 2462155, 1559759, 1035024, 1922641, 2107989, 871959, 2381336, 694808, 2728472, 1120283, 1135261, 1505950, 1337083, 1463008, 2590564, 697639, 2162152, 1054769, 1201202, 1038195, 1860020, 1242292, 1418740, 756857, 10299]",2022-02-04
26564,"[2704314, 2379778, 606151, 1140490, 1144398, 1373262, 1199634, 2470547, 2249107, 2538323, 2458324, 724055, 2213719, 1015899, 2705118, 679802, 2730083, 1453988, 2191331, 2470501, 1382824, 1094826, 748139, 919215, 1767152, 959283, 2070772, 729014, 1201783, 880698]",2022-02-04
27108,"[1451456, 1343107, 983107, 1703493, 2292870, 1034952, 2317321, 2728331, 1038027, 2714699, 1357329, 2199634, 1017657, 2535449, 764377, 2176474, 2739364, 2466916, 1621860, 1306984, 2729323, 2738861, 1641327, 1116274, 1116914, 1970420, 1012467, 41526, 2582899, 2732601]",2022-02-04
28782,"[2729408, 2472129, 1770499, 1225221, 2743237, 791496, 1542475, 2624270, 2377680, 1471570, 2475542, 2012951, 1978840, 2598937, 1158105, 2728925, 1071965, 1901345, 2743332, 1119589, 1767526, 2175208, 1722410, 1546809, 1384431, 1861813, 1815097, 2572348, 2369533, 1143614]",2022-02-04
28820,"[1763136, 1048193, 688064, 1628163, 2665987, 862467, 1608897, 2624835, 2390339, 2608839, 2324619, 1847435, 1205967, 1539601, 2610385, 2738067, 2455635, 1240984, 1511578, 2621659, 608412, 1518623, 2726304, 2610662, 1505579, 2630769, 1479282, 1886325, 2740024, 1234815]",2022-02-04
29604,"[995392, 681153, 1913987, 943940, 1588105, 2686156, 1007950, 1598101, 1083158, 1120791, 1181850, 2188187, 1526556, 1274910, 1927518, 2729055, 1374753, 1550944, 1047716, 1078628, 2367591, 2728491, 1584043, 2668845, 925167, 1030577, 813176, 1902137, 2524026, 1246268]",2022-02-04
