Token,Nodes,Dates
365,"[82628, 83846, 82950, 82824, 83336, 18378, 5710, 81491, 65747, 77527, 82840, 81499, 57827, 67942, 29994, 2289, 74930, 82876]",2018-04-03
297,"[74753, 84099, 83014, 68806, 83016, 77768, 84299, 74064, 74065, 75922, 65875, 80673, 74211, 73702, 74152, 73704, 63798, 74045]",2018-04-06
82,"[63936, 83713, 85194, 82135, 85016, 84152, 64543, 66720, 71841, 84191, 81704, 69802, 63534, 60595, 46839, 85048, 83770, 6973]",2018-04-11
266,"[72832, 50497, 28930, 72572, 70348, 75341, 72637, 72657, 72977, 3155, 72727, 73050, 72547, 72806, 72552, 64877, 69244, 6205]",2018-04-14
266,"[72832, 4289, 74313, 10634, 70348, 72657, 85969, 72857, 73113, 73696, 72547, 64355, 64935, 72552, 64877, 86262, 7162, 72572]",2018-04-17
266,"[50497, 73282, 72584, 73225, 72572, 68300, 72531, 916, 73113, 72665, 4315, 72603, 73696, 72547, 64355, 72552, 10551, 11196]",2018-04-18
266,"[72832, 72584, 72657, 72977, 46292, 73556, 72857, 72731, 2972, 1762, 72547, 64355, 64935, 8616, 72871, 72825, 72570, 69244]",2018-04-28
266,"[50497, 74115, 72584, 72649, 73108, 72544, 72547, 64355, 72677, 64935, 72556, 64877, 72753, 73078, 73015, 88570, 72700, 73535]",2018-05-07
463,"[88512, 87040, 33412, 85573, 80637, 62735, 85840, 85839, 86494, 58785, 89828, 38376, 90092, 90105, 22779, 88508, 88637, 88510]",2018-05-14
493,"[91968, 93382, 93383, 93321, 93516, 93325, 93518, 85134, 92176, 93397, 93399, 74716, 91875, 93604, 50794, 93613, 66350, 91902]",2018-06-08
493,"[93382, 93383, 93321, 93325, 94035, 93397, 93403, 91932, 94178, 93604, 94181, 50794, 66350, 93426, 93430, 94198, 93880, 67391]",2018-06-13
494,"[95041, 86530, 93890, 70211, 69250, 70155, 74264, 95261, 93406, 94885, 94503, 5607, 13483, 88109, 93809, 93368, 94137, 84287]",2018-06-20
69,"[62401, 91525, 70410, 85904, 60625, 86549, 74264, 83033, 85978, 87325, 94377, 83436, 4271, 95985, 83572, 56823, 96824, 56765]",2018-06-25
69,"[71619, 92231, 70410, 67914, 72398, 13198, 60625, 86549, 55064, 87325, 66720, 88103, 94377, 83436, 84207, 56823, 98940, 67391]",2018-06-27
381,"[93568, 100485, 82630, 82631, 87623, 87627, 85516, 100619, 84118, 93145, 84314, 83486, 97790, 94379, 82476, 100787, 100859, 95038]",2018-07-02
484,"[92610, 92228, 93962, 96722, 95060, 94552, 100827, 92456, 93866, 93867, 92092, 95473, 92082, 95540, 94775, 94972, 92093, 95550]",2018-07-02
484,"[95874, 90691, 92228, 93766, 94482, 98835, 100948, 6292, 94552, 100323, 93866, 100462, 94960, 94386, 94775, 93881, 92092, 92093]",2018-07-03
519,"[70211, 100420, 100492, 86549, 74264, 66716, 100508, 93406, 86687, 101029, 101032, 65769, 101227, 90479, 95536, 80753, 88565, 100604]",2018-07-05
484,"[92228, 93892, 101382, 99846, 94993, 6292, 94036, 94552, 63904, 101347, 92324, 93867, 101365, 94775, 93881, 92092, 92093, 101433]",2018-07-08
520,"[101444, 100744, 101646, 62735, 100178, 101460, 6292, 101463, 101531, 87645, 101534, 89828, 75110, 95536, 101430, 100727, 101432, 101439]",2018-07-11
463,"[88512, 95305, 85840, 33104, 33875, 21017, 93276, 101215, 101603, 97834, 95344, 1649, 93492, 64186, 91067, 88508, 12157, 67391]",2018-07-18
463,"[88512, 95298, 95305, 102409, 43213, 85840, 33875, 21017, 23643, 93276, 88802, 89891, 25575, 97834, 71727, 43513, 88508, 101694]",2018-07-19
69,"[104641, 83650, 71619, 90753, 104329, 59409, 60625, 104724, 74264, 104601, 104731, 104033, 87467, 104496, 56823, 104700, 56765, 104638]",2018-08-05
69,"[90753, 82754, 104641, 105031, 105103, 59409, 60625, 74264, 104472, 69530, 87325, 104222, 102114, 63716, 56823, 105144, 56765, 104959]",2018-08-10
69,"[82754, 104903, 105031, 105103, 60625, 104021, 105238, 74264, 83033, 69530, 87325, 103774, 104033, 102114, 104936, 71727, 56823, 95294]",2018-08-11
69,"[104641, 60166, 60625, 59409, 73553, 74264, 69530, 87325, 63716, 104936, 36777, 105134, 95599, 105523, 101044, 56823, 105144, 104959]",2018-08-13
568,"[109633, 90566, 109770, 109771, 95308, 29134, 9425, 107936, 107937, 109799, 109740, 109677, 109678, 109679, 107956, 88630, 104377, 109631]",2018-09-13
238,"[110720, 110916, 72330, 110347, 109964, 112269, 109903, 110742, 72407, 110818, 153187, 110437, 153318, 153319, 71785, 72429, 71792, 110963]",2018-09-26
668,"[109185, 108423, 35535, 109011, 153684, 107989, 155925, 80407, 101654, 108377, 111642, 156116, 108756, 30493, 111903, 8480, 104875, 108203]",2018-10-01
568,"[95307, 95308, 111245, 109648, 108625, 108304, 109395, 109396, 104597, 103193, 108634, 108636, 48989, 108638, 108576, 109416, 106098, 91059]",2018-10-03
568,"[97219, 108292, 111236, 97092, 29134, 94031, 109649, 108307, 156436, 104597, 108694, 153243, 110236, 108638, 112031, 109600, 110569, 91050]",2018-10-12
69,"[160455, 67211, 74380, 60625, 8786, 74264, 65432, 69530, 161435, 161372, 153762, 161381, 111336, 161455, 83506, 56823, 56765, 67391]",2018-10-18
668,"[107969, 105793, 109185, 161414, 108423, 161929, 161620, 107989, 156308, 161949, 161694, 161892, 160616, 112298, 161908, 161397, 161909, 161214]",2018-10-20
633,"[105153, 105154, 161921, 162756, 107657, 107279, 90898, 162962, 91735, 152994, 106210, 107302, 105322, 110570, 107375, 105586, 108854, 91518]",2018-10-28
69,"[74435, 71619, 60166, 90375, 2507, 79437, 60625, 76376, 151202, 156963, 72869, 108717, 107700, 101044, 56823, 43513, 164155, 56765]",2018-11-01
633,"[105153, 105154, 161921, 162756, 163461, 156424, 108491, 108305, 155288, 105498, 156444, 106210, 152994, 160546, 105322, 105586, 107576, 157053]",2018-11-06
786,"[158787, 104775, 160586, 159372, 162899, 160469, 160470, 160087, 160662, 158816, 157054, 164835, 162469, 160946, 159864, 159228, 164926, 56895]",2018-11-07
633,"[105153, 105154, 156481, 102534, 105671, 108305, 107285, 165852, 165853, 106210, 109160, 105322, 107375, 162289, 91506, 105586, 105458, 165754]",2018-11-08
633,"[163008, 105153, 105154, 163077, 105671, 108305, 112466, 156755, 107285, 90906, 152994, 105446, 105322, 107375, 105458, 105402, 157053, 91518]",2018-11-09
850,"[163783, 164939, 166795, 111627, 163791, 71953, 166162, 166737, 164371, 163353, 91874, 70771, 156852, 165814, 158968, 107068, 164157, 164862]",2018-11-12
633,"[105153, 105154, 155524, 105605, 108305, 162962, 107923, 155288, 110505, 105322, 110570, 107436, 106027, 107375, 105778, 91506, 105586, 91643]",2018-11-14
786,"[158787, 167880, 160586, 160846, 160592, 852, 160469, 160662, 160470, 63510, 160087, 159864, 161756, 159135, 158816, 162469, 70059, 166328]",2018-11-17
850,"[166337, 164611, 163783, 163784, 163785, 82443, 111627, 71953, 166098, 167315, 163353, 168033, 91874, 162343, 164330, 165814, 164157, 164671]",2018-11-20
633,"[105153, 105154, 107329, 167878, 168330, 108305, 90898, 162962, 106132, 168339, 165754, 152994, 106210, 105322, 107375, 162289, 105586, 162298]",2018-11-21
534,"[90691, 167621, 112010, 160653, 67090, 111059, 86483, 168277, 168413, 155938, 154985, 156010, 168369, 49842, 168374, 165113, 102782, 157759]",2018-11-22
850,"[168320, 166337, 163783, 163784, 163785, 164809, 111627, 163787, 168593, 166098, 163346, 164371, 71953, 163353, 111133, 164330, 164665, 164157]",2018-11-24
266,"[72832, 11196, 107282, 168342, 72983, 109274, 63714, 72547, 64355, 163050, 105708, 4141, 168748, 66168, 85048, 72571, 69244, 1790]",2018-11-26
633,"[105153, 105154, 105605, 155910, 102534, 105349, 91785, 108305, 167656, 105322, 71211, 107375, 105778, 108852, 91643, 168764, 157053, 108350]",2018-11-27
850,"[168834, 163783, 163784, 163786, 163787, 164874, 168593, 166098, 163353, 168414, 167713, 167589, 162343, 164141, 168756, 165814, 164862, 168447]",2018-11-27
633,"[105153, 105154, 106372, 155524, 105671, 108305, 108626, 107285, 105498, 108379, 153631, 107360, 105568, 152994, 105322, 107436, 107375, 91506]",2018-12-09
936,"[170496, 170885, 170502, 170503, 170501, 170511, 169297, 23523, 169124, 162021, 169189, 72552, 169132, 170926, 170226, 156852, 169145, 170494]",2018-12-09
966,"[170881, 170887, 170890, 170699, 170388, 170836, 170838, 170964, 170840, 162073, 170267, 168488, 170478, 72687, 170933, 170870, 167416, 170938]",2018-12-09
568,"[171398, 109770, 109771, 162250, 29134, 9425, 156436, 112031, 104480, 107936, 102434, 110563, 109799, 91050, 105592, 170106, 104379, 108860]",2018-12-12
966,"[171013, 170699, 171345, 168723, 171156, 169110, 95446, 170838, 162073, 170267, 171613, 161246, 174687, 19360, 170858, 170478, 174583, 12474]",2018-12-14
668,"[155200, 163329, 108295, 171087, 175060, 175125, 171094, 107989, 101852, 167004, 10400, 160616, 171186, 62963, 109428, 166710, 108217, 161214]",2018-12-17
669,"[171074, 175555, 162884, 108295, 111636, 171094, 158807, 111453, 165277, 168929, 12642, 171108, 106469, 164775, 108650, 175597, 158839, 111099]",2018-12-21
534,"[180802, 167621, 112010, 160650, 160653, 107729, 167060, 11989, 168535, 175768, 155704, 168413, 180198, 156010, 102837, 180792, 165113, 156093]",2019-01-03
850,"[163783, 163784, 163785, 111627, 177424, 39319, 179417, 163353, 167707, 18973, 177381, 177003, 166702, 179824, 164721, 156472, 164157, 181182]",2019-01-11
829,"[182210, 166596, 162373, 162374, 166670, 166673, 166674, 162516, 166677, 162399, 166627, 166504, 162412, 166637, 156785, 162613, 162614, 162424]",2019-01-15
633,"[105153, 105154, 171320, 184260, 105349, 108305, 178493, 184280, 184089, 105498, 170459, 105322, 182383, 105527, 105336, 91643, 157053, 109822]",2019-01-16
668,"[107968, 176128, 111746, 95108, 166334, 163463, 184201, 110025, 70462, 168766, 107989, 165975, 104349, 108000, 184169, 179627, 174777, 161214]",2019-01-16
568,"[4934, 95049, 108376, 107928, 63642, 104349, 155361, 84068, 180901, 178603, 183918, 109552, 158257, 93874, 109620, 93878, 104379, 108860]",2019-01-19
850,"[180160, 165765, 163783, 163346, 164371, 167065, 163353, 18973, 100836, 162345, 177003, 183470, 176431, 166702, 171314, 181367, 180858, 180924]",2019-01-22
668,"[170627, 161414, 168903, 108104, 186893, 186896, 186962, 168467, 107989, 106965, 186849, 108387, 184169, 108650, 184311, 175673, 187002, 161214]",2019-01-27
1042,"[30855, 94031, 185935, 102417, 106260, 50004, 168342, 83481, 182499, 175588, 28070, 185135, 185392, 169073, 9842, 185655, 176505, 108479]",2019-01-28
668,"[161217, 185602, 174787, 170627, 166334, 183881, 187341, 107989, 162844, 104349, 176099, 176106, 161706, 183279, 187249, 187318, 180793, 161214]",2019-01-29
1061,"[187651, 187012, 179398, 177607, 183816, 109319, 186128, 186449, 187412, 186648, 187495, 187498, 179442, 187635, 181493, 187638, 187640, 168063]",2019-01-31
1012,"[184641, 175107, 175109, 175110, 106312, 175116, 187537, 178321, 184731, 153122, 178275, 165222, 188713, 184299, 184300, 160432, 154545, 174965]",2019-02-06
966,"[183042, 170699, 182158, 187728, 178579, 181268, 168723, 162073, 23643, 170267, 181342, 178088, 170858, 170478, 189167, 181428, 183674, 175933]",2019-02-07
966,"[189381, 157001, 168723, 178579, 181268, 170838, 186648, 162073, 170267, 187549, 177641, 170858, 155246, 170478, 184559, 181428, 174966, 190135]",2019-02-13
668,"[156417, 2939, 175561, 189642, 190218, 190162, 190163, 107989, 190238, 10400, 108003, 189860, 189287, 168433, 162226, 8564, 107832, 190267]",2019-02-14
785,"[107328, 157251, 157317, 185734, 1927, 157769, 159437, 157783, 190039, 60249, 158363, 154460, 185822, 158496, 157154, 163878, 157735, 103866]",2019-02-14
668,"[156417, 183881, 190921, 107989, 191062, 80407, 191125, 180569, 108000, 161214, 2277, 108650, 191085, 183279, 8564, 107832, 108217, 166334]",2019-02-19
966,"[53193, 157001, 187728, 168464, 168723, 178579, 184598, 162073, 170267, 69341, 161246, 170858, 192301, 170478, 155311, 181428, 181557, 174966]",2019-02-27
966,"[183042, 53193, 157001, 170699, 187728, 178579, 181653, 162073, 170267, 69341, 181342, 178088, 177641, 170858, 190957, 170478, 181557, 108537]",2019-03-01
568,"[109636, 4934, 162889, 163915, 109261, 109649, 108754, 109265, 109266, 104597, 107605, 104349, 186978, 84068, 175981, 108593, 170106, 104379]",2019-03-05
568,"[160514, 132677, 4934, 157000, 67217, 167956, 104597, 94231, 63642, 1052, 186908, 104349, 108638, 107745, 109620, 167924, 105592, 170106]",2019-03-06
1296,"[87682, 190344, 157000, 151244, 193230, 191760, 167376, 169634, 154915, 192101, 169702, 193127, 99178, 193137, 91059, 189750, 187255, 188344]",2019-03-06
668,"[110274, 175943, 12304, 195088, 108217, 107989, 106965, 80407, 108757, 104349, 194909, 111266, 175908, 111655, 160301, 108653, 174777, 161214]",2019-03-11
853,"[186368, 186375, 184392, 185805, 183312, 175515, 175516, 186460, 182558, 189862, 191276, 175215, 175216, 191473, 191284, 183990, 182710, 179448]",2019-03-12
966,"[183042, 193095, 170699, 187728, 170194, 178579, 175511, 162073, 24858, 170267, 156766, 181342, 195360, 175933, 170478, 181428, 101756, 181501]",2019-03-12
1289,"[195904, 66505, 63373, 195921, 195925, 195931, 85532, 102108, 80093, 195934, 195871, 9574, 65256, 88685, 38895, 85618, 67961, 169086]",2019-03-13
853,"[186368, 187141, 186375, 184392, 185228, 185805, 189840, 183312, 179475, 182558, 189792, 189862, 175215, 175216, 191473, 191284, 175351, 179448]",2019-03-15
1296,"[180611, 187011, 158732, 150990, 104527, 180690, 184223, 178272, 155043, 195428, 186539, 169324, 181419, 193262, 182833, 164339, 154425, 104379]",2019-03-15
966,"[175808, 183042, 170699, 178579, 181268, 194581, 162073, 170267, 69341, 181342, 178088, 170858, 178666, 170478, 193583, 181433, 101756, 175933]",2019-03-19
966,"[182784, 183042, 170699, 95249, 178579, 194581, 175511, 162073, 181466, 170267, 181342, 178088, 178666, 190957, 170478, 193583, 181428, 175933]",2019-03-21
668,"[161217, 192834, 155139, 192200, 175561, 190027, 206987, 175696, 107989, 80407, 165975, 5209, 192283, 104349, 10400, 153704, 70462, 53503]",2019-03-22
983,"[167937, 157769, 208784, 95249, 76376, 195162, 188956, 194787, 208803, 186091, 166702, 193583, 49842, 208819, 109688, 46138, 193787, 180861]",2019-03-25
1370,"[187527, 200375, 156172, 209679, 150991, 209684, 208539, 178783, 177764, 89131, 201260, 209837, 208815, 64755, 200374, 209399, 210103, 170238]",2019-03-27
983,"[102400, 167937, 78470, 89998, 199703, 195162, 195996, 82782, 194787, 181094, 187691, 67949, 91504, 49842, 8564, 109688, 46138, 170495]",2019-03-29
785,"[71619, 157769, 209931, 200145, 154460, 105886, 21758, 158686, 88801, 162658, 185822, 157605, 195369, 210157, 26483, 103866, 158332, 174782]",2019-03-31
1311,"[211328, 211136, 195076, 194630, 211015, 169421, 152658, 211026, 195092, 193824, 194978, 196906, 211374, 210161, 194484, 210294, 211193, 193852]",2019-03-31
1311,"[212608, 195076, 212423, 196048, 211410, 212500, 194972, 82782, 193824, 194723, 212644, 211365, 211760, 194992, 212790, 208186, 194492, 194110]",2019-04-02
668,"[192200, 151560, 107989, 80407, 165975, 108377, 104349, 188062, 200864, 195232, 109796, 214312, 214440, 213290, 161706, 179627, 108653, 10031]",2019-04-05
668,"[161217, 196035, 112006, 151560, 175561, 112458, 192200, 107989, 80407, 165975, 215201, 215399, 153704, 179627, 36085, 215161, 180859, 161214]",2019-04-07
1133,"[226432, 83970, 195006, 226506, 206603, 192280, 72409, 206809, 188509, 207903, 173031, 181096, 225975, 215533, 38446, 211639, 162363, 103038]",2019-04-21
1049,"[175809, 189124, 189126, 217351, 217350, 217353, 217356, 189133, 217358, 189134, 189136, 189139, 189140, 217326, 217328, 217330, 217332, 217343]",2019-04-24
829,"[162374, 71431, 166156, 225422, 162640, 166673, 162516, 153750, 107034, 162398, 162399, 162409, 166635, 162607, 162613, 162614, 188408, 162494]",2019-04-26
1133,"[226432, 83970, 227718, 226506, 229706, 229710, 229711, 158357, 19415, 229720, 229721, 206809, 228826, 188509, 173031, 207665, 193404, 195261]",2019-04-27
1133,"[157769, 211146, 229706, 192782, 192335, 29138, 158357, 227671, 192791, 206809, 213786, 229732, 169958, 1065, 38446, 8564, 192890, 162363]",2019-05-03
1030,"[231366, 163910, 111950, 1052, 230876, 230877, 189026, 228067, 188131, 231461, 231397, 168168, 230825, 232363, 230834, 232436, 231286, 230847]",2019-05-04
668,"[161217, 175815, 192200, 232777, 232082, 107989, 80407, 104349, 216415, 232735, 107745, 108003, 160301, 232628, 8564, 214392, 180859, 216700]",2019-05-05
1030,"[233165, 233103, 212245, 230876, 230877, 189026, 62947, 188131, 231461, 230825, 231467, 233131, 102699, 155182, 209842, 232436, 193018, 233215]",2019-05-06
1424,"[170688, 229572, 110471, 108756, 216598, 95447, 210968, 111453, 215838, 193568, 71594, 104875, 176300, 212016, 190964, 215861, 233468, 233470]",2019-05-07
668,"[233864, 192200, 176074, 225743, 233168, 233169, 108217, 107989, 158807, 104349, 234146, 233189, 234023, 233192, 161706, 111660, 174777, 232383]",2019-05-08
1133,"[155842, 14664, 226506, 192782, 29138, 163730, 192791, 188509, 107424, 199652, 198308, 181096, 229866, 198445, 211639, 197176, 175802, 192830]",2019-05-09
1030,"[231296, 112012, 111951, 231194, 213346, 189026, 62947, 231461, 235938, 231397, 191145, 194473, 231343, 235581, 231286, 193018, 235837, 230847]",2019-05-12
829,"[87939, 162439, 225422, 162512, 162516, 162526, 156895, 162410, 162412, 228783, 154544, 91504, 162607, 50037, 162486, 164156, 188408, 14140]",2019-05-13
1030,"[237760, 237709, 111950, 111951, 86166, 231771, 230877, 162269, 231711, 175392, 237533, 237725, 237662, 231397, 237287, 237419, 231211, 230847]",2019-05-17
829,"[182210, 166596, 166598, 162439, 166156, 225422, 162512, 162516, 166677, 153750, 162524, 162722, 162409, 228783, 91504, 154544, 50037, 164156]",2019-05-18
668,"[192200, 174669, 111311, 196434, 42514, 107989, 275932, 104349, 277662, 98213, 196074, 253867, 111660, 68142, 156472, 232185, 187002, 232507]",2019-05-19
1575,"[67329, 175561, 265490, 267411, 232531, 165975, 64349, 236069, 47206, 10093, 63534, 6192, 268593, 237362, 233137, 269428, 264378, 233979]",2019-05-19
668,"[192200, 226505, 176074, 297098, 4299, 110541, 174669, 153547, 42514, 107989, 175125, 104349, 277662, 107998, 179811, 291365, 312429, 159289]",2019-05-20
1049,"[175809, 189122, 189123, 189121, 189127, 217353, 189130, 217354, 189132, 189134, 189139, 189142, 189143, 217328, 217332, 217334, 217336, 217339]",2019-05-20
1424,"[236930, 208772, 110471, 236940, 215761, 200853, 103193, 112474, 9822, 70881, 237796, 237797, 233896, 237419, 297069, 235758, 297071, 145074]",2019-05-20
1577,"[28930, 89991, 201290, 95308, 69524, 195162, 232475, 90340, 189157, 157030, 72550, 166570, 237164, 194285, 234995, 103799, 200441, 234943]",2019-05-20
829,"[87939, 164486, 225422, 226129, 162516, 208789, 322777, 162780, 186463, 162722, 236387, 167590, 162407, 162410, 162607, 91504, 50037, 237303]",2019-05-21
1030,"[330882, 237769, 111951, 231771, 231522, 189026, 186212, 231397, 334820, 216040, 216233, 233137, 9459, 231286, 236281, 325500, 320254, 325503]",2019-05-21
1604,"[214530, 249923, 326083, 323336, 323337, 95440, 323474, 302420, 209366, 234520, 250143, 324192, 323873, 5607, 275948, 9459, 319094, 294075]",2019-05-21
668,"[230401, 171021, 108217, 107989, 175125, 105498, 51099, 362525, 104349, 196641, 362856, 160557, 155757, 175923, 174777, 107832, 112121, 161214]",2019-05-22
668,"[161217, 109185, 112458, 4299, 175696, 168660, 107989, 158807, 104349, 196641, 390309, 108650, 161397, 36085, 390199, 70072, 73275, 161214]",2019-05-24
785,"[158336, 390977, 158728, 157769, 158347, 157906, 236887, 353433, 157786, 230301, 390886, 158701, 108846, 210159, 14960, 391153, 58037, 111676]",2019-05-27
1049,"[189120, 175809, 189121, 217345, 189124, 189125, 217350, 189127, 189123, 189134, 189136, 189137, 189139, 189140, 189146, 217327, 217332, 217334]",2019-05-28
1030,"[392265, 392266, 95305, 237709, 111951, 105300, 393621, 230876, 189026, 87910, 216040, 392682, 237419, 235116, 393136, 233137, 392308, 193018]",2019-06-04
1660,"[240836, 4869, 95305, 237709, 75662, 47378, 29138, 58390, 81178, 236513, 234594, 229354, 237419, 92140, 10093, 392687, 234554, 187455]",2019-06-06
1049,"[175809, 189123, 217351, 189127, 189129, 217358, 189136, 189137, 189138, 189139, 193583, 217328, 217332, 217334, 217336, 230521, 217341, 189119]",2019-06-10
1030,"[230467, 394117, 392265, 111950, 111951, 192479, 189026, 188131, 396260, 394214, 237287, 216040, 230825, 389865, 395692, 392112, 393264, 395320]",2019-06-12
1575,"[397569, 396744, 396105, 397834, 396435, 397719, 232151, 232536, 397531, 397283, 397284, 237411, 215019, 397746, 170232, 397497, 397498, 397567]",2019-06-16
668,"[398976, 108741, 108295, 159289, 398737, 394258, 107989, 158807, 161687, 192283, 104349, 179811, 175978, 160557, 107950, 176052, 108217, 161214]",2019-06-19
1575,"[396800, 232065, 399042, 267411, 399316, 175125, 398742, 399324, 332829, 232860, 64349, 397854, 396836, 236069, 399335, 390056, 399092, 390072]",2019-06-20
829,"[391171, 166156, 225422, 162512, 162686, 162516, 395673, 236387, 237283, 166627, 166504, 166635, 166637, 162607, 91504, 156785, 162679, 235070]",2019-06-22
1311,"[195076, 237320, 222664, 400148, 219733, 180118, 102292, 193824, 391353, 222566, 212393, 237996, 193840, 61745, 224628, 209846, 194169, 176190]",2019-06-24
966,"[183042, 402694, 402376, 402696, 402379, 402380, 400139, 402511, 402386, 391959, 162073, 402395, 170267, 402203, 181342, 227046, 394548, 396214]",2019-07-01
1311,"[193799, 72457, 186060, 393234, 102292, 392213, 395225, 402976, 193824, 398178, 228453, 99178, 223469, 402544, 402481, 61745, 200565, 195002]",2019-07-03
1604,"[162954, 403856, 95440, 402587, 395931, 362525, 167393, 151652, 198308, 108262, 99178, 392044, 93167, 399922, 402804, 15670, 398265, 399738]",2019-07-05
983,"[202368, 170690, 102083, 401284, 78470, 33034, 398226, 199703, 189658, 195162, 189596, 165669, 186091, 187691, 193583, 186355, 32628, 404605]",2019-07-06
1311,"[406339, 406279, 405648, 152658, 400148, 219733, 406549, 102292, 193824, 402274, 228453, 194535, 194606, 402481, 194355, 224628, 233654, 208315]",2019-07-12
1139,"[92417, 401292, 181262, 185871, 186833, 402323, 185556, 185557, 404504, 7842, 190114, 181286, 186153, 3243, 406512, 102899, 85363, 185587]",2019-07-15
1311,"[408643, 72457, 161996, 191631, 61905, 408850, 373203, 102292, 400148, 193824, 408808, 193899, 25644, 230383, 402481, 224628, 231669, 403262]",2019-07-19
1701,"[833, 200708, 402826, 200844, 184849, 401302, 206748, 217244, 399709, 196769, 409444, 405351, 396328, 235177, 216812, 201780, 399481, 397502]",2019-07-21
1139,"[92417, 64834, 392583, 401292, 185871, 186833, 402323, 185556, 185557, 392982, 182230, 7842, 158948, 3243, 85363, 324084, 71542, 171126]",2019-07-25
1311,"[237320, 410186, 206797, 403347, 400148, 219733, 411862, 407705, 193824, 398178, 410980, 228453, 223469, 403821, 14448, 224628, 193976, 195773]",2019-07-25
