Token,Nodes,Dates
668,"[161217, 33992, 168660, 107989, 104349, 108003, 168676, 168677, 168690, 168691, 159285, 36085, 158839, 168693, 159289, 161214]",2018-11-25
633,"[105153, 105154, 155524, 105605, 167878, 155910, 168718, 108305, 83162, 152994, 105322, 107436, 107375, 105586, 168764, 108350]",2018-11-26
266,"[72658, 72983, 109274, 168799, 63714, 72547, 64355, 66168, 69294, 72622, 73139, 85048, 72569, 72700, 72637, 1790]",2018-11-27
633,"[105153, 105154, 168718, 108305, 91926, 105498, 157089, 167656, 105322, 107436, 105773, 108530, 105586, 105402, 168764, 112445]",2018-11-28
668,"[158592, 156417, 169350, 108295, 111816, 169289, 168660, 107989, 104875, 167534, 162226, 109428, 168693, 108217, 107513, 161214]",2018-11-30
944,"[106638, 91412, 169435, 48286, 169503, 169567, 169502, 169570, 64351, 169515, 157676, 63534, 14448, 169459, 169462, 169534]",2018-11-30
945,"[106638, 91412, 169435, 48286, 169503, 169504, 169567, 169570, 64351, 169515, 157676, 63534, 14448, 169459, 169462, 169534]",2018-11-30
668,"[169666, 169289, 168011, 169675, 107989, 5209, 104349, 169631, 168929, 108003, 155812, 162339, 108390, 111099, 161214, 169215]",2018-12-01
641,"[93888, 107009, 106696, 109320, 86288, 106198, 161687, 103896, 106469, 154922, 166702, 156078, 105716, 107317, 106549, 106749]",2018-12-02
633,"[105153, 105154, 156481, 155524, 105671, 108305, 108626, 106899, 170459, 152994, 134247, 167656, 105322, 105773, 105586, 91506]",2018-12-08
568,"[168007, 158732, 161228, 94031, 163226, 101338, 112156, 107936, 104480, 110563, 109029, 110248, 106098, 93878, 105592, 108479]",2018-12-09
534,"[112010, 107729, 164946, 111059, 167699, 168535, 14047, 155938, 171048, 154985, 171050, 170990, 171054, 168688, 156093, 157759]",2018-12-10
937,"[170758, 169159, 170318, 93711, 170974, 169314, 169122, 169253, 157350, 169254, 169450, 84143, 66295, 169146, 169147, 169148]",2018-12-10
568,"[171080, 162250, 94031, 102996, 104597, 166229, 48989, 104349, 107936, 102434, 153763, 10093, 105592, 162042, 108860, 171070]",2018-12-11
669,"[161217, 156417, 108295, 167636, 106965, 171094, 104349, 171102, 73825, 12642, 108003, 108650, 171185, 109297, 109428, 160631]",2018-12-11
946,"[169734, 4233, 169482, 169230, 33620, 168034, 174634, 174635, 174636, 174637, 174638, 174639, 174640, 174641, 174642, 168372]",2018-12-14
966,"[170881, 170699, 171215, 171345, 168723, 170836, 169110, 170712, 162073, 170267, 161246, 171935, 169068, 170478, 167416, 171194]",2018-12-15
966,"[157001, 171345, 168723, 170838, 175511, 170712, 175705, 162073, 170267, 171043, 170858, 170478, 175857, 175793, 174966, 175545]",2018-12-23
966,"[157001, 175498, 170699, 176906, 171345, 168723, 175380, 175511, 170840, 162073, 170267, 170478, 171055, 175793, 175157, 27646]",2018-12-24
568,"[90691, 26501, 109385, 95308, 104598, 93912, 93978, 48989, 104480, 104481, 102434, 104369, 104499, 104503, 170106, 104379]",2018-12-25
641,"[107009, 38724, 106749, 109320, 106696, 111819, 162070, 108703, 106469, 154922, 11182, 49842, 105716, 177081, 111930, 89533]",2018-12-25
966,"[170881, 177476, 175498, 170699, 175511, 162073, 170267, 161246, 175528, 177641, 170858, 170478, 171055, 177137, 177457, 175161]",2018-12-25
568,"[160514, 97219, 109385, 95308, 104598, 170584, 104600, 88159, 4645, 176880, 106098, 104499, 104501, 88630, 178486, 93881]",2018-12-27
657,"[176001, 178501, 107212, 179470, 168334, 108116, 168348, 109084, 107745, 154659, 39333, 107046, 107688, 108970, 103038, 107647]",2018-12-29
534,"[90691, 160650, 112010, 160651, 160652, 170834, 102292, 175768, 168413, 167006, 155938, 154985, 102837, 156093, 177726, 157759]",2019-01-04
937,"[169096, 169234, 181586, 61273, 26394, 105371, 176157, 62816, 169314, 181284, 181157, 169189, 105453, 180784, 177717, 169211]",2019-01-06
785,"[158335, 157783, 158298, 50591, 161248, 157284, 183848, 183786, 16177, 183730, 179447, 109688, 158522, 157308, 174782, 91839]",2019-01-13
641,"[107009, 109320, 111819, 105743, 106066, 106198, 102679, 98208, 86010, 23523, 154922, 4017, 105716, 107700, 111930, 106749]",2019-01-14
850,"[163783, 164937, 111627, 177424, 180695, 163353, 178778, 183905, 177381, 180392, 164330, 177003, 175980, 183470, 183662, 107068]",2019-01-14
641,"[105856, 107009, 105537, 102400, 105551, 105743, 107606, 182486, 106082, 183843, 106469, 154922, 164464, 107700, 105525, 111930]",2019-01-16
641,"[107009, 13953, 111819, 107606, 102679, 83481, 105886, 23523, 183843, 106469, 106097, 158963, 105716, 107700, 107892, 111930]",2019-01-19
1108,"[182465, 182466, 185031, 83657, 183308, 69011, 184854, 184855, 152666, 184802, 182631, 184681, 184955, 170108, 153789, 184765]",2019-01-20
785,"[35968, 185734, 157832, 157769, 184399, 183697, 185822, 21600, 157923, 157543, 185577, 183786, 109688, 161915, 104125, 158335]",2019-01-21
1042,"[3587, 162443, 90765, 12693, 184407, 107096, 83481, 185881, 185883, 108318, 28070, 175341, 14894, 165877, 184315, 111101]",2019-01-21
668,"[170627, 171395, 184311, 168660, 107989, 174997, 80407, 108003, 161214, 184169, 108650, 162477, 184126, 185975, 78522, 166334]",2019-01-24
668,"[156747, 31502, 35535, 168766, 107989, 106965, 108316, 104349, 186537, 111660, 68142, 183279, 159285, 175799, 107832, 161214]",2019-01-25
1042,"[176449, 155842, 170499, 162443, 94031, 102292, 188308, 167572, 50004, 175965, 69341, 25644, 185135, 69746, 187320, 72571]",2019-02-04
1177,"[187974, 177544, 103181, 175312, 87953, 174996, 188636, 176221, 188511, 162656, 188641, 3175, 188586, 170227, 187252, 82806]",2019-02-04
568,"[185920, 90566, 163915, 94031, 94231, 161367, 104348, 186908, 175965, 153250, 180646, 106098, 167924, 88630, 187320, 104379]",2019-02-06
668,"[156417, 161217, 189317, 107989, 165975, 162404, 179301, 189287, 108650, 189290, 162226, 101234, 8564, 15033, 108283, 70462]",2019-02-08
966,"[175498, 170699, 187728, 186648, 162073, 170267, 69341, 184549, 152615, 178088, 170858, 170478, 182510, 189683, 181428, 189688]",2019-02-10
1061,"[182144, 187264, 179398, 190408, 177488, 186449, 189971, 190358, 186016, 182372, 109227, 181810, 190070, 190330, 177789, 190399]",2019-02-15
966,"[181376, 189381, 157001, 49165, 171345, 178579, 168723, 186648, 183769, 162073, 23643, 170267, 69341, 170858, 170478, 175545]",2019-02-16
1262,"[191111, 167368, 191113, 191114, 170700, 191118, 191119, 191120, 191122, 191127, 191128, 191129, 81178, 1838, 85758, 110590]",2019-02-19
1264,"[191111, 167368, 191113, 191114, 170700, 191118, 191119, 191120, 191122, 191127, 191128, 191129, 81178, 1838, 85758, 110590]",2019-02-19
668,"[161217, 50817, 190218, 153684, 107989, 165975, 111642, 104349, 191199, 162338, 162343, 189287, 108650, 191288, 168377, 161214]",2019-02-20
966,"[182145, 157001, 170699, 178579, 168723, 185429, 186648, 162073, 167131, 170267, 156766, 187107, 190957, 170478, 155246, 191027]",2019-02-21
966,"[53193, 176906, 157001, 181452, 49165, 183562, 178579, 184598, 183769, 162073, 170267, 178088, 190957, 155246, 170478, 181428]",2019-02-26
1017,"[191232, 164803, 162244, 190277, 187462, 190984, 192331, 90702, 192341, 93406, 174559, 75743, 74155, 108846, 91634, 108605]",2019-02-28
785,"[102401, 157575, 157769, 158481, 61273, 154460, 21600, 86242, 157346, 157669, 107559, 168744, 81321, 26483, 192511, 158335]",2019-03-01
1061,"[193282, 178686, 177419, 186255, 186449, 187091, 193365, 190743, 193118, 184166, 193255, 180010, 183926, 193334, 190588, 193342]",2019-03-04
966,"[183042, 183171, 53193, 170699, 95249, 178579, 176212, 162073, 170267, 181342, 170478, 193583, 181428, 174966, 190967, 101756]",2019-03-07
853,"[186368, 185924, 184392, 183312, 189840, 179475, 175515, 186460, 182558, 189862, 186092, 175215, 175216, 191284, 175351, 179448]",2019-03-08
1296,"[193537, 190342, 178054, 190156, 185489, 193242, 177500, 193249, 155043, 105317, 193126, 99178, 182833, 192114, 170358, 169593]",2019-03-08
1172,"[193797, 194055, 193742, 174735, 194257, 183833, 194362, 193763, 184803, 193961, 189996, 194349, 194156, 187633, 189623, 194170]",2019-03-09
966,"[183042, 185287, 53193, 170699, 181780, 175511, 162073, 170267, 181342, 181860, 177641, 170478, 195634, 195699, 101756, 175933]",2019-03-13
1296,"[180611, 192387, 180487, 153799, 180690, 194656, 105378, 169571, 155043, 95529, 197353, 169705, 179182, 182833, 104499, 192825]",2019-03-16
966,"[183042, 193095, 157001, 170699, 187728, 171345, 178579, 175511, 162073, 170267, 69341, 181342, 171043, 178666, 170478, 175933]",2019-03-17
785,"[158209, 157253, 157317, 74312, 157769, 200145, 158363, 185822, 103199, 88801, 157803, 193776, 200564, 179447, 158076, 158335]",2019-03-22
966,"[182784, 183042, 95249, 178579, 175511, 162073, 171035, 170267, 69341, 181533, 181342, 178088, 170478, 193583, 181428, 175933]",2019-03-24
983,"[164803, 163915, 198799, 99344, 95249, 76376, 195162, 175458, 186091, 166702, 158191, 193583, 9459, 46138, 193787, 180861]",2019-03-24
1370,"[86720, 170062, 181711, 93881, 208952, 101402, 178783, 177764, 201260, 206958, 208815, 200374, 200375, 180984, 169593, 208891]",2019-03-25
1296,"[187910, 167051, 158732, 84495, 185743, 193105, 153746, 193107, 185745, 109209, 209118, 175521, 104499, 184824, 190457, 190078]",2019-03-26
785,"[158336, 102401, 191107, 102083, 1927, 209931, 209163, 176079, 60249, 80857, 162658, 191332, 110061, 26483, 20344, 158076]",2019-03-27
1133,"[207681, 83970, 164803, 210120, 11152, 192280, 206621, 188509, 112170, 200749, 192821, 207349, 197176, 207928, 109688, 208191]",2019-03-29
668,"[176066, 211461, 192200, 70462, 107989, 174997, 80407, 165975, 162339, 153704, 161706, 179627, 160301, 211567, 177778, 161214]",2019-03-31
983,"[167937, 195393, 199703, 95447, 152666, 195162, 188956, 195996, 211996, 185757, 175458, 194787, 187691, 168556, 193787, 82366]",2019-04-01
1311,"[194883, 211907, 194373, 193799, 194955, 161996, 213134, 186833, 102292, 1052, 193824, 184494, 183663, 61745, 194355, 90932]",2019-04-03
966,"[181376, 183042, 170699, 15503, 187728, 175380, 162073, 170267, 69341, 181342, 156766, 178088, 170858, 170478, 183153, 181428]",2019-04-04
1133,"[211146, 192782, 2135, 192280, 206809, 213338, 213786, 192791, 188509, 38446, 194162, 8564, 211639, 197176, 207928, 208191]",2019-04-04
1424,"[170688, 210437, 105677, 108756, 103193, 185757, 210527, 193568, 169958, 81321, 107117, 212973, 194285, 11763, 190964, 212414]",2019-04-07
1453,"[91079, 170826, 196620, 152602, 109852, 70881, 7842, 8609, 215973, 21544, 215977, 10093, 10031, 8945, 160690, 46138]",2019-04-08
1061,"[183493, 180231, 186449, 191380, 189590, 217560, 179738, 187616, 179366, 218864, 207608, 182450, 189749, 20344, 180733, 194431]",2019-04-12
1424,"[170688, 185485, 211214, 190926, 218257, 211159, 188896, 108003, 82980, 101733, 169958, 223529, 167792, 212016, 17717, 7354]",2019-04-14
983,"[167937, 176003, 102083, 2186, 100492, 90765, 199703, 195162, 189596, 194787, 186091, 158191, 196656, 32628, 109688, 180861]",2019-04-15
1424,"[170688, 195719, 201290, 227022, 103193, 211034, 76136, 81321, 104875, 176300, 107117, 105262, 72622, 212016, 166459, 194556]",2019-04-20
1424,"[195719, 110471, 210951, 103690, 108756, 210968, 83481, 104474, 211034, 66716, 190309, 169958, 72622, 196655, 167792, 61745]",2019-04-22
1133,"[83970, 165446, 225929, 206603, 154573, 11152, 228706, 102822, 229354, 157676, 10031, 8564, 211639, 197176, 208185, 207928]",2019-04-26
966,"[183042, 193095, 178579, 170388, 181268, 184598, 162073, 216729, 170267, 181342, 227046, 178666, 190957, 170478, 189752, 209790]",2019-04-29
1133,"[200578, 157769, 226506, 154573, 192782, 153810, 29138, 192791, 206809, 192410, 226012, 188509, 173031, 229866, 208185, 162363]",2019-04-29
668,"[192200, 176074, 175627, 158993, 108217, 107989, 165975, 231001, 104349, 196641, 108003, 109796, 160554, 160555, 227373, 174777]",2019-05-01
1030,"[230853, 163910, 111950, 105300, 228058, 230876, 230877, 189026, 188131, 228067, 230825, 191723, 232436, 231286, 193018, 230847]",2019-05-05
829,"[182210, 87939, 162439, 166156, 225422, 162512, 162516, 183259, 162400, 167590, 162409, 162410, 154544, 91504, 15220, 164156]",2019-05-08
1061,"[230720, 234436, 179398, 179851, 234382, 186449, 111571, 192405, 188631, 190361, 187616, 230625, 179746, 109221, 215863, 187967]",2019-05-09
1139,"[95296, 50497, 92417, 186245, 186833, 111250, 185556, 185557, 182230, 185558, 63904, 7842, 3243, 14894, 85363, 234623]",2019-05-10
983,"[187652, 235783, 233479, 184073, 95249, 236563, 195162, 189596, 216604, 236512, 215777, 213410, 183909, 186091, 193583, 91634]",2019-05-14
1575,"[237128, 64349, 237408, 237371, 236069, 236136, 186474, 81451, 186476, 185453, 10093, 237362, 236215, 53817, 170363, 169596]",2019-05-16
1575,"[238082, 89991, 237898, 105300, 237787, 64349, 237919, 236961, 190818, 236069, 236710, 10093, 237362, 213945, 236538, 237823]",2019-05-17
966,"[181376, 183042, 193095, 169110, 162073, 170267, 208029, 249054, 195231, 227046, 178088, 178666, 170478, 155311, 200565, 174966]",2019-05-18
668,"[176195, 164484, 192200, 175561, 83979, 171213, 156436, 376533, 107989, 175125, 104349, 108003, 109796, 161397, 161214, 53503]",2019-05-23
1604,"[390090, 390026, 103883, 162954, 92303, 344209, 86483, 390036, 302420, 169110, 225566, 196832, 390183, 9459, 186486, 390331]",2019-05-24
1604,"[224328, 227853, 302420, 169110, 225566, 217247, 218464, 223526, 390567, 390568, 390569, 390570, 189676, 79609, 390331, 217148]",2019-05-25
668,"[391170, 192200, 176074, 4299, 391121, 196434, 107989, 106965, 161694, 7010, 179301, 108650, 160557, 161397, 390199, 174777]",2019-05-27
668,"[391809, 192200, 3336, 225743, 175761, 107989, 165975, 104349, 176160, 7010, 189731, 161706, 160557, 155757, 175158, 108217]",2019-05-29
1311,"[392072, 217672, 392906, 219733, 226070, 392854, 392920, 193824, 392994, 228453, 392869, 392752, 61745, 233589, 367926, 392829]",2019-06-02
669,"[109185, 34754, 192200, 235785, 80407, 105498, 108003, 161214, 161706, 108650, 160557, 68142, 264373, 159289, 107513, 110462]",2019-06-03
966,"[183042, 90691, 174732, 187728, 325523, 325524, 162073, 175195, 170267, 208029, 181342, 195231, 227046, 178088, 317096, 170478]",2019-06-05
1030,"[234438, 233995, 47378, 103896, 392665, 230941, 189026, 197220, 165093, 392682, 233137, 376178, 231286, 394422, 391544, 388157]",2019-06-06
1604,"[393604, 237449, 390026, 95440, 344209, 394385, 392664, 394393, 76376, 60249, 390183, 189676, 392687, 186486, 79609, 294075]",2019-06-06
1030,"[191040, 234438, 391762, 394515, 47378, 392789, 230941, 237662, 175392, 188131, 165093, 230825, 394539, 235116, 193579, 392888]",2019-06-07
966,"[183042, 90691, 170699, 178579, 162073, 170267, 181342, 227046, 317096, 178088, 182508, 394605, 170478, 394548, 395064, 191548]",2019-06-08
568,"[106436, 132677, 158460, 396871, 109649, 217876, 104597, 194069, 108637, 108638, 213094, 196713, 108658, 321013, 396860, 191741]",2019-06-14
