Token,Nodes,Dates
338,"[83297, 86851, 70819, 76487, 76200, 85415, 76778, 76139, 85837, 82030, 79437, 78705, 1053, 82237, 81278]",2018-04-22
396,"[87202, 70819, 87013, 86565, 86217, 87082, 84491, 84810, 84269, 84815, 84657, 86099, 84278, 79575, 87071]",2018-04-23
238,"[87552, 87649, 71779, 72388, 71780, 71782, 87524, 87560, 71787, 72046, 71982, 71795, 72407, 87101, 87263]",2018-04-27
463,"[88512, 89890, 88637, 89828, 85573, 89831, 83081, 85839, 85840, 62735, 88503, 89434, 22779, 88508, 80637]",2018-05-10
396,"[90144, 84867, 87971, 89829, 86403, 73703, 70819, 1065, 90156, 84269, 89839, 86099, 84278, 67960, 90043]",2018-05-12
440,"[89217, 90276, 90084, 89254, 89961, 89962, 88203, 90380, 89869, 70544, 89945, 90778, 90555, 87965, 75743]",2018-05-20
463,"[88512, 87040, 85573, 29767, 75660, 62735, 85840, 33104, 59184, 88116, 88789, 91126, 88504, 21017, 88508]",2018-05-24
463,"[87040, 88512, 86624, 90691, 85573, 90765, 62735, 85840, 33104, 90386, 88789, 16312, 21017, 88508, 88637]",2018-05-31
484,"[92514, 92228, 92456, 93132, 92045, 92462, 92382, 93164, 92434, 92467, 92374, 92535, 92092, 92093, 92222]",2018-06-04
463,"[87040, 88512, 89890, 90691, 89828, 33412, 91014, 93784, 90765, 85840, 6292, 86549, 55064, 21017, 70746]",2018-06-10
494,"[93890, 69731, 5607, 93928, 93929, 93932, 93809, 93939, 93940, 93717, 88565, 66168, 39865, 4892, 93368]",2018-06-11
463,"[88512, 87040, 89824, 89828, 62735, 85840, 92239, 90386, 6292, 37172, 94229, 55064, 21017, 70746, 87645]",2018-06-13
463,"[88512, 89824, 89828, 93960, 93612, 43213, 93276, 33104, 92239, 62735, 85840, 6292, 37172, 21017, 88508]",2018-06-14
463,"[86816, 87040, 88512, 83588, 93960, 83594, 90765, 85840, 33104, 37172, 62392, 69656, 21017, 62458, 88508]",2018-06-16
463,"[88512, 89824, 94881, 90691, 89828, 91014, 83436, 90765, 88109, 21017, 85840, 62735, 37172, 69656, 43513]",2018-06-17
494,"[95041, 86530, 70211, 93890, 94885, 5607, 74264, 70155, 93809, 88565, 63798, 93368, 94489, 1211, 87645]",2018-06-19
493,"[93476, 95396, 95429, 93383, 93382, 50794, 92012, 93325, 66350, 93426, 93430, 93399, 92027, 91932, 91902]",2018-06-21
519,"[95296, 99195, 100420, 101029, 10856, 101032, 100492, 90479, 90481, 100508, 6292, 74264, 94331, 100604, 93406]",2018-07-03
484,"[101248, 92228, 91525, 101317, 101318, 95529, 100461, 100948, 95541, 94775, 93881, 101338, 92092, 92093, 93407]",2018-07-06
69,"[74081, 82754, 102114, 60166, 68976, 60625, 73553, 86549, 101909, 56823, 102040, 83033, 102043, 1052, 87325]",2018-07-16
69,"[74081, 102114, 71747, 63716, 74264, 70410, 62187, 60625, 73553, 101044, 86549, 56823, 86040, 87325, 101821]",2018-07-17
187,"[98208, 102144, 102307, 90084, 70375, 75977, 102314, 102349, 100434, 102260, 63989, 101815, 95864, 102201, 100541]",2018-07-18
463,"[88512, 89824, 93506, 95298, 25575, 83436, 21017, 93276, 85840, 88799, 73432, 90713, 91067, 88508, 101439]",2018-07-20
69,"[102775, 82754, 74406, 67914, 65183, 60625, 70526, 84593, 70611, 84530, 56823, 83033, 86780, 102743, 102655]",2018-07-22
69,"[90753, 102114, 67975, 88103, 101033, 101927, 102974, 102830, 60625, 100468, 101044, 102612, 56823, 83033, 102878]",2018-07-24
463,"[88512, 95298, 95331, 102951, 25575, 93960, 83436, 93612, 85840, 33875, 102836, 88789, 91067, 12157, 101439]",2018-07-24
464,"[92162, 92548, 92230, 92487, 92520, 92651, 91927, 88497, 88531, 90292, 91891, 89075, 91924, 92531, 92542]",2018-07-25
69,"[103392, 102775, 103721, 70410, 72266, 13198, 4271, 103729, 60625, 60595, 56823, 61211, 62844, 103293, 67391]",2018-07-28
69,"[62401, 103813, 103814, 103721, 103274, 103788, 103852, 85904, 60625, 103729, 56823, 103288, 103868, 62844, 103774]",2018-07-29
266,"[50497, 28930, 72547, 72675, 73029, 103966, 103690, 72700, 64877, 73005, 4141, 103285, 72983, 72572, 1790]",2018-07-30
463,"[88512, 74880, 103268, 103111, 2510, 85840, 33875, 102836, 104478, 90713, 91067, 88508, 101439, 95294, 67391]",2018-08-03
553,"[104320, 104313, 104455, 104519, 104520, 104202, 104555, 104397, 104334, 104207, 104398, 104210, 104537, 104571, 104575]",2018-08-04
463,"[88512, 103268, 103111, 92840, 21017, 62735, 85840, 6292, 85048, 43513, 102010, 91067, 88508, 95294, 67391]",2018-08-11
266,"[72609, 28930, 72547, 64355, 103690, 104875, 4141, 1790, 63312, 3155, 72692, 103285, 72983, 104474, 72862]",2018-08-17
463,"[88512, 103268, 106085, 104421, 25575, 92840, 84809, 81321, 106055, 85840, 100346, 91067, 88508, 106174, 67391]",2018-08-17
471,"[106081, 105346, 105923, 90565, 105319, 105320, 20040, 105706, 102541, 106127, 105492, 104694, 89975, 1757, 106046]",2018-08-17
617,"[105088, 106273, 106305, 106244, 104773, 106276, 106277, 106284, 104877, 106256, 106257, 106292, 89305, 106300, 105247]",2018-08-18
463,"[88512, 103268, 85573, 104421, 92840, 85840, 33104, 33875, 6292, 43513, 100346, 91067, 88508, 95294, 101215]",2018-08-20
642,"[104321, 102177, 105732, 106524, 106556, 106575, 106550, 106519, 106552, 106553, 106554, 105723, 105724, 106582, 106559]",2018-08-20
642,"[107132, 106657, 106724, 107462, 106729, 106575, 93681, 107004, 106582, 106526, 106649, 106714, 105723, 105724, 107262]",2018-08-29
520,"[95041, 90084, 5607, 108009, 102698, 107564, 108013, 75743, 95536, 101046, 79575, 102106, 101531, 101534, 95487]",2018-08-30
617,"[105410, 105411, 105412, 105413, 105414, 105415, 105416, 105417, 105418, 104773, 104877, 85134, 105106, 109015, 108600]",2018-09-03
642,"[106721, 106724, 106694, 106664, 101672, 107262, 109137, 93681, 106716, 106582, 106649, 105723, 105724, 109277, 107678]",2018-09-04
69,"[101879, 111336, 72266, 67211, 103852, 106125, 104496, 60625, 95348, 101044, 56823, 69530, 62844, 56765, 67391]",2018-09-13
69,"[104641, 63910, 111336, 72266, 135340, 106125, 104496, 60625, 112145, 90131, 101044, 56823, 74264, 56765, 109983]",2018-09-19
746,"[154053, 72584, 104361, 99178, 155882, 155881, 108365, 91504, 152976, 106098, 104469, 104470, 104471, 48989, 88159]",2018-09-30
69,"[104641, 62947, 60166, 111336, 65066, 67211, 84652, 106125, 60625, 112145, 83506, 70198, 56823, 102743, 158911]",2018-10-11
69,"[160930, 60166, 111336, 83436, 68976, 60625, 75250, 73553, 29783, 56823, 83033, 69530, 42460, 56765, 81374]",2018-10-16
338,"[79842, 78117, 84229, 76778, 160940, 78253, 78126, 160945, 79831, 79833, 156730, 79835, 78140, 88350, 78079]",2018-10-16
738,"[125856, 135234, 162116, 134807, 162059, 141582, 152878, 63312, 107535, 123602, 120851, 106806, 136503, 132029, 106206]",2018-10-22
633,"[107360, 105153, 105154, 157089, 160546, 152994, 156481, 158216, 105322, 108491, 162604, 162289, 132116, 156220, 162559]",2018-10-25
633,"[105153, 152994, 105154, 155524, 107329, 108963, 105322, 112445, 162604, 160910, 108305, 105458, 162289, 108022, 157053]",2018-10-26
850,"[163873, 163783, 163784, 163785, 163786, 163787, 111627, 163912, 163790, 163791, 163346, 163960, 163353, 163869, 164024]",2018-10-31
534,"[155938, 107779, 107715, 165113, 161222, 154985, 161194, 103273, 165007, 164946, 106930, 111059, 95990, 105433, 157759]",2018-11-06
669,"[158592, 64705, 50497, 161217, 161214, 109185, 165128, 108650, 35535, 165202, 25588, 2071, 165277, 70462, 164735]",2018-11-07
669,"[161217, 111266, 165825, 109185, 165157, 156509, 108653, 35535, 101654, 165816, 111099, 107996, 165277, 110590, 165823]",2018-11-08
850,"[20416, 166337, 163873, 163783, 163787, 164142, 163791, 71953, 166098, 165814, 163353, 166650, 166587, 164157, 164862]",2018-11-11
786,"[162465, 164835, 158787, 162472, 160586, 159372, 160946, 163541, 160469, 160662, 63510, 160470, 164926, 159228, 160087]",2018-11-12
786,"[167010, 158787, 159683, 104775, 162472, 166216, 160946, 160469, 63510, 167191, 166936, 160662, 164926, 159228, 161246]",2018-11-13
266,"[72547, 165220, 72708, 64355, 72552, 72713, 4141, 72622, 1790, 74481, 107282, 72658, 72692, 7063, 105886]",2018-11-15
633,"[108769, 105154, 108963, 105153, 108962, 167878, 152994, 105322, 167885, 107375, 108305, 105586, 108852, 106132, 107711]",2018-11-18
633,"[105153, 152994, 105154, 106210, 107337, 105322, 105329, 108305, 105586, 162962, 167030, 167895, 105498, 168027, 112445]",2018-11-19
633,"[105153, 105154, 106210, 152994, 167878, 105671, 105322, 112445, 167885, 107375, 108305, 108626, 162962, 167895, 157053]",2018-11-20
266,"[63714, 72547, 165220, 64355, 72857, 72569, 105886, 1790, 107282, 154708, 168342, 103352, 72633, 72571, 168318]",2018-11-21
69,"[56823, 161735, 88103, 67914, 67211, 38158, 74642, 81043, 161878, 75702, 65432, 87325, 161435, 76380, 56765]",2018-11-23
641,"[107009, 102694, 106696, 154922, 111819, 111085, 156078, 105716, 107317, 106454, 102996, 83481, 111930, 106364, 156159]",2018-11-23
633,"[105153, 105154, 91518, 152994, 105322, 107436, 107375, 108305, 105586, 112466, 106132, 168626, 168339, 161628, 108350]",2018-11-24
785,"[102401, 54393, 164963, 157923, 158950, 162599, 157769, 169068, 91059, 72916, 60249, 157977, 92508, 104638, 157279]",2018-11-29
484,"[166176, 92228, 156327, 110573, 168174, 165213, 170160, 94993, 167924, 105012, 170166, 94775, 166682, 92092, 92093]",2018-12-03
633,"[105153, 105154, 105671, 167656, 110505, 105322, 155213, 168718, 107375, 105329, 108626, 108305, 106132, 91506, 105498]",2018-12-06
534,"[155938, 153826, 170694, 170665, 170666, 113066, 161194, 160653, 154985, 105614, 107729, 155704, 102043, 156093, 157759]",2018-12-07
534,"[170816, 168413, 155938, 154985, 160653, 168369, 107729, 170834, 156093, 168535, 76376, 165113, 155704, 157759, 170815]",2018-12-08
966,"[171043, 171013, 171035, 167416, 170890, 170699, 169259, 171052, 170478, 171055, 171062, 170840, 162073, 170267, 161246]",2018-12-10
936,"[168025, 169280, 170210, 169124, 169189, 170503, 72552, 169193, 171369, 105453, 160627, 76376, 169145, 105371, 104412]",2018-12-12
936,"[170496, 161121, 170914, 169090, 169124, 170501, 170502, 170503, 174407, 169193, 168382, 174538, 169101, 105371, 170494]",2018-12-13
668,"[174624, 156417, 170627, 161214, 168805, 168552, 108650, 160301, 174669, 105390, 108756, 107989, 80407, 30493, 166334]",2018-12-14
669,"[161217, 111746, 175555, 170627, 111655, 175561, 108650, 158956, 175568, 175248, 109297, 8564, 107832, 104349, 161214]",2018-12-20
534,"[175714, 107779, 175588, 175241, 107209, 154985, 103084, 160650, 174702, 175663, 168535, 175768, 155323, 168413, 167006]",2018-12-21
669,"[1058, 12642, 162339, 164775, 148843, 165803, 104349, 175248, 154995, 175673, 175802, 111099, 101852, 109533, 165277]",2018-12-22
937,"[72833, 169122, 154627, 169189, 4233, 178092, 105453, 169101, 169103, 177717, 169174, 66295, 61273, 170109, 83423]",2018-12-26
936,"[169122, 23523, 169189, 180774, 169159, 162021, 180682, 105453, 170450, 102035, 94231, 180696, 61273, 180666, 85053]",2019-01-03
1085,"[180642, 180643, 180645, 107000, 179662, 179663, 179889, 180629, 168213, 180632, 168313, 168314, 180637, 180670, 180639]",2019-01-03
534,"[168413, 155938, 167621, 26501, 154985, 103273, 106827, 112170, 102540, 175663, 181584, 111059, 11989, 102837, 156093]",2019-01-06
829,"[71329, 182210, 89991, 162695, 162412, 182446, 91504, 182226, 152658, 15220, 60789, 162005, 162745, 14140, 162367]",2019-01-08
641,"[107009, 171073, 105985, 109320, 154922, 162443, 112432, 49842, 107700, 107317, 106454, 105716, 184024, 105886, 89887]",2019-01-15
850,"[178138, 100836, 163785, 162345, 111627, 177003, 170186, 165082, 177323, 183470, 168727, 163353, 178778, 178715, 178907]",2019-01-15
1042,"[3587, 95305, 162443, 107096, 80462, 102417, 106993, 182705, 165877, 12693, 104022, 184407, 83481, 176186, 175965]",2019-01-19
534,"[185889, 155938, 175078, 185895, 171048, 107209, 175626, 161194, 103084, 185586, 185814, 160471, 182678, 157759, 183967]",2019-01-21
568,"[107936, 168449, 2818, 163686, 90566, 108715, 151180, 161368, 94031, 67217, 156436, 109141, 108376, 63642, 104379]",2019-01-23
668,"[166243, 108295, 161706, 155306, 174603, 111853, 102286, 175534, 183279, 186223, 168660, 107989, 169754, 107996, 161214]",2019-01-23
484,"[92228, 187428, 175847, 186889, 186890, 95049, 175404, 187344, 94993, 187475, 186644, 183190, 170166, 88630, 92093]",2019-01-31
966,"[183042, 181433, 94503, 178088, 170858, 175933, 170478, 182158, 178579, 181428, 174966, 162073, 170267, 69341, 181342]",2019-02-03
1177,"[188930, 188933, 187974, 188936, 87944, 188906, 188942, 188943, 175312, 188979, 187252, 174996, 188987, 163868, 188926]",2019-02-06
568,"[153122, 87682, 189221, 69546, 94316, 95308, 94031, 185392, 67217, 106098, 179440, 178131, 93878, 187320, 104379]",2019-02-10
853,"[189792, 185924, 185862, 186375, 186092, 185228, 175215, 183312, 189840, 179475, 183443, 182710, 175515, 186460, 182558]",2019-02-11
668,"[10400, 109185, 161217, 189860, 161214, 183718, 107019, 189839, 162351, 8564, 107989, 174997, 956, 180094, 188702]",2019-02-12
785,"[90691, 157284, 105886, 185822, 158344, 157769, 81321, 157352, 157193, 157803, 89681, 183634, 157783, 21758, 103199]",2019-02-16
568,"[155361, 180646, 4934, 94031, 185456, 109552, 176912, 162203, 104597, 108860, 94231, 63642, 104379, 186908, 179293]",2019-02-19
568,"[163329, 160514, 12346, 4934, 109468, 179275, 94031, 185456, 109552, 156187, 162203, 187320, 101338, 104379, 109340]",2019-02-20
1061,"[187616, 190944, 182304, 182372, 191108, 179398, 177642, 177488, 186449, 189682, 189971, 190996, 191220, 187036, 191261]",2019-02-20
668,"[161732, 108650, 179627, 111660, 190027, 159289, 168660, 106965, 107989, 161397, 180569, 191932, 107513, 161214, 100927]",2019-02-25
853,"[191812, 187141, 171131, 182188, 183312, 189840, 175216, 179475, 191284, 183990, 185879, 171161, 171130, 175515, 182558]",2019-02-26
1017,"[107328, 109121, 192195, 192165, 148839, 90702, 186415, 104016, 109104, 91634, 191958, 15033, 184187, 108605, 174559]",2019-02-26
1061,"[187264, 191777, 185506, 190851, 182372, 179398, 186087, 192297, 190986, 189004, 186700, 179374, 186449, 186162, 178586]",2019-02-27
966,"[183042, 166244, 177789, 178088, 53193, 157001, 170858, 170478, 181342, 178579, 174966, 162073, 170267, 69341, 161246]",2019-02-28
1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189127, 189128, 189129, 189126, 189116, 189117, 189118, 189119]",2019-03-02
633,"[105153, 105154, 161921, 105351, 105322, 108305, 105586, 105684, 105527, 171320, 170169, 91643, 107037, 108350, 156255]",2019-03-03
966,"[191296, 184865, 183042, 53193, 157001, 170699, 190957, 155246, 170478, 187728, 178579, 184598, 162073, 170267, 181342]",2019-03-04
785,"[158336, 102401, 157923, 102083, 191107, 179718, 190536, 157769, 21758, 193906, 26483, 157783, 108537, 174782, 50591]",2019-03-07
785,"[157284, 157317, 190536, 95049, 183786, 175147, 157769, 194283, 26483, 72916, 158357, 194036, 157783, 21758, 50591]",2019-03-08
1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189143, 189144, 189145, 189146, 189116, 189117, 189118, 189119]",2019-03-08
785,"[102401, 157317, 1927, 190536, 157769, 183786, 194283, 154460, 109006, 26483, 158452, 157274, 103866, 158076, 50591]",2019-03-10
966,"[183042, 178088, 157001, 108537, 170478, 191471, 178579, 181428, 181237, 174966, 162073, 170267, 101756, 175933, 181342]",2019-03-11
633,"[105153, 105154, 195619, 107591, 105322, 105436, 111308, 189676, 108305, 91506, 105714, 107285, 105498, 100283, 156444]",2019-03-13
853,"[186368, 189792, 185924, 193925, 189862, 186375, 184392, 175215, 189840, 183312, 183443, 182710, 175515, 182558, 175391]",2019-03-13
633,"[105153, 105154, 106210, 110505, 105322, 107306, 189676, 106027, 105328, 108305, 105714, 189587, 107285, 110005, 105498]",2019-03-14
785,"[157308, 102401, 20864, 102083, 162244, 157735, 157769, 183786, 174571, 158262, 157175, 196504, 157753, 158076, 5597]",2019-03-14
966,"[191296, 195360, 183042, 175808, 69341, 178666, 170699, 170478, 191471, 193583, 175511, 162073, 170267, 175933, 181342]",2019-03-18
1311,"[193824, 194721, 195940, 200998, 205736, 135340, 201038, 203025, 152658, 168274, 102292, 192821, 195092, 195063, 194107]",2019-03-21
853,"[186368, 188672, 185924, 189862, 186375, 184392, 185228, 186092, 185805, 191276, 191284, 207061, 182710, 186460, 182558]",2019-03-22
966,"[191296, 182784, 183042, 170699, 170478, 193583, 95249, 178579, 181428, 194581, 162073, 170267, 182940, 175933, 181342]",2019-03-22
1342,"[11105, 103106, 111238, 188710, 81321, 92362, 89131, 195436, 194283, 83481, 207184, 195697, 197554, 103961, 105886]",2019-03-22
568,"[97219, 106436, 132677, 190410, 178603, 95308, 104362, 109649, 108658, 109331, 104597, 88630, 108376, 108637, 108638]",2019-03-23
785,"[161248, 199333, 157446, 157500, 158504, 157769, 170472, 74312, 195369, 174920, 183697, 26483, 207797, 208501, 154460]",2019-03-24
668,"[196697, 200864, 161217, 154809, 109796, 53894, 192200, 207850, 108650, 194123, 109812, 107989, 155832, 174777, 161214]",2019-03-26
785,"[158336, 158491, 162658, 105699, 162244, 162599, 158363, 192334, 26483, 20344, 107705, 157211, 80857, 174782, 50591]",2019-03-26
266,"[83170, 72547, 72580, 167234, 64935, 210377, 2283, 174669, 169294, 72622, 24749, 4141, 107282, 7063, 72572]",2019-03-28
966,"[191296, 183042, 178088, 170858, 175545, 170699, 155246, 170478, 181428, 181780, 184536, 162073, 170267, 69341, 181342]",2019-03-30
966,"[181376, 191296, 183042, 178088, 184489, 170858, 170699, 171035, 170478, 181780, 181428, 170712, 162073, 170267, 181342]",2019-03-31
1296,"[153632, 86242, 193219, 210564, 193228, 179182, 84495, 193136, 182833, 209681, 196403, 82069, 170391, 186619, 71199]",2019-04-01
983,"[167937, 164803, 46138, 29994, 190443, 168556, 158191, 189596, 212597, 199703, 109688, 195162, 193787, 188956, 12157]",2019-04-02
1296,"[180611, 187910, 180169, 158732, 192844, 199213, 84495, 70417, 180690, 182833, 104369, 185745, 199386, 186619, 209118]",2019-04-04
1420,"[210433, 213377, 206692, 212069, 86566, 189767, 38918, 105677, 206671, 210481, 167539, 211157, 213367, 206684, 213341]",2019-04-04
1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189126, 189127, 189128, 189129, 189116, 189117, 189118, 189119]",2019-04-05
1061,"[215296, 187616, 191108, 178495, 214478, 186449, 215058, 215283, 189971, 188185, 215319, 211830, 215193, 177502, 177535]",2019-04-07
1424,"[170688, 82366, 195719, 68745, 95532, 185485, 211214, 101229, 52913, 108756, 215861, 211158, 103193, 9822, 210527]",2019-04-08
966,"[182145, 183042, 182406, 193095, 178088, 170858, 170478, 181342, 216729, 178579, 181428, 95446, 162073, 170267, 156766]",2019-04-09
1133,"[83970, 63714, 169958, 89991, 38446, 10031, 108756, 192821, 211639, 192280, 215769, 207928, 162363, 188509, 103038]",2019-04-09
1453,"[81220, 216005, 180966, 216391, 83277, 10031, 1649, 8564, 50004, 3574, 15670, 26296, 58390, 46138, 110590]",2019-04-09
1133,"[16353, 83970, 25862, 173031, 181096, 211146, 192782, 10031, 218959, 220783, 205682, 109331, 8564, 153750, 211639]",2019-04-12
1133,"[63714, 206603, 215533, 192782, 108756, 192821, 153750, 211639, 192280, 206809, 207928, 162363, 107068, 188509, 188766]",2019-04-18
1311,"[193824, 196068, 228007, 193993, 226537, 226797, 197966, 219983, 61745, 197969, 227699, 219733, 225943, 176190, 210239]",2019-04-23
785,"[109121, 102083, 191332, 228902, 157769, 50026, 100492, 103866, 154544, 91634, 26483, 161976, 158362, 158076, 158526]",2019-04-25
1311,"[224544, 193824, 229568, 224355, 223427, 229602, 161830, 228453, 226603, 197036, 228334, 61745, 228250, 180283, 159932]",2019-04-27
668,"[196641, 179811, 230534, 153704, 108650, 161706, 179627, 190989, 68142, 183248, 175761, 106965, 107989, 1720, 229726]",2019-04-29
966,"[183042, 162073, 227046, 193095, 170858, 181292, 170478, 178579, 182035, 183573, 189752, 216729, 183674, 170267, 181342]",2019-05-01
1311,"[206752, 193824, 228064, 231235, 231172, 228453, 152615, 230504, 225997, 184494, 225054, 231215, 231057, 219733, 230910]",2019-05-01
1311,"[193824, 228064, 231488, 196068, 228453, 222566, 193531, 220616, 193993, 159370, 193867, 231509, 193976, 194107, 176190]",2019-05-02
1334,"[232192, 232224, 200293, 195016, 232270, 232209, 232178, 232339, 232276, 230517, 201370, 232218, 232188, 232381, 232223]",2019-05-04
1133,"[188289, 228706, 14664, 226506, 192782, 38446, 232240, 210385, 29138, 8564, 2135, 197176, 162363, 227518, 208191]",2019-05-05
