Token,Nodes,Dates
238,"[71808, 72068, 72069, 71942, 72010, 71883, 71822, 71823, 71766, 72407, 71960, 71834, 71970, 71783, 71848, 71915, 72172, 72429, 71982, 43697, 71921, 72116, 72052, 74553]",2018-03-13
365,"[15680, 82628, 82950, 71367, 82824, 82831, 82832, 81491, 73428, 83157, 82840, 81499, 82270, 51808, 83169, 3682, 83107, 15593, 29994, 72751, 82866, 82418, 82998, 82422]",2018-03-29
82,"[63936, 83204, 4294, 84743, 83976, 85193, 85194, 85114, 84307, 82135, 71841, 85089, 75874, 64610, 70437, 69802, 84593, 84146, 60595, 85109, 46839, 85048, 83770, 84799]",2018-04-10
82,"[63936, 1669, 4294, 68681, 85194, 85515, 79313, 83218, 64727, 81947, 85597, 84191, 66720, 71841, 85474, 69802, 84781, 85422, 84333, 60595, 46839, 85048, 83770, 10686]",2018-04-12
427,"[70211, 87428, 66441, 70155, 69583, 87441, 87443, 68307, 65747, 87447, 87449, 87450, 58334, 75743, 1763, 73703, 74024, 87401, 87275, 87279, 2105, 81468, 63486, 69823]",2018-04-24
266,"[72832, 28930, 72580, 72584, 72572, 2442, 72848, 3542, 87448, 72796, 73696, 86562, 72547, 64355, 64935, 72552, 29994, 4141, 64877, 72625, 72692, 62133, 87483, 72700]",2018-04-25
338,"[47936, 76227, 76228, 57927, 78600, 77000, 76491, 83404, 34900, 87384, 83545, 87450, 79006, 87271, 80681, 76137, 76778, 82030, 77298, 86200, 76345, 86074, 76350, 65023]",2018-04-25
430,"[69250, 74755, 87428, 70211, 58309, 70155, 14923, 87441, 87506, 87443, 30355, 68307, 87450, 75743, 87528, 65769, 87275, 87471, 87279, 80753, 87479, 2105, 63486, 69823]",2018-04-25
338,"[88772, 84229, 76228, 84232, 76360, 82058, 76489, 88778, 81996, 86483, 79575, 76518, 70120, 76137, 76778, 76075, 66347, 85613, 77298, 77364, 78712, 86200, 86393, 87550]",2018-05-07
69,"[90374, 60166, 90503, 90375, 72266, 85900, 38158, 59409, 60625, 8786, 90450, 83033, 90526, 89889, 74081, 86519, 83436, 4269, 83183, 74930, 60595, 56823, 82811, 90492]",2018-05-17
69,"[84416, 77441, 71619, 90374, 53193, 70410, 72266, 85900, 59409, 73553, 60625, 86549, 84886, 55064, 69530, 86939, 90076, 63716, 75374, 71727, 74930, 56823, 90492, 56765]",2018-05-21
463,"[87040, 88512, 85573, 29767, 83081, 75662, 62735, 85840, 33104, 6292, 21017, 43161, 86494, 88799, 89891, 89828, 90854, 38376, 88116, 88504, 30649, 88508, 80637, 88510]",2018-05-21
463,"[88512, 33412, 70917, 85573, 29767, 90765, 75662, 62735, 85840, 33104, 6292, 21017, 89434, 86494, 89891, 89828, 38376, 90667, 90092, 3827, 88116, 4795, 88508, 88510]",2018-05-22
69,"[82754, 82372, 90245, 60166, 72266, 67211, 59409, 91538, 60625, 86549, 69013, 74264, 87325, 91620, 88103, 62121, 83436, 71727, 4271, 74930, 85043, 83506, 56823, 86141]",2018-05-26
436,"[91523, 91660, 91596, 91024, 90898, 91608, 90906, 91552, 91554, 91430, 91560, 91630, 91631, 91569, 91570, 91506, 87605, 91639, 91577, 91578, 91643, 91644, 91581, 91518]",2018-05-26
69,"[90753, 71619, 91782, 60166, 72266, 85900, 59409, 91538, 60625, 86549, 55064, 74264, 89947, 87325, 81374, 89889, 1443, 91620, 5413, 90984, 71727, 74930, 83506, 56823]",2018-05-27
440,"[89217, 92226, 88203, 92175, 70544, 89945, 90778, 92186, 92250, 87965, 92189, 92251, 75743, 90276, 90084, 89254, 92263, 92264, 89962, 92141, 92211, 92282, 90555, 92286]",2018-05-30
484,"[43776, 92610, 92228, 92553, 92624, 92241, 92434, 92245, 92374, 92443, 92382, 92514, 92387, 92324, 92516, 92388, 92327, 92456, 92713, 92467, 92659, 92535, 92092, 92093]",2018-06-02
463,"[87040, 88512, 90691, 85573, 91014, 90765, 62735, 94031, 85840, 94032, 6292, 94038, 94039, 21017, 70746, 93276, 89824, 89890, 89828, 88997, 94003, 37172, 93492, 88510]",2018-06-12
440,"[93697, 94273, 95235, 95171, 93764, 95112, 95176, 88203, 95187, 94996, 92251, 87965, 94045, 95007, 75743, 94241, 95137, 92263, 92523, 92141, 94959, 92211, 90555, 93885]",2018-06-20
494,"[95041, 86530, 93890, 70211, 95564, 94223, 87645, 93406, 95487, 94885, 94503, 5607, 94635, 13483, 95467, 95536, 93809, 88565, 93368, 94137, 95546, 92860, 95805, 84287]",2018-06-22
494,"[95041, 93954, 93890, 70211, 63369, 95564, 93780, 71386, 95261, 95837, 87645, 93406, 95965, 89890, 65505, 93412, 94503, 5607, 13483, 93809, 88565, 63798, 95805, 57983]",2018-06-23
520,"[86402, 87682, 101444, 101258, 62735, 89681, 101460, 93845, 79575, 101531, 101404, 87645, 101534, 93406, 75743, 88159, 90084, 93612, 95536, 101426, 101235, 100727, 94331, 100604]",2018-07-09
69,"[69642, 60625, 104019, 104021, 74264, 83033, 87325, 104158, 89533, 103774, 104033, 104034, 102114, 104168, 103721, 84843, 83436, 50031, 104115, 101044, 56823, 103996, 102333, 104126]",2018-07-31
484,"[92228, 93893, 104583, 90765, 105170, 94936, 102941, 101533, 92535, 95904, 103205, 95529, 93866, 93867, 94063, 105968, 94195, 94069, 106038, 94775, 105849, 92092, 92093, 95550]",2018-08-16
484,"[92228, 106312, 102665, 94993, 94482, 95134, 95904, 106401, 88801, 95529, 104874, 93867, 92092, 106348, 105007, 104688, 102898, 105012, 94069, 95030, 94775, 93884, 92093, 98046]",2018-08-18
668,"[109888, 108610, 110599, 110539, 110541, 110542, 107989, 108699, 110556, 104349, 110558, 107998, 108000, 27745, 108003, 109796, 108262, 108327, 85160, 108010, 108653, 107832, 110590, 110527]",2018-09-09
484,"[107136, 92228, 109322, 94993, 110295, 95134, 109726, 95904, 153256, 95529, 153258, 93867, 111721, 111979, 147118, 110573, 98045, 93874, 105012, 104757, 94069, 92092, 92093, 111295]",2018-09-22
484,"[92228, 109127, 110536, 111689, 109322, 154058, 85072, 94993, 6292, 107865, 151645, 111778, 112355, 90599, 153256, 95529, 104874, 110573, 102898, 111796, 102459, 92092, 92093, 154431]",2018-09-26
238,"[71823, 110418, 110547, 110485, 110870, 72407, 111258, 71834, 110877, 110049, 111394, 110371, 110820, 153188, 111401, 71978, 71785, 155756, 153324, 72429, 110706, 111412, 71932, 112254]",2018-09-30
738,"[124161, 156164, 148169, 153033, 123851, 155276, 153806, 128592, 116948, 141782, 136127, 122395, 156258, 111095, 156264, 124969, 151468, 152878, 156148, 156277, 106806, 119542, 156218, 156223]",2018-10-02
738,"[143683, 156996, 146054, 149254, 135879, 156880, 151570, 155730, 154075, 132453, 156966, 113831, 132777, 143145, 156909, 156846, 152878, 131438, 156850, 118776, 152185, 130491, 140604, 156990]",2018-10-07
786,"[158787, 162120, 160586, 159372, 162128, 162065, 161169, 160594, 162069, 160662, 160469, 160470, 160087, 161246, 158816, 160676, 92840, 160683, 161713, 160946, 160689, 161911, 159864, 25019]",2018-10-22
786,"[158787, 161989, 162247, 160586, 162252, 161807, 162128, 160594, 162259, 162325, 160662, 160469, 160470, 160087, 161246, 158816, 158823, 161713, 160946, 76597, 161525, 159864, 25019, 159228]",2018-10-23
568,"[111236, 108292, 95049, 94031, 9425, 156436, 101076, 112031, 107965, 111779, 110563, 109734, 109799, 110248, 110569, 91050, 109100, 104684, 91504, 161844, 88630, 93878, 162555, 6589]",2018-10-25
762,"[157632, 70211, 89991, 14923, 86031, 162513, 156181, 157078, 154840, 162265, 1053, 162591, 162592, 70431, 162597, 160229, 103975, 161198, 87471, 103918, 14448, 90487, 161658, 162239]",2018-10-25
786,"[158787, 160586, 159372, 160846, 161169, 160469, 160662, 160470, 160087, 8345, 158816, 162465, 162469, 158823, 162472, 161713, 160946, 76597, 161525, 159864, 25019, 159228, 157054, 162495]",2018-10-25
785,"[162244, 158344, 158732, 157906, 159253, 51670, 157912, 158361, 1184, 158369, 21600, 157923, 157284, 23523, 158950, 162599, 157735, 91504, 26483, 162869, 163129, 103866, 162107, 157439]",2018-10-29
786,"[158787, 164166, 104775, 160586, 159372, 162128, 161169, 852, 160469, 160662, 162902, 160087, 162648, 160470, 163541, 161246, 158816, 162465, 18596, 105896, 162986, 160689, 164343, 159864]",2018-11-01
668,"[109185, 161217, 155139, 164484, 159366, 158989, 159289, 70462, 68560, 107989, 164823, 164760, 164825, 164444, 162783, 162338, 111781, 164775, 164776, 108010, 164845, 107832, 108217, 161214]",2018-11-04
850,"[164673, 164611, 163783, 163912, 163785, 164809, 111627, 164669, 163346, 163353, 18973, 91874, 164771, 164777, 164716, 164141, 164142, 164783, 164721, 164147, 156852, 164475, 164157, 164862]",2018-11-04
850,"[164932, 163783, 163912, 163785, 164874, 111627, 164937, 164939, 163787, 71953, 163346, 164371, 164952, 163353, 18973, 91874, 162343, 162345, 164715, 164911, 164919, 163960, 164665, 164669]",2018-11-05
786,"[158787, 159683, 164166, 104775, 165833, 162252, 160594, 161236, 163541, 160662, 160470, 160469, 162902, 158816, 165858, 164835, 18596, 162469, 157054, 162986, 160946, 159864, 164985, 164926]",2018-11-08
785,"[20864, 162244, 158022, 1927, 165830, 158334, 162384, 72916, 158357, 61273, 157786, 94371, 157923, 157605, 157284, 157930, 158379, 160940, 157803, 158453, 158262, 161976, 158332, 165502]",2018-11-09
882,"[165762, 166978, 165764, 78470, 167049, 159370, 166155, 156428, 166985, 166986, 166990, 166095, 166356, 166228, 94231, 166680, 166050, 165801, 167146, 167023, 14448, 93874, 165238, 166975]",2018-11-13
882,"[93888, 13953, 165762, 165764, 166985, 166986, 156428, 166990, 166095, 94231, 167386, 166050, 23523, 167526, 167528, 165801, 167146, 14448, 165237, 165815, 167544, 166715, 167548, 167358]",2018-11-15
381,"[83778, 102723, 83139, 93958, 82630, 162440, 82631, 84554, 169357, 164941, 166481, 107284, 169046, 93145, 157084, 83229, 169247, 169568, 169393, 86068, 168502, 160443, 97790, 83583]",2018-11-30
484,"[92228, 169672, 167499, 165197, 165205, 169624, 169369, 69341, 165213, 166176, 163361, 95904, 170275, 156327, 163369, 92092, 110573, 168174, 170160, 105012, 170166, 170300, 92093, 157119]",2018-12-04
381,"[164546, 83139, 82627, 82630, 101639, 82631, 170568, 164941, 166606, 84625, 166481, 170068, 170517, 169046, 164439, 102552, 93145, 83229, 103714, 149170, 168181, 168502, 158840, 97790]",2018-12-06
568,"[87682, 4934, 95049, 109771, 29134, 94031, 70417, 108563, 156436, 104597, 109396, 101338, 1052, 104480, 102434, 153763, 110563, 109799, 106098, 105592, 104377, 95994, 104379, 108479]",2018-12-07
1002,"[93895, 111827, 169620, 169364, 151830, 170391, 159195, 168860, 88159, 166176, 102434, 169699, 171112, 156025, 99178, 169324, 161581, 93360, 164339, 105592, 93881, 162042, 104379, 171070]",2018-12-11
641,"[107009, 13953, 171073, 38724, 112006, 109320, 111819, 170956, 106315, 106198, 104728, 69341, 108703, 98208, 170786, 106469, 154922, 10093, 156078, 93874, 105716, 106358, 111930, 106749]",2018-12-15
668,"[156417, 174787, 108295, 162508, 174669, 164558, 161553, 101330, 174547, 156436, 107989, 156694, 168471, 164444, 104349, 10400, 108387, 161214, 108390, 170553, 159281, 174777, 108217, 166334]",2018-12-15
381,"[83139, 162757, 82630, 82631, 174732, 164941, 175053, 171280, 175831, 93145, 26266, 107549, 83229, 89887, 175839, 44707, 155307, 82476, 74930, 170866, 86393, 160443, 97790, 83583]",2018-12-22
641,"[107009, 175237, 109320, 178056, 106696, 111819, 105743, 178040, 105686, 83481, 105886, 98208, 23523, 106469, 167398, 108777, 154922, 106346, 49842, 105716, 105526, 162040, 111930, 106749]",2018-12-26
668,"[153795, 176965, 171333, 29767, 175943, 153609, 155018, 169289, 104079, 175673, 176017, 178642, 107989, 179224, 107996, 104349, 1058, 179301, 178669, 175534, 107832, 174777, 179453, 110462]",2018-12-28
966,"[181190, 181255, 181258, 170699, 168723, 170388, 162643, 170838, 175511, 170712, 162073, 170267, 161246, 178088, 177641, 170858, 170478, 181230, 181232, 107505, 181237, 181239, 181240, 175933]",2019-01-05
484,"[92228, 99846, 109322, 155338, 183758, 94993, 175377, 155539, 165205, 166682, 175847, 95529, 179817, 183723, 180523, 111721, 184044, 182319, 170160, 168174, 93874, 105012, 92092, 92093]",2019-01-15
641,"[107009, 13953, 171073, 106056, 162443, 111819, 107606, 105686, 105886, 108703, 98208, 23523, 106469, 154922, 87595, 49842, 44594, 105716, 107317, 107892, 111930, 106364, 106749, 106047]",2019-01-27
1042,"[185280, 155842, 95305, 187146, 162443, 185485, 94031, 50004, 187678, 63714, 187684, 105255, 3047, 187689, 185135, 9842, 186610, 8564, 187830, 186615, 16312, 72571, 183996, 103358]",2019-02-01
1061,"[187264, 187012, 179590, 187143, 179398, 177607, 186184, 157386, 177488, 186449, 177559, 186648, 184151, 179743, 187616, 182372, 178023, 177642, 187756, 178803, 181493, 186170, 186428, 186109]",2019-02-01
484,"[176384, 92228, 109322, 155338, 187789, 183758, 187344, 94993, 181394, 155539, 186644, 187475, 165205, 187863, 94559, 182048, 187428, 175847, 95529, 188014, 105012, 180534, 106876, 92093]",2019-02-02
641,"[13953, 107009, 111819, 105548, 105743, 186833, 1235, 106198, 187351, 107606, 84313, 102430, 154922, 87595, 112432, 4017, 111088, 107700, 107317, 105716, 111480, 111930, 106749, 106047]",2019-02-02
1012,"[175107, 175109, 175110, 178373, 106312, 178442, 167051, 186383, 178384, 187537, 179222, 169686, 177500, 178272, 153122, 178402, 185832, 156585, 184299, 184300, 162349, 155763, 178298, 182587]",2019-02-02
1061,"[187264, 177537, 187012, 179590, 179398, 177607, 186700, 187007, 177488, 186449, 89295, 187091, 179292, 187616, 182372, 177701, 179687, 178023, 177535, 187246, 187635, 181493, 188027, 187967]",2019-02-02
568,"[89926, 90566, 4934, 93895, 94031, 159183, 169683, 109589, 161367, 63642, 163226, 104348, 186908, 111836, 107936, 102434, 110563, 180646, 185638, 178603, 109618, 93881, 104379, 162748]",2019-02-03
641,"[107009, 13953, 109320, 111819, 86288, 106261, 106198, 106454, 108703, 98208, 106469, 154922, 87595, 162796, 77485, 156078, 112432, 4017, 170227, 107700, 105716, 111930, 106749, 106047]",2019-02-06
1061,"[187264, 164803, 178949, 177607, 186447, 177488, 186449, 187091, 182164, 189014, 189150, 186016, 187616, 182372, 189094, 178023, 188840, 189035, 186543, 179442, 179507, 178803, 186677, 179444]",2019-02-07
966,"[181376, 175232, 184005, 157001, 170699, 49165, 171345, 178579, 181780, 170388, 168723, 184916, 186648, 162073, 170267, 187549, 69341, 178088, 70122, 170858, 170478, 189743, 155246, 174966]",2019-02-11
1061,"[178495, 179398, 190539, 177488, 189585, 186449, 190358, 107391, 190684, 190685, 186398, 189344, 187616, 182372, 190245, 190587, 183152, 179442, 190585, 190523, 190588, 177789, 179454, 187967]",2019-02-16
1061,"[190851, 190854, 179398, 177607, 190729, 190408, 190862, 177488, 186449, 187091, 190804, 179673, 190877, 186398, 189791, 190883, 187940, 190245, 190826, 177642, 190319, 187635, 190841, 190844]",2019-02-17
966,"[191296, 183042, 157001, 181258, 175545, 185801, 168723, 178579, 170838, 95446, 186648, 162073, 170267, 69341, 156766, 181342, 184865, 187107, 170858, 190957, 155246, 170478, 181359, 181433]",2019-02-20
484,"[154946, 157059, 92228, 191751, 109576, 191687, 155338, 183758, 188624, 105491, 109820, 165205, 187863, 190942, 95529, 180523, 93874, 152626, 184756, 170166, 191734, 92092, 92093, 183038]",2019-02-24
1061,"[191104, 177537, 193538, 193482, 193551, 186449, 193489, 178579, 190996, 187412, 193557, 177559, 182485, 193440, 193506, 181283, 178599, 193514, 193517, 193456, 180787, 193524, 193399, 177789]",2019-03-05
668,"[175943, 151560, 192520, 155018, 192200, 175561, 107989, 106965, 107996, 104349, 108318, 27745, 108003, 193828, 176106, 108650, 160557, 193646, 154809, 108411, 108412, 107513, 161214, 192383]",2019-03-07
1139,"[95296, 92417, 180546, 185603, 189963, 186833, 185556, 185557, 193177, 185562, 199262, 7842, 177571, 108771, 186153, 26345, 3243, 14894, 207086, 102899, 188916, 68405, 85363, 185587]",2019-03-22
853,"[186368, 187141, 186375, 184392, 185228, 179475, 183443, 180757, 185879, 175515, 175516, 182558, 175391, 183082, 191276, 186092, 175215, 175216, 185905, 185138, 191473, 182710, 182711, 175351]",2019-03-28
1139,"[92417, 189761, 180546, 186833, 57235, 185556, 185557, 210134, 210135, 93525, 193177, 186138, 165974, 185560, 7842, 190114, 108771, 186153, 3243, 14894, 85363, 185587, 68405, 102899]",2019-03-28
1049,"[175809, 189126, 189127, 189128, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189143, 189144, 189145, 189146, 189116, 189117, 189118]",2019-04-04
1424,"[170688, 210437, 74312, 102286, 174735, 851, 108756, 174547, 216598, 103193, 112474, 1052, 82782, 181096, 81321, 65384, 104875, 107117, 155182, 212016, 52913, 192374, 81145, 178877]",2019-04-09
381,"[225857, 83778, 102083, 100485, 82630, 101639, 82631, 154378, 164941, 224975, 86486, 225750, 102552, 211032, 93145, 83229, 83486, 180899, 188135, 225451, 194859, 109359, 101877, 82494]",2019-04-18
1049,"[189120, 217345, 175809, 189121, 189122, 189124, 217350, 217351, 189125, 189127, 217354, 217356, 189132, 189133, 189136, 189139, 189140, 189141, 189142, 217327, 217330, 217337, 217339, 189119]",2019-04-20
1139,"[95296, 195457, 92417, 180546, 188105, 186833, 111250, 185556, 185557, 165974, 182230, 185560, 193177, 98208, 7842, 226850, 186213, 186153, 3243, 14894, 185587, 102899, 68405, 208893]",2019-04-20
541,"[227840, 169093, 227981, 176334, 227983, 227984, 227985, 227990, 227991, 227992, 213086, 227873, 227877, 227880, 227881, 227886, 227887, 227888, 227889, 211958, 227897, 227899, 227900, 191487]",2019-04-22
1133,"[164803, 227718, 225929, 226506, 154573, 192782, 214477, 153750, 226199, 227671, 206809, 107034, 188509, 228706, 63714, 169958, 173031, 181096, 207665, 8564, 197176, 208185, 162363, 103038]",2019-04-24
668,"[109185, 192200, 111626, 194572, 174669, 175761, 229075, 107989, 165975, 104349, 108003, 109796, 179301, 161706, 108650, 229354, 10031, 229237, 175989, 70072, 108155, 229373, 229374, 53503]",2019-04-26
1139,"[95296, 92417, 180546, 230537, 185871, 186833, 185556, 185557, 165974, 185562, 162271, 7842, 108771, 186153, 3243, 230380, 198318, 14894, 185587, 85363, 68405, 102899, 2939, 208893]",2019-04-29
1030,"[231680, 112012, 111950, 111951, 222992, 230876, 230941, 231521, 189026, 62947, 231522, 231461, 231397, 163879, 231398, 230825, 186212, 231467, 230955, 188131, 231343, 231282, 231732, 181567]",2019-05-02
1133,"[155842, 232071, 225929, 232906, 226506, 228984, 154573, 192782, 192335, 232913, 29138, 192791, 188509, 181096, 229866, 184429, 38446, 167983, 207665, 190964, 8564, 109688, 162363, 227518]",2019-05-06
1139,"[95296, 92417, 180546, 186245, 185871, 186833, 111250, 185556, 185557, 185558, 183319, 182230, 193177, 165974, 185560, 63904, 107681, 7842, 190114, 186153, 3243, 14894, 85363, 185587]",2019-05-09
983,"[170690, 233483, 233484, 234318, 234319, 190227, 95447, 234712, 195162, 189596, 234847, 233505, 234794, 234033, 234289, 234803, 215665, 234866, 235123, 216568, 210617, 234812, 210622, 234623]",2019-05-10
1049,"[189120, 175809, 189122, 217343, 217348, 217350, 217353, 217356, 189132, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189145, 189146, 217328, 217330, 217332, 217339, 189119]",2019-05-11
666,"[158848, 223614, 156229, 186439, 157000, 156233, 111882, 154955, 131724, 151314, 194069, 112420, 112421, 148840, 155177, 112172, 165103, 112242, 154355, 157045, 156475, 156029, 158846, 158847]",2019-05-12
668,"[161217, 192200, 235785, 235722, 164683, 176074, 158993, 175125, 107989, 80407, 235605, 158807, 195482, 165975, 108003, 179301, 161706, 235947, 108650, 160557, 198062, 235568, 73275, 70462]",2019-05-12
1049,"[189120, 217345, 175809, 189121, 189123, 217349, 189124, 189125, 189128, 189129, 217354, 189130, 189131, 189133, 217358, 189137, 189141, 217326, 217327, 217334, 217336, 217337, 189117, 189118]",2019-05-12
966,"[183042, 157001, 181258, 234443, 171345, 170388, 169110, 95446, 184536, 216729, 162073, 170267, 194781, 156766, 195231, 171935, 181342, 214052, 227046, 178088, 170478, 233906, 191548, 155902]",2019-05-13
1049,"[189120, 217345, 175809, 189121, 217349, 217350, 189126, 189127, 217353, 189130, 189131, 189133, 189136, 189138, 189145, 189146, 217327, 217332, 217334, 217339, 189116, 189117, 189118, 217343]",2019-05-22
829,"[182210, 162439, 166156, 225422, 162512, 162686, 162516, 153750, 377816, 379161, 162780, 156895, 236387, 167590, 162407, 162409, 162410, 162607, 91504, 50037, 162486, 237303, 164156, 235070]",2019-05-23
668,"[109185, 391170, 111746, 392136, 94729, 176074, 72844, 190989, 111311, 175955, 391893, 107989, 392150, 277662, 233185, 7010, 392102, 160557, 204589, 174777, 170100, 92470, 391926, 108217]",2019-05-30
1049,"[189120, 175809, 189121, 217348, 189125, 217350, 217351, 189130, 189131, 217356, 189133, 189137, 189145, 189146, 217337, 193583, 217328, 217330, 217341, 217334, 217336, 175801, 189117, 189119]",2019-05-31
381,"[83778, 83139, 82630, 101639, 82631, 84678, 393161, 186699, 164941, 393170, 86486, 90775, 392857, 26266, 393242, 393243, 107549, 83229, 93145, 194340, 177138, 393141, 189689, 82494]",2019-06-03
1139,"[95296, 92417, 210690, 64834, 192202, 70799, 185871, 186833, 185556, 185557, 93525, 165974, 185558, 185562, 176859, 1052, 107681, 7842, 196900, 3243, 89131, 185587, 85363, 102899]",2019-06-03
1049,"[175809, 189122, 189126, 217351, 189127, 189128, 217354, 189133, 189134, 189137, 189141, 189143, 189144, 217326, 217327, 217328, 217330, 217341, 217332, 217336, 217337, 217339, 189116, 189117]",2019-06-05
1311,"[195076, 231173, 394182, 233544, 193993, 206797, 152658, 325523, 325524, 102292, 300831, 193824, 228453, 212393, 393514, 218860, 194606, 394094, 224628, 233589, 390646, 394102, 193976, 393721]",2019-06-05
1311,"[195076, 217672, 72457, 394441, 161996, 194061, 394317, 186060, 94031, 236947, 179447, 394394, 394267, 394396, 193824, 391544, 392941, 61745, 233137, 200565, 394294, 236598, 394102, 208315]",2019-06-06
668,"[391170, 153795, 108421, 192200, 176074, 225743, 38546, 108217, 107989, 156694, 80407, 158807, 104349, 179811, 161706, 394922, 160557, 107950, 109297, 264373, 41208, 159289, 187002, 161214]",2019-06-07
1311,"[223427, 195076, 231173, 200967, 237320, 217672, 193993, 193804, 73612, 102292, 237460, 212628, 196951, 193824, 228453, 237996, 218860, 395568, 61745, 224628, 231669, 395381, 214841, 213439]",2019-06-11
1311,"[393540, 392583, 392072, 72457, 390599, 217672, 193993, 216138, 224210, 102292, 194969, 394396, 193824, 222566, 193899, 237996, 218860, 392044, 393199, 194997, 212729, 208315, 216060, 176190]",2019-06-12
1575,"[235905, 90691, 398091, 398284, 154002, 396435, 234525, 64349, 397284, 397862, 398118, 398120, 397943, 398187, 398188, 398254, 398190, 398192, 398199, 397746, 398259, 398324, 398135, 398269]",2019-06-17
853,"[186368, 179448, 187141, 228747, 185228, 232909, 179475, 233299, 391066, 175515, 182558, 236901, 189862, 355754, 191276, 186092, 228718, 175215, 228719, 191473, 185138, 191284, 236216, 237690]",2019-06-21
668,"[111746, 182787, 161284, 175555, 192200, 401232, 400274, 107989, 401046, 401110, 197082, 393629, 104349, 68576, 160549, 161706, 176106, 158956, 160557, 401197, 198062, 111926, 158839, 193401]",2019-06-26
1049,"[175809, 189122, 189124, 189125, 189117, 189131, 189133, 191631, 189140, 165079, 189144, 189146, 235549, 3047, 217326, 217327, 217330, 217341, 217332, 31734, 175801, 217339, 175805, 217343]",2019-07-02
1139,"[92417, 64834, 401292, 391308, 185871, 186833, 398802, 402323, 185556, 93525, 165974, 185557, 230430, 162271, 7842, 226850, 402343, 174959, 85363, 68405, 71542, 20086, 232058, 2939]",2019-07-03
1659,"[289346, 289347, 284037, 283793, 283794, 235475, 283797, 289375, 405602, 399651, 198308, 405731, 283943, 388904, 398442, 283947, 283948, 405612, 10093, 399214, 396014, 281336, 12856, 402491]",2019-07-09
966,"[406342, 406343, 406345, 406219, 406223, 406288, 209425, 406034, 391959, 406231, 162073, 406233, 402203, 406299, 170267, 406428, 406241, 406307, 406249, 406319, 406255, 406256, 406130, 396214]",2019-07-11
1139,"[30464, 92417, 95296, 406404, 185934, 185871, 185556, 185557, 182230, 404504, 1946, 399326, 7842, 405986, 186730, 3243, 217323, 191025, 208893, 390323, 85363, 324084, 406201, 75901]",2019-07-11
668,"[407425, 174787, 407304, 192200, 176074, 6157, 111311, 402384, 175696, 107989, 103193, 107998, 407456, 407457, 234146, 394151, 153959, 198062, 107950, 407408, 13110, 174777, 186234, 166334]",2019-07-15
