Token,Nodes,Dates
1139,"[95296, 92417, 180546, 90765, 185871, 186833, 57235, 185556, 185557, 182230, 165974, 193177, 63904, 7842, 177571, 190114, 108771, 186153, 3243, 14894, 85363, 102899, 68405, 185587, 186809]",2019-03-24
381,"[182786, 83778, 82627, 170819, 93958, 82630, 82631, 194887, 154378, 164941, 183694, 86486, 93145, 183580, 178588, 208221, 82911, 180899, 183589, 210662, 177138, 109364, 101877, 187899, 82494]",2019-03-29
1139,"[95296, 92417, 180546, 103106, 185871, 186833, 57235, 211219, 185556, 185557, 193177, 112157, 63262, 63904, 191905, 7842, 190114, 208928, 108771, 186153, 3243, 14894, 102899, 185587, 171126]",2019-03-30
1420,"[211073, 72898, 193415, 210952, 210955, 185485, 211214, 174669, 186833, 210583, 210651, 104349, 9822, 206627, 165222, 210663, 17579, 72622, 66479, 196270, 210994, 8564, 211188, 162679, 210621]",2019-03-30
853,"[187141, 186375, 184392, 185228, 185805, 189840, 183312, 179475, 183443, 185879, 175515, 175516, 186460, 182558, 182188, 186092, 175215, 175216, 191473, 185138, 191284, 182710, 182711, 179448, 175351]",2019-04-02
853,"[186368, 188672, 179448, 191812, 187141, 185862, 186375, 184392, 185228, 185805, 183443, 191903, 175391, 189862, 191276, 186092, 175215, 175216, 185905, 185138, 191284, 182710, 182711, 183990, 175351]",2019-04-04
853,"[186368, 191812, 187141, 185862, 185924, 184392, 185228, 185805, 183312, 183443, 185879, 175515, 175516, 182558, 175391, 189792, 182711, 191276, 186092, 175215, 175216, 185905, 191284, 182710, 183990]",2019-04-05
1139,"[95296, 180546, 211460, 111250, 185556, 185557, 76376, 193177, 185560, 107681, 7842, 190114, 108771, 186213, 3943, 3047, 3243, 217323, 14894, 190128, 102899, 85363, 68405, 2549, 185587]",2019-04-13
1424,"[170688, 74312, 102026, 185485, 208272, 195476, 108756, 218583, 211159, 103193, 26651, 101215, 193568, 108003, 169958, 94503, 76136, 86892, 101229, 72622, 110061, 212016, 167792, 197554, 190843]",2019-04-13
381,"[223488, 186436, 162757, 82630, 101639, 82631, 154378, 107788, 164941, 186317, 86486, 93145, 223003, 107549, 83229, 97790, 175528, 186346, 109364, 95157, 186294, 101877, 201462, 82494, 83583]",2019-04-14
1049,"[217345, 175809, 217343, 189126, 189127, 189128, 217353, 189129, 189130, 217356, 189132, 189133, 189138, 189139, 189140, 189142, 189145, 217326, 217327, 217328, 217334, 217336, 189116, 217341, 189119]",2019-04-14
853,"[186368, 179448, 191812, 185924, 184392, 185805, 183312, 183443, 179475, 175516, 186460, 182558, 175391, 183082, 182188, 191276, 175215, 175216, 185905, 185138, 191284, 182710, 182711, 183990, 175351]",2019-04-18
1049,"[189120, 175809, 189121, 189123, 217348, 217349, 189124, 189130, 189131, 189132, 189133, 189134, 189138, 189142, 189143, 188645, 217326, 193583, 217327, 217332, 217337, 189116, 217341, 189118, 217343]",2019-04-18
1049,"[175809, 189122, 189123, 217343, 217349, 217353, 217354, 189130, 217356, 189131, 217358, 189133, 189136, 189137, 189138, 189139, 189140, 189142, 189144, 189145, 217326, 217328, 217332, 217339, 189119]",2019-04-19
1311,"[93888, 195076, 226629, 107081, 224843, 219663, 186833, 152658, 167957, 219733, 198104, 193824, 226400, 94503, 226537, 226603, 218860, 225773, 184494, 226797, 215219, 219251, 224628, 193850, 12157]",2019-04-20
1049,"[175809, 189121, 217348, 217349, 217350, 189127, 189128, 189132, 189133, 189136, 189137, 189138, 189140, 189142, 189146, 217327, 217328, 217332, 217334, 217336, 217341, 189116, 189117, 189118, 189119]",2019-04-21
1049,"[175809, 189121, 217348, 189125, 189126, 217351, 189127, 217353, 189128, 189129, 217356, 189130, 217358, 189138, 189144, 189145, 189146, 217332, 217334, 217336, 217337, 217339, 189116, 189118, 189119]",2019-04-25
1139,"[95296, 180546, 211460, 186245, 186833, 185556, 185557, 182230, 165974, 224085, 185558, 185562, 93525, 186142, 162271, 107681, 7842, 190114, 226850, 3243, 85363, 102899, 68405, 185587, 171126]",2019-05-01
1139,"[95296, 92417, 180546, 186245, 185871, 186833, 57235, 185556, 185557, 182230, 165974, 185558, 185562, 107681, 7842, 190114, 186213, 186153, 3243, 217323, 185584, 85363, 185587, 68405, 102899]",2019-05-02
966,"[181376, 183042, 185923, 193095, 181582, 171345, 168723, 170388, 178579, 184598, 169110, 162073, 216729, 170267, 69341, 181342, 234082, 227046, 178088, 170478, 184624, 233906, 182071, 189752, 224121]",2019-05-08
1311,"[230530, 232770, 227396, 228679, 193993, 233930, 218955, 227285, 232854, 226070, 234008, 228188, 193824, 194721, 234018, 232418, 55523, 13221, 228453, 233640, 61745, 234097, 227127, 176190, 219711]",2019-05-08
1049,"[217345, 175809, 189121, 189123, 189125, 217351, 189128, 189129, 217356, 189132, 189134, 189136, 189139, 189142, 189143, 189145, 189146, 217327, 217328, 217332, 217336, 217341, 189117, 189118, 217343]",2019-05-09
1577,"[63617, 28930, 70211, 89991, 4618, 69514, 95308, 66959, 94160, 9425, 69524, 232475, 90461, 109470, 162591, 151202, 72550, 9318, 157030, 166570, 237164, 236846, 234995, 15670, 235514]",2019-05-15
1604,"[249923, 103883, 95440, 254865, 255257, 254235, 250143, 239327, 238118, 248230, 5607, 248234, 248235, 248237, 239214, 93167, 248240, 248241, 95154, 248243, 248242, 248245, 248244, 254004, 238070]",2019-05-18
1311,"[228160, 188289, 259202, 232770, 103940, 90691, 157000, 186060, 230416, 264400, 186899, 226070, 216543, 193824, 228453, 161830, 247525, 73703, 180283, 360935, 358766, 170358, 353783, 237883, 176190]",2019-05-22
668,"[161217, 192200, 235785, 176074, 168660, 107989, 80407, 177305, 277662, 108000, 234146, 189731, 108003, 179301, 393193, 161706, 108650, 160557, 175534, 393328, 159281, 110462, 264373, 73275, 161214]",2019-06-03
1604,"[158336, 214530, 224328, 237449, 227853, 158478, 394511, 209366, 392282, 157469, 225566, 217247, 158436, 158437, 223526, 393254, 390568, 390183, 394925, 392687, 9459, 186486, 79609, 294075, 217148]",2019-06-07
1311,"[223427, 394437, 180487, 72457, 159370, 395209, 161996, 3345, 393493, 395159, 394844, 395101, 300831, 193824, 228453, 395109, 395047, 395110, 237996, 218860, 394030, 395121, 224628, 207418, 208315]",2019-06-08
1049,"[189120, 217345, 175809, 189121, 189124, 189125, 217350, 189126, 189127, 189128, 217354, 189130, 217356, 217358, 189134, 189136, 189141, 189143, 189145, 189146, 217326, 217327, 217334, 217337, 189118]",2019-06-09
1139,"[95296, 64834, 394507, 236366, 185871, 190351, 186833, 176276, 185556, 185557, 93525, 185560, 193177, 395677, 162271, 7842, 108771, 186153, 190123, 395506, 102899, 394164, 68405, 391421, 208957]",2019-06-10
1049,"[189120, 217345, 175809, 189123, 189126, 189127, 217353, 189130, 189132, 217358, 189134, 189138, 189139, 189140, 189141, 189142, 189143, 217327, 217330, 217336, 217339, 189116, 217341, 189118, 189119]",2019-06-14
1311,"[197760, 198018, 199107, 223427, 217672, 199309, 233293, 395924, 102292, 226070, 219733, 197723, 394396, 217693, 198686, 300831, 193824, 228453, 222566, 237996, 223469, 61745, 397363, 193852, 176190]",2019-06-15
1049,"[189120, 175809, 217343, 189124, 189125, 217350, 217351, 189127, 217353, 189128, 189130, 189131, 217358, 189136, 189137, 189139, 189141, 217326, 217327, 217334, 217341, 189116, 189117, 189118, 189119]",2019-06-18
666,"[158848, 217028, 156229, 111882, 154955, 131724, 398795, 398740, 109396, 108634, 194075, 398749, 185638, 398762, 178603, 112172, 398380, 398769, 112242, 154355, 158964, 157045, 180729, 156029, 158846]",2019-06-19
381,"[232896, 83778, 82627, 235972, 83139, 82630, 82631, 84617, 399369, 154378, 164941, 399061, 393751, 391193, 93145, 83229, 83486, 171360, 103714, 180899, 170217, 399408, 82233, 399356, 82495]",2019-06-21
666,"[158848, 399428, 156229, 156233, 111882, 154955, 398795, 209490, 398740, 194069, 399382, 194075, 399390, 112420, 112421, 399399, 155177, 112172, 165103, 399412, 158964, 157045, 399351, 156029, 158846]",2019-06-21
1659,"[396800, 231169, 304768, 290500, 399753, 302988, 302989, 302990, 396684, 401998, 282642, 401941, 94807, 401241, 285466, 102811, 401564, 396381, 397854, 399651, 402032, 402036, 325365, 74616, 397115]",2019-06-29
381,"[402177, 83778, 82627, 82630, 101639, 82631, 84617, 84554, 164941, 166481, 168274, 402579, 402387, 85973, 86486, 391193, 93145, 402396, 83486, 170217, 402285, 58417, 177138, 170809, 82494]",2019-07-01
1311,"[223427, 233544, 72457, 186060, 152658, 102292, 392213, 226070, 194967, 402839, 400148, 193824, 228320, 208225, 228453, 206695, 223469, 402481, 398961, 394353, 231669, 88630, 200565, 208889, 403262]",2019-07-04
1139,"[30464, 92417, 64834, 70799, 185871, 185617, 186833, 185556, 185557, 165974, 185558, 1946, 230430, 403935, 402144, 107681, 402343, 3243, 233137, 85363, 324084, 68405, 71542, 2939, 402364]",2019-07-05
668,"[109185, 228742, 169736, 192200, 404808, 176074, 404942, 38546, 156116, 107989, 404825, 398682, 104349, 179811, 111652, 109606, 1322, 404779, 108650, 175978, 107950, 404718, 404852, 183477, 264373]",2019-07-07
1139,"[30464, 92417, 95296, 193412, 70799, 185871, 186833, 111250, 185556, 93525, 165974, 185558, 404504, 185557, 7842, 225445, 402343, 186153, 3243, 102899, 324084, 68405, 85363, 71542, 404855]",2019-07-07
1139,"[30464, 92417, 406154, 404301, 405838, 185871, 186833, 185556, 185557, 169366, 165974, 404504, 399326, 7842, 405986, 161444, 188131, 235688, 208893, 85363, 406004, 211383, 406201, 404731, 75901]",2019-07-10
1049,"[189120, 175809, 189122, 189123, 217348, 217349, 189125, 189127, 189129, 217354, 189130, 217356, 189131, 217358, 189133, 189138, 189139, 189142, 189144, 189145, 189146, 217326, 217327, 217341, 189118]",2019-07-12
666,"[156229, 156233, 111882, 131724, 151314, 391193, 170972, 104349, 402403, 112420, 112421, 110563, 163686, 148840, 155177, 112172, 42220, 165103, 112242, 154355, 158964, 157045, 156029, 158846, 158847]",2019-07-14
1139,"[92417, 181262, 185871, 186833, 398802, 186579, 185556, 185557, 165974, 185558, 404504, 399326, 407262, 7842, 53924, 181286, 3243, 208893, 402162, 85363, 324084, 185587, 2939, 402364, 75901]",2019-07-14
381,"[83778, 398083, 82627, 82630, 82631, 84617, 154378, 164941, 407122, 237076, 86486, 407319, 102552, 391193, 93145, 407388, 82462, 106666, 407274, 82476, 86068, 407284, 407289, 407355, 82494]",2019-07-15
381,"[182786, 83778, 82630, 82631, 84678, 84617, 84554, 164941, 179324, 408593, 166481, 237076, 86486, 408663, 408792, 93145, 408348, 83486, 408612, 408687, 186227, 408758, 407226, 408636, 83583]",2019-07-19
381,"[411329, 182722, 411459, 83778, 82630, 410759, 82631, 84554, 164941, 396430, 411597, 410707, 85973, 86486, 102552, 391193, 411674, 93145, 411680, 411683, 177138, 186227, 410676, 411705, 179324]",2019-07-25
1311,"[412481, 412866, 72457, 159370, 200842, 186060, 28501, 407705, 395225, 298267, 193824, 407201, 398178, 207076, 228453, 297702, 405607, 75110, 405351, 72235, 412652, 193976, 412475, 237564, 410429]",2019-07-27
1311,"[411392, 88580, 181000, 72457, 404874, 222664, 414093, 412045, 412756, 414494, 193824, 413817, 398178, 154982, 223462, 237996, 413807, 409264, 402481, 414384, 224628, 194999, 412793, 407611, 407677]",2019-07-30
381,"[414784, 83778, 414979, 414724, 82627, 82630, 414534, 82631, 84617, 84554, 85516, 164941, 102287, 414545, 176979, 86486, 414296, 391193, 93145, 84582, 414633, 82992, 186227, 414584, 412158]",2019-07-31
1311,"[233793, 407938, 414595, 414150, 237320, 72457, 187473, 400148, 219733, 66198, 414423, 407705, 414745, 402587, 394396, 193824, 228453, 223462, 414693, 237996, 61745, 178676, 231669, 194999, 414523]",2019-07-31
1049,"[217345, 175809, 396420, 189124, 217350, 217351, 189125, 189126, 189136, 95249, 189141, 88278, 189143, 189146, 175805, 217326, 193583, 217327, 217330, 217341, 217332, 217336, 175801, 189117, 189119]",2019-08-02
381,"[83778, 82627, 420486, 82630, 418568, 82631, 414534, 84554, 164941, 168274, 86486, 420377, 391193, 93145, 420576, 89696, 420457, 106666, 420784, 417975, 420409, 83578, 418620, 420541, 420158]",2019-08-10
381,"[423424, 423873, 83778, 83139, 82630, 101639, 82631, 423879, 84554, 409612, 164941, 423950, 168274, 85973, 86486, 90775, 423831, 102552, 423895, 93145, 423461, 236408, 407226, 82494, 83583]",2019-08-15
381,"[423424, 424832, 398083, 424771, 83717, 194310, 82627, 82630, 82631, 84554, 164941, 424852, 85973, 86486, 232918, 102552, 420377, 424474, 28501, 424281, 93145, 186227, 422201, 424698, 424958]",2019-08-17
1049,"[189120, 217345, 175809, 189121, 217348, 217349, 189122, 189124, 189126, 189128, 189129, 189130, 217356, 189131, 189132, 189133, 189134, 189138, 189139, 189145, 217343, 217326, 217330, 217334, 189119]",2019-08-18
381,"[83778, 182722, 424836, 425540, 194310, 82630, 82631, 425485, 164941, 425296, 425425, 85973, 86486, 425557, 93145, 425371, 425372, 83229, 89696, 425316, 425457, 102129, 424308, 422201, 425087]",2019-08-19
381,"[395200, 182722, 83139, 426307, 82627, 82630, 82631, 107081, 84554, 85973, 86486, 426263, 93145, 418011, 83486, 426403, 426407, 109359, 426288, 102000, 425457, 86068, 422201, 403005, 426431]",2019-08-21
1049,"[175809, 189122, 189123, 189121, 217349, 189126, 217351, 189129, 217354, 189131, 189132, 217358, 189136, 189137, 189138, 189142, 189145, 217327, 217328, 217330, 217334, 217336, 189116, 217341, 189118]",2019-08-21
1139,"[95296, 92417, 180546, 401292, 70799, 185871, 186833, 181650, 402323, 185556, 185557, 392982, 182230, 404504, 425047, 7842, 3243, 85363, 8564, 102899, 171126, 71542, 85048, 404731, 208893]",2019-08-22
1049,"[189120, 175809, 189122, 217348, 217349, 217350, 217351, 189124, 189127, 189129, 189131, 189132, 189136, 189137, 189138, 189146, 217326, 217330, 217332, 217334, 217336, 217337, 217339, 189118, 189119]",2019-08-23
641,"[107009, 13953, 171073, 105743, 106833, 106068, 238613, 106454, 111450, 427931, 105886, 112479, 402403, 23523, 111204, 102694, 154922, 112172, 105645, 370288, 49842, 107700, 180725, 108537, 106047]",2019-08-25
1139,"[92417, 180546, 185603, 428682, 70799, 185871, 186833, 402323, 185556, 185557, 392982, 182230, 404504, 165974, 103896, 399326, 7842, 188131, 429155, 186153, 3243, 85363, 185587, 171126, 85048]",2019-08-28
1139,"[92417, 186245, 185871, 70799, 186833, 402323, 430099, 185556, 185557, 182230, 404504, 403935, 237665, 7842, 409061, 217323, 14894, 425070, 85363, 185587, 324084, 171126, 71542, 85048, 428602]",2019-08-30
381,"[423424, 83778, 398083, 83139, 429250, 194310, 430214, 430216, 82630, 82631, 164941, 168274, 430164, 85973, 86486, 93145, 429918, 176223, 430182, 430250, 416938, 430124, 430187, 161458, 430205]",2019-08-31
1049,"[189120, 175809, 189121, 189122, 217348, 217349, 189124, 217351, 189125, 189127, 405065, 189133, 189136, 189144, 189146, 217337, 217326, 217327, 217341, 217332, 217334, 175801, 189116, 175805, 189118]",2019-08-31
1139,"[185871, 186833, 402323, 185556, 185557, 392982, 182230, 404504, 165974, 230430, 403935, 426528, 7842, 186153, 217323, 425456, 102899, 324084, 185587, 430326, 71542, 85048, 171126, 187324, 208893]",2019-09-01
1311,"[209226, 110291, 400148, 102292, 226070, 395225, 430746, 211802, 394396, 415645, 108189, 37981, 193824, 418080, 415076, 194535, 90860, 230383, 195002, 231669, 420600, 430778, 193531, 430333, 183231]",2019-09-03
381,"[423424, 398083, 102083, 82627, 82630, 82631, 431688, 431944, 169173, 431959, 391193, 93145, 83229, 406687, 82911, 194340, 431845, 431719, 432041, 95469, 431919, 431344, 161458, 430205, 82494]",2019-09-06
