Token,Nodes,Dates
2182,[90516],2019-10-06
1729,[439532],2019-10-11
2517,[208509],2019-10-19
823,[429994],2019-10-22
2535,[58678],2019-10-22
2549,[14664],2019-10-23
2617,[446892],2019-11-03
2632,[448023],2019-11-04
2655,[449562],2019-11-07
650,[176172],2019-11-10
2730,[454827],2019-11-26
2785,[447079],2019-12-02
1729,[458235],2019-12-05
2817,[185818],2019-12-05
2744,[102969],2019-12-06
2794,[58390],2019-12-08
534,[180203],2019-12-09
881,[104516],"2019-12-09, 2019-12-10, 2019-12-11, 2019-12-12"
1592,[444454],2019-12-09
2835,[448875],2019-12-11
966,[161246],2019-12-12
1172,[193825],"2019-12-13, 2020-01-01, 2020-05-11"
2210,[455210],2019-12-13
266,[72912],2019-12-24
1030,[437072],2019-12-24
2985,[464230],2019-12-24
1172,[187630],2019-12-29
3026,[465312],"2019-12-29, 2021-04-08"
82,[451779],2020-01-02
3098,[191103],2020-01-06
3115,[468576],2020-01-08
2951,[461865],"2020-01-09, 2020-01-27"
2721,[455209],2020-01-13
3170,[445181],"2020-01-14, 2020-01-23"
2885,[95296],2020-01-22
3017,[95296],2020-01-22
3042,[95296],2020-01-22
3309,[165974],"2020-01-23, 2020-01-29"
3316,[9770],2020-01-24
1172,[474875],"2020-01-25, 2020-01-26"
3334,[458687],2020-01-25
3350,[84616],2020-01-26
3371,[475576],2020-01-27
3321,[474922],2020-01-29
3383,[194438],2020-01-29
1172,[190191],2020-01-30
3400,[417010],2020-01-30
3403,[450005],2020-01-30
2723,[455902],2020-01-31
2907,[439366],2020-02-02
3474,[434886],2020-02-04
3166,[470351],"2020-02-05, 2020-02-14, 2020-04-15, 2020-04-16"
1660,[232240],2020-02-07
3551,[469801],2020-02-10
3122,[426064],2020-02-13
3567,[501459],2020-02-13
1172,[504073],2020-02-14
3635,[500039],2020-02-15
3740,[500710],2020-02-25
2982,[162386],"2020-02-28, 2020-03-17"
3388,[475570],2020-03-01
1172,[190134],2020-03-04
3616,[40809],2020-03-04
3910,[528390],"2020-03-05, 2020-03-06"
1575,[438266],2020-03-10
3977,[417102],2020-03-12
3914,[508890],2020-03-13
3986,[532691],2020-03-13
1049,[504751],2020-03-16
3999,[532937],2020-03-16
4019,[102699],2020-03-16
3857,[523540],2020-03-18
4047,[503878],2020-03-19
4065,[536921],2020-03-21
4066,[536921],2020-03-21
4075,[396038],2020-03-22
4087,[396038],2020-03-23
2507,[390599],2020-03-26
3660,[499942],2020-03-28
1695,[235177],2020-03-30
1701,[235177],2020-03-30
1702,[235177],2020-03-30
1718,[235177],2020-03-30
1725,[235177],2020-03-30
1728,[235177],2020-03-30
3814,[464879],"2020-03-30, 2020-04-27"
2970,[500022],2020-04-01
3167,[463075],2020-04-01
4288,[542000],2020-04-06
1172,[391836],2020-04-10
2960,[463075],"2020-04-10, 2020-04-25, 2020-05-22, 2020-05-31"
1172,[225727],2020-04-13
3038,[444323],2020-04-13
3536,[444323],2020-04-13
4353,[500324],2020-04-13
2734,[404335],2020-04-14
3713,[504751],2020-04-14
4387,[85048],2020-04-14
4411,[401451],2020-04-15
4441,[546306],2020-04-16
4485,[439443],2020-04-17
4274,[182230],"2020-04-19, 2020-07-09"
4547,[546331],2020-04-19
3038,[468524],2020-04-20
4558,[191535],2020-04-20
4325,[547163],2020-04-21
4641,[515359],2020-04-22
2365,[529012],2020-04-25
4718,[81321],"2020-04-26, 2020-05-03, 2020-05-05, 2020-10-04"
4270,[478227],2020-04-28
3832,[524951],2020-04-29
4765,[50555],2020-04-29
4774,[551528],"2020-04-30, 2020-05-04"
4862,[553566],2020-05-05
2424,[543179],2020-05-06
4426,[528379],2020-05-09
4890,[554171],2020-05-11
4929,[86579],2020-05-11
4967,[546232],2020-05-15
4856,[14664],"2020-05-17, 2020-05-20, 2020-06-03"
4953,[81321],2020-05-19
823,[235420],2020-05-20
5017,[543898],2020-05-20
3279,[190044],2020-05-23
1311,[434407],2020-05-24
4338,[66942],2020-05-27
5091,[554974],"2020-05-28, 2020-06-02"
5108,[548327],2020-05-29
5115,[559852],2020-05-29
4928,[561701],2020-05-31
2191,[542750],2020-06-02
5171,[561686],2020-06-04
4164,[559695],2020-06-07
4945,[543226],2020-06-09
4171,[445113],2020-06-11
4916,[554974],2020-06-14
5272,[564993],2020-06-15
4434,[188868],2020-06-16
5279,[565434],2020-06-16
5284,[565752],2020-06-17
4494,[81321],2020-06-19
5317,[561551],2020-06-20
4611,[81321],2020-06-21
839,[565395],2020-06-22
1659,[111196],2020-06-23
5349,[564741],2020-06-24
839,[546658],2020-07-03
3379,[426545],"2020-07-03, 2020-07-15, 2021-01-16"
5353,[569925],2020-07-03
568,[193069],2020-07-06
5487,[229249],2020-07-07
5488,[229249],2020-07-07
5490,[229249],"2020-07-07, 2020-07-08"
1172,[189589],2020-07-09
1172,[187625],"2020-07-11, 2021-03-04"
3379,[572308],2020-07-11
678,[200512],2020-07-13
5364,[546424],"2020-07-14, 2020-09-06"
5549,[567306],2020-07-14
5004,[574527],2020-07-17
1311,[537915],2020-07-27
5337,[572947],2020-07-29
3573,[525691],2020-07-30
5678,[450143],2020-07-30
5706,[523540],2020-08-03
5067,[575816],2020-08-09
5281,[65266],2020-08-12
5353,[577416],2020-08-18
4144,[111543],2020-08-19
5467,[581910],2020-08-21
3054,[463075],2020-08-23
2959,[463075],2020-08-27
5771,[589558],2020-08-28
484,[543264],2020-08-29
2427,[208055],2020-08-30
5353,[574600],2020-09-06
3416,[47378],2020-09-11
3930,[86566],2020-09-12
4105,[487282],2020-09-21
4544,[81321],2020-09-23
1484,[187462],"2020-09-24, 2020-10-01, 2020-10-23"
4421,[464995],2020-09-27
5454,[537896],2020-09-28
6112,[162363],2020-09-29
6104,[621047],2020-10-01
6004,[609195],2020-10-02
2971,[500000],2020-10-03
3410,[550550],2020-10-03
3437,[550550],2020-10-03
6049,[623717],2020-10-05
82,[91742],2020-10-10
6291,[614760],2020-10-11
5353,[551093],2020-10-12
5353,[675570],2020-10-16
6407,[476302],2020-10-16
5353,[577367],2020-10-17
3169,[551176],2020-10-18
5887,[180964],2020-10-18
6146,[675659],2020-10-18
1485,[458041],2020-10-19
6456,[677613],2020-10-19
5537,[588169],2020-10-22
3155,[408505],2020-10-26
5353,[569963],2020-10-27
5004,[679398],2020-10-30
6722,[685558],2020-11-01
5353,[597134],2020-11-02
2557,[559039],2020-11-03
5762,[559693],2020-11-03
6672,[685652],2020-11-03
4163,[687036],2020-11-04
6730,[687077],2020-11-04
5848,[396822],2020-11-05
6796,[688652],2020-11-06
6804,[687598],2020-11-07
5923,[691479],2020-11-13
6918,[693364],2020-11-15
4509,[635082],2020-11-16
6188,[561005],2020-11-16
4133,[537831],2020-11-21
5353,[570896],2020-11-22
6767,[687786],2020-11-22
6575,[435131],2020-11-23
6038,[698402],2020-11-24
7016,[396822],"2020-11-24, 2021-04-16, 2021-07-02"
7029,[396822],2020-11-25
5353,[700667],2020-11-29
6504,[647511],2020-11-29
7134,[702588],2020-12-03
7135,[625313],2020-12-03
7184,[704368],2020-12-06
3813,[635168],"2020-12-07, 2020-12-16, 2021-02-15"
1430,[211455],2020-12-08
1659,[408294],2020-12-09
5624,[705602],2020-12-09
7209,[698550],"2020-12-09, 2020-12-10"
6004,[604121],2020-12-14
3335,[88286],2020-12-20
6038,[699554],2020-12-21
5353,[716090],2021-01-01
7127,[396822],2021-01-01
7410,[645980],2021-01-01
3379,[629618],2021-01-09
5353,[570403],2021-01-12
7033,[719475],2021-01-13
1139,[610081],2021-01-21
5060,[723612],2021-01-23
7029,[717190],2021-01-24
7599,[713695],2021-01-24
5353,[559790],2021-01-26
7029,[726430],2021-01-28
7033,[725448],2021-01-29
7322,[478154],2021-02-01
2021,[478154],2021-02-11
2516,[724894],2021-02-11
7599,[730719],2021-02-13
3483,[733926],2021-02-18
5005,[558327],"2021-02-24, 2021-02-27"
7986,[760466],2021-03-03
5624,[762548],2021-03-04
936,[721480],2021-03-05
7042,[707087],2021-03-05
5884,[752867],2021-03-09
7672,[738705],2021-03-09
7541,[722051],2021-03-10
7977,[478154],2021-03-10
1604,[531550],2021-03-12
5274,[499047],2021-03-13
7951,[787383],2021-03-13
8201,[772497],2021-03-13
8254,[795572],2021-03-15
1029,[162828],2021-03-17
5884,[750443],2021-03-18
5628,[602871],2021-03-19
7854,[753097],2021-03-20
5302,[762937],2021-03-22
6861,[762937],2021-03-22
5874,[770310],2021-03-23
8467,[773482],2021-03-23
8471,[691916],2021-03-23
8468,[773296],2021-03-27
76,[3673],2021-03-28
8457,[478154],2021-03-28
8098,[827085],2021-03-29
8256,[478154],2021-04-01
8468,[773482],2021-04-01
8471,[588566],2021-04-02
8616,[821450],2021-04-03
8471,[415260],2021-04-04
8830,[738360],2021-04-08
936,[169695],2021-04-09
8753,[95317],2021-04-10
396,[66552],2021-04-11
5884,[785745],2021-04-11
5884,[863099],2021-04-13
8468,[866108],2021-04-14
8859,[766604],"2021-04-15, 2021-04-16, 2021-04-17"
8912,[868344],2021-04-15
3702,[491036],2021-04-18
7029,[809072],2021-04-18
6604,[206636],2021-04-22
3573,[722620],2021-04-24
7951,[879994],2021-04-24
5353,[400426],2021-04-25
8266,[801432],2021-04-25
8963,[883309],2021-04-25
8704,[736153],2021-04-27
3813,[580222],2021-04-28
5353,[785762],2021-04-28
6839,[592058],"2021-04-28, 2021-07-20, 2021-11-30"
3405,[835326],2021-04-29
8099,[814860],2021-04-29
8231,[873946],2021-04-29
9261,[887138],2021-04-29
7029,[891824],2021-04-30
8684,[852601],2021-04-30
9260,[544317],2021-04-30
1030,[233841],2021-05-02
7029,[896760],2021-05-02
7461,[834816],2021-05-02
9211,[883000],2021-05-02
1486,[606246],2021-05-03
3425,[491828],2021-05-03
8753,[491828],2021-05-03
7029,[898686],2021-05-04
9063,[885294],2021-05-04
9364,[733800],2021-05-05
9431,[892670],2021-05-06
9587,[909322],2021-05-07
7029,[780611],2021-05-08
9464,[91742],2021-05-08
9364,[603020],2021-05-10
8255,[478154],2021-05-12
8234,[920306],2021-05-14
5353,[926200],2021-05-17
9729,[927273],2021-05-18
5353,[712638],2021-05-21
5628,[762937],"2021-05-21, 2021-08-23"
9718,[902646],2021-05-21
9749,[891969],"2021-05-21, 2021-08-05, 2022-01-09"
5714,[587394],2021-05-22
9203,[843818],2021-05-22
9718,[909172],2021-05-23
9828,[795139],2021-05-24
9718,[937675],2021-05-26
5353,[581107],2021-05-27
7029,[942701],2021-05-27
9375,[752881],2021-05-28
5353,[223518],2021-05-30
9718,[887632],2021-05-30
7452,[716723],2021-05-31
8487,[820594],2021-06-02
8180,[785011],2021-06-03
9630,[915323],2021-06-03
10057,[953104],2021-06-03
5624,[705523],2021-06-05
7029,[958723],2021-06-05
10170,[47658],2021-06-05
5353,[943011],2021-06-06
6600,[692538],2021-06-06
5884,[936147],2021-06-07
9261,[887702],2021-06-07
9729,[872033],2021-06-07
9211,[907821],2021-06-08
8029,[778567],2021-06-10
10335,[67391],2021-06-11
7029,[755383],2021-06-14
9749,[524913],2021-06-15
3691,[515164],2021-06-18
10424,[964173],2021-06-18
8029,[457221],2021-06-21
10449,[984206],2021-06-21
6834,[689714],2021-06-24
10280,[992871],2021-06-24
2527,[724251],2021-06-28
9749,[13233],2021-06-28
9063,[595710],2021-06-30
8531,[824874],2021-07-01
8749,[1010321],2021-07-03
10744,[610566],2021-07-03
3085,[1016289],2021-07-06
8987,[862269],2021-07-07
10743,[996701],"2021-07-07, 2021-08-17"
6760,[946919],2021-07-08
11101,[572907],2021-07-08
11101,[1022036],2021-07-09
7990,[919040],2021-07-14
484,[464369],2021-07-15
7660,[995100],2021-07-17
11238,[1045553],2021-07-17
9063,[1044841],"2021-07-19, 2021-07-20"
7791,[737552],2021-07-21
10998,[1022281],2021-07-21
11178,[1061883],2021-07-24
7029,[1059490],2021-07-25
11515,[1015530],2021-07-26
11805,[1066608],"2021-07-27, 2021-08-05"
9145,[1071004],2021-07-30
10776,[1026993],2021-07-31
11727,[1075352],2021-07-31
2718,[731717],2021-08-02
9749,[824043],2021-08-02
10890,[1082210],2021-08-02
12031,[1082398],2021-08-02
7225,[938525],2021-08-03
10988,[1074593],2021-08-03
11428,[970085],2021-08-03
12140,[912603],2021-08-05
7225,[830848],2021-08-08
9749,[603020],2021-08-08
12257,[738468],2021-08-09
12383,[1122284],2021-08-12
11810,[717566],2021-08-13
12504,[1134756],2021-08-14
9872,[912906],2021-08-15
12078,[705583],2021-08-16
7029,[1099880],2021-08-18
7741,[793416],2021-08-18
957,[1109332],2021-08-19
12725,[1159963],2021-08-19
8004,[439627],2021-08-20
12799,[63081],2021-08-20
9694,[924298],2021-08-21
11589,[1069716],2021-08-21
5467,[1175961],2021-08-23
9137,[163393],2021-08-23
4509,[688160],2021-08-25
12989,[1191023],2021-08-25
10449,[980739],2021-08-26
13032,[1197975],2021-08-26
12734,[1160197],2021-08-27
12734,[1161871],2021-08-28
10328,[983352],2021-08-29
12734,[1169078],"2021-08-29, 2021-10-17"
13271,[1231747],2021-08-29
10888,[708917],2021-08-30
6673,[683527],2021-08-31
7029,[1233291],2021-08-31
8226,[800437],2021-08-31
13550,[1266662],2021-09-02
9261,[887551],2021-09-03
12765,[1163567],2021-09-03
13402,[1192797],2021-09-03
13440,[1283589],2021-09-03
13700,[1030705],2021-09-03
11042,[1022310],2021-09-04
7029,[740283],2021-09-05
11185,[1330362],2021-09-07
8749,[1334924],2021-09-08
9145,[1271380],2021-09-08
13308,[1250551],2021-09-08
13334,[1275876],2021-09-08
8029,[770045],2021-09-09
13329,[1227570],2021-09-10
14117,[1327171],2021-09-14
7029,[1221482],2021-09-15
12734,[1164230],"2021-09-15, 2021-10-16"
5938,[824848],2021-09-16
8029,[1195101],2021-09-16
8302,[1197846],2021-09-16
14811,[1398955],2021-09-20
7029,[1429602],2021-09-21
7002,[1401853],2021-09-22
9662,[790443],2021-09-23
14946,[1393963],2021-09-23
15391,[839278],2021-09-23
15441,[517387],2021-09-23
15498,[1444845],"2021-09-23, 2021-10-02"
13033,[817768],2021-09-24
14445,[1424144],2021-09-24
11706,[1108741],2021-09-26
8083,[1070879],2021-09-27
15840,[761415],2021-09-27
8223,[803586],2021-09-28
10495,[1484090],2021-09-28
14366,[408279],2021-09-28
14414,[1414475],2021-09-28
9749,[714999],2021-09-29
14970,[1194673],2021-09-29
12783,[681247],2021-09-30
15636,[1491152],2021-09-30
11050,[629618],2021-10-02
13570,[1503501],2021-10-02
13681,[1308778],2021-10-03
14721,[1177843],2021-10-03
16185,[1506240],2021-10-03
12229,[1109926],2021-10-04
14552,[1200910],2021-10-04
7029,[793055],2021-10-06
9156,[1340296],2021-10-06
2479,[156208],"2021-10-07, 2021-10-08"
7929,[965040],2021-10-07
6038,[716409],2021-10-08
9672,[1459408],2021-10-08
10114,[1505804],2021-10-09
16582,[1539193],2021-10-09
11751,[1024262],2021-10-10
15262,[1435185],2021-10-10
6306,[664359],2021-10-11
15455,[1084827],2021-10-11
11452,[1243066],2021-10-12
13662,[1236960],2021-10-12
15636,[1457062],"2021-10-12, 2022-03-12"
12706,[1140009],2021-10-13
14131,[1287117],2021-10-13
16582,[1537999],2021-10-13
17057,[1582526],2021-10-13
12613,[908158],2021-10-14
13156,[1585630],2021-10-14
13002,[1203353],2021-10-15
11913,[1262999],2021-10-16
13310,[951603],2021-10-17
15685,[1536921],2021-10-17
14787,[1615751],2021-10-18
16784,[1087266],2021-10-19
4766,[444131],2021-10-21
7822,[863034],2021-10-21
8838,[863034],2021-10-21
9708,[926144],2021-10-21
14014,[1579051],2021-10-21
14982,[1391854],2021-10-21
9749,[208605],2021-10-22
14001,[1621036],2021-10-22
16358,[1497675],2021-10-23
13156,[1520475],2021-10-24
14031,[1660427],2021-10-24
11050,[935679],"2021-10-25, 2021-11-07"
17977,[1656494],2021-10-25
18127,[1327339],2021-10-26
14445,[1162388],2021-10-27
13002,[1067319],2021-10-28
9204,[878828],"2021-10-29, 2022-02-11"
10765,[1603825],2021-10-29
11353,[1417469],2021-10-29
16897,[1417604],2021-10-29
18070,[1668136],2021-10-29
1342,[1269326],2021-10-30
6542,[685184],2021-10-30
7029,[1694762],2021-10-30
14156,[1527976],2021-10-30
5353,[572688],2021-10-31
15417,[1048462],2021-11-01
17447,[1419484],2021-11-01
14202,[869271],2021-11-02
17887,[1715038],2021-11-02
17062,[789978],2021-11-03
17187,[1474145],"2021-11-03, 2021-11-27, 2021-12-22, 2022-01-03, 2022-01-04, 2022-01-29, 2022-02-23, 2022-02-24, 2022-03-10, 2022-03-11, 2022-03-19, 2022-04-02, 2022-04-06"
16859,[1591036],2021-11-04
18070,[1667146],2021-11-04
12024,[1081816],2021-11-05
14266,[1644856],2021-11-05
16997,[1590281],2021-11-05
18653,[1735360],2021-11-05
5281,[570361],2021-11-06
11213,[1078661],2021-11-06
13060,[1204781],2021-11-06
15270,[1437010],2021-11-06
18160,[1744205],2021-11-06
18732,[1740365],2021-11-06
17910,[1651338],2021-11-07
9063,[1752837],2021-11-08
16977,[1757084],2021-11-08
18347,[1689778],2021-11-08
16897,[815610],2021-11-09
17502,[1680502],2021-11-09
17295,[1727855],2021-11-10
12905,[1645426],2021-11-11
14960,[1176196],2021-11-11
15230,[989454],2021-11-11
8347,[908158],"2021-11-12, 2021-11-17"
11985,[1777127],2021-11-12
15106,[863034],2021-11-13
17102,[1799640],2021-11-15
19115,[1787606],2021-11-15
15848,[1114658],2021-11-16
19392,[1794553],2021-11-16
16253,[1570060],2021-11-17
18368,[942645],2021-11-17
19358,[1816820],2021-11-17
18015,[1814821],2021-11-18
18096,[1837101],2021-11-18
18896,[1678307],2021-11-18
17865,[1743204],2021-11-19
18262,[1618324],2021-11-19
14750,[1537872],2021-11-20
18015,[1799367],2021-11-20
19071,[1467715],2021-11-20
19569,[1788440],2021-11-20
19802,[1851098],2021-11-20
17781,[1821077],2021-11-21
19327,[1823712],2021-11-21
19071,[1863056],2021-11-22
19836,[1819366],2021-11-22
20018,[1866743],2021-11-22
14660,[1044404],2021-11-23
16521,[1625760],2021-11-23
18203,[1206331],"2021-11-23, 2021-11-25"
19358,[767983],2021-11-23
12910,[1202100],2021-11-24
14000,[1130379],2021-11-24
16450,[1393586],2021-11-24
20049,[1877221],2021-11-24
14040,[661666],2021-11-25
15311,[1184147],2021-11-25
15352,[661666],2021-11-25
16795,[1884176],2021-11-25
17924,[1150953],2021-11-25
18582,[1892845],2021-11-25
18958,[1101329],2021-11-25
11754,[1892157],2021-11-26
14976,[1900425],2021-11-27
15792,[1523147],2021-11-27
8756,[1163818],2021-11-28
14722,[1872213],2021-11-28
19174,[1851684],2021-11-28
19531,[1816710],2021-11-28
19660,[1886822],2021-11-28
19898,[887529],2021-11-28
12543,[1899282],2021-11-29
16945,[1592199],2021-11-29
20555,[1925542],2021-11-29
8425,[827592],2021-11-30
19330,[1761703],2021-11-30
19653,[1504432],2021-11-30
12780,[1249981],2021-12-01
19071,[1936776],2021-12-01
20617,[1926268],2021-12-01
13897,[1431486],2021-12-02
18717,[1948526],2021-12-02
18965,[736948],2021-12-02
8029,[800043],2021-12-03
16870,[1538568],2021-12-03
20403,[1930993],2021-12-03
20915,[1961384],2021-12-03
19139,[1855075],2021-12-04
19236,[1964926],2021-12-04
19884,[1969189],2021-12-04
20766,[1967468],2021-12-04
21107,[1967336],2021-12-04
19455,[1798387],2021-12-05
20376,[1905215],2021-12-05
20979,[1967613],2021-12-06
9204,[880087],2021-12-07
17401,[1615696],2021-12-07
19877,[1734700],2021-12-07
20027,[1876742],2021-12-07
15417,[1445944],2021-12-09
17799,[1951704],2021-12-09
20073,[2008747],2021-12-09
81,[597657],2021-12-10
19236,[2005405],2021-12-10
16795,[2031256],2021-12-11
18015,[1839763],2021-12-11
18732,[1719428],2021-12-11
19159,[910148],2021-12-11
20255,[2029895],2021-12-11
13353,[2040483],2021-12-12
18278,[1866188],2021-12-12
20022,[1867437],2021-12-12
22199,[2050294],2021-12-12
9526,[1450823],2021-12-13
20308,[1498635],2021-12-13
15311,[1431434],2021-12-14
18691,[188892],2021-12-14
18845,[1704480],2021-12-14
19002,[1477969],2021-12-14
19423,[1945131],2021-12-14
19874,[1881891],2021-12-14
21007,[1817320],2021-12-14
22367,[820536],2021-12-14
16130,[989490],2021-12-15
21130,[1970170],2021-12-15
7260,[1320277],2021-12-16
13209,[1287725],2021-12-16
17275,[895764],2021-12-16
20473,[1924148],2021-12-16
22700,[810792],2021-12-16
12740,[1169078],2021-12-17
15559,[1599104],2021-12-17
22997,[698515],2021-12-17
19604,[1841436],2021-12-18
19686,[1936448],2021-12-18
2971,[498599],2021-12-19
2972,[498599],2021-12-19
8931,[498599],2021-12-19
22854,[2048409],2021-12-19
23159,[2122340],2021-12-19
11230,[483134],2021-12-20
18070,[1667313],2021-12-20
11568,[1117753],2021-12-21
16897,[996409],2021-12-21
18070,[1667096],2021-12-21
20865,[2150095],2021-12-21
21656,[2015934],2021-12-21
22854,[1667190],2021-12-21
23186,[1684296],2021-12-21
17102,[2097191],2021-12-22
18756,[2136678],"2021-12-22, 2022-01-04"
23615,[2151941],2021-12-22
8244,[2166931],2021-12-23
9168,[2162612],2021-12-23
10883,[2067004],2021-12-23
19128,[2053244],2021-12-23
19864,[891853],2021-12-23
11050,[2186560],2021-12-24
18643,[1435088],"2021-12-24, 2021-12-27"
14156,[1682360],2021-12-25
17677,[1493130],2021-12-25
18070,[1666992],2021-12-25
19330,[1383742],2021-12-25
22266,[2165621],2021-12-25
18738,[1570201],2021-12-26
20617,[2211174],2021-12-26
21735,[2052212],2021-12-26
24055,[1987696],2021-12-27
7029,[2225835],2021-12-28
8931,[551874],2021-12-28
17723,[1689473],2021-12-28
22222,[1987830],2021-12-28
22402,[2106236],2021-12-28
23948,[1195833],2021-12-28
3863,[396820],2021-12-29
16701,[1118740],2021-12-29
24327,[2111250],2021-12-29
24589,[2238196],2021-12-29
24619,[2206730],2021-12-29
8297,[2032498],2021-12-30
22129,[2223417],2021-12-30
23908,[2223417],2021-12-30
23324,[2255496],2021-12-31
19963,[2221406],2022-01-01
10434,[977737],2022-01-02
19604,[2198292],2022-01-02
20747,[2182366],2022-01-02
23170,[2222272],2022-01-02
16848,[2062461],2022-01-03
17130,[1590749],2022-01-03
23744,[2295020],2022-01-03
7029,[2302695],2022-01-04
17447,[1407665],2022-01-04
18000,[1845410],2022-01-04
18921,[163233],2022-01-04
19580,[2180033],2022-01-04
19800,[1103271],2022-01-04
23143,[2310883],2022-01-04
24264,[2229734],2022-01-04
16504,[1986763],2022-01-05
24437,[2312544],2022-01-05
25077,[874845],2022-01-05
12128,[2254833],2022-01-06
13886,[1115393],2022-01-06
5938,[1474145],2022-01-07
13586,[1299283],2022-01-07
16897,[790562],2022-01-07
17723,[1700526],2022-01-07
24737,[2280651],2022-01-07
25274,[2208703],"2022-01-07, 2022-01-16"
25528,[2338238],2022-01-07
6617,[819685],2022-01-08
6692,[819685],2022-01-08
14411,[787230],2022-01-08
16666,[2191334],2022-01-08
20189,[1530862],2022-01-08
25350,[1088191],2022-01-08
25804,[929764],2022-01-08
14101,[752953],2022-01-09
14272,[1208251],2022-01-09
24408,[2274407],2022-01-09
18121,[445181],2022-01-10
24408,[2364800],2022-01-10
25946,[2167055],2022-01-10
8510,[478154],2022-01-11
9749,[2393886],2022-01-11
10869,[2399028],2022-01-11
11247,[616898],2022-01-11
18717,[2396482],2022-01-11
26183,[901012],2022-01-11
11506,[2359662],2022-01-12
17252,[1094411],2022-01-12
17266,[1094411],2022-01-12
26197,[2410947],2022-01-12
17502,[2356705],2022-01-13
18756,[1734028],2022-01-13
20239,[2124000],2022-01-13
22156,[775067],"2022-01-13, 2022-03-10, 2022-04-03"
24263,[2295020],2022-01-13
8227,[478154],2022-01-14
22054,[1595212],2022-01-14
26292,[2415904],2022-01-14
26421,[2436412],2022-01-14
26551,[826980],2022-01-14
4668,[2077415],2022-01-15
25711,[1981176],2022-01-15
13489,[1270011],2022-01-16
21130,[1968895],2022-01-16
23311,[2270592],2022-01-16
13407,[1264307],2022-01-17
22363,[2387072],"2022-01-17, 2022-01-20"
25276,[2388911],2022-01-17
26052,[2481032],2022-01-17
11127,[1248760],2022-01-18
15372,[1743102],2022-01-18
21669,[2058500],2022-01-18
22156,[1221995],2022-01-18
26307,[1040258],2022-01-18
26978,[2179109],2022-01-18
7559,[721580],2022-01-19
17944,[1668732],2022-01-19
23741,[1330035],2022-01-19
26122,[2113451],2022-01-19
4276,[639361],2022-01-20
19330,[1832169],2022-01-20
12420,[2530974],2022-01-21
21653,[958445],2022-01-21
27424,[1348377],2022-01-21
20765,[2546811],2022-01-22
24408,[2450507],2022-01-22
26504,[1577828],2022-01-22
8229,[792967],2022-01-23
17820,[999041],2022-01-23
19377,[1826666],2022-01-23
23221,[2135891],2022-01-23
23685,[1985316],2022-01-23
27718,[2567146],2022-01-23
12100,[2235166],2022-01-24
18183,[2573590],2022-01-24
21130,[1968635],2022-01-24
22935,[2366863],2022-01-24
25069,[1963474],2022-01-24
18070,[1666146],2022-01-25
24737,[2249871],2022-01-25
25431,[810536],2022-01-25
25496,[2594174],2022-01-25
