Token,Nodes,Dates
785,"[158336, 343360, 102083, 339206, 157769, 183697, 337940, 169110, 310169, 80857, 195162, 157852, 235098, 154460, 989, 338723, 155172, 157923, 158502, 235754, 186091, 158765, 210159, 337909, 107705, 236218, 158335]",2019-05-21
1139,"[95296, 92417, 180546, 64834, 195719, 185608, 70799, 229455, 186833, 104145, 185556, 185557, 165974, 93525, 182230, 185558, 185562, 107681, 7842, 190114, 3243, 176304, 85363, 102899, 324084, 71542, 208893]",2019-05-26
1139,"[30464, 95296, 180546, 185603, 186833, 391827, 185556, 185557, 93525, 185558, 185560, 182230, 185562, 165974, 7842, 226850, 190114, 186213, 3243, 185584, 85363, 185587, 102899, 391421, 86010, 208893, 103935]",2019-05-29
381,"[102080, 83778, 82627, 82630, 82631, 186699, 164941, 176979, 86486, 93145, 226778, 391579, 392700, 107549, 82911, 377506, 392611, 392612, 194340, 392547, 97790, 170217, 101877, 392630, 236408, 95164, 82494]",2019-06-01
1049,"[189120, 175809, 189122, 189123, 217349, 217350, 189129, 217354, 217356, 189132, 189133, 189134, 189136, 189137, 189141, 189142, 217326, 193583, 217327, 217330, 392243, 217332, 217336, 217337, 189116, 189117, 189118]",2019-06-02
381,"[83778, 83139, 84678, 82630, 82494, 84617, 82631, 84554, 186699, 164941, 166481, 86486, 93145, 393243, 162011, 83229, 82911, 194914, 393444, 393509, 237054, 393576, 177138, 106867, 101877, 393532, 230846]",2019-06-04
1049,"[217345, 175809, 189121, 189123, 189125, 217343, 189127, 189128, 217353, 189129, 189131, 189132, 189134, 189136, 189137, 189138, 189139, 189141, 189145, 217326, 217332, 217334, 217341, 189116, 189117, 189118, 189119]",2019-06-04
1311,"[393540, 229061, 393543, 237320, 393609, 393610, 193993, 193804, 392213, 226070, 393557, 393562, 193824, 393440, 290276, 228453, 393513, 218860, 392941, 393594, 393199, 393524, 224628, 233589, 195002, 393531, 193852]",2019-06-04
1604,"[393604, 237449, 390026, 390090, 102284, 294075, 344209, 86483, 79609, 157718, 169110, 393496, 209366, 392664, 60249, 5607, 206185, 189676, 389997, 392687, 93167, 229748, 186486, 392057, 394169, 217148, 24446]",2019-06-05
1311,"[223427, 195076, 394820, 395399, 237320, 72457, 217672, 237003, 395404, 161996, 206797, 233293, 226070, 394396, 193824, 395364, 222566, 394982, 237996, 218860, 394030, 393199, 61745, 394994, 395316, 215284, 193852]",2019-06-09
1139,"[396800, 92417, 95296, 64834, 237320, 398411, 185871, 185617, 186833, 185556, 185557, 165974, 93525, 185560, 185558, 63904, 216418, 186153, 216619, 3243, 186347, 190128, 85363, 102899, 68405, 185587, 71542]",2019-06-18
381,"[83778, 83139, 400517, 162757, 101639, 82630, 84617, 82631, 84678, 164941, 400529, 60883, 399125, 399061, 400345, 93145, 83486, 90782, 399838, 180899, 84198, 185456, 177138, 400563, 186227, 400565, 399932]",2019-06-25
1049,"[175809, 189123, 90691, 189127, 189128, 217353, 217354, 189129, 217356, 189132, 189133, 95249, 189137, 189140, 189142, 189143, 76376, 189145, 184229, 166702, 217326, 217327, 217328, 217336, 234554, 182779, 189117]",2019-06-25
1049,"[175809, 189125, 189126, 189128, 217354, 189130, 217356, 189131, 189132, 209425, 189137, 189139, 189142, 189144, 63904, 175805, 217326, 217327, 217341, 217332, 391285, 217334, 31734, 217337, 217339, 189117, 189119]",2019-07-06
1575,"[394818, 405446, 232904, 404809, 404171, 405707, 6157, 86099, 393685, 405399, 155607, 218266, 64349, 405662, 405727, 404384, 326052, 405732, 405414, 162664, 405803, 10093, 405422, 234734, 405429, 327094, 218365]",2019-07-09
1139,"[92417, 406723, 401800, 406665, 180750, 185871, 185617, 186833, 185556, 2135, 404504, 405022, 399326, 7842, 210210, 402343, 186153, 3243, 190128, 406512, 74930, 85363, 324084, 406004, 211383, 404731, 208893]",2019-07-12
666,"[158848, 402754, 391555, 156229, 156233, 111882, 131724, 151314, 402837, 391193, 186978, 402403, 112420, 112421, 148840, 155177, 112172, 165103, 112242, 154355, 158964, 157045, 223097, 156475, 156029, 158846, 158847]",2019-07-15
666,"[158848, 402754, 93895, 408328, 111882, 390026, 131724, 95308, 344209, 151314, 402837, 108634, 187103, 104353, 402403, 112420, 112421, 155177, 112172, 104812, 165103, 112242, 154355, 158964, 157045, 156029, 158847]",2019-07-18
1049,"[189120, 175809, 189121, 217348, 189127, 189128, 217353, 217354, 189131, 217356, 189133, 217358, 189139, 189141, 189143, 189144, 217326, 217330, 217341, 408436, 217334, 217336, 175801, 189116, 175805, 189118, 217343]",2019-07-18
1139,"[92417, 407747, 185871, 186833, 402323, 185556, 185557, 392982, 182230, 404504, 165974, 230430, 213152, 7842, 161444, 409061, 186213, 3243, 190958, 402162, 185587, 102899, 68405, 408246, 85363, 171126, 71542]",2019-07-20
381,"[409472, 409536, 182786, 83139, 82630, 101639, 82631, 84617, 154378, 84554, 164941, 237076, 187733, 86486, 102552, 391193, 409048, 93145, 409443, 409318, 407274, 94379, 409451, 186227, 404022, 82494, 91007]",2019-07-21
1139,"[180546, 25862, 392583, 401292, 185871, 186833, 111250, 402323, 185556, 93525, 392982, 165974, 404504, 182230, 230430, 162271, 107681, 7842, 82980, 3243, 185587, 85363, 233269, 324084, 171126, 85048, 409973]",2019-07-26
1814,"[400641, 176003, 412229, 173639, 175047, 84299, 400785, 51670, 398039, 411675, 71199, 400608, 410465, 213857, 400804, 192420, 412199, 412200, 108968, 412208, 410480, 222770, 104499, 400887, 403064, 400634, 406717]",2019-07-26
1139,"[95296, 186245, 189386, 401292, 185871, 186833, 402323, 185556, 236629, 392982, 165974, 404504, 182230, 185562, 230430, 414239, 399326, 161444, 186153, 217323, 190128, 324084, 68405, 171126, 413303, 4792, 67391]",2019-07-30
1049,"[175809, 189121, 217343, 189124, 217349, 189125, 217351, 189126, 217353, 189131, 189132, 189133, 189134, 95249, 189140, 189142, 189143, 189145, 189146, 217337, 217327, 217330, 217341, 175801, 217339, 175805, 189119]",2019-07-31
1139,"[92417, 180546, 401292, 185871, 70799, 186833, 402323, 185556, 185557, 392982, 165974, 404504, 185560, 230430, 399326, 190114, 405986, 3243, 181169, 102899, 324084, 185587, 71542, 171126, 189113, 208893, 67391]",2019-08-01
1049,"[189120, 217345, 175809, 189122, 217348, 189121, 189125, 217351, 189126, 189127, 189128, 217343, 217356, 189132, 189138, 189142, 189143, 189145, 217327, 217330, 217332, 217334, 217336, 217337, 189117, 189118, 189119]",2019-08-09
381,"[423424, 83778, 425026, 420484, 83717, 194310, 425027, 82630, 82631, 84554, 164941, 424974, 425038, 168274, 425043, 424852, 86486, 232918, 93145, 83229, 425181, 425055, 424308, 422201, 420988, 82494, 425087]",2019-08-18
1311,"[425088, 226054, 237320, 43790, 420240, 423442, 424850, 102292, 411094, 407705, 395225, 424539, 392478, 193824, 420448, 156963, 228453, 237996, 61102, 413487, 183663, 230383, 403508, 231669, 200565, 193976, 195002]",2019-08-18
1049,"[175809, 189122, 217348, 189124, 189126, 217351, 189127, 217353, 405065, 217358, 189134, 189136, 95249, 189137, 189139, 189140, 189143, 189145, 217327, 217330, 217332, 425527, 217337, 189116, 189117, 189118, 189119]",2019-08-19
1139,"[95296, 92417, 64834, 180546, 427971, 401292, 185871, 70799, 186833, 412563, 402323, 185556, 392982, 93525, 182230, 185557, 185558, 428119, 230430, 185960, 102899, 85363, 171126, 85048, 424826, 404731, 208893]",2019-08-24
381,"[395200, 83778, 83139, 428100, 83717, 82630, 82631, 164941, 168274, 428115, 86486, 428823, 428759, 424281, 16089, 93145, 425372, 418011, 428577, 180899, 95469, 85934, 420409, 428783, 428724, 236408, 422201]",2019-08-27
381,"[430337, 429250, 83778, 430405, 194310, 82630, 430216, 82631, 430347, 164941, 168274, 428115, 86486, 93145, 399838, 180899, 430371, 430374, 430182, 416938, 427820, 161458, 86068, 430324, 430390, 420988, 83583]",2019-09-01
381,"[423424, 83778, 398083, 82627, 83139, 82630, 82631, 84617, 164941, 430927, 86486, 93145, 226778, 83229, 83486, 406687, 82911, 430371, 431203, 431205, 420784, 431156, 431348, 236408, 431291, 82494, 83583]",2019-09-04
1311,"[223427, 428486, 429450, 209226, 152658, 74259, 400148, 232475, 394396, 108189, 427934, 193824, 403552, 415076, 154982, 194535, 90860, 223469, 431282, 428404, 231669, 194999, 193976, 413433, 424186, 237883, 407677]",2019-09-04
1139,"[95296, 185603, 185871, 186833, 419602, 402323, 185556, 185557, 392982, 165974, 404504, 93525, 23643, 230430, 63904, 396836, 186153, 402153, 190128, 85363, 324084, 68405, 185587, 171126, 85048, 102899, 424826]",2019-09-05
1139,"[185603, 417102, 185871, 186833, 402323, 185556, 93525, 392982, 185558, 404504, 185557, 230430, 187166, 63904, 190114, 7842, 188131, 186153, 425456, 233137, 85363, 324084, 71542, 171126, 4792, 85048, 404731]",2019-09-06
1139,"[95296, 401800, 434954, 185871, 146896, 186833, 915, 402323, 185556, 185557, 185558, 404504, 185562, 187166, 230430, 63904, 210210, 430243, 190114, 434666, 3243, 2283, 434928, 85363, 185587, 171126, 434494]",2019-09-15
1814,"[422977, 433734, 396939, 434829, 103313, 434578, 410322, 397269, 434716, 188958, 400608, 185569, 183907, 430372, 414308, 400678, 401070, 417711, 393776, 428977, 434799, 410480, 412657, 412658, 88630, 400756, 404412]",2019-09-15
853,"[186368, 191812, 193925, 187141, 186375, 294536, 184392, 236155, 183312, 179475, 293402, 175515, 175516, 186460, 182558, 175391, 236767, 237159, 175215, 175216, 185905, 191284, 183990, 182711, 182710, 237114, 175351]",2019-09-18
381,"[434369, 83778, 82627, 162757, 90246, 82630, 82631, 101899, 164941, 90775, 93145, 435611, 435675, 435613, 90782, 406687, 82911, 194340, 435441, 161458, 102129, 435699, 236408, 435704, 435389, 82494, 435327]",2019-09-21
1311,"[155464, 209226, 161996, 435213, 417038, 193807, 206797, 408275, 102292, 400148, 110291, 421334, 414423, 411094, 395225, 196381, 193824, 432164, 415076, 424186, 13483, 237996, 194999, 430778, 237883, 407677, 183231]",2019-09-22
