Token,Nodes,Dates
365,"[84608, 15680, 28098, 84612, 82628, 82950, 71367, 82826, 9421, 5710, 81491, 25181, 84641, 3047, 84520, 84201, 29994, 13483, 84717, 84206, 74930, 82422, 84600]",2018-04-08
69,"[64769, 84163, 82811, 90245, 60166, 89996, 59409, 60625, 86549, 67607, 55064, 74264, 83033, 87325, 88103, 84843, 4271, 74930, 1586, 88116, 56823, 63034, 88571]",2018-05-14
463,"[88512, 33412, 88137, 75662, 62735, 85839, 85840, 89434, 86494, 80607, 88799, 89828, 90089, 90092, 10031, 88116, 62392, 88504, 30649, 4795, 88508, 80637, 88510]",2018-05-16
69,"[77441, 91972, 91782, 72266, 71054, 91855, 59409, 60625, 8786, 90452, 91863, 65432, 29783, 69530, 87325, 1443, 91881, 92009, 88116, 56823, 87673, 22779, 56765]",2018-05-28
69,"[82754, 91525, 88198, 90375, 91782, 72266, 91855, 60625, 69266, 86549, 73750, 55064, 83033, 90076, 74081, 91620, 83436, 68976, 74930, 60595, 56823, 56765, 67391]",2018-06-04
494,"[95041, 86530, 69250, 63369, 70155, 95439, 93780, 94487, 74264, 95261, 87645, 93406, 94885, 5607, 13483, 95467, 61745, 93809, 93940, 88565, 93368, 94137, 95487]",2018-06-21
463,"[87040, 88512, 95491, 90691, 29767, 93960, 97276, 62735, 85840, 33104, 67665, 6292, 21017, 82338, 89891, 76774, 83436, 86255, 37172, 95160, 43513, 88508, 95294]",2018-06-24
463,"[88512, 90691, 67850, 92239, 60688, 85840, 33488, 6292, 69656, 21017, 86232, 100381, 89891, 76774, 97834, 83436, 100399, 60595, 37172, 95160, 43513, 100346, 88508]",2018-06-29
484,"[92610, 92228, 94972, 100486, 94993, 101779, 6292, 95063, 101593, 92535, 92324, 92327, 101799, 93866, 93867, 101677, 101747, 101748, 95541, 100278, 94775, 92092, 92093]",2018-07-12
484,"[95874, 94979, 92228, 95172, 101584, 94993, 101524, 92181, 101847, 94936, 101275, 92316, 101533, 94368, 93866, 93874, 94195, 95541, 94775, 93881, 92092, 92093, 95550]",2018-07-13
494,"[93954, 70211, 85380, 58309, 99195, 102664, 94348, 104013, 57983, 95965, 93406, 84063, 89890, 93412, 2150, 93929, 13483, 93809, 101046, 94137, 103994, 39865, 84287]",2018-07-30
69,"[84417, 71619, 70410, 104206, 60625, 100436, 74264, 69530, 104186, 104158, 104168, 83436, 101742, 71727, 75888, 104115, 85043, 101044, 56823, 69626, 89533, 103294, 104255]",2018-08-01
69,"[56823, 70410, 67211, 59409, 60625, 29783, 104472, 104407, 69530, 87325, 56765, 104419, 10856, 103721, 103978, 103852, 103788, 83436, 104496, 102775, 104441, 104507, 102333]",2018-08-03
484,"[92228, 93893, 100495, 94993, 94482, 103313, 103377, 105170, 105179, 95904, 104289, 104743, 93867, 105195, 105196, 93870, 105012, 104757, 94069, 93881, 104765, 92092, 92093]",2018-08-11
484,"[94211, 92228, 106823, 94993, 105745, 106770, 103377, 84886, 105112, 94936, 106717, 93407, 95904, 102176, 95529, 93866, 93867, 92092, 106348, 105007, 93884, 92093, 98046]",2018-08-21
617,"[106177, 106178, 104773, 106182, 106120, 106184, 106185, 105995, 106252, 105419, 85134, 106187, 106188, 106190, 106271, 105247, 105441, 104877, 106289, 104562, 106291, 106678, 82300]",2018-08-21
617,"[104773, 106120, 106184, 105420, 105421, 85134, 105422, 105423, 105425, 105426, 105429, 107926, 105430, 105431, 105432, 109015, 105434, 105435, 104877, 105709, 105841, 108600, 85247]",2018-09-04
568,"[109767, 109770, 109771, 95308, 29134, 9425, 104466, 104467, 104468, 101076, 104470, 109396, 108375, 48989, 64221, 84068, 109734, 109799, 104361, 104362, 109613, 104377, 11196]",2018-09-09
568,"[109626, 90566, 109448, 109454, 9425, 106002, 109396, 104598, 48989, 88679, 108457, 109418, 109678, 109680, 109618, 84274, 88630, 109623, 109622, 109624, 109628, 109629, 109630]",2018-09-14
568,"[106436, 95049, 109770, 156436, 102292, 104597, 108694, 109396, 108375, 153243, 108638, 93406, 104480, 109028, 75110, 109799, 109736, 91050, 92529, 93878, 104379, 158460, 107965]",2018-10-15
633,"[105153, 105154, 107329, 105349, 105671, 90191, 108305, 105498, 108635, 107360, 152994, 160611, 107370, 110570, 160687, 107375, 91570, 105458, 105586, 107379, 110201, 156220, 112445]",2018-10-15
633,"[161921, 105153, 105154, 105349, 102534, 107657, 90191, 108305, 161938, 156755, 157053, 160546, 152994, 112166, 105322, 110570, 107375, 91570, 105458, 106037, 110201, 72506, 112445]",2018-10-21
633,"[105153, 105154, 162241, 105348, 156481, 107657, 162254, 108305, 107285, 112158, 152994, 107302, 162279, 105322, 106027, 90861, 107375, 162289, 105458, 107062, 162298, 112445, 108350]",2018-10-23
786,"[158787, 162247, 160586, 159372, 161807, 162128, 160594, 162387, 162325, 160662, 160469, 160470, 160087, 162648, 161756, 86624, 158816, 161713, 161525, 159864, 162681, 25019, 95295]",2018-10-26
785,"[158336, 20864, 157251, 60996, 158022, 1927, 158732, 84495, 72916, 159259, 157852, 21600, 157923, 157668, 158379, 157803, 26483, 158132, 162869, 158262, 158648, 107068, 157887]",2018-11-01
381,"[83778, 82630, 82631, 162440, 159437, 82446, 71953, 93145, 163420, 83229, 83486, 103714, 111842, 41574, 106666, 162609, 93681, 161907, 82488, 160443, 159292, 97790, 83583]",2018-11-04
641,"[107009, 162443, 105740, 48587, 102286, 153165, 86288, 150990, 105622, 106454, 80857, 88029, 105886, 23523, 106469, 154922, 77485, 105716, 106549, 107317, 111930, 162363, 156541]",2018-11-04
568,"[93895, 13511, 95049, 109007, 156436, 104597, 156187, 48989, 158911, 109029, 109734, 10093, 63534, 93874, 104435, 156532, 104436, 162742, 104375, 167028, 155763, 107965, 6589]",2018-11-13
668,"[167361, 159297, 164803, 161217, 81619, 107989, 29462, 80407, 158807, 165975, 111642, 160604, 104349, 167004, 108003, 162343, 161706, 108650, 166572, 160490, 158956, 108271, 41982]",2018-11-17
785,"[165571, 158022, 167817, 159370, 103866, 158481, 167894, 158298, 154460, 105886, 21600, 110625, 157923, 157284, 158950, 162599, 36010, 158380, 158452, 158136, 54393, 167866, 157887]",2018-11-17
668,"[107968, 156417, 161217, 166334, 108295, 108104, 168011, 44431, 35535, 161553, 107989, 106965, 168283, 104349, 109533, 168359, 108007, 167345, 164149, 158839, 159289, 78522, 161214]",2018-11-21
850,"[168320, 166337, 168509, 168516, 163783, 163784, 164809, 163786, 163787, 71953, 163346, 166098, 163353, 168414, 168033, 167524, 164330, 110576, 168499, 165814, 166650, 164157, 164671]",2018-11-23
641,"[107009, 168580, 168645, 106696, 111819, 105743, 86288, 105551, 106833, 106198, 83481, 60249, 166746, 98208, 5792, 23523, 154922, 21227, 162796, 77485, 112432, 105716, 111930]",2018-11-24
381,"[93568, 83778, 82627, 82630, 101639, 82631, 84554, 85516, 164941, 166481, 170068, 161687, 93145, 162011, 83486, 102639, 109364, 111541, 168502, 101945, 160443, 97790, 83583]",2018-12-02
936,"[169216, 169280, 169282, 154627, 162242, 169094, 169159, 167821, 170064, 169298, 169110, 76376, 169244, 102430, 169183, 169313, 169122, 23523, 169189, 170089, 169459, 101556, 169271]",2018-12-02
936,"[169152, 154627, 170064, 170069, 169110, 170071, 76376, 170073, 170072, 169244, 87325, 169183, 169313, 23523, 170212, 169253, 169189, 169132, 108717, 61745, 169459, 169335, 169148]",2018-12-03
381,"[170241, 83139, 162757, 82630, 101639, 82631, 84678, 169357, 164941, 170256, 170134, 102552, 93145, 82524, 83229, 108318, 170217, 109359, 161907, 105974, 87609, 97790, 83583]",2018-12-04
668,"[161217, 83074, 170499, 170435, 108295, 170367, 33992, 100927, 158799, 42514, 107989, 111446, 104349, 170398, 170464, 108390, 108650, 161279, 108653, 8564, 107832, 111099, 169215]",2018-12-05
936,"[170496, 169348, 170501, 170502, 170503, 76612, 169159, 95447, 76376, 105371, 170974, 169124, 162021, 157350, 169254, 169193, 169450, 105453, 156462, 169145, 169146, 169147, 170494]",2018-12-10
785,"[158336, 102401, 174657, 174980, 158022, 157769, 84495, 157266, 174682, 157211, 103196, 154460, 158369, 157923, 158950, 157735, 162599, 157543, 161915, 158380, 175035, 157500, 174975]",2018-12-16
641,"[107009, 106436, 175237, 25862, 106696, 106056, 105548, 106198, 102679, 107606, 108703, 98208, 23523, 106469, 154922, 49842, 44594, 105716, 106549, 107832, 111930, 112444, 106749]",2018-12-19
966,"[170887, 157001, 175498, 170890, 171345, 168723, 175380, 175507, 162073, 170267, 171035, 161246, 175519, 175528, 170478, 171183, 175157, 174966, 174583, 175545, 171194, 171389, 175161]",2018-12-20
966,"[175232, 170881, 157001, 170890, 175498, 3986, 175507, 175380, 168723, 169110, 170712, 162073, 174618, 170267, 175772, 175705, 161246, 170478, 171183, 175793, 174966, 171389, 27646]",2018-12-21
568,"[95049, 156428, 95308, 94031, 156561, 9425, 104597, 104406, 93912, 163098, 101338, 107936, 104480, 102434, 110563, 91504, 93874, 167924, 88630, 88631, 105592, 104379, 108479]",2018-12-23
967,"[178688, 178690, 171207, 170264, 178843, 178845, 178655, 178848, 178849, 178659, 178852, 178853, 178854, 179238, 178856, 178857, 178858, 178664, 178670, 178673, 178675, 178678, 178687]",2018-12-28
978,"[178688, 178690, 171207, 178843, 178845, 178655, 178848, 178849, 170531, 178852, 178853, 178854, 179238, 178856, 178857, 178858, 178659, 178664, 178670, 178673, 178675, 178678, 178687]",2018-12-28
966,"[178565, 157001, 170699, 94477, 168723, 175380, 170388, 95446, 162073, 170267, 161246, 174687, 178088, 179965, 170858, 169259, 171052, 170478, 155311, 93167, 174966, 175933, 179455]",2018-12-30
966,"[170881, 180292, 157001, 175498, 176906, 170699, 168723, 170388, 175511, 162073, 170267, 161246, 171176, 178088, 170858, 170478, 155311, 180335, 180470, 174966, 175291, 170748, 175933]",2019-01-01
746,"[177856, 177857, 177858, 180611, 177859, 177861, 177862, 180487, 169353, 177865, 177866, 177868, 177805, 177871, 177873, 178130, 177875, 177878, 177881, 177883, 177884, 161575, 177854]",2019-01-02
641,"[107009, 171073, 38724, 109320, 111819, 105743, 62735, 106454, 106198, 104728, 105886, 98208, 106469, 156078, 49842, 105716, 107317, 111480, 107832, 111930, 90364, 106749, 106047]",2019-01-06
484,"[180736, 156035, 168068, 166723, 92228, 176008, 94993, 165205, 183190, 183193, 169753, 166176, 95904, 179817, 93867, 168174, 182319, 183278, 104757, 183221, 92535, 92092, 92093]",2019-01-11
641,"[107009, 111819, 183165, 106454, 102679, 182486, 106198, 105686, 105563, 98208, 107748, 154922, 89131, 110061, 61745, 168753, 105716, 107317, 105526, 107893, 90364, 112444, 106749]",2019-01-11
568,"[2818, 106436, 132677, 104846, 104527, 104597, 108694, 94231, 163098, 109468, 108638, 153250, 153763, 183460, 84068, 180646, 163686, 106098, 156918, 104375, 170106, 104379, 158460]",2019-01-15
484,"[168385, 157059, 92228, 106312, 180169, 109322, 183758, 175377, 165205, 169686, 94559, 182048, 175847, 95529, 98045, 180523, 177460, 105012, 95030, 105592, 92092, 92093, 180479]",2019-01-17
668,"[107968, 83010, 184964, 185033, 107019, 158989, 184656, 168660, 175125, 107989, 106965, 104349, 10400, 108000, 161706, 108203, 176115, 161397, 112438, 107832, 175420, 25405, 166334]",2019-01-17
484,"[176384, 157059, 92228, 165197, 168525, 175377, 94993, 175895, 182048, 95904, 166176, 108770, 171430, 94566, 95529, 180523, 159151, 104757, 170166, 186171, 92092, 92093, 185982]",2019-01-23
568,"[108353, 2818, 132677, 4934, 168007, 157000, 67217, 109649, 104597, 93912, 101338, 156187, 108637, 108638, 63714, 84068, 104358, 109617, 106098, 93878, 88630, 104379, 158460]",2019-01-27
668,"[187136, 109185, 170627, 176133, 175815, 175943, 187145, 175561, 168766, 107989, 165975, 107996, 104349, 187041, 171108, 184169, 161706, 171185, 109297, 176115, 174777, 183289, 166334]",2019-01-28
1061,"[182144, 179394, 183171, 105605, 179590, 177607, 186255, 187343, 177488, 186449, 180689, 187222, 186648, 187162, 177502, 185506, 179433, 178672, 179312, 181810, 187319, 183420, 180733]",2019-01-29
669,"[187978, 187980, 187982, 187983, 187984, 187985, 184656, 187987, 187989, 106965, 187992, 187993, 187995, 187997, 187998, 187999, 188000, 188002, 188003, 186234, 175739, 175420, 161214]",2019-02-02
668,"[175943, 175561, 104079, 35535, 184656, 109011, 107989, 106965, 188062, 45214, 188323, 2531, 188388, 188389, 53416, 184169, 168377, 109484, 188287, 107832, 174777, 161214, 110527]",2019-02-03
966,"[182145, 183042, 157001, 183562, 175498, 181258, 170699, 187728, 168723, 170838, 95446, 162073, 170267, 69341, 178088, 170858, 187498, 170478, 175857, 182771, 181428, 185590, 175545]",2019-02-04
568,"[185920, 2818, 170499, 90566, 162889, 95049, 185549, 104598, 94231, 169244, 104348, 104349, 186908, 175965, 153250, 84068, 62885, 180646, 163686, 185392, 181048, 104379, 186557]",2019-02-05
1061,"[180608, 188676, 179590, 177607, 188491, 188749, 186449, 187091, 188885, 186518, 188831, 187616, 188897, 183206, 188840, 187498, 188847, 188656, 186162, 187250, 178803, 179454, 187967]",2019-02-05
668,"[161217, 156553, 184656, 42514, 189650, 109011, 107989, 155926, 189654, 177305, 180569, 189666, 175523, 171108, 189287, 160554, 160555, 161706, 168377, 108650, 161397, 174777, 189692]",2019-02-10
966,"[181376, 175232, 189381, 181258, 175498, 171532, 178579, 168723, 181268, 186648, 162073, 170267, 69341, 181278, 181471, 178666, 170858, 175148, 155246, 170478, 182511, 183674, 181308]",2019-02-12
966,"[191296, 189381, 157001, 170699, 181452, 49165, 189522, 178579, 168723, 184598, 162073, 170267, 69341, 161121, 170858, 190957, 155246, 155311, 170478, 191471, 191415, 181433, 183674]",2019-02-24
1017,"[160517, 192331, 90702, 192341, 191958, 164023, 192348, 175133, 174559, 192353, 192354, 192165, 74155, 163373, 109104, 91634, 192307, 189299, 184886, 189111, 183608, 170550, 108605]",2019-02-27
633,"[105153, 105154, 107329, 155910, 105357, 108305, 108626, 107285, 155288, 105440, 105322, 106027, 107375, 105328, 105329, 91570, 105586, 107380, 105527, 171320, 91643, 91068, 108350]",2019-03-02
1061,"[193026, 190086, 193030, 179398, 192777, 193033, 192842, 186700, 193040, 192849, 186449, 192851, 190996, 192854, 192856, 192860, 192861, 192863, 186016, 185506, 190245, 190523, 193021]",2019-03-02
1311,"[193862, 193993, 186833, 102292, 194135, 194072, 194138, 194779, 194782, 193824, 194721, 194913, 194853, 194918, 194535, 194921, 72235, 61745, 192821, 194680, 194875, 193852, 194943]",2019-03-11
853,"[188672, 191812, 187141, 185924, 186375, 185228, 185805, 183312, 179475, 175515, 186460, 182558, 175391, 189862, 182188, 175215, 191473, 185138, 191284, 182710, 182711, 179448, 175351]",2019-03-14
668,"[50817, 185602, 180674, 192200, 175561, 70462, 200657, 158610, 174997, 107989, 165975, 200857, 108316, 188062, 200864, 162339, 189732, 108003, 193832, 108653, 36085, 108217, 161214]",2019-03-20
785,"[102401, 190846, 157317, 157253, 194183, 158335, 60249, 186138, 158363, 92508, 69341, 105886, 89887, 201700, 199333, 162599, 180969, 157803, 193776, 101877, 103866, 174782, 91839]",2019-03-21
853,"[186368, 188672, 191812, 186375, 184392, 185228, 183312, 179475, 185879, 175515, 175516, 182558, 175391, 189792, 189862, 182188, 186092, 175215, 175216, 185905, 185138, 191284, 175351]",2019-03-26
1133,"[207681, 164803, 25862, 207622, 111819, 192782, 212942, 212497, 192791, 192280, 206809, 211613, 212637, 211421, 188509, 82782, 190820, 8564, 207349, 197176, 207928, 109688, 208191]",2019-04-02
1139,"[74880, 95296, 180546, 211460, 186245, 187337, 186833, 111250, 185556, 185557, 194135, 185560, 193177, 185562, 7842, 186153, 3243, 14894, 85363, 185587, 68405, 102899, 85048]",2019-04-05
1139,"[30464, 92417, 95296, 180546, 186245, 186833, 111250, 185556, 185557, 182230, 193177, 107681, 7842, 190114, 186213, 3047, 3243, 14894, 214835, 85363, 68405, 102899, 85048]",2019-04-06
1139,"[92417, 180546, 211460, 186833, 181650, 57235, 185556, 185557, 93525, 193177, 185562, 107681, 7842, 186213, 3243, 100717, 14894, 207086, 1649, 85363, 102899, 68405, 2549]",2019-04-08
1061,"[183493, 180678, 217991, 193736, 208522, 186449, 217809, 208465, 187033, 78875, 189597, 217759, 178656, 217696, 218147, 217897, 178666, 217645, 178613, 176310, 20344, 180156, 218237]",2019-04-11
668,"[109185, 192200, 194572, 178834, 218771, 108217, 107989, 80407, 2135, 104349, 221665, 2277, 214312, 161706, 108650, 108271, 154544, 167345, 222835, 208055, 214392, 174777, 222911]",2019-04-13
1139,"[95296, 92417, 186242, 180546, 188105, 186833, 111250, 185556, 185557, 182230, 165974, 185560, 185562, 190114, 7842, 186213, 3243, 155182, 14894, 185587, 102899, 68405, 208893]",2019-04-21
829,"[182210, 166596, 162439, 111368, 166665, 166156, 225422, 166673, 162516, 153750, 107034, 162400, 162722, 167397, 14140, 187560, 162410, 166635, 166637, 154544, 91504, 188408, 164156]",2019-04-24
1311,"[195777, 206723, 228296, 72457, 193804, 193807, 229010, 219733, 228565, 198935, 225054, 193824, 228963, 228453, 226537, 197036, 228910, 218863, 61745, 224628, 196278, 228540, 200447]",2019-04-25
668,"[109185, 230211, 192200, 176074, 110541, 230287, 111311, 158993, 108217, 107989, 104349, 229725, 229726, 107745, 161706, 160555, 198062, 68142, 218095, 171185, 8564, 174777, 53503]",2019-04-28
381,"[189888, 182786, 83778, 82627, 83717, 162757, 101639, 230919, 82630, 154378, 82631, 194887, 164941, 224974, 230678, 86486, 93145, 189927, 188203, 230638, 177138, 109364, 230846]",2019-04-30
666,"[158848, 228868, 156229, 156233, 111882, 154955, 131724, 151314, 209746, 112420, 112421, 148840, 155177, 112172, 165103, 112242, 154355, 158964, 157045, 156475, 156029, 158846, 158847]",2019-05-04
1311,"[206977, 194040, 227210, 225997, 232404, 200664, 227288, 222746, 193824, 228064, 232417, 55523, 228453, 161830, 164710, 154982, 201001, 207593, 184494, 14448, 232310, 193976, 232318]",2019-05-04
1139,"[95296, 92417, 180546, 186245, 185871, 185617, 186833, 185556, 93525, 185557, 182230, 165974, 193177, 185558, 185560, 7842, 190114, 108771, 3243, 155182, 185587, 102899, 68405]",2019-05-05
1311,"[232760, 232770, 193976, 207756, 232724, 219733, 226070, 188408, 193824, 228064, 214625, 196068, 228453, 161830, 232877, 215917, 232625, 61745, 232758, 194040, 213052, 231165, 176190]",2019-05-05
1575,"[235781, 230534, 234057, 170826, 236302, 236303, 190287, 851, 236056, 236120, 232859, 232860, 106015, 236320, 1183, 235999, 236069, 236136, 236331, 236333, 236206, 236023, 12157]",2019-05-13
1424,"[170688, 236930, 233480, 157769, 164683, 174669, 174547, 108756, 236566, 102680, 234712, 211034, 234715, 235226, 193568, 236960, 169958, 94503, 235241, 107117, 234030, 236919, 233979]",2019-05-15
1139,"[95296, 92417, 59594, 187084, 185871, 186833, 111250, 185556, 185557, 169366, 165974, 185558, 63904, 7842, 190114, 3243, 217323, 107884, 14894, 102899, 324084, 85363, 187324]",2019-05-22
1658,"[3587, 238086, 14664, 170826, 211148, 185485, 237721, 1052, 235549, 102430, 238047, 59362, 94314, 237419, 77485, 175534, 233137, 238066, 15220, 3574, 95994, 193787, 240191]",2019-05-22
1049,"[175809, 189121, 217349, 217350, 217351, 189125, 217353, 189128, 189130, 217358, 189134, 189136, 189138, 189141, 189142, 189145, 189146, 217327, 217328, 217330, 217334, 189117, 217343]",2019-05-24
1139,"[156032, 92417, 95296, 186833, 111250, 185556, 185557, 182230, 93525, 165974, 185558, 1052, 107681, 7842, 190114, 3243, 217323, 186351, 233137, 85363, 102899, 390325, 99834]",2019-05-24
1311,"[390402, 390530, 223427, 231173, 235273, 193993, 237973, 226070, 227033, 390558, 390431, 193824, 390560, 390307, 182246, 390376, 237996, 390448, 61745, 12466, 224628, 208315, 193852]",2019-05-25
1311,"[103940, 194373, 193799, 237320, 72457, 174732, 390672, 226070, 193824, 228453, 390696, 391083, 237996, 194606, 390190, 236721, 391281, 224628, 391284, 391225, 390842, 390843, 193852]",2019-05-28
1311,"[223427, 103940, 392198, 392072, 72457, 392202, 223946, 161996, 194061, 195162, 391643, 300831, 193824, 290276, 222566, 182831, 61745, 224628, 392248, 392121, 195002, 208315, 193852]",2019-05-30
1311,"[392512, 223427, 231173, 237320, 72457, 186060, 233293, 392719, 226070, 328156, 392799, 193824, 290276, 99178, 209579, 237996, 218860, 194606, 392815, 224628, 177721, 237883, 193852]",2019-06-01
1049,"[189120, 175809, 189122, 189121, 396420, 189124, 189126, 189129, 189131, 217356, 189133, 189134, 189136, 95249, 189137, 189141, 189144, 189145, 217326, 217328, 217336, 217337, 189116]",2019-06-13
668,"[108741, 192200, 176074, 394959, 394258, 108217, 175125, 107989, 398615, 398682, 192283, 398621, 396643, 398628, 179811, 237285, 398505, 161706, 160557, 198062, 111665, 174777, 110462]",2019-06-18
1139,"[396800, 92417, 185603, 109774, 70799, 399055, 186833, 185556, 186261, 185557, 186135, 165974, 102937, 185562, 235104, 107681, 7842, 216418, 396836, 186983, 186153, 217323, 208893]",2019-06-22
666,"[156229, 156233, 111882, 398922, 131724, 154955, 398795, 151314, 398740, 399382, 112420, 112421, 148840, 112172, 165103, 112242, 154355, 158964, 111859, 156475, 156029, 158846, 158847]",2019-06-25
1030,"[401024, 397440, 90691, 394117, 396742, 396810, 234250, 111951, 398356, 399329, 189026, 334820, 396454, 237287, 392682, 399468, 399469, 191535, 311344, 390833, 401206, 234231, 233215]",2019-06-26
1139,"[95296, 92417, 180546, 2378, 401292, 185871, 186833, 185556, 185557, 93525, 165974, 175519, 162271, 7842, 7207, 186153, 3243, 217323, 193006, 102899, 324084, 71542, 2939]",2019-06-27
1660,"[74880, 240836, 237892, 10759, 392396, 194317, 75662, 190351, 105491, 237271, 174623, 200288, 399329, 196900, 163879, 1065, 4269, 167983, 179823, 401781, 237564, 65469, 187455]",2019-06-28
381,"[401985, 83778, 83139, 82630, 101639, 82631, 84617, 93512, 84678, 84554, 164941, 168274, 85973, 391193, 93145, 401948, 89696, 401958, 94379, 109364, 179324, 82494, 401919]",2019-06-29
1139,"[92417, 401800, 402634, 401292, 70799, 185871, 186833, 402323, 185556, 185557, 165974, 230430, 7842, 186153, 3243, 185584, 402417, 102899, 324084, 68405, 71542, 2939, 402364]",2019-07-01
1659,"[833, 281922, 245321, 402826, 306189, 306191, 388751, 319057, 403667, 102811, 403614, 325026, 325027, 325028, 325029, 325030, 325031, 325032, 325033, 325034, 325035, 304686, 399214]",2019-07-04
381,"[237312, 83778, 182722, 82627, 84678, 101639, 82630, 84617, 82631, 84554, 185292, 164941, 168274, 237076, 85973, 86486, 391193, 93145, 82476, 236408, 93565, 82494, 83583]",2019-07-07
666,"[158848, 26501, 156229, 156233, 131724, 151314, 406872, 391193, 194075, 402403, 112420, 112421, 148840, 155177, 112172, 165103, 112242, 154355, 158964, 157045, 156475, 158846, 158847]",2019-07-13
1049,"[189120, 175809, 189121, 217348, 217349, 189124, 217351, 189125, 217353, 189127, 189129, 189132, 189134, 189138, 189143, 189144, 189146, 217327, 217332, 217334, 189116, 189117, 189119]",2019-07-19
1049,"[189120, 217345, 175809, 189122, 217348, 217349, 189128, 189130, 189131, 189132, 189133, 189136, 189137, 189141, 189143, 217326, 217327, 217330, 217334, 217337, 217339, 189117, 217343]",2019-07-20
829,"[162439, 71431, 166156, 225422, 162512, 162516, 162520, 395673, 163226, 162523, 162524, 162722, 236387, 237283, 162410, 162412, 162607, 91504, 91059, 15220, 188408, 162748, 153789]",2019-07-22
1049,"[217345, 175809, 189121, 217349, 189125, 189126, 189128, 189129, 217356, 189133, 217358, 189136, 189137, 189139, 189140, 189142, 189143, 217327, 217332, 217334, 217339, 217341, 189119]",2019-07-22
1575,"[409664, 410180, 232581, 410381, 408206, 409614, 396435, 186068, 171096, 399324, 332829, 410526, 64349, 410400, 410336, 409644, 10093, 234734, 409839, 409650, 410355, 410422, 399738]",2019-07-23
1049,"[175809, 189123, 189124, 217349, 217350, 217351, 189126, 189128, 217343, 189132, 217358, 95249, 189143, 189144, 189146, 175805, 217326, 217327, 217328, 217330, 175801, 189117, 189119]",2019-07-25
