Token,Nodes,Dates
69,"[82754, 56823, 91782, 67975, 90375, 91855, 60625, 70611, 69013, 86549, 55064, 74264, 87325, 85151, 92640, 1443, 83436, 4271, 83506, 85043, 74930, 62133, 92726, 74997, 82811, 56765]",2018-06-02
463,"[88512, 93506, 90691, 33412, 91014, 72266, 90765, 75662, 62735, 85839, 85840, 6292, 90713, 89434, 93276, 87645, 89890, 89828, 88165, 57132, 93612, 88109, 83436, 74930, 93493, 88508]",2018-06-08
69,"[82754, 71619, 56823, 70410, 72266, 60625, 93717, 86549, 62615, 74264, 55064, 29783, 83033, 87325, 90526, 81374, 63838, 87017, 94186, 85043, 65652, 93367, 66425, 93626, 56765, 67391]",2018-06-13
440,"[93697, 94273, 94788, 93764, 92358, 88203, 92175, 94996, 89945, 92251, 92189, 87965, 95007, 94045, 94241, 75743, 90084, 92263, 89961, 92523, 92141, 93805, 94959, 94385, 93746, 92211]",2018-06-18
463,"[88512, 85251, 90691, 85573, 93960, 62735, 94031, 85840, 94032, 33104, 6292, 71375, 94038, 94039, 21017, 89434, 80607, 89824, 89891, 82347, 88109, 60595, 37172, 95160, 43513, 88508]",2018-06-20
463,"[88512, 95491, 90691, 29767, 90765, 86861, 62735, 85840, 33104, 98513, 6292, 99031, 99032, 99227, 89890, 89891, 76774, 89835, 4141, 86255, 49842, 37172, 95284, 43513, 95294, 84287]",2018-06-26
484,"[93953, 94979, 90691, 92228, 101584, 94993, 95505, 6292, 101657, 101533, 94942, 92217, 94559, 94312, 95530, 95403, 93867, 101677, 92092, 101486, 95538, 92535, 93881, 101626, 92220, 92093]",2018-07-11
519,"[95296, 100420, 78470, 89991, 88071, 102920, 102859, 103316, 101526, 74264, 103321, 102554, 100508, 93406, 103335, 102440, 76136, 10856, 87467, 17579, 103284, 88631, 102136, 93881, 102971, 101438]",2018-07-27
69,"[86852, 70410, 102666, 103293, 38158, 60625, 104019, 86549, 103957, 103894, 74264, 103774, 81704, 103721, 40232, 103978, 103852, 10856, 103274, 103788, 67949, 56823, 103288, 94331, 103996, 56765]",2018-07-30
484,"[92228, 94972, 104583, 90765, 94993, 104850, 101533, 90525, 95904, 97445, 98045, 93867, 105196, 98046, 92093, 93874, 94195, 105012, 104757, 94069, 94775, 93881, 101626, 92092, 104765, 95550]",2018-08-12
484,"[95105, 92228, 93893, 106823, 105745, 94993, 103313, 103377, 93395, 106452, 105179, 101533, 94559, 95904, 106401, 93867, 106348, 95858, 105012, 94967, 106876, 93881, 92092, 92093, 93886, 106879]",2018-08-22
238,"[109638, 72074, 71883, 103053, 109583, 72083, 81044, 86806, 71766, 72407, 109597, 109471, 109536, 109665, 71778, 71912, 71916, 72429, 109745, 109553, 109554, 72116, 109621, 109752, 104505, 71932]",2018-09-06
668,"[118401, 109185, 83074, 4869, 108421, 144332, 111636, 112468, 101654, 107989, 108952, 106965, 108757, 112342, 108316, 108155, 63838, 112481, 108641, 106469, 108650, 112431, 107832, 108217, 111099, 70462]",2018-09-19
484,"[112067, 92228, 154058, 154061, 94993, 95122, 112403, 6292, 154065, 107865, 124892, 95904, 111778, 108770, 105896, 95529, 98045, 93867, 154539, 110573, 147118, 93874, 154614, 92092, 92093, 154431]",2018-09-25
668,"[109185, 111745, 155842, 152645, 108997, 153544, 156232, 153547, 108622, 109711, 12304, 106965, 107989, 80407, 155607, 104349, 156192, 108003, 156260, 156263, 156204, 111852, 107513, 156285, 156286, 100927]",2018-10-02
633,"[105153, 105154, 107329, 105349, 105671, 156424, 91068, 90191, 108305, 106899, 156755, 158998, 91417, 105436, 108963, 158247, 110570, 107375, 105458, 105586, 105652, 156787, 107062, 107641, 156220, 156030]",2018-10-13
668,"[160640, 111553, 107969, 160646, 108423, 110024, 96972, 95308, 158992, 158993, 6608, 107989, 160663, 158807, 104349, 108318, 111903, 160616, 109421, 107950, 111663, 160631, 160632, 108151, 107832, 108217]",2018-10-15
484,"[93953, 92228, 93893, 155338, 156171, 94993, 160658, 160532, 76376, 156762, 93726, 95134, 108770, 161380, 161383, 92092, 154539, 98046, 105012, 160884, 161396, 109177, 93884, 92093, 95550, 154431]",2018-10-18
484,"[93953, 162050, 92228, 156682, 162061, 70991, 94993, 161617, 94559, 95904, 108770, 155367, 155368, 95529, 162089, 93867, 94331, 110573, 92462, 93874, 160884, 104757, 100026, 100731, 92092, 92093]",2018-10-22
568,"[108292, 95049, 158732, 94031, 9425, 156436, 110229, 104597, 101076, 110236, 104349, 108637, 112031, 110563, 111525, 109734, 91050, 104684, 93874, 104499, 108917, 93878, 111928, 104379, 107965, 156222]",2018-10-24
668,"[109888, 162884, 156997, 162886, 35535, 107989, 106965, 112026, 108699, 108155, 104349, 27745, 106469, 70072, 108327, 162918, 108203, 158956, 68142, 162991, 108271, 154997, 107832, 6073, 111099, 161214]",2018-10-28
484,"[95105, 162050, 156035, 163010, 92228, 162887, 94536, 95182, 162064, 94993, 161617, 163037, 95904, 111778, 163042, 108770, 92713, 92092, 93867, 93874, 160884, 105592, 100731, 93884, 92093, 157119]",2018-10-29
785,"[158401, 158344, 26762, 159370, 72916, 158361, 105886, 93406, 1184, 158369, 21600, 158627, 157923, 161446, 157735, 162599, 158950, 162536, 158507, 74671, 157746, 91634, 158262, 75768, 158334, 91839]",2018-10-30
785,"[157251, 11910, 158344, 162126, 107344, 162001, 158357, 157211, 157852, 161759, 21600, 157284, 158502, 157735, 158950, 157543, 158379, 158380, 91504, 157554, 26483, 8562, 158262, 158522, 158267, 157438]",2018-11-03
786,"[164097, 158787, 164870, 104775, 164360, 160586, 159372, 162252, 162065, 160469, 160662, 160470, 160087, 163541, 162902, 161246, 162465, 164835, 18596, 160689, 160946, 161525, 159864, 164985, 164926, 162495]",2018-11-05
858,"[166403, 91525, 88262, 151159, 158795, 85072, 152594, 105592, 76376, 161246, 166177, 161570, 86242, 84709, 156327, 165864, 105394, 166451, 106098, 166453, 93878, 166454, 166456, 166459, 166460, 166461]",2018-11-10
785,"[166594, 98051, 157506, 83781, 158022, 1927, 158344, 102036, 158357, 72916, 107543, 158362, 157852, 157279, 88801, 157923, 157284, 158950, 157735, 162599, 157803, 158380, 157746, 158136, 103866, 6589]",2018-11-12
381,"[83139, 82627, 82244, 93958, 101639, 155784, 167430, 82630, 154123, 82631, 166728, 164941, 166606, 156877, 166481, 106708, 93396, 102552, 93145, 156580, 41574, 160936, 167400, 83583, 97790, 95295]",2018-11-14
882,"[165761, 165762, 165250, 165764, 78470, 166985, 159370, 166155, 156428, 166220, 166990, 166225, 166227, 166228, 94231, 166680, 167386, 167387, 167394, 165801, 167146, 167406, 14448, 165238, 167358, 166975]",2018-11-14
641,"[107009, 167749, 109320, 106696, 111819, 105740, 105743, 102352, 106002, 106454, 46678, 167899, 108703, 98208, 106469, 154922, 2219, 156078, 49842, 105716, 106549, 107892, 111930, 162363, 89533, 156159]",2018-11-17
381,"[85057, 83139, 82627, 93958, 101639, 82630, 84617, 82631, 85516, 164941, 166481, 86164, 102552, 93145, 83229, 164703, 103714, 166629, 85670, 111530, 82476, 167726, 111283, 82547, 97790, 83583]",2018-11-18
641,"[107009, 13953, 168258, 109320, 106696, 168265, 111819, 102352, 106261, 108703, 98208, 23523, 106469, 168040, 154922, 105771, 105645, 111085, 164464, 105716, 107317, 111930, 162363, 90364, 106749, 156159]",2018-11-20
484,"[92228, 168910, 169041, 106770, 165205, 166682, 167772, 69341, 166176, 163361, 167844, 168166, 92327, 95529, 92092, 95403, 161129, 110573, 168174, 167924, 104757, 166133, 168820, 106876, 94972, 92093]",2018-11-28
641,"[107009, 105857, 13953, 111819, 169228, 48587, 169293, 105551, 86288, 102996, 106261, 106198, 104728, 83481, 108703, 23523, 154980, 71399, 154922, 162796, 4334, 168753, 105716, 106549, 111930, 106749]",2018-11-29
641,"[169728, 107009, 168003, 106696, 48587, 105551, 86288, 106833, 106261, 105622, 106454, 106198, 83481, 108703, 23523, 102694, 71399, 154922, 156524, 166702, 156078, 44594, 105716, 106549, 111930, 106749]",2018-12-01
381,"[86336, 83778, 82627, 82630, 101639, 162440, 82631, 84678, 164941, 82513, 168658, 60883, 170068, 170134, 102552, 93145, 162011, 83229, 82911, 170217, 102639, 87791, 169393, 109364, 168502, 97790]",2018-12-03
668,"[107968, 156417, 161217, 112066, 168515, 111557, 168520, 168011, 111311, 163535, 109011, 168660, 107989, 107988, 162713, 104349, 108003, 155812, 169768, 109424, 170163, 158839, 107832, 168377, 111099, 169215]",2018-12-03
641,"[107009, 171073, 109320, 106696, 111819, 106198, 80857, 174558, 108703, 43039, 167329, 171426, 170786, 23523, 106469, 109866, 154922, 156078, 164464, 168753, 105716, 106549, 106424, 106364, 106749, 101439]",2018-12-13
641,"[105856, 107009, 93888, 171073, 106436, 38724, 106696, 150990, 105743, 105810, 13523, 106198, 108703, 98208, 170786, 106469, 154922, 106346, 112432, 4017, 93874, 105716, 106549, 107705, 106364, 106749]",2018-12-14
668,"[155200, 156417, 161217, 163394, 112119, 33992, 169097, 175248, 158993, 107989, 158807, 3291, 104349, 175197, 10400, 175265, 174624, 108003, 109796, 108390, 111661, 175278, 170989, 158839, 108217, 161214]",2018-12-18
966,"[178565, 157001, 170699, 178507, 168723, 170388, 175511, 170712, 162073, 174618, 170267, 178075, 23643, 161246, 178088, 175528, 170858, 169259, 170478, 155311, 175857, 174963, 175157, 174966, 93881, 178556]",2018-12-27
966,"[175232, 170881, 178565, 157001, 175498, 170699, 171215, 168723, 170388, 179414, 175511, 170712, 162073, 178906, 170267, 156766, 161246, 178088, 170858, 169259, 170478, 155311, 175857, 175157, 179446, 179455]",2018-12-28
568,"[160514, 90691, 97219, 26501, 155971, 156428, 94031, 167956, 156436, 90842, 2972, 88159, 84068, 163686, 170106, 63534, 104369, 106098, 161906, 2618, 88630, 88631, 174712, 93881, 12346, 104379]",2018-12-29
966,"[171013, 178565, 157001, 170699, 171215, 175186, 168723, 170388, 175511, 170712, 162073, 170267, 23643, 22492, 156766, 161246, 179617, 178088, 170858, 169259, 171052, 170478, 155311, 175157, 174966, 179455]",2018-12-29
668,"[109888, 176131, 72844, 167506, 165844, 107989, 108756, 162260, 175899, 167004, 168929, 175523, 179876, 111781, 179811, 88298, 108653, 107950, 170989, 171185, 109297, 179891, 148850, 179893, 175989, 162999]",2018-12-30
641,"[107009, 109320, 106056, 105743, 106066, 106198, 106454, 80857, 69341, 105886, 98208, 23523, 107748, 105576, 154922, 156078, 164464, 168753, 49842, 44594, 4017, 107317, 107892, 111480, 111930, 162363]",2019-01-07
484,"[157059, 92228, 181769, 155338, 159437, 183758, 94993, 183698, 155539, 175697, 165205, 178902, 183193, 183900, 93726, 94559, 181988, 175847, 183723, 164651, 93867, 183856, 152626, 183865, 92092, 92093]",2019-01-14
568,"[2818, 95308, 161228, 94031, 156436, 104597, 94231, 163098, 101338, 180701, 104480, 155361, 153250, 153763, 63714, 104379, 180646, 110563, 84068, 163686, 104369, 106098, 183731, 183479, 183739, 108860]",2019-01-16
568,"[106436, 132677, 95308, 109649, 165844, 104597, 166229, 63642, 108637, 180701, 98208, 84068, 180901, 103911, 178603, 103916, 183918, 182384, 158257, 93874, 108658, 156918, 170106, 104379, 158460, 184511]",2019-01-17
668,"[158592, 107968, 161217, 155018, 168766, 107989, 171094, 111446, 185432, 164314, 176091, 166173, 104349, 162591, 10400, 161214, 108007, 161706, 108973, 176112, 185398, 107832, 108217, 104574, 166334, 74239]",2019-01-18
668,"[50817, 156417, 64705, 95108, 161217, 174787, 108295, 175560, 72844, 12304, 158993, 168766, 68560, 107989, 165975, 162338, 108650, 185643, 108203, 68142, 111791, 175923, 184311, 185784, 174777, 161214]",2019-01-20
484,"[106876, 92228, 106312, 94993, 183698, 175377, 165205, 183190, 109150, 94559, 182048, 166176, 174946, 185828, 103206, 179817, 159151, 170160, 186033, 91634, 105012, 170166, 164728, 92092, 92093, 111487]",2019-01-25
641,"[107009, 13953, 106696, 162443, 105740, 164494, 186640, 102352, 106198, 106454, 105886, 108703, 98208, 106469, 186729, 154922, 87595, 156078, 49842, 44594, 107700, 107317, 107892, 105716, 106749, 106047]",2019-01-26
785,"[158336, 178566, 179718, 157446, 157769, 159370, 174782, 178061, 162124, 95439, 183697, 103316, 162774, 157783, 186073, 92508, 185822, 103199, 161248, 21600, 157735, 168744, 112170, 109688, 186686, 158335]",2019-01-28
1061,"[182144, 187456, 187457, 178627, 187012, 105605, 179398, 177607, 187403, 186382, 186255, 186449, 111571, 187091, 177559, 187425, 178023, 180906, 187435, 185714, 179442, 178803, 181493, 186170, 180733, 178110]",2019-01-30
568,"[168196, 182917, 4934, 109385, 106378, 183307, 158732, 179275, 94031, 109649, 169683, 104597, 63642, 163226, 186908, 109340, 175965, 102434, 180901, 180646, 178603, 185456, 187320, 104379, 162748, 162750]",2019-01-31
1012,"[184641, 186050, 175107, 175109, 178310, 175111, 178373, 178375, 91338, 156428, 181134, 187535, 187536, 187537, 178321, 179154, 175314, 174490, 171430, 182567, 165222, 181417, 184299, 184300, 178414, 175097]",2019-01-31
1108,"[187712, 111101, 182466, 90691, 184771, 185479, 184849, 152666, 112474, 183836, 183454, 184607, 178722, 107748, 184804, 184934, 184681, 168748, 187951, 170108, 184821, 185271, 184892, 184957, 168894, 184765]",2019-02-02
853,"[186368, 188672, 187141, 185862, 186375, 171131, 185228, 179475, 185879, 175515, 175516, 186460, 182558, 175391, 189792, 189862, 186092, 175342, 175215, 185905, 185138, 183990, 182711, 179448, 171130, 175351]",2019-02-18
484,"[189056, 92228, 93380, 109576, 155539, 101779, 186644, 183190, 187415, 191317, 187863, 189657, 109820, 190942, 182048, 185569, 187428, 175847, 191275, 104301, 92093, 105012, 170166, 93879, 92092, 186429]",2019-02-21
1049,"[189120, 175809, 189121, 189122, 189123, 189124, 189125, 189126, 189127, 189128, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189143, 189144, 189145, 189146, 189116, 189117, 189118, 189119]",2019-02-25
668,"[109185, 192834, 192836, 192837, 192200, 169737, 175561, 175673, 107989, 104349, 112032, 162339, 189860, 192867, 189287, 161706, 1322, 108650, 109297, 183477, 174905, 191288, 108217, 187002, 161214, 101439]",2019-03-02
853,"[186368, 188672, 185924, 187141, 191812, 186375, 184392, 185228, 185805, 189840, 183312, 179475, 175515, 182558, 191903, 175391, 189792, 189862, 191276, 175215, 175216, 191473, 191284, 182710, 175351, 179448]",2019-03-04
1296,"[154946, 181765, 157000, 189581, 150989, 155341, 189903, 193233, 153746, 189653, 169686, 186009, 192224, 193251, 151014, 182953, 193132, 193134, 170416, 187057, 193136, 91059, 193076, 188728, 193145, 72190]",2019-03-04
668,"[161217, 21816, 152645, 108295, 175943, 192200, 155018, 194123, 189839, 159444, 107989, 162844, 104349, 107998, 27745, 194082, 189284, 194276, 111655, 170408, 108650, 194091, 160557, 191288, 108217, 171067]",2019-03-08
668,"[166721, 161217, 197891, 164484, 198147, 196035, 192200, 12304, 70462, 175696, 174997, 107989, 108757, 165975, 104349, 161757, 196641, 108003, 109796, 168377, 192812, 198062, 198256, 166195, 175673, 161214]",2019-03-17
1311,"[157120, 195777, 193862, 193799, 196365, 199502, 193807, 200527, 186833, 194067, 186579, 193941, 200984, 200859, 165020, 200861, 193824, 194721, 200508, 199595, 194989, 167983, 158842, 193852, 200509, 195071]",2019-03-20
668,"[156417, 111746, 196035, 192200, 94729, 209661, 194123, 72844, 156747, 4299, 175696, 196434, 107989, 158807, 165975, 108377, 162339, 109796, 193832, 161706, 109812, 107832, 108217, 176061, 161214, 176127]",2019-03-27
1311,"[210112, 168705, 195076, 193351, 196744, 193867, 210892, 186833, 193874, 152658, 193684, 195092, 210390, 195671, 194973, 193824, 210406, 196330, 196270, 167983, 90932, 192821, 196153, 193852, 196030, 195071]",2019-03-29
668,"[109511, 213448, 94729, 168520, 192200, 106965, 107989, 80407, 108377, 108699, 104349, 188062, 194909, 200864, 213537, 109796, 213541, 108327, 161706, 179627, 160555, 160301, 111665, 162999, 154809, 161214]",2019-04-04
1424,"[210437, 81145, 195719, 210510, 174735, 101330, 174547, 108756, 211158, 103193, 1053, 9822, 210527, 101215, 86242, 108003, 101733, 169958, 81321, 86892, 101229, 155182, 194285, 107117, 52913, 108537]",2019-04-06
1049,"[189120, 175809, 189122, 189123, 217348, 189124, 217350, 217351, 189127, 189128, 189130, 189134, 189137, 189139, 189140, 189141, 189142, 189144, 217326, 217330, 217334, 217339, 189116, 217341, 189118, 189119]",2019-04-16
1133,"[83970, 226506, 206603, 192782, 163730, 158357, 226199, 192280, 158362, 107034, 188509, 82782, 211295, 63714, 102822, 173031, 181096, 198445, 38446, 10031, 215533, 8564, 192821, 162363, 107068, 103038]",2019-04-20
1139,"[95296, 92417, 180546, 186245, 188105, 186833, 111250, 185556, 185557, 182230, 165974, 185560, 89887, 7842, 190114, 198308, 186213, 186153, 3243, 14894, 102899, 185587, 68405, 228022, 26483, 85363]",2019-04-22
1049,"[175809, 189123, 189124, 217349, 189125, 189126, 189128, 217343, 217354, 189130, 189131, 189134, 189137, 189139, 189142, 189143, 189144, 189145, 189146, 217327, 217328, 217336, 217339, 189116, 217341, 189119]",2019-04-23
1139,"[95296, 92417, 50497, 180546, 229572, 186833, 111250, 57235, 185556, 185557, 185558, 165974, 185560, 193177, 185562, 107681, 7842, 186153, 3243, 14894, 85363, 102899, 68405, 171126, 186873, 2939]",2019-04-27
1049,"[217345, 175809, 189121, 189123, 217349, 189125, 189126, 217353, 217356, 189132, 189133, 189134, 189136, 189138, 189139, 189141, 189143, 189145, 189146, 217327, 217332, 217334, 217339, 189116, 189117, 189118]",2019-05-01
1133,"[165128, 225929, 157769, 154573, 230926, 192782, 29138, 229714, 158357, 226199, 192791, 76376, 192410, 206809, 213338, 226012, 188509, 229024, 197176, 229866, 198445, 230895, 207928, 208185, 192890, 231229]",2019-05-01
1049,"[189120, 175809, 217348, 189124, 217350, 217351, 189125, 189126, 189128, 189131, 217358, 189134, 189137, 189138, 189142, 189143, 217326, 217330, 217332, 217334, 217336, 217337, 189116, 189117, 189118, 217343]",2019-05-02
668,"[109185, 232514, 182855, 192200, 174669, 171087, 111311, 232082, 108217, 17364, 107989, 232093, 104349, 189600, 161214, 232103, 213160, 161706, 198062, 1727, 174777, 175673, 232379, 216700, 232382, 232383]",2019-05-04
666,"[158848, 217860, 156229, 156233, 111882, 154955, 131724, 151314, 228222, 194069, 217885, 112420, 112421, 148840, 112172, 165103, 217073, 112242, 154355, 158964, 157045, 217080, 156475, 217917, 158846, 158847]",2019-05-07
1049,"[175809, 189122, 189121, 217348, 189123, 217351, 189129, 189130, 217356, 189133, 217358, 95249, 189141, 189144, 189145, 189146, 217326, 217327, 217328, 217330, 106867, 217341, 217336, 217337, 217339, 189117]",2019-05-07
1049,"[189120, 217345, 175809, 189123, 217349, 217350, 189125, 189126, 189127, 217354, 189128, 189130, 189131, 217358, 189132, 189136, 189141, 189142, 189143, 189146, 217328, 217332, 217336, 217337, 217339, 217343]",2019-05-08
1424,"[234050, 229572, 234052, 210374, 195719, 234056, 205323, 174669, 233935, 101330, 95447, 210968, 234136, 215838, 206627, 234022, 94503, 216742, 169958, 233448, 233451, 107117, 167792, 233468, 233470, 179839]",2019-05-08
1049,"[189120, 217345, 175809, 217348, 189125, 189126, 189127, 189129, 217354, 189130, 189132, 189133, 189134, 189136, 95249, 189139, 189141, 189142, 189144, 189146, 193583, 217327, 217328, 217330, 217334, 217343]",2019-05-14
1049,"[217345, 175809, 189123, 217348, 189124, 217350, 189128, 217354, 189131, 189133, 189137, 189138, 189139, 189142, 189143, 189144, 189145, 217326, 217327, 217330, 217332, 217334, 217341, 189116, 189117, 217343]",2019-05-17
668,"[191040, 393671, 192200, 94729, 176074, 393680, 175696, 87635, 107989, 78973, 111265, 196641, 108003, 179811, 394151, 161706, 47722, 160557, 91442, 110462, 264373, 108217, 187002, 73275, 107513, 161214]",2019-06-05
1604,"[158336, 395782, 224328, 162954, 390090, 390222, 95440, 396368, 396307, 60249, 395931, 225566, 190110, 390183, 395306, 392044, 189676, 235055, 93167, 396272, 9459, 233269, 186486, 392057, 294075, 217148]",2019-06-12
1002,"[180611, 180487, 196424, 156619, 395277, 178381, 167630, 150990, 106002, 192853, 95317, 178272, 188705, 327715, 213096, 209961, 196713, 188460, 230320, 190962, 399349, 391287, 179447, 396860, 191230, 208895]",2019-06-21
1049,"[189120, 217345, 175809, 189122, 217348, 189124, 189126, 217351, 189129, 189131, 217356, 189132, 217358, 189137, 189140, 189141, 189142, 189144, 189145, 217328, 217330, 217336, 217337, 189116, 217341, 189118]",2019-06-22
666,"[158848, 402754, 162248, 156233, 111882, 95308, 395153, 402837, 177305, 108634, 194205, 189731, 112420, 112421, 402403, 148840, 155177, 178603, 165103, 160432, 403825, 112242, 158964, 156475, 158846, 158847]",2019-07-05
1049,"[175809, 189121, 217343, 217348, 217349, 189127, 217353, 189129, 189131, 209425, 189137, 189139, 189143, 189144, 189145, 175805, 3047, 217327, 217328, 391285, 31734, 175801, 217339, 189116, 189117, 189119]",2019-07-05
666,"[158848, 185920, 156233, 111882, 162889, 95308, 151314, 161367, 391193, 186978, 402403, 112420, 112421, 148840, 155177, 191146, 395899, 112172, 165103, 112242, 154355, 158964, 191609, 156475, 158846, 158847]",2019-07-06
1049,"[217345, 175809, 189122, 217348, 189124, 217350, 189117, 189125, 189127, 217354, 189130, 189132, 189133, 217358, 95249, 217337, 193583, 217332, 391285, 217334, 31734, 217336, 175801, 189116, 175805, 217343]",2019-07-08
1139,"[92417, 401732, 401292, 404301, 185871, 186833, 402323, 185556, 185557, 230430, 213152, 235104, 7842, 744, 402153, 3243, 217323, 190958, 408689, 402162, 85363, 185587, 408246, 171126, 402491, 208893]",2019-07-19
666,"[158848, 106436, 93895, 111882, 103313, 151314, 109649, 104597, 166229, 402403, 110563, 112421, 148840, 155177, 112172, 191535, 165103, 409839, 108658, 158964, 157045, 156475, 158460, 156029, 158846, 158847]",2019-07-22
1049,"[217345, 175809, 189121, 217348, 189124, 217350, 189130, 189131, 217356, 189133, 217358, 189134, 189136, 189138, 189145, 217328, 410610, 180275, 217332, 217334, 217336, 217337, 189116, 189117, 189118, 189119]",2019-07-23
