Token,Nodes,Dates
471,"[105346, 105923, 105733, 90565, 105735, 102085, 105541, 103050, 93638, 102541, 89975, 105492, 105497, 105305, 1757, 103839, 105319, 105320, 105448, 92842, 105706, 16373, 105654, 92662, 104694, 102522, 11003, 106046]",2018-08-16
484,"[106432, 92228, 106312, 94993, 94482, 106452, 105112, 105179, 95451, 95134, 95904, 106401, 94369, 88801, 95529, 104874, 93867, 101486, 105007, 104688, 94961, 95858, 105012, 95541, 94069, 94775, 92092, 92093]",2018-08-19
484,"[92228, 106574, 104080, 94993, 103313, 106576, 94936, 106585, 90842, 102941, 95134, 92535, 95904, 90976, 104230, 95529, 104874, 93867, 106348, 105007, 105968, 95540, 105012, 94069, 94775, 93881, 92092, 92093]",2018-08-20
484,"[95105, 92228, 94972, 102157, 92045, 94993, 103313, 94482, 107027, 103377, 107035, 94559, 95904, 107045, 95529, 104874, 93867, 107051, 106988, 106348, 95858, 105012, 104757, 106038, 93881, 92092, 92093, 98046]",2018-08-23
484,"[107136, 92228, 94993, 94482, 103377, 106452, 108759, 107865, 90525, 108381, 95904, 102176, 93884, 108770, 95529, 104874, 93867, 92331, 106348, 105009, 94386, 93874, 105012, 94069, 94775, 108729, 92092, 92093]",2018-09-02
668,"[108741, 108295, 108296, 95369, 108622, 108815, 108816, 67278, 108756, 107989, 106965, 80407, 108757, 108699, 107996, 104349, 27745, 108707, 106469, 108327, 108712, 108650, 108653, 108271, 108403, 106806, 107832, 53503]",2018-09-02
666,"[108353, 95107, 109636, 109261, 109265, 105170, 109649, 101076, 108694, 107994, 108571, 104349, 48989, 112031, 108576, 109600, 112379, 84068, 104358, 112489, 91050, 112428, 109100, 111928, 104761, 106427, 112380, 107965]",2018-09-18
484,"[66369, 92228, 109576, 153801, 109322, 112073, 90765, 29133, 94993, 109726, 94751, 95134, 153630, 111778, 94559, 108770, 153256, 95529, 104874, 93867, 93874, 105012, 153654, 154038, 106876, 92092, 92093, 111295]",2018-09-24
668,"[154809, 153795, 152645, 108997, 108295, 153544, 153673, 111501, 35535, 154959, 108217, 107989, 101654, 80407, 154968, 111897, 111641, 104349, 150046, 112032, 108000, 108003, 50922, 112431, 111666, 107832, 154937, 108155]",2018-09-26
633,"[105153, 155650, 105154, 155524, 105348, 105671, 91785, 111436, 155790, 105679, 108626, 106899, 107285, 91926, 105365, 155740, 105322, 105453, 105458, 105586, 105718, 105527, 110201, 91578, 106813, 72506, 112445, 109822]",2018-09-29
668,"[155200, 155842, 108997, 108295, 108423, 110663, 108151, 108622, 155854, 12304, 153684, 155925, 155926, 107989, 155831, 155866, 30493, 104349, 155939, 108003, 108650, 109424, 108978, 155954, 110260, 44855, 155898, 70462]",2018-09-30
668,"[111745, 108997, 156743, 156747, 109004, 156750, 156751, 156816, 153554, 156626, 107989, 156694, 80407, 3610, 155866, 156764, 104349, 107998, 110558, 111265, 152996, 156516, 108650, 108203, 156723, 110071, 156728, 156729]",2018-10-06
633,"[105153, 105154, 107329, 105605, 155910, 109259, 160910, 108305, 152402, 132116, 107285, 112086, 161239, 105498, 155232, 160546, 160943, 160687, 158959, 91570, 105456, 105586, 110005, 105458, 110201, 91643, 112445, 156030]",2018-10-17
381,"[161920, 162881, 82627, 83139, 162757, 82630, 82631, 85516, 162897, 158227, 93145, 100380, 83229, 83486, 162972, 89692, 162977, 103714, 111842, 82986, 95469, 85934, 92662, 162874, 162875, 156348, 97790, 83583]",2018-10-28
668,"[109185, 156417, 50817, 164484, 161217, 164487, 164558, 88977, 107989, 158807, 111642, 164444, 104349, 107996, 108003, 161214, 162343, 108007, 108010, 69932, 164472, 108592, 110462, 159285, 108405, 162295, 107832, 70462]",2018-11-02
641,"[107009, 13953, 105740, 98956, 106638, 156541, 86288, 106454, 107927, 83481, 80857, 156445, 88029, 106469, 164710, 105895, 154922, 111085, 112432, 49842, 105716, 107317, 106549, 111480, 162363, 164732, 89533, 160766]",2018-11-03
668,"[107968, 161217, 155842, 164674, 2625, 153353, 164682, 111627, 112458, 158989, 35535, 70462, 107989, 164314, 104349, 162463, 112032, 164643, 108010, 108650, 164654, 110071, 107832, 112121, 78522, 164731, 161214, 164735]",2018-11-03
786,"[164985, 163074, 158787, 166211, 164166, 161160, 166216, 165833, 160586, 159372, 160587, 160469, 160662, 160470, 160087, 159864, 158816, 166328, 158823, 162986, 166317, 166321, 160946, 166322, 166264, 166265, 159228, 164926]",2018-11-09
936,"[169280, 154627, 169682, 102292, 170069, 170071, 170072, 170073, 169114, 76376, 169183, 170272, 23523, 169189, 162021, 15593, 170283, 169387, 170347, 105453, 66295, 170226, 169459, 105013, 169271, 169145, 6589, 169335]",2018-12-04
937,"[169216, 169280, 169665, 154627, 169348, 169096, 169100, 101265, 169682, 102292, 169110, 168025, 156570, 169114, 169244, 1053, 81245, 169183, 169313, 169122, 169189, 15593, 170283, 169132, 169134, 169271, 169211, 169148]",2018-12-04
641,"[93888, 107009, 13953, 109320, 106696, 111819, 86288, 106833, 106261, 106198, 83481, 108703, 98208, 43039, 106469, 71399, 154922, 156078, 112432, 49842, 93874, 107315, 107317, 105716, 107705, 111930, 106749, 7807]",2018-12-08
641,"[93888, 107009, 38724, 109320, 106696, 111819, 170956, 86288, 106833, 106261, 106198, 104728, 83481, 80857, 108703, 98208, 23523, 106469, 154922, 156078, 166702, 49842, 107315, 105716, 107317, 106749, 111930, 89533]",2018-12-09
641,"[107009, 105537, 38724, 109320, 106696, 111819, 105548, 48587, 105743, 106454, 107606, 103897, 80857, 108703, 98208, 23523, 106469, 107240, 110509, 168753, 49842, 107892, 107317, 105525, 105716, 111480, 111930, 106749]",2019-01-03
668,"[107968, 180674, 108295, 168523, 180240, 61395, 168660, 107989, 111446, 80407, 108281, 180761, 180569, 180764, 104349, 180767, 180768, 168929, 108007, 104875, 68142, 175727, 161397, 160502, 107832, 180793, 104379, 166334]",2019-01-03
668,"[109185, 180674, 176074, 112121, 180240, 106965, 107989, 80407, 165975, 177305, 155737, 183582, 10400, 183718, 162343, 108007, 161706, 158956, 182830, 183855, 183858, 108978, 180094, 112438, 174777, 180859, 161214, 183871]",2019-01-14
1061,"[185282, 181444, 37956, 178694, 177607, 186184, 186700, 186255, 89295, 178705, 186386, 177488, 186449, 186197, 177559, 186648, 186712, 177502, 183200, 177701, 177705, 186668, 178032, 179312, 179442, 185401, 186428, 186045]",2019-01-26
1012,"[178432, 186050, 175107, 182533, 178310, 175110, 175109, 178375, 106312, 156428, 178254, 178384, 187537, 175314, 182550, 170903, 175513, 177500, 178402, 174628, 185832, 181417, 184299, 184300, 106098, 91059, 174965, 185341]",2019-02-01
1061,"[187264, 188226, 187651, 37956, 179590, 178630, 179398, 157386, 182475, 178828, 186449, 188245, 184151, 188376, 188185, 179738, 187616, 179746, 187940, 182372, 186087, 183783, 180011, 186162, 179509, 186170, 186428, 178621]",2019-02-03
668,"[109888, 161217, 62725, 188937, 162508, 181069, 175949, 111311, 188944, 180240, 184656, 156563, 166612, 107989, 106965, 160604, 176095, 188960, 108007, 184169, 161706, 163375, 175983, 171185, 188912, 183289, 188986, 161214]",2019-02-06
568,"[4934, 179275, 95308, 153165, 94031, 178131, 94231, 161367, 63642, 104348, 104349, 1052, 179293, 175965, 180701, 153250, 88159, 189221, 185638, 180901, 163686, 178603, 153582, 108593, 93874, 86451, 187320, 104379]",2019-02-12
966,"[183042, 157001, 49165, 178579, 181268, 168723, 95446, 190935, 186648, 162073, 170267, 69341, 156766, 178084, 178088, 70122, 170858, 190957, 184494, 155311, 181296, 170478, 155246, 181428, 181557, 175157, 174966, 190910]",2019-02-19
381,"[83778, 83139, 82627, 154364, 82630, 101639, 82631, 111753, 154378, 84678, 164941, 168274, 90775, 102552, 93145, 190362, 94503, 194733, 179949, 109359, 168685, 184688, 177138, 109364, 131061, 179324, 154366, 154367]",2019-03-10
266,"[155842, 72771, 72580, 186439, 72572, 183433, 174669, 65745, 107282, 194069, 62615, 179992, 159450, 53147, 105886, 170210, 72547, 64355, 64935, 72552, 5610, 1771, 105708, 72622, 72627, 72692, 72571, 69244]",2019-03-23
785,"[158336, 102083, 158728, 163915, 192524, 210190, 84495, 169294, 158415, 21841, 200145, 157783, 88350, 50591, 105886, 158369, 157150, 88801, 105699, 199333, 157923, 210157, 26483, 158262, 103866, 158076, 158526, 158335]",2019-03-28
1049,"[189120, 175809, 189121, 189122, 189126, 189127, 189128, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189143, 189144, 189145, 189146, 189116, 189117, 189118, 189119]",2019-03-29
1424,"[170688, 211073, 74312, 201290, 89998, 174547, 154708, 211158, 210968, 103193, 179741, 106783, 89887, 210527, 86242, 169958, 165222, 181096, 76136, 81451, 86892, 101229, 211312, 52913, 167792, 211188, 68405, 170429]",2019-03-31
381,"[182786, 83778, 184068, 82627, 93958, 170819, 82630, 82631, 154378, 194887, 164941, 211344, 166481, 211541, 93145, 211354, 83229, 82911, 184096, 194914, 191910, 184045, 177138, 109364, 101877, 184120, 179324, 82494]",2019-04-02
668,"[161217, 155139, 164484, 192837, 41094, 192200, 67279, 70462, 216788, 107989, 25494, 156694, 106965, 165975, 108377, 104349, 216415, 175908, 161214, 109796, 111655, 198062, 107950, 111665, 148850, 107832, 154809, 108606]",2019-04-09
853,"[186368, 188672, 185924, 193925, 191812, 186375, 184392, 185228, 183312, 179475, 185879, 175515, 175516, 186460, 182558, 191903, 189792, 189862, 191276, 182188, 175215, 175216, 191473, 185138, 191284, 182711, 179448, 175351]",2019-04-10
1139,"[95296, 92417, 180546, 211460, 186833, 57235, 185556, 185557, 169366, 93525, 193177, 185562, 1052, 107681, 7842, 108771, 186213, 3047, 3243, 217323, 14894, 85363, 185587, 68405, 102899, 171126, 187254, 208893]",2019-04-10
1420,"[206656, 206657, 210951, 102026, 214477, 103951, 103953, 186833, 103955, 217559, 216984, 217563, 108189, 216929, 95138, 108003, 185957, 216872, 17579, 72622, 212016, 166451, 190132, 164981, 166456, 210041, 215292, 208445]",2019-04-10
853,"[186368, 188672, 191812, 185862, 186375, 184392, 185228, 185805, 183312, 179475, 183443, 185879, 175515, 175516, 186460, 182558, 175391, 189792, 191276, 175215, 175216, 191473, 185138, 191284, 182710, 182711, 179448, 175351]",2019-04-11
381,"[182786, 82627, 82630, 101639, 82494, 82631, 154378, 186699, 164941, 186193, 166481, 222996, 86486, 186137, 93145, 186203, 83486, 222943, 186147, 188135, 222632, 175528, 194859, 187883, 177138, 101877, 201462, 101310]",2019-04-13
1139,"[95296, 92417, 180546, 211460, 186245, 188105, 185871, 186833, 57235, 185556, 185557, 182230, 165974, 185560, 105300, 185562, 107681, 7842, 190114, 108771, 186213, 185576, 186153, 3243, 14894, 102899, 185587, 68405]",2019-04-14
1049,"[175809, 189121, 189123, 217343, 189125, 189126, 189127, 189128, 217353, 217354, 189130, 217356, 189132, 217358, 189134, 189136, 189139, 189144, 217326, 217328, 217341, 217332, 217334, 217337, 189116, 189117, 189118, 189119]",2019-04-22
381,"[182786, 83778, 82627, 82630, 101639, 189320, 82631, 154378, 164941, 166481, 189523, 86486, 227352, 93145, 26266, 226778, 230047, 189538, 180899, 189734, 189741, 224366, 83583, 185456, 101877, 230074, 82494, 185855]",2019-04-28
1139,"[95296, 92417, 180546, 230537, 196364, 186833, 111250, 57235, 186579, 185556, 185557, 165974, 224085, 185560, 182230, 185562, 7842, 190114, 189091, 186153, 3243, 14894, 102899, 185587, 68405, 85363, 171126, 208893]",2019-04-30
381,"[232896, 182786, 83778, 83139, 82630, 101639, 82631, 164941, 232462, 190802, 187733, 86486, 232600, 93145, 26266, 226778, 87293, 93662, 190751, 227553, 232682, 187883, 191789, 184688, 177138, 109364, 190904, 190781]",2019-05-05
1030,"[152835, 234119, 233855, 232525, 233165, 233103, 111951, 231771, 1052, 230876, 230749, 230877, 189026, 234019, 198308, 231461, 228067, 62947, 234024, 230847, 233826, 231397, 233903, 234160, 231282, 232436, 233850, 230911]",2019-05-08
1311,"[230530, 231173, 157000, 168329, 159370, 223946, 196884, 219733, 226070, 236183, 165974, 234331, 183837, 208029, 193824, 228453, 236523, 135340, 235628, 61745, 231669, 209846, 200565, 193849, 187324, 236221, 223614, 200447]",2019-05-14
381,"[237056, 192768, 83778, 83717, 82630, 101639, 82631, 237383, 236938, 236939, 237386, 164941, 179324, 60883, 237076, 85973, 86486, 93145, 237594, 234268, 237349, 187949, 177138, 236151, 236408, 236666, 237307, 237372]",2019-05-16
666,"[158848, 157120, 192448, 217028, 156229, 156233, 111882, 154955, 109771, 237201, 217043, 104598, 194075, 112420, 112421, 148840, 155177, 112172, 176238, 165103, 112242, 154355, 158964, 156475, 187388, 156029, 158846, 158847]",2019-05-16
1049,"[217345, 175809, 189121, 217348, 189124, 217350, 217351, 189125, 217353, 217354, 189126, 217356, 189127, 189130, 189131, 189134, 189137, 189138, 217343, 217327, 217328, 217332, 217336, 217341, 217339, 189117, 189118, 189119]",2019-05-18
1658,"[197440, 189761, 185922, 180546, 89991, 281928, 48587, 211148, 185485, 102286, 299151, 232461, 105686, 237721, 238046, 299872, 11434, 229354, 198318, 63534, 238066, 15220, 15670, 3574, 111930, 300347, 183741, 298494]",2019-05-20
1139,"[95296, 92417, 64834, 186245, 59594, 185871, 186833, 111250, 185556, 185557, 93525, 185558, 185560, 165974, 185562, 237407, 63904, 107681, 7842, 190114, 186153, 3243, 217323, 14894, 161458, 85363, 102899, 71542]",2019-05-23
1658,"[3587, 169670, 211148, 232461, 191631, 271122, 29138, 2006, 282200, 237721, 234522, 193563, 76376, 383963, 59362, 390052, 198308, 390310, 234598, 92840, 276137, 229354, 227373, 15670, 31734, 238010, 236732, 390079]",2019-05-24
381,"[83778, 82627, 82630, 101639, 82631, 84678, 186699, 164941, 93649, 390930, 390481, 166481, 85973, 86486, 93145, 190362, 83229, 83486, 391202, 377506, 170217, 391405, 391292, 177138, 391282, 106494, 106492, 82494]",2019-05-28
1049,"[217345, 189116, 175809, 217348, 217349, 189123, 189124, 189125, 189126, 189127, 189128, 217356, 189131, 189132, 189134, 189136, 189139, 189141, 189143, 189146, 217343, 193583, 217327, 217332, 217336, 175804, 217341, 189119]",2019-05-30
1049,"[189120, 175809, 189121, 217348, 217350, 189128, 217353, 189129, 189130, 189131, 189132, 217358, 189139, 189140, 189143, 189145, 189146, 217326, 217341, 217332, 217334, 217336, 217337, 217339, 189116, 189117, 189118, 217343]",2019-06-03
1311,"[223427, 394502, 187462, 394439, 157000, 394569, 394892, 161996, 195162, 394396, 394783, 193824, 300831, 394720, 327715, 394788, 218860, 394030, 392752, 394866, 394803, 394676, 215284, 394294, 224628, 390646, 193851, 394748]",2019-06-07
1311,"[223427, 231173, 390599, 161996, 217869, 213902, 394255, 233293, 193874, 152658, 219733, 226070, 394396, 193824, 208225, 396514, 215010, 228453, 214763, 218860, 223469, 391535, 230383, 393199, 224628, 214261, 237883, 193852]",2019-06-13
1575,"[1856, 398209, 398595, 398468, 2180, 398357, 398358, 175125, 398360, 398361, 398616, 398421, 398364, 394972, 398622, 64349, 398368, 216418, 397284, 10093, 397746, 390774, 398456, 390777, 398394, 398395, 235069, 235198]",2019-06-18
1049,"[189120, 175809, 189121, 189123, 189122, 189125, 189126, 189127, 189128, 217353, 217356, 189132, 217358, 189133, 189134, 189136, 189138, 189140, 189141, 189143, 189145, 188645, 193583, 217327, 217334, 217337, 217339, 189117]",2019-06-19
746,"[181765, 292494, 189903, 186899, 82069, 393433, 192154, 192542, 152991, 167454, 175070, 191454, 291747, 226595, 192224, 193830, 182502, 199213, 93360, 220784, 151664, 91059, 193716, 182837, 164339, 170358, 185464, 289657]",2019-06-21
1049,"[189120, 217345, 175809, 189122, 217348, 217349, 217350, 189124, 189125, 189126, 217354, 189129, 189131, 189133, 211408, 189137, 189138, 189143, 189145, 175805, 217328, 217330, 217332, 217334, 217341, 189116, 189117, 217343]",2019-06-23
1049,"[175809, 189123, 189124, 90691, 217350, 189126, 189127, 189128, 189125, 189130, 189131, 189132, 217358, 189133, 189134, 95249, 189140, 189141, 189145, 217337, 217327, 217328, 217330, 217341, 217334, 175801, 189116, 189117]",2019-06-24
381,"[182786, 83139, 82630, 82631, 194887, 84617, 401098, 84554, 164941, 83407, 401106, 187733, 93145, 211354, 226778, 401052, 83486, 90782, 399838, 89696, 180899, 84198, 237290, 85934, 190130, 177138, 396540, 82494]",2019-06-26
381,"[182786, 83778, 83139, 162757, 82630, 82631, 194887, 84617, 84554, 164941, 401357, 401106, 187733, 399061, 93145, 211354, 26266, 83486, 401311, 399838, 202591, 180899, 84198, 101481, 155885, 177138, 86579, 186227]",2019-06-27
666,"[158848, 402754, 106436, 156233, 111882, 162889, 399566, 151314, 398740, 402837, 399382, 194075, 402403, 112420, 112421, 400037, 148840, 155177, 112172, 165103, 395515, 398769, 112242, 154355, 158964, 156475, 156029, 158847]",2019-07-03
381,"[182786, 83778, 83139, 82630, 82631, 84678, 84554, 164941, 166481, 168274, 237076, 85973, 86486, 391193, 93145, 405277, 403870, 405346, 405222, 106666, 405098, 245611, 405103, 83583, 177138, 194419, 86068, 405055]",2019-07-08
1049,"[189120, 217345, 175809, 217349, 217350, 189127, 217356, 189133, 217358, 189134, 189136, 95249, 189137, 189138, 189139, 189140, 189142, 189144, 189146, 175805, 217327, 217328, 217330, 217332, 31734, 217334, 217341, 189117]",2019-07-09
381,"[83778, 398083, 162757, 82630, 101639, 84678, 84617, 82631, 101899, 84554, 164941, 407056, 407122, 85973, 86486, 102552, 93145, 83229, 406877, 406687, 170848, 102315, 407023, 177138, 407093, 407226, 405627, 179324]",2019-07-14
1139,"[92417, 401292, 185871, 186833, 402323, 185556, 169493, 392982, 401941, 404504, 193177, 185557, 182230, 185558, 165974, 230430, 185562, 407773, 396836, 158948, 186153, 3243, 85363, 409973, 408246, 171126, 71542, 402364]",2019-07-24
1814,"[412608, 176003, 412804, 398022, 175047, 401801, 410697, 167051, 412746, 84299, 402968, 412697, 188958, 16290, 402146, 91050, 400619, 401068, 393776, 188977, 412657, 91059, 412658, 400628, 400885, 408632, 105592, 171325]",2019-07-27
381,"[413057, 182786, 83778, 82627, 413253, 82630, 101639, 82631, 84554, 164941, 413012, 236885, 102552, 413081, 26266, 412184, 93145, 83229, 406687, 413024, 170273, 412713, 413229, 185456, 186227, 413044, 413176, 87615]",2019-07-28
1311,"[87558, 237320, 413576, 413578, 206797, 193807, 407953, 411282, 219733, 66198, 395225, 193824, 401316, 411749, 223462, 210279, 209579, 237996, 223469, 14448, 402481, 215665, 194997, 413622, 194999, 193976, 237948, 407677]",2019-07-29
381,"[414784, 395841, 414979, 82627, 82630, 82631, 414534, 414024, 84554, 164941, 395344, 415249, 179324, 415189, 86486, 93145, 180763, 415132, 83229, 415207, 179305, 414122, 392170, 82992, 186227, 415415, 415416, 195004]",2019-08-01
381,"[99840, 83778, 415683, 83717, 162757, 416391, 82630, 82631, 416198, 415561, 416332, 164941, 415758, 86486, 391193, 93145, 83229, 415965, 222943, 180899, 416166, 406119, 99880, 106666, 109359, 102129, 236408, 82494]",2019-08-03
1139,"[64834, 401292, 420494, 185871, 15503, 186833, 402323, 185556, 185557, 392982, 182230, 404504, 165974, 185562, 230430, 107681, 7842, 188131, 402343, 418730, 3243, 185587, 85363, 68405, 102899, 171126, 404731, 420476]",2019-08-10
1049,"[217345, 175809, 189121, 189123, 189125, 217351, 189127, 217353, 217354, 189129, 189132, 232461, 189133, 189136, 189141, 189142, 189144, 189146, 235998, 217328, 217330, 217332, 217334, 217336, 217337, 217339, 217341, 217343]",2019-08-17
381,"[423424, 425602, 182722, 83139, 82627, 194310, 400962, 82630, 82631, 84678, 421448, 84554, 164941, 211344, 412241, 85973, 86486, 93145, 418011, 187741, 406687, 426145, 420784, 177138, 194419, 176566, 422201, 82494]",2019-08-20
641,"[107009, 13953, 107705, 392644, 78470, 179464, 106696, 111882, 95305, 105740, 105743, 238613, 106454, 104728, 111450, 85212, 425977, 8609, 23523, 402403, 106469, 106534, 102694, 154922, 370288, 107892, 108537, 106749]",2019-08-23
381,"[395200, 429250, 82627, 83778, 194310, 410759, 82630, 82631, 84554, 429131, 429386, 164941, 185292, 412241, 168274, 86486, 93145, 429339, 425372, 194340, 429289, 106666, 416938, 429104, 161458, 186227, 429305, 91007]",2019-08-29
1814,"[396939, 428559, 400859, 180894, 431519, 400672, 400608, 102434, 403107, 430372, 403555, 400680, 429034, 400619, 400684, 424365, 400685, 396975, 169324, 428780, 429421, 111343, 410480, 183541, 88630, 400760, 398012, 400638]",2019-09-04
381,"[398083, 82627, 83717, 82630, 82631, 93832, 432010, 164941, 93975, 431959, 93145, 432155, 95196, 90782, 82911, 194340, 432167, 416938, 427820, 432175, 429104, 161458, 432179, 432186, 95164, 430205, 82494, 99327]",2019-09-07
1139,"[95296, 185871, 70799, 186833, 402323, 185556, 93525, 392982, 165974, 404504, 185557, 185562, 230430, 187166, 63904, 7842, 430243, 190114, 186153, 3243, 217323, 14894, 102899, 324084, 85363, 171126, 185587, 402364]",2019-09-10
381,"[423424, 234304, 434369, 398083, 434948, 82627, 82630, 82631, 434824, 164941, 166481, 412242, 86486, 434970, 226778, 418011, 83486, 90782, 82911, 431205, 435046, 434983, 82993, 435057, 177138, 236408, 202873, 82494]",2019-09-16
1814,"[425604, 405519, 428559, 429456, 403023, 400592, 435093, 396951, 90842, 424475, 434716, 401885, 414308, 400678, 428202, 425707, 400684, 428780, 417771, 428977, 430193, 101747, 434997, 396982, 169593, 404412, 178429, 400638]",2019-09-16
1139,"[95296, 401292, 185871, 70799, 186833, 402323, 185556, 185557, 392982, 93525, 404504, 185558, 185565, 230430, 162271, 7842, 429994, 2283, 434928, 102899, 185588, 324084, 171126, 85363, 85048, 185587, 435062, 434494]",2019-09-18
1575,"[437251, 436997, 437254, 237063, 409613, 437266, 437330, 428501, 437398, 437143, 437272, 437401, 435414, 155607, 437149, 64349, 431647, 865, 430817, 437222, 437097, 10093, 436845, 436976, 186545, 396214, 437372, 435070]",2019-10-01
1311,"[429450, 425100, 435213, 161996, 193807, 152658, 102292, 395225, 211802, 232475, 394396, 437405, 188509, 223455, 193824, 407201, 424186, 90860, 402481, 434226, 403508, 231669, 437238, 39735, 413433, 416570, 237883, 438396]",2019-10-04
381,"[82627, 82630, 101639, 82631, 84617, 164941, 441106, 441490, 168274, 441301, 86486, 102552, 93145, 441370, 441309, 90782, 82911, 188070, 222503, 435368, 441321, 440494, 161458, 435699, 441142, 441464, 441341, 82494]",2019-10-14
1049,"[175809, 189122, 217343, 217348, 217349, 189125, 189127, 217353, 217354, 189129, 217356, 232461, 217358, 189131, 189132, 189134, 189141, 189142, 189144, 189145, 189146, 196960, 193583, 217330, 217341, 230521, 189117, 189119]",2019-10-16
1139,"[436291, 407689, 439308, 185871, 186833, 402323, 185556, 185557, 392982, 165974, 410073, 230430, 213152, 7842, 430243, 3243, 193579, 2283, 14448, 185587, 324084, 85363, 71542, 441655, 171126, 435062, 208893, 441214]",2019-10-16
1424,"[170688, 210435, 444165, 195719, 169294, 181650, 108756, 103193, 195673, 9822, 211168, 444640, 169958, 94503, 67495, 29994, 107117, 194285, 436719, 212016, 110061, 106993, 167792, 190964, 212597, 197492, 1464, 7354]",2019-10-22
2514,"[406337, 402114, 445181, 376906, 170383, 150991, 47378, 170902, 426006, 432191, 103896, 230877, 428578, 211111, 435114, 198318, 183601, 423281, 428915, 85363, 208893, 392310, 445177, 445178, 445179, 445180, 195389, 187455]",2019-10-24
381,"[83778, 445315, 82627, 83717, 93958, 83139, 82630, 82631, 445255, 93512, 164941, 168274, 445206, 93145, 445273, 83229, 445086, 82911, 445218, 445219, 188070, 435816, 109359, 161458, 442162, 109364, 445244, 82494]",2019-10-25
1139,"[92417, 439429, 229388, 417102, 185871, 70799, 186833, 57235, 185556, 93525, 165974, 185557, 404504, 230430, 442335, 63904, 188131, 3047, 186153, 3243, 217323, 2283, 85363, 324084, 68405, 171126, 435062, 85048]",2019-10-28
1311,"[440065, 432263, 72457, 178570, 436937, 402121, 161996, 417038, 152658, 102292, 211802, 394396, 193824, 8740, 436197, 435880, 441130, 434220, 90860, 194606, 230383, 402481, 434226, 428404, 224628, 231669, 400504, 195002]",2019-10-29
1311,"[446273, 223427, 432263, 178570, 209226, 208186, 446285, 200441, 414423, 211802, 428187, 193824, 446307, 8740, 207076, 445927, 434536, 72552, 424186, 434220, 223469, 434226, 224628, 231669, 417590, 194999, 441145, 195002]",2019-10-30
1049,"[102400, 435328, 175809, 189122, 102083, 217349, 189117, 189128, 189129, 189131, 189133, 189137, 189138, 234578, 189141, 189145, 217337, 169958, 399337, 186091, 217326, 193583, 217327, 217330, 401205, 175801, 217339, 424253]",2019-11-09
1049,"[435328, 217345, 189120, 175809, 189121, 217349, 189124, 189126, 189128, 217353, 189130, 217343, 189132, 189133, 217358, 189134, 189139, 189142, 217337, 190443, 217327, 217341, 217332, 217334, 217336, 175801, 175805, 189119]",2019-11-10
