Token,Nodes,Dates
255,"[72193, 72194, 72195, 72258, 74118, 72199, 72198, 66059, 72268, 72216, 72224, 64864, 72226, 72227, 72230, 73574, 72311, 72234, 72242, 74423]",2018-03-08
166,"[73536, 63808, 56512, 73166, 69905, 73684, 69781, 69782, 69783, 73689, 69914, 69729, 15842, 69736, 69738, 69811, 69813, 69814, 69815, 62133]",2018-03-09
230,"[21192, 74570, 74636, 73617, 74834, 73427, 74453, 71383, 71384, 8153, 71773, 74718, 72612, 74091, 72428, 74737, 66228, 72181, 74558, 71999]",2018-03-10
301,"[72449, 63617, 74873, 69642, 70155, 14923, 66959, 65747, 74837, 4824, 4892, 16353, 65764, 15593, 45673, 65769, 66478, 71349, 63673, 63743]",2018-03-12
230,"[75724, 80718, 75218, 71383, 75544, 80729, 80538, 80601, 72476, 80348, 75743, 80735, 73183, 72488, 77481, 75694, 77552, 80054, 80250, 80507]",2018-03-20
230,"[81412, 75398, 81544, 74570, 75724, 71383, 71384, 42460, 80735, 53218, 1763, 81252, 81448, 75693, 75694, 80054, 44983, 80507, 46138, 72187]",2018-03-22
82,"[63936, 10686, 81413, 77768, 75530, 64780, 75857, 854, 81494, 81947, 54622, 76766, 1056, 64351, 81704, 69802, 2990, 46839, 81849, 80702]",2018-03-23
238,"[72324, 71945, 71883, 64460, 71756, 76434, 60883, 71766, 72407, 71899, 72030, 75686, 72038, 72041, 80107, 71916, 72429, 71855, 72372, 71930]",2018-03-26
238,"[71812, 72069, 72324, 71940, 71822, 72079, 71823, 72142, 71766, 72407, 72096, 71780, 72037, 72038, 82793, 71916, 72429, 72371, 72125, 75455]",2018-03-27
82,"[63936, 83204, 83270, 63558, 64780, 82382, 79313, 75857, 82392, 71579, 83423, 83488, 64679, 74855, 83433, 69802, 63534, 60595, 46839, 83385]",2018-03-31
230,"[75394, 82885, 83915, 75724, 7121, 83924, 71382, 71383, 83927, 70877, 83871, 83811, 83814, 83882, 83754, 62954, 83698, 44983, 83899, 83838]",2018-04-03
365,"[15680, 84226, 82628, 47366, 71367, 82824, 60681, 81491, 65747, 82270, 71841, 57314, 57827, 84201, 29994, 13483, 84206, 74930, 82422, 53498]",2018-04-06
82,"[63936, 65665, 83204, 4294, 83976, 84170, 79313, 75857, 84307, 82135, 84191, 71841, 61411, 84134, 74855, 83625, 84586, 84593, 46839, 83770]",2018-04-07
365,"[84608, 84612, 47877, 82950, 82628, 67014, 71367, 81491, 81499, 25181, 82270, 67999, 71841, 84641, 3047, 84520, 29994, 82422, 84600, 43513]",2018-04-07
82,"[63936, 4294, 71944, 75530, 85194, 85904, 79313, 83218, 85818, 85597, 84191, 66720, 71841, 64487, 84333, 84152, 83770, 82107, 10686, 84799]",2018-04-14
238,"[72000, 86918, 72074, 71883, 71756, 71766, 72407, 74327, 71834, 71836, 71903, 71780, 81639, 86952, 72429, 72116, 86838, 72123, 86972, 71807]",2018-04-22
266,"[74817, 73282, 87558, 72584, 72572, 72649, 72700, 72657, 87958, 72601, 72731, 72800, 69244, 72547, 64355, 67365, 82284, 72556, 72818, 72508]",2018-04-30
266,"[74817, 86530, 72649, 86926, 72657, 64853, 72662, 72983, 87832, 74073, 72794, 72547, 63784, 73898, 82284, 72622, 73456, 3827, 66295, 72700]",2018-05-01
266,"[74755, 57352, 72584, 58953, 72572, 72593, 64853, 4315, 72604, 42206, 72547, 64355, 64935, 72552, 4141, 69294, 72622, 66295, 73146, 72700]",2018-05-02
266,"[4289, 72706, 86530, 87558, 87879, 57352, 72572, 25676, 72983, 72800, 72674, 72547, 1762, 72552, 1067, 72556, 73456, 72947, 88570, 72700]",2018-05-05
338,"[89921, 76163, 88778, 81996, 79575, 76503, 83872, 21600, 87265, 81278, 76778, 86506, 78380, 16241, 76403, 83252, 76473, 76539, 76350, 76223]",2018-05-10
69,"[10560, 88578, 90692, 73670, 90375, 72266, 49165, 38158, 59409, 60625, 86549, 65432, 74264, 90411, 74930, 64754, 88116, 56823, 87673, 71677]",2018-05-19
463,"[88512, 91014, 16070, 29767, 7049, 62735, 91407, 85840, 90386, 1490, 6292, 88789, 21017, 87645, 88799, 83364, 88116, 88504, 22779, 88510]",2018-05-25
493,"[93382, 93383, 93321, 93325, 85134, 93517, 94035, 93397, 93399, 91932, 91873, 91875, 93604, 93478, 92012, 66350, 93426, 93875, 93430, 67391]",2018-06-12
494,"[93954, 69250, 90375, 93771, 94158, 94223, 87645, 93406, 67999, 94185, 93929, 93612, 93932, 88174, 93809, 93940, 63798, 93368, 94137, 84287]",2018-06-13
493,"[91968, 93889, 93382, 93383, 93325, 93517, 94296, 74585, 93403, 74716, 94178, 93476, 50794, 92012, 94253, 93426, 94322, 93880, 94265, 67391]",2018-06-14
494,"[86530, 93890, 70211, 63369, 70155, 94223, 94487, 74264, 94885, 94503, 5607, 74155, 94635, 13483, 93932, 93809, 88565, 63798, 93368, 84287]",2018-06-17
69,"[94915, 69642, 67211, 69261, 60625, 8786, 86549, 70359, 55064, 83033, 87325, 56765, 73953, 94377, 87017, 83506, 88116, 56823, 82108, 89533]",2018-06-18
506,"[95424, 95426, 95398, 95399, 95401, 95405, 95406, 95408, 95409, 95410, 95412, 95413, 95414, 95416, 95417, 95418, 95419, 95420, 95421, 95422]",2018-06-21
440,"[94273, 95235, 93764, 95112, 95176, 100624, 95187, 90778, 87965, 101277, 94045, 75743, 94241, 100391, 100393, 92523, 101037, 92141, 95471, 95856]",2018-07-05
484,"[101248, 95874, 92228, 100429, 94482, 100948, 94552, 101275, 93726, 94947, 92329, 93867, 100461, 95541, 100085, 94775, 93882, 92092, 92093, 100350]",2018-07-05
69,"[62401, 82754, 60625, 91346, 73553, 101588, 86549, 100436, 74264, 83033, 87325, 87017, 83436, 4271, 84207, 71410, 100468, 56823, 56765, 83967]",2018-07-10
463,"[88512, 90691, 93700, 69642, 62735, 85840, 33875, 6292, 86549, 21017, 93276, 101215, 83436, 4141, 86255, 93493, 17717, 91067, 88508, 101694]",2018-07-16
266,"[72832, 50497, 28930, 72572, 103690, 74065, 72604, 63714, 72547, 21227, 66295, 4141, 103285, 72632, 72950, 103736, 72571, 72700, 85181, 1790]",2018-07-28
464,"[91906, 91910, 91719, 91725, 92110, 91731, 91737, 91739, 92192, 91758, 88497, 91889, 91762, 91891, 91890, 91893, 91767, 91768, 91708, 91773]",2018-08-01
69,"[98051, 104329, 67914, 60625, 104407, 74264, 83033, 69530, 87325, 104158, 104034, 103721, 103978, 104299, 103852, 83436, 101044, 104310, 56823, 82108]",2018-08-02
69,"[106180, 83397, 60166, 106125, 73553, 60625, 74264, 104472, 83033, 104186, 86632, 103274, 106411, 104496, 71677, 85109, 56823, 106362, 56765, 70526]",2018-08-18
463,"[88512, 95365, 85573, 103111, 106055, 85840, 33875, 6292, 88789, 21017, 106916, 103268, 104421, 25575, 83436, 20086, 43513, 91067, 88508, 12157]",2018-08-23
642,"[106882, 106694, 106889, 106575, 106516, 106582, 106649, 105884, 106716, 106724, 106726, 106663, 106664, 106729, 106539, 106673, 93681, 107193, 105723, 105724]",2018-08-24
238,"[110983, 110611, 109907, 72407, 111387, 110875, 110368, 109928, 111531, 80107, 72429, 71918, 72173, 109937, 111027, 110772, 111035, 110779, 71932, 110333]",2018-09-12
484,"[92228, 116425, 94993, 94161, 124892, 109150, 95904, 108770, 133923, 125925, 95529, 104874, 93867, 92092, 110573, 98045, 94775, 93884, 92093, 111295]",2018-09-19
633,"[105153, 107329, 105154, 105348, 105605, 153794, 105671, 111437, 90191, 90898, 106899, 108626, 154083, 110570, 105451, 107375, 105458, 105586, 148853, 108793]",2018-09-25
484,"[92228, 155338, 6292, 78361, 102941, 95904, 108770, 103205, 155367, 155368, 111721, 93866, 104874, 110573, 147118, 93874, 95540, 154614, 92092, 92093]",2018-09-28
568,"[109626, 109448, 95308, 108365, 109454, 95309, 104465, 104466, 104467, 104468, 104469, 104470, 104471, 108694, 104597, 48989, 84274, 109618, 88630, 108602]",2018-09-30
534,"[112010, 106827, 159633, 107729, 102292, 107799, 160471, 84189, 160479, 160482, 160483, 160484, 160486, 160488, 160491, 160492, 160496, 106930, 160500, 156093]",2018-10-13
633,"[105153, 105154, 106372, 158928, 156755, 155288, 91552, 160546, 152994, 160611, 107365, 158247, 105768, 91950, 107375, 105328, 105458, 105586, 108852, 112445]",2018-10-14
633,"[156801, 105153, 105154, 155524, 105605, 105349, 105671, 158216, 108305, 152402, 107285, 156317, 105967, 107375, 105586, 105458, 91639, 110201, 156220, 112445]",2018-10-18
568,"[4934, 95049, 95308, 108365, 29134, 9425, 156436, 108375, 108954, 48989, 109600, 109029, 109094, 69546, 104684, 93874, 104499, 88631, 104379, 107965]",2018-10-20
786,"[160578, 158787, 160586, 160587, 159372, 161807, 160594, 161236, 160469, 160662, 160470, 160087, 158816, 161713, 160946, 161201, 76597, 161911, 159864, 161917]",2018-10-20
484,"[106876, 92228, 88776, 92553, 155338, 103820, 94993, 158226, 109150, 94559, 108770, 94567, 95529, 93867, 93874, 160884, 88631, 105592, 92092, 92093]",2018-10-24
568,"[108292, 162250, 156428, 94031, 9425, 156436, 110229, 110236, 48989, 112031, 84068, 111525, 104361, 91050, 159150, 91504, 93874, 104499, 108917, 107965]",2018-10-29
633,"[163008, 105153, 105154, 163077, 105671, 108626, 105624, 162397, 157089, 150179, 161891, 107365, 163047, 163048, 105322, 105773, 105328, 91506, 105586, 112445]",2018-10-29
668,"[164032, 62725, 153544, 164050, 109461, 107989, 112026, 111742, 104349, 10400, 108003, 160549, 162343, 108007, 160938, 108650, 162220, 162999, 111099, 70462]",2018-10-31
850,"[164673, 163783, 163785, 111627, 163790, 71953, 163346, 164115, 163353, 18973, 91874, 162343, 164715, 164716, 164721, 156852, 164665, 164475, 164669, 164671]",2018-11-03
785,"[102401, 160517, 158022, 1927, 164818, 157211, 162658, 162275, 157284, 157543, 157739, 158379, 91504, 91634, 26483, 104819, 164023, 72250, 162107, 158522]",2018-11-04
786,"[164097, 158787, 104775, 162120, 160586, 161807, 160469, 160662, 160470, 160087, 161246, 158816, 162465, 157054, 164835, 162469, 160946, 164343, 159864, 164926]",2018-11-06
850,"[163783, 163785, 111627, 164939, 163791, 71953, 163346, 163353, 165082, 163873, 165154, 91874, 164716, 164919, 158968, 165178, 165180, 164157, 164862, 165183]",2018-11-07
785,"[158336, 162244, 158022, 1927, 105491, 72916, 158357, 94807, 157912, 61273, 103199, 157279, 86242, 110061, 91634, 8562, 92662, 157500, 158334, 166527]",2018-11-10
786,"[158787, 159683, 166216, 160586, 160846, 160469, 160662, 63510, 160470, 160087, 163541, 161756, 159135, 158816, 162465, 18596, 162469, 162986, 160946, 159228]",2018-11-11
850,"[164545, 164809, 111627, 82443, 164939, 71953, 163346, 167315, 166737, 166098, 39319, 163353, 18973, 162345, 110576, 165814, 166650, 164475, 164157, 165183]",2018-11-14
641,"[107009, 102083, 106696, 109384, 111819, 86288, 106833, 67090, 106198, 80857, 108703, 154979, 106469, 154922, 156078, 4017, 111930, 162363, 112444, 160766]",2018-11-22
850,"[168320, 163784, 163785, 163786, 111627, 71953, 166098, 164371, 168468, 163353, 168414, 167713, 91874, 167524, 162343, 164330, 165814, 158968, 164157, 164862]",2018-11-22
668,"[107968, 161217, 105793, 168520, 108104, 168523, 35535, 106965, 107989, 158807, 160604, 104349, 45214, 161214, 168552, 162477, 109424, 168433, 111099, 166334]",2018-11-23
668,"[163329, 156417, 112066, 169675, 168660, 107989, 165014, 106965, 5209, 111642, 104349, 168805, 108007, 169768, 168693, 111099, 107832, 108217, 104379, 169215]",2018-12-02
668,"[111553, 170627, 164803, 108741, 108217, 107989, 111446, 103193, 108377, 167004, 104349, 160604, 109796, 87532, 159281, 170801, 169206, 158839, 168377, 161214]",2018-12-08
966,"[157001, 170890, 170699, 171215, 168723, 170388, 171156, 170840, 162073, 171035, 170267, 156766, 161246, 171176, 171052, 170669, 170478, 171183, 171062, 171194]",2018-12-11
668,"[171395, 4676, 171333, 31502, 171087, 171089, 108217, 108756, 107989, 104349, 108003, 108650, 109484, 171185, 157107, 171319, 107832, 167481, 161214, 23999]",2018-12-12
966,"[171013, 157001, 170699, 171345, 168723, 171156, 95446, 170712, 162073, 170267, 156766, 161246, 171176, 170858, 171052, 170478, 171183, 170862, 171376, 171194]",2018-12-12
668,"[166334, 162508, 163535, 171408, 174547, 107989, 171414, 171415, 104349, 45214, 107998, 10400, 174561, 162339, 108003, 108007, 157107, 108217, 161214, 100927]",2018-12-13
966,"[170881, 171013, 173638, 170890, 170699, 171532, 171215, 169110, 95446, 170840, 162073, 170267, 171613, 161246, 171935, 156766, 171431, 168488, 171052, 170478]",2018-12-13
966,"[170890, 170699, 171532, 171345, 168723, 170388, 95446, 162073, 170267, 171613, 156766, 175073, 175148, 170478, 171183, 175092, 175157, 174966, 175161, 12474]",2018-12-17
568,"[97219, 108292, 97092, 94031, 110229, 175514, 163226, 112031, 109600, 104480, 109094, 110569, 91050, 69546, 104684, 93874, 161844, 162164, 111928, 104379]",2018-12-20
785,"[175622, 158022, 175688, 157769, 162958, 175630, 175001, 158298, 174682, 50591, 157923, 157735, 157543, 157803, 158380, 156013, 158638, 104819, 158526, 158335]",2018-12-21
967,"[175816, 175818, 175819, 175822, 175823, 175824, 175825, 175826, 175827, 170264, 176231, 176234, 176236, 176237, 176241, 176246, 176247, 176248, 176250, 176251]",2018-12-24
978,"[175816, 175818, 175819, 175822, 175823, 175824, 175825, 175826, 175827, 170531, 176231, 176234, 176236, 176237, 176241, 176246, 176247, 176248, 176250, 176251]",2018-12-24
785,"[158336, 4097, 102401, 157506, 178566, 158022, 157769, 158335, 178583, 158744, 158298, 154460, 157469, 178535, 158767, 91634, 157753, 103866, 107068, 168767]",2018-12-27
568,"[87682, 180870, 4934, 162889, 29134, 48989, 110563, 84068, 110307, 163686, 103911, 178603, 103916, 175981, 153582, 104369, 104499, 167924, 104379, 156222]",2019-01-09
266,"[95305, 72700, 166798, 15569, 107282, 5147, 72799, 161312, 72547, 72614, 72552, 1771, 4012, 4141, 105708, 61745, 169073, 103736, 72572, 1790]",2019-01-10
829,"[182210, 166596, 162373, 162439, 166156, 166673, 166674, 162516, 166677, 76376, 163226, 166627, 180140, 166637, 156785, 15220, 162613, 162614, 164156, 162748]",2019-01-12
669,"[109185, 87682, 182787, 176072, 4299, 158989, 183313, 80407, 165975, 104349, 183718, 176039, 161706, 158956, 160557, 175985, 180094, 107832, 183289, 161214]",2019-01-13
850,"[163783, 163785, 170186, 183759, 177424, 180695, 171417, 163353, 167707, 100836, 177381, 180392, 53416, 177323, 177003, 183470, 176431, 166702, 183662, 107068]",2019-01-13
484,"[157059, 168068, 92228, 95049, 165197, 183758, 175377, 94993, 168657, 70876, 94559, 183723, 169516, 182319, 170160, 105012, 92092, 92093, 175294, 183743]",2019-01-16
850,"[180160, 163785, 164937, 111627, 186315, 163787, 71953, 163353, 18973, 178206, 183905, 177381, 179559, 162345, 177003, 183470, 176431, 178870, 181367, 168447]",2019-01-24
534,"[170816, 107715, 112010, 160652, 186258, 187154, 170834, 111059, 11989, 102043, 168413, 155938, 180198, 154985, 161194, 168688, 175733, 180792, 169274, 157759]",2019-01-28
966,"[181376, 183042, 170699, 187728, 168723, 181780, 181268, 178579, 170838, 162073, 170267, 69341, 181342, 181283, 185699, 178088, 170858, 170478, 174966, 171194]",2019-02-01
966,"[181376, 183042, 157001, 181258, 175498, 170699, 178579, 168723, 162073, 170267, 69341, 161246, 181342, 178088, 170858, 170478, 185590, 181433, 170748, 75581]",2019-02-02
1050,"[165112, 102401, 102083, 162244, 185549, 186574, 175832, 93406, 151202, 177442, 23523, 186986, 183470, 91634, 175858, 184886, 183608, 107068, 104382, 106047]",2019-02-04
568,"[102846, 13511, 106378, 70799, 174735, 94031, 86483, 94231, 161367, 1052, 186908, 104349, 98208, 188708, 156532, 167924, 164727, 105592, 93881, 156222]",2019-02-15
853,"[188672, 186368, 191812, 187141, 186375, 183312, 189840, 175515, 175516, 186460, 182558, 191903, 189792, 182188, 185905, 191473, 191284, 183990, 175351, 179448]",2019-02-25
1049,"[189120, 175809, 189121, 189122, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189143, 189144, 189145, 189146, 189116, 189117, 189118, 189119]",2019-02-28
966,"[183042, 193095, 53193, 157001, 170699, 193678, 187728, 178579, 176212, 162073, 170267, 181342, 181599, 152615, 178088, 170478, 193583, 193586, 181427, 101756]",2019-03-06
1311,"[157120, 90691, 163915, 94477, 186833, 102292, 193684, 194454, 194263, 194138, 194331, 23643, 193824, 194721, 194146, 194535, 192821, 194680, 194107, 193852]",2019-03-10
568,"[109827, 109636, 188293, 186439, 190410, 109331, 165844, 194069, 104348, 104349, 104350, 110046, 107936, 82782, 185638, 193578, 178603, 109941, 105592, 156222]",2019-03-12
1049,"[189120, 175809, 189121, 189122, 189123, 175808, 189124, 189125, 189126, 189127, 189128, 189129, 189130, 189131, 175804, 193583, 189116, 189117, 189118, 189119]",2019-03-14
668,"[196032, 192200, 175561, 110219, 159289, 174997, 107989, 165975, 108377, 104412, 176095, 200864, 108003, 104484, 161214, 160301, 36085, 108217, 70462, 53503]",2019-03-21
1172,"[182723, 206660, 206661, 92744, 206664, 174733, 193742, 183833, 175007, 194978, 105378, 191780, 206946, 181094, 206955, 190191, 164727, 182705, 193777, 189623]",2019-03-23
381,"[193346, 83778, 82630, 101639, 82631, 182727, 154378, 164941, 182806, 86486, 93145, 107549, 208221, 180899, 182698, 195434, 9459, 101877, 164727, 97790]",2019-03-24
1139,"[95296, 92417, 180546, 186833, 181650, 57235, 185556, 185557, 185560, 193177, 63904, 107681, 7842, 108771, 186153, 3243, 14894, 102899, 85363, 68405]",2019-03-25
785,"[158336, 83781, 158344, 210957, 210190, 159437, 200145, 61273, 158362, 154460, 199646, 199333, 157543, 157803, 210157, 161966, 110061, 26483, 200891, 158076]",2019-03-30
1311,"[211652, 152658, 186579, 193684, 195092, 212117, 200661, 210390, 195671, 211673, 211355, 193824, 194721, 211623, 195047, 196330, 198123, 210416, 194996, 206392]",2019-04-01
1420,"[210433, 206786, 212611, 186371, 102083, 108752, 201490, 208888, 201629, 248, 205544, 104875, 86892, 14894, 212526, 72622, 166451, 212596, 109688, 204287]",2019-04-02
1311,"[210112, 194883, 207876, 195076, 211652, 213827, 190351, 195092, 200661, 193852, 209749, 213404, 208862, 193824, 206752, 99178, 193970, 195060, 213109, 208060]",2019-04-04
785,"[158336, 13953, 105094, 157769, 200145, 21841, 211928, 194713, 157530, 157659, 92508, 105886, 157923, 191332, 180969, 26483, 106806, 213883, 157500, 158526]",2019-04-05
1133,"[226113, 198850, 164803, 192782, 108756, 192791, 188509, 223012, 102822, 169958, 198445, 38446, 215533, 225971, 215292, 192821, 211639, 207928, 193404, 103038]",2019-04-19
1311,"[191680, 183299, 184073, 227851, 190351, 219921, 227346, 152658, 195671, 222746, 189596, 193824, 227937, 213283, 227811, 164710, 73065, 226797, 193531, 217723]",2019-04-22
1133,"[188289, 83970, 225929, 211146, 226506, 154573, 192782, 19415, 206809, 107034, 213786, 169958, 181096, 214700, 198445, 8564, 192821, 197176, 208185, 208191]",2019-04-23
839,"[230593, 230598, 219993, 230552, 230553, 230554, 230555, 230556, 230557, 230558, 230559, 230560, 230561, 230562, 230563, 230564, 230566, 230567, 230568, 229810]",2019-04-30
1311,"[232770, 189639, 157000, 206797, 94031, 234771, 196884, 232854, 229273, 234331, 235036, 235100, 63069, 234271, 193824, 213222, 231399, 230377, 183788, 234809]",2019-05-10
1139,"[30464, 186833, 185556, 185557, 58390, 165974, 164951, 193177, 89887, 235104, 7842, 186153, 3243, 14894, 185584, 102899, 85363, 68405, 185587, 234623]",2019-05-11
668,"[192772, 192200, 4299, 175696, 158993, 237074, 237075, 107989, 236248, 160604, 108003, 19556, 179811, 161706, 235947, 227373, 111853, 186223, 170617, 168377]",2019-05-15
1575,"[6408, 237128, 170826, 236922, 64349, 237215, 237153, 237218, 175651, 236069, 236136, 94314, 10093, 233137, 236916, 232053, 232374, 236917, 105974, 84282]",2019-05-15
1424,"[237377, 236930, 233477, 233480, 234696, 234697, 233483, 233484, 164683, 234699, 234317, 234319, 233876, 210968, 103193, 235226, 216604, 193568, 236960, 233451]",2019-05-16
785,"[158336, 102083, 157251, 269138, 169110, 76376, 157977, 170459, 276000, 235754, 157803, 210157, 237424, 91634, 26483, 158452, 158583, 107705, 103866, 161915]",2019-05-19
1311,"[237312, 303424, 103940, 297736, 186060, 264400, 237137, 200466, 186833, 197590, 294871, 232540, 193824, 247525, 195049, 226537, 73139, 180283, 237948, 176190]",2019-05-20
785,"[158336, 218371, 368004, 102083, 95049, 237897, 157769, 353433, 195162, 989, 185822, 348128, 161248, 352422, 180969, 236593, 160497, 76021, 236218, 157693]",2019-05-22
1049,"[175809, 189122, 189123, 217348, 217349, 189126, 189127, 217353, 217354, 189130, 217358, 189136, 189139, 189141, 189143, 189145, 217327, 217341, 217339, 189117]",2019-06-01
829,"[87939, 102083, 162439, 166156, 225422, 162512, 162516, 236631, 163419, 162524, 162722, 236387, 167590, 162407, 162410, 162607, 91504, 60789, 164156, 237117]",2019-06-02
1311,"[393411, 157000, 72457, 161996, 89998, 393361, 393297, 193684, 392213, 219733, 393244, 193824, 327715, 56753, 393268, 233589, 393336, 195002, 393403, 193852]",2019-06-03
1049,"[175809, 189123, 189124, 189125, 189126, 217343, 189128, 189132, 189133, 217358, 95249, 189138, 189139, 189141, 189143, 76136, 217327, 217328, 189118, 189119]",2019-06-06
1139,"[95296, 92417, 64834, 96972, 185871, 70799, 186833, 185556, 93525, 185557, 165974, 185560, 185558, 396384, 100193, 7842, 186153, 186545, 68405, 71542]",2019-06-12
1139,"[95296, 92417, 186242, 180546, 185871, 70799, 186833, 185556, 185557, 165974, 185558, 93525, 185560, 185562, 190114, 186153, 3243, 186545, 68405, 71542]",2019-06-13
1139,"[95296, 92417, 180546, 64834, 185871, 186833, 185556, 185557, 93525, 185558, 185560, 165974, 162271, 235104, 3243, 193773, 162670, 102899, 68405, 165758]",2019-06-14
1311,"[394433, 223427, 231173, 200967, 237320, 217672, 396873, 223946, 193804, 161996, 233293, 396761, 394396, 300831, 193824, 228320, 228453, 396774, 237996, 218860]",2019-06-14
1049,"[189120, 217345, 175809, 189122, 217348, 189124, 217350, 189128, 189129, 189133, 189134, 189136, 189138, 189142, 189144, 217328, 217332, 217341, 189117, 189118]",2019-06-15
668,"[108741, 108423, 176074, 83979, 394258, 107989, 192283, 397851, 162466, 193832, 108650, 111665, 264373, 397494, 159285, 197621, 174777, 73275, 212412, 161214]",2019-06-16
1030,"[397440, 191040, 90691, 399046, 396742, 171080, 234250, 111950, 396692, 230876, 230941, 189026, 232549, 237287, 216040, 392682, 178676, 231286, 320254, 230847]",2019-06-20
1139,"[95296, 64834, 185871, 185617, 186833, 185556, 185557, 165974, 185558, 162271, 63904, 107681, 216418, 186153, 3243, 399149, 185587, 394164, 102899, 208893]",2019-06-20
1030,"[402690, 402499, 400836, 234250, 396810, 393292, 75662, 402383, 396692, 402587, 289115, 399329, 396454, 237287, 216040, 392682, 311344, 393136, 402363, 402492]",2019-07-01
1786,"[402753, 402951, 396872, 402697, 397835, 397836, 402828, 397778, 402836, 396632, 398619, 395676, 396449, 214185, 402793, 402731, 396025, 395190, 398264, 402873]",2019-07-02
668,"[109888, 109185, 192200, 176074, 402957, 159289, 402384, 235475, 107989, 177305, 396643, 108003, 403813, 183211, 403819, 264373, 403831, 174777, 404026, 404027]",2019-07-05
1659,"[328587, 297803, 404242, 12693, 297698, 399651, 328617, 328618, 402347, 328619, 328621, 387118, 328620, 312877, 398442, 327277, 396014, 327279, 326137, 397115]",2019-07-06
668,"[109185, 175362, 182787, 175555, 192200, 176074, 405390, 406226, 107989, 400342, 104349, 179301, 153959, 237992, 404779, 171186, 91442, 406325, 107832, 233017]",2019-07-11
829,"[391171, 406732, 406733, 225422, 406734, 162512, 162516, 153750, 377816, 162524, 162721, 162722, 236387, 237283, 162412, 91504, 162679, 397049, 218363, 235070]",2019-07-12
1139,"[95296, 92417, 186245, 185871, 185617, 186833, 185556, 185557, 185558, 165974, 404504, 399326, 7842, 3243, 217323, 185587, 324084, 85363, 71542, 208893]",2019-07-13
666,"[158848, 156229, 156233, 111882, 131724, 151314, 402403, 112420, 112421, 148840, 155177, 112172, 165103, 154355, 158964, 157045, 156475, 156029, 158846, 158847]",2019-07-16
666,"[158848, 156233, 111882, 131724, 151314, 391193, 170972, 402403, 112420, 112421, 155177, 112172, 112242, 154355, 158964, 157045, 156475, 156029, 158846, 158847]",2019-07-17
